LSOA11CD,prediction
E01002188,0.29770529575373955
E01002189,0.6400651090298151
E01002190,-0.29646471607066627
E01002191,0.17732701727651007
E01002192,0.5328026323166988
E01002193,0.36526819716867687
E01002194,0.23504074737246589
E01002195,0.20748410712960808
E01002196,-0.13007196827725456
E01002197,-0.1425873203328229
E01002198,0.367177060804781
E01002199,0.2320118715314728
E01002200,0.49819169670989477
E01002201,0.22808691032249756
E01002202,1.083303017790635
E01002203,0.412223978156293
E01002204,0.6615923154629516
E01002206,0.35146023559812856
E01002207,-0.32307206437638125
E01002208,0.06691743118003582
E01002209,0.5349377669596276
E01002210,-0.029848095736079126
E01002211,0.09278739973074726
E01002212,0.7625701183568867
E01002213,0.7054603056316848
E01002214,0.2990382133125191
E01002215,0.2254585130388762
E01002216,-0.278709124416509
E01002217,0.2679498715992568
E01002218,0.8315038225148985
E01002219,0.6781728029921382
E01002220,0.2294753481575353
E01002221,0.6840759522180164
E01002222,0.19511312804279468
E01002223,0.25269137158951815
E01002224,0.24109710993213768
E01002225,0.3833443910890918
E01002226,1.015243403525921
E01002227,-0.023478972916406306
E01002228,0.16010814934720707
E01002229,0.7144356207868121
E01002230,0.15383240263580814
E01002231,0.2598781127214095
E01002232,0.44717998709081286
E01002233,0.6638695608353452
E01002234,0.09058941128723683
E01002235,0.09215192798724771
E01002236,0.6605740690580282
E01002237,0.642510989214105
E01002238,0.48369341985021036
E01002239,0.3724535493101642
E01002240,0.5143783451072472
E01002241,0.15129375335862305
E01002242,0.2865320856803031
E01002243,0.8734809776901244
E01002244,0.635903186558032
E01002245,0.4888501349747797
E01002246,0.3433519886272527
E01002247,0.5649545706869538
E01002248,0.42290888982014685
E01002249,0.7731885279304895
E01002250,0.5779601892496149
E01002251,0.23611565962345205
E01002252,0.22770848970330904
E01002253,-0.14478211920284728
E01002254,-0.04598472683370356
E01002255,-0.0484909442003742
E01002256,-0.03856989180136065
E01002257,0.30490549459695077
E01002258,0.05171099704456662
E01002259,0.19796987252645973
E01002260,0.27371978595480817
E01002261,0.3874793485569164
E01002262,0.03810100686015061
E01002263,0.01647891876528828
E01002264,0.13769930691535398
E01002265,0.21877391906918087
E01002266,0.19090423005606438
E01002267,0.002122827753979411
E01002268,0.10092302211321688
E01002269,-0.06208083366137041
E01002270,0.14475143731945098
E01002271,-0.09918320723394206
E01002272,0.20150608137107076
E01002273,-0.039342756236008455
E01002274,0.3319134578226234
E01002275,0.03648971352660564
E01002276,0.07626903788868261
E01002277,0.13061528405724745
E01002278,-0.06301621109639163
E01002279,-0.1576449117988321
E01002280,-0.03709228067395161
E01002281,0.11435094436328821
E01002282,0.10221474843141795
E01002283,0.2257767356497581
E01002284,0.08313383685118192
E01002285,-0.1203632013160254
E01002286,-0.48608621654039863
E01002287,0.26499619833497134
E01002288,-0.1817324038827034
E01002289,0.1318775303194617
E01002290,-0.033289766004550546
E01002291,0.5995291868649589
E01002292,-0.22797331197879311
E01002293,0.49014811456368923
E01002294,0.11304134727786623
E01002295,0.4424342973160801
E01002296,0.29802836784496284
E01002297,0.11278792117530917
E01002298,0.15837649283772506
E01002299,0.1976163129025528
E01002300,0.5118314432814569
E01002301,-0.06688270450029649
E01002302,0.012042197950927171
E01002303,0.10979681123943444
E01002304,0.1580871632642471
E01002305,-0.21262968301285373
E01002306,-0.19340243576488036
E01002307,-0.23815103044042898
E01002308,-0.056928097728757
E01002309,-0.037536399806068974
E01002310,0.3504019607023914
E01002311,-0.13477272663940923
E01002312,-0.15138756920214488
E01002313,0.01737020115334842
E01002314,-0.009122224010701879
E01002315,0.049158858178180484
E01002316,-0.0662707706084312
E01002317,-0.1358076916779496
E01002318,-0.152042798021208
E01002319,0.32481242983261205
E01002320,-0.1674226697972318
E01002321,0.41370758842726785
E01002322,0.028502310663076697
E01002323,0.11289509624177059
E01002324,-0.03726404984060977
E01002325,0.2482371237144319
E01002326,0.3527789294341603
E01002327,0.058861279139219444
E01002328,0.2136832109598889
E01002329,0.30519700610871786
E01002330,0.2025760188859331
E01002331,0.22648073858343173
E01002332,-0.05855841037293875
E01002333,-0.06228221946746566
E01002334,0.16466826914207944
E01002335,0.025232779810946293
E01002336,0.0945988373194491
E01002337,0.6223300582568585
E01002338,0.28327709652011857
E01002339,-0.07647374446396367
E01002340,0.2980572473485017
E01002341,-0.1974459035834416
E01002342,0.32243957057516387
E01002343,0.0038050920638342013
E01002344,0.6578464541814693
E01002345,0.8002545320015866
E01002346,0.3873077481244219
E01002347,0.06342880391238924
E01002348,-0.10495689851400652
E01002349,-0.28063966827984577
E01002350,0.980649417701659
E01002351,0.2720111054414538
E01002352,0.5733192179687396
E01002353,0.6514792837400669
E01002354,0.3932495038638674
E01002355,0.02813431112809877
E01002356,1.0973394863351278
E01002358,0.7674560152656708
E01002359,-0.0829811493198738
E01002360,0.43617243769878355
E01002361,0.6091054206630941
E01002362,0.5319072296478182
E01002363,0.06259662114908614
E01002364,0.09620925265143641
E01002365,0.14614187105334264
E01002366,0.09564729571971028
E01002367,0.4227717352635817
E01002368,0.9481769561552893
E01002369,0.2767134665440247
E01002370,0.49683018532323375
E01002371,0.31636605734497036
E01002372,-0.051643613677892594
E01002373,0.018795359950574568
E01002374,0.21727791598273855
E01002375,0.31606387927128066
E01002376,0.15439801609516815
E01002377,0.41476355483178545
E01002378,-0.128877485722266
E01002379,0.724397205823716
E01002380,0.5430172965265849
E01002381,0.35315133689365985
E01002382,0.5242763070074025
E01002383,0.4798006884990417
E01002384,0.38331705454458587
E01002385,0.3019867050130712
E01002386,0.5400294996459005
E01002387,-0.2823871526904055
E01002388,-0.18092868046474714
E01002389,-0.35192346915950484
E01002390,-0.05579758102718338
E01002391,0.17793505262495163
E01002392,0.07646734695875096
E01002393,0.3498373741808435
E01002394,0.02681643362706834
E01002395,0.06393936028355313
E01002396,1.03021461053735
E01002397,0.8686179035623489
E01002398,0.356857080942264
E01002399,0.3577106257873447
E01002400,0.8168988739360559
E01002401,0.6489720209346641
E01002402,0.43781282776539676
E01002403,0.24898552669249172
E01002404,0.35056852372672626
E01002405,0.5677799364474985
E01002406,0.7478828841769204
E01002407,1.293345848791466
E01002408,0.8151844443779093
E01002409,0.7897689889782638
E01002410,0.753848907510281
E01002411,0.27903664451349447
E01002412,0.6298335148537502
E01002413,0.3302525644156304
E01002414,0.3695971206390497
E01002415,-0.2041671754753489
E01002416,-0.2699804895282939
E01002417,0.5308002316667793
E01002418,-0.16050286960922236
E01002419,0.24795896908705378
E01002420,-0.015005757844859753
E01002421,0.1358281599177362
E01002422,0.12764025417455038
E01002423,0.21053912074313252
E01002424,0.23146965675651998
E01002425,0.12112156920988906
E01002426,0.43562727869703954
E01002427,0.16143970750647604
E01002428,-0.1996412311102116
E01002429,-0.16877219920152955
E01002430,0.17479563562900585
E01002431,0.0291078257435302
E01002432,0.48936225250036647
E01002433,0.3367701939329845
E01002434,0.4423267791062697
E01002435,0.32708101962241465
E01002436,0.3423363174243206
E01002437,0.280404296167861
E01002438,-0.19553008231521374
E01002439,0.1129652477264819
E01002440,-0.2408121488815293
E01002441,0.39844613757086217
E01002442,-0.08830199228462929
E01002443,1.5303132731519493
E01002444,1.0674380979844733
E01002445,0.803238638808176
E01002446,1.223977533081106
E01002447,1.2541803828502556
E01002448,1.5116176880217542
E01002449,1.2410825502465659
E01002450,0.12723200236994373
E01002451,0.14308662719395207
E01002452,0.31674943300315467
E01002453,0.033195655049784306
E01002454,0.21650837434212153
E01002455,0.6872582301650936
E01002456,0.4942002867751133
E01002457,0.35318419639469323
E01002458,0.3261538111195309
E01002459,-0.007853466684479648
E01002460,0.7739763311043856
E01002461,0.49168384373727564
E01002462,0.19613576655060128
E01002463,0.4573358917877411
E01002464,-0.05503225174209561
E01002465,0.5738523430163127
E01002466,-0.045461740416753535
E01002467,0.26790007493600226
E01002468,0.1254460203862605
E01002469,0.21693812357667663
E01002470,0.8989588346456937
E01002471,0.2866890740111412
E01002472,0.559291197846166
E01002473,0.13799768889481984
E01002474,0.2796939339664472
E01002475,0.2874110276350595
E01002476,0.2081356137624366
E01002477,0.4128528057647375
E01002478,0.45895944208999717
E01002479,-0.14180172709083655
E01002480,0.16549034729268997
E01002481,0.22476188962034477
E01002482,0.14352179859868103
E01002483,0.4663695657432151
E01002484,0.4089564006533845
E01002485,0.8063302031860549
E01002486,0.8788326635491801
E01002487,0.80185674000818
E01002488,0.7301566753865145
E01002489,0.9991991746477364
E01002490,1.3439696602808056
E01002491,0.6099333732387722
E01002492,0.8801152384026045
E01002493,0.9020032589500262
E01002494,0.39601974095583703
E01002495,0.4892026117596942
E01002496,0.7355602358469283
E01002497,0.7214011291284497
E01002498,0.4323504101145533
E01002499,0.6808867064612224
E01002501,0.45653010794234705
E01002502,0.15774989504109707
E01002503,0.7287138143709959
E01002504,0.6544303948209778
E01002505,1.1416086979871476
E01002506,1.2671707518548332
E01002507,0.6013178142672935
E01002508,1.0925263965646266
E01002509,0.2832890520610317
E01002511,0.4495665452217013
E01002512,0.5512000690977135
E01002513,0.6812753121074648
E01002514,0.8233656918476968
E01002515,0.8287391762983869
E01002516,0.48684925874627544
E01002518,0.6643519600239194
E01002519,0.8096886536998549
E01002520,0.46923647574454785
E01002521,0.8390117374675905
E01002523,0.5317766525137466
E01002525,0.9627910228520122
E01002526,0.42917828368150873
E01002527,0.800729276952665
E01002528,0.8075986784655659
E01002529,0.9241267727728919
E01002530,0.7467368341845092
E01002531,0.649455916706432
E01002532,0.7967211476303011
E01002533,-0.2843480639895229
E01002534,0.26466301677108584
E01002535,1.033421269076123
E01002536,0.49795535210143393
E01002537,0.47689620589329834
E01002538,0.12783719646002778
E01002539,0.23492192371664514
E01002540,0.48887493162412193
E01002541,0.1543712671033991
E01002542,0.6814579627401779
E01002543,0.5043400911844493
E01002544,-0.13982007863472287
E01002545,0.1281309227752052
E01002546,0.5024050670004445
E01002547,0.542090902058592
E01002548,0.29783875111610647
E01002549,0.8043129537262506
E01002550,0.4050459625949562
E01002551,0.3700001126663783
E01002552,0.6260477686873721
E01002553,0.37992071003871586
E01002554,0.8739216032248012
E01002555,1.2145590548672336
E01002556,1.0972731890384806
E01002557,1.2009157776355817
E01002558,1.0870902564948273
E01002559,0.8881916401246337
E01002560,0.8704459509007181
E01002561,0.010951637354200627
E01002562,1.2712982818723615
E01002563,1.2899869481315105
E01002564,1.3323024706171822
E01002565,1.4108231123603354
E01002566,1.4527365581962295
E01002567,1.31957181010023
E01002568,1.2455310154442125
E01002569,0.9641982253304922
E01002570,1.4389197426459943
E01002571,1.0719297034731192
E01002572,1.0916554409810717
E01002573,1.2579759305066653
E01002574,1.3609395964647428
E01002575,1.2370178180729676
E01002576,1.1646667364770613
E01002577,1.2128335704600022
E01002578,1.387848171121398
E01002579,1.1082756693895008
E01002580,1.4176159850326795
E01002581,1.0937882116180075
E01002582,0.8190805621466197
E01002583,1.5029223712907878
E01002584,1.5287320391035948
E01002585,1.4699437021351414
E01002586,1.5197025829696877
E01002587,1.7738792421268645
E01002588,0.9036257188307183
E01002589,1.1065242080474316
E01002590,1.071974264335576
E01002591,0.4323121058790733
E01002592,1.3101321017135819
E01002593,1.3411731060792067
E01002594,0.9398567727282271
E01002595,1.1142855780976804
E01002596,0.5693906073641841
E01002598,0.9630801842796004
E01002599,0.2801708284099258
E01002600,0.14339901109256073
E01002601,0.6750981523297762
E01002602,-0.03442996287006979
E01002603,0.5343195328285838
E01002604,0.5146821760909648
E01002605,1.3723977262770402
E01002606,0.8444357866078697
E01002607,0.8841191479696489
E01002608,0.758001153845151
E01002609,0.6310726304748449
E01002610,0.7073270761973269
E01002611,1.0136535792135493
E01002612,1.3649504001024848
E01002613,1.0683732258581033
E01002614,1.040619331310289
E01002615,0.7488905443717486
E01002616,0.5833881706267685
E01002617,0.5528604031379771
E01002618,1.1724257653287486
E01002619,1.5248641207638793
E01002620,1.2993028134555318
E01002621,1.3520683306737042
E01002622,1.7563655403663105
E01002623,1.310558889738839
E01002624,1.6160934739234034
E01002625,0.9671893253034816
E01002626,1.0904142259086411
E01002627,0.9165414639210858
E01002628,1.4526636058345335
E01002629,1.5796594071433172
E01002630,1.6721562247090107
E01002631,1.032560738097683
E01002632,1.3876063500241789
E01002633,1.1494280853947794
E01002634,1.0572489487683026
E01002635,1.6871814289496798
E01002636,1.2525296516676747
E01002637,1.4159059943560228
E01002638,1.1003724186370107
E01002639,1.2040965127884247
E01002640,1.6063254056466045
E01002641,1.4650985626314281
E01002642,1.5634793148593933
E01002643,1.5763104850641638
E01002645,1.596620188957854
E01002646,1.4585978529418309
E01002647,1.0401479518324641
E01002648,1.2877201715558018
E01002649,1.3895797089713238
E01002650,1.1842132492956865
E01002651,1.203726047964798
E01002652,1.207804460097668
E01002653,0.7759223482533398
E01002654,0.8838330112315254
E01002655,1.131780380734782
E01002656,0.7528301875318573
E01002657,1.125747797919746
E01002658,0.7603365496687946
E01002659,0.7268575430832352
E01002660,1.5746735893674784
E01002661,1.4779476853467195
E01002662,1.7031670305827094
E01002663,1.384494899090641
E01002664,1.4940030651632992
E01002665,1.4390273610761817
E01002666,1.0223560065192328
E01002667,1.1760987837274979
E01002668,1.3439169490621268
E01002669,1.1031086532333423
E01002670,1.2388713485069602
E01002671,0.8442094964311927
E01002672,1.1001561876207404
E01002673,0.7859129042869504
E01002674,1.3222349174948462
E01002675,1.1621294242718145
E01002676,1.4465493050188338
E01002677,1.4435239549431669
E01002678,0.9991900167162107
E01002679,1.5295196371785502
E01002680,1.549668448253501
E01002681,1.0785719397357962
E01002682,1.5975497336544846
E01002683,1.1096225325752966
E01002684,1.5115194954268314
E01002686,0.7506856640074887
E01002687,1.4583101000255496
E01002689,1.019554222467042
E01002690,1.0790806120952523
E01002691,0.8354739285773234
E01002692,1.4422144100106409
E01002693,1.3883671414495313
E01002694,1.7688821382485984
E01002695,2.0035673381766492
E01002696,1.943076767641482
E01002697,2.051508935704031
E01002698,1.5564520759478913
E01002699,1.5140637964018562
E01002700,1.533612507992577
E01002701,2.1101933828103996
E01002702,2.2416645991198005
E01002703,1.885303398901811
E01002704,1.6588408944027844
E01002706,2.0572727452193407
E01002707,2.219460841355368
E01002708,1.7186962635185403
E01002709,2.0284293099883857
E01002710,1.7561948859185512
E01002711,1.7318922504844638
E01002712,1.6381046067488776
E01002713,1.4411139111451554
E01002714,1.5991523745644254
E01002715,1.4595935951712748
E01002716,1.7336757225721955
E01002717,1.5220127270122963
E01002718,1.72904667002624
E01002719,1.5947271257010651
E01002720,1.4641848707910836
E01002721,1.5123207588355967
E01002722,1.6594263386541885
E01002723,1.9008190628121728
E01002724,2.1123340027317528
E01002725,2.1024666561210523
E01002726,2.0949267523855895
E01002727,2.1129356151369394
E01002728,2.327713331820681
E01002729,1.8838851545582544
E01002730,1.8418000771359886
E01002731,1.7279230826655758
E01002732,1.620274295423045
E01002733,1.4585769161471291
E01002734,1.799295758341309
E01002735,1.5166125704846776
E01002736,0.6567674203349271
E01002737,1.0237304125239814
E01002738,1.108890112576185
E01002739,1.43707579985965
E01002740,1.640324342340432
E01002741,1.126335803896751
E01002742,0.9701955923699872
E01002743,1.2368551948287994
E01002744,1.0659358167420832
E01002745,1.007765252651879
E01002747,1.015037666875069
E01002748,1.8678799379266835
E01002749,1.1979076772713615
E01002751,1.6373653861889856
E01002752,1.2459104194875699
E01002753,0.8480266453053782
E01002754,1.0836741101806173
E01002755,1.1213633199008914
E01002756,1.0386498443594032
E01002757,0.7871446181207347
E01002758,1.3660972422459894
E01002759,0.6776194147718456
E01002760,0.934008394866265
E01002762,1.603742561601243
E01002763,2.0397004671055354
E01002764,1.693166026498309
E01002765,1.5378598629235127
E01002766,1.64385114145753
E01002767,1.6678085563273264
E01002768,1.4694720062654638
E01002769,1.2147483541446094
E01002770,1.304763640033081
E01002771,1.270443874659541
E01002772,1.659844227104903
E01002773,1.3639040974669565
E01002774,1.6776158039678877
E01002775,1.634462524290693
E01002776,1.7719371849782866
E01002777,1.4789572029558746
E01002778,1.8334815256040191
E01002779,1.6245052575841057
E01002780,1.4010592401785142
E01002781,1.0374250938370362
E01002782,1.3785522672240678
E01002783,1.5057633190631237
E01002784,1.1136241746985212
E01002785,1.305152150084441
E01002786,1.7509010191707268
E01002787,1.6349237491144812
E01002788,1.2659497064079186
E01002789,1.0446803359844001
E01002790,1.9436680597372749
E01002791,1.8730645333582872
E01002792,1.5809684664140138
E01002793,1.9762397969133372
E01002794,2.0367178636925867
E01002795,1.945624678471309
E01002796,1.4752955973198998
E01002797,1.8821771739339774
E01002798,1.6718143623269222
E01002799,1.7745444854730161
E01002800,1.2259146240296717
E01002801,1.8579089086285814
E01002802,1.571572235904326
E01002803,2.0723811626849855
E01002804,1.233011379373293
E01002805,1.3218988225363104
E01002806,0.7864274650273737
E01002807,1.3293154709125605
E01002808,1.2668993033334635
E01002809,1.452981936451583
E01002810,1.3679850126009063
E01002811,0.893274809228585
E01002812,1.3214156008467863
E01002813,1.604657253636106
E01002814,1.9121406537208412
E01002815,1.902702458179567
E01002816,1.6693709435394788
E01002817,1.7889940256442198
E01002818,2.066824202379408
E01002819,1.7067311082167713
E01002820,1.7009341531000026
E01002821,2.0512188036715973
E01002822,1.929561484441731
E01002823,1.9022715105502515
E01002824,1.604114224206218
E01002825,1.5252952979954362
E01002826,2.004110626585309
E01002827,1.8632535852147782
E01002828,1.7056412411662598
E01002829,1.4930125072125873
E01002830,1.745517378550133
E01002831,1.8064837720143783
E01002832,1.450809971849497
E01002833,1.7756305493776106
E01002834,1.7714966162446135
E01002835,2.10415559457555
E01002836,1.8432001363969759
E01002837,1.6447978194744097
E01002838,2.013775049958178
E01002839,1.9835381587222316
E01002840,2.0337752213024274
E01002841,1.882003085494519
E01002842,1.8322438342309433
E01002843,1.7226414570601454
E01002844,1.9343783058154618
E01002845,2.135196280234247
E01002846,1.8894377129361453
E01002847,1.8402253188958033
E01002848,1.8423186042188537
E01002849,2.0281191869876816
E01002850,1.8312557265377765
E01002851,1.8489454070877063
E01002852,1.5536744586311468
E01002853,1.576404708510613
E01002854,1.8104944330624002
E01002855,1.690407621155264
E01002856,1.8080658135334091
E01002857,1.5030027069450997
E01002858,1.6682963854427615
E01002859,1.6338994867070906
E01002860,1.5302674632837339
E01002861,1.770950240445658
E01002862,1.4856591225175055
E01002863,2.0006009971672434
E01002864,1.6577413230252267
E01002865,1.8646903418041347
E01002866,1.5519314265071154
E01002867,1.843053510205721
E01002868,1.6739516598928321
E01002869,1.7649234477420324
E01002870,1.3377318261397644
E01002871,1.6257610384149557
E01002872,1.3721323789878683
E01002873,1.6662143389827193
E01002874,1.4909215184267923
E01002875,1.4587692085188821
E01002876,1.5052510659635936
E01002877,1.4362780898462104
E01002878,1.8728068072159583
E01002879,1.7209275816784457
E01002880,1.2187973023340217
E01002881,1.0362930507512178
E01002882,1.562004858110405
E01002883,1.7885144325943392
E01002884,1.8892422850683086
E01002885,1.617617252254692
E01002886,1.6374999902128677
E01002887,1.8852380130650814
E01002888,1.73512935295496
E01002889,1.7212628697485293
E01002890,1.276442034028711
E01002891,1.8866705393626337
E01002892,1.6381370838472193
E01002893,1.4268683588636848
E01002894,1.9852426273884596
E01002895,1.884975048624357
E01002896,1.6924750218070153
E01002897,1.7126141438529432
E01002898,1.754078909712486
E01002899,1.558470697431907
E01002900,1.898077091702349
E01002901,2.0193091672903716
E01002902,1.9248376369044262
E01002903,1.6816699311410175
E01002904,1.1059279270911544
E01002905,1.6062258226632105
E01002906,1.490149120976659
E01002907,1.0572780438231675
E01002908,1.7042559664401962
E01002909,1.6244792053429515
E01002910,2.0218671171287887
E01002911,1.9131941462148785
E01002912,1.6871552762072972
E01002913,2.086046280888369
E01002914,1.6566077498305956
E01002915,0.46862952380660283
E01002916,0.5372048715994375
E01002917,0.20090246669012768
E01002918,0.3259056038101859
E01002919,0.8975943198515499
E01002920,0.19971224409527957
E01002921,0.9516015229484414
E01002922,0.44490719006344553
E01002923,0.7540081539952512
E01002924,0.06865413096114154
E01002925,0.7111964371437227
E01002926,0.34283241086519767
E01002927,0.8100947573426226
E01002928,1.0198622333930423
E01002929,0.7859922302016338
E01002930,1.0013789787871485
E01002931,0.8071697646304318
E01002932,0.857485587055922
E01002933,0.5543391863024913
E01002934,0.7044900391682449
E01002935,1.2623347476248838
E01002937,0.2969112486873364
E01002938,0.7597454429627819
E01002939,0.4428001807627052
E01002940,0.3592167161823635
E01002941,0.5708443119437436
E01002942,0.26857638884887985
E01002943,-0.06718267792456246
E01002944,-0.4754095459235232
E01002945,0.31437977539081385
E01002946,-0.04889252615059171
E01002947,0.11812152935101002
E01002948,0.17483562702187047
E01002949,0.1510747783425651
E01002950,-0.07170463870393076
E01002951,0.8554800448898308
E01002952,0.580604865116646
E01002953,1.0615542902875015
E01002954,0.9562501961942447
E01002955,0.8410041054676605
E01002956,0.24300446944585433
E01002957,0.48862321609854625
E01002958,0.4665199769339414
E01002959,0.3061920267255769
E01002960,0.7894136114831717
E01002961,0.39150673080116605
E01002962,0.312740885056719
E01002963,0.8746936844419504
E01002964,1.1726589574499944
E01002965,1.1347738395337856
E01002966,0.6062149385348093
E01002967,0.9940996845453761
E01002968,1.2862183879874778
E01002969,0.7424900650226491
E01002970,0.7614418002796225
E01002971,0.7530288635707136
E01002972,1.177910341251119
E01002973,0.786614043679637
E01002974,1.0670783260919683
E01002975,0.6610837133237799
E01002976,0.21926398968655986
E01002977,0.7088653864042588
E01002978,0.7986365623295586
E01002979,0.4042207190910252
E01002980,0.49618224577805703
E01002981,0.9441340133295022
E01002982,0.9178271801395648
E01002983,0.4428971241519588
E01002984,1.2898602008103275
E01002985,1.1233660443964089
E01002986,0.5716799766802279
E01002987,1.0165685394569666
E01002988,0.7401065379099636
E01002989,1.0031001336166576
E01002990,1.14321712095928
E01002991,0.922296145413003
E01002992,0.3950709373960113
E01002993,0.8424047292444463
E01002994,0.6914445402505642
E01002995,0.9395320342868354
E01002996,0.6733056804637261
E01002997,0.8115286002338571
E01002998,0.5274154901690143
E01002999,0.8883626228968929
E01003000,0.18656934634194855
E01003001,0.5277189156242851
E01003002,1.0554753627108397
E01003003,0.8275758753438799
E01003004,0.7654938002823091
E01003005,0.10016005061398346
E01003006,0.5382024789283699
E01003007,0.17469150865116698
E01003008,-0.06625486719038529
E01003009,0.9005445566878416
E01003010,0.6016760584267825
E01003011,0.9951776483497865
E01003013,2.2726169701735794
E01003014,2.1903311811506008
E01003015,1.9956460895770292
E01003016,2.3277957374554346
E01003017,2.108045742875048
E01003018,1.4275335137780685
E01003019,1.3242363596090225
E01003020,1.6700614228150827
E01003021,1.305621077555335
E01003022,1.1395366809410539
E01003023,1.5501939941110805
E01003024,1.7519097429001795
E01003025,1.3691629168908084
E01003026,1.5863402178074968
E01003027,0.7243774199649087
E01003028,0.8492906376545608
E01003029,1.2830736166430228
E01003030,1.753945874317206
E01003031,1.3918386787365409
E01003032,1.8294983384065517
E01003033,0.8214388973549934
E01003034,1.5588852935858148
E01003035,2.0226157179928808
E01003036,1.5628091146236982
E01003037,1.855231208027745
E01003038,1.6887400306922271
E01003039,1.8774309216635114
E01003040,1.7264310500418392
E01003041,2.0015456937499176
E01003042,1.8953866958826282
E01003043,1.2500152643572429
E01003044,1.194280176830413
E01003045,1.4541931529520964
E01003046,1.4036442963539721
E01003047,2.042312342763401
E01003048,1.6962667097327588
E01003049,1.7406901696588664
E01003050,1.8567773839025288
E01003051,1.966079425686021
E01003052,1.6894084189633347
E01003053,1.787105295405369
E01003054,2.026517459704808
E01003055,1.9395372392884989
E01003056,1.246872616071117
E01003057,1.7262288976855849
E01003058,1.3994217407700056
E01003059,1.311444651833162
E01003060,1.5284202637460806
E01003061,1.775529794118
E01003062,1.2313623757648495
E01003063,1.0551245750522513
E01003064,0.8437160608352972
E01003065,0.7293695424188454
E01003066,1.2062108449091347
E01003067,0.8766138077334911
E01003068,0.8838888814015884
E01003069,0.7705783912852906
E01003070,1.0197983131910897
E01003071,1.3714469757536025
E01003072,1.003436923284141
E01003073,1.1719634938165604
E01003074,1.5623137171654145
E01003075,1.6925100240820639
E01003076,1.3415274183963555
E01003077,1.6214829403635829
E01003078,1.0768410101401233
E01003079,1.511801928155198
E01003080,0.9071904013951257
E01003081,1.2747392092716432
E01003082,0.9037585826762982
E01003083,0.6282585218008737
E01003084,0.7692430265125775
E01003085,0.7824056885618401
E01003086,0.8763170709046588
E01003087,1.239444070268526
E01003088,1.6140587674428855
E01003089,1.720260919540562
E01003090,1.9073590801606581
E01003091,1.6838729229070337
E01003092,1.4939577730239635
E01003093,1.7503687088508024
E01003094,1.7156414871784855
E01003095,1.8100241351764583
E01003096,1.4065276748857107
E01003097,1.7541527982780747
E01003098,1.7267563361168095
E01003099,2.0301916074403823
E01003100,2.0428440827671484
E01003101,2.049430218602077
E01003102,2.113330606058062
E01003104,1.8166828189050506
E01003105,1.8281804598780662
E01003106,1.8395357599633155
E01003107,1.9185481722680948
E01003108,1.995527281399558
E01003109,2.0020647216060183
E01003110,1.866502590010512
E01003111,1.617965835063917
E01003112,2.004333453378251
E01003113,1.408315019646258
E01003114,1.2753597888000905
E01003115,1.2263551379454427
E01003116,0.8765263109481691
E01003117,1.4726765603880652
E01003118,1.209301548490533
E01003119,1.5862941727273823
E01003120,1.4497759876738692
E01003121,1.4616983277087603
E01003122,1.7527735827804585
E01003123,1.3347504570013373
E01003124,1.5628298286053943
E01003125,1.551455539494289
E01003126,1.7301710339947618
E01003127,1.7243197036098743
E01003128,1.6690920416518464
E01003129,1.7400915955830638
E01003130,1.2089516924652743
E01003131,1.3614594138982787
E01003132,1.027533289259267
E01003133,1.4443696727989468
E01003134,0.741784227999168
E01003135,1.158993329937469
E01003136,1.2535763800911692
E01003137,1.5836623809380406
E01003138,1.0175192835310347
E01003139,1.0507707967766753
E01003140,0.6899686786957957
E01003141,1.1948984245659666
E01003142,0.9014648342654641
E01003143,0.9279921195330783
E01003144,1.0359050179766005
E01003145,1.3524063585706463
E01003146,0.9542185558987029
E01003147,1.1558818602014034
E01003148,0.939666775464354
E01003149,0.989941914137556
E01003150,1.3900617273317883
E01003151,1.3373936569916005
E01003152,1.1937973341426795
E01003153,1.5974609657186813
E01003154,1.2321564013139874
E01003155,1.1147100041932525
E01003156,0.38685417173569014
E01003157,0.6740159371004825
E01003158,0.6264660880436211
E01003159,1.2669651853279664
E01003160,1.346481054661351
E01003161,0.9400768932392364
E01003162,1.4240905732165703
E01003163,1.0139512983852041
E01003164,1.594808425101403
E01003165,1.2230341597985102
E01003166,1.4892118386039805
E01003167,1.0129138464996466
E01003168,1.0899510131437755
E01003169,1.4069636217669406
E01003170,1.190348045420928
E01003171,1.1203835069360837
E01003172,1.1811160410740635
E01003173,0.6524214813228059
E01003174,1.5195386787724472
E01003175,1.0399431521440814
E01003176,1.9109210397017629
E01003177,1.4999148401351348
E01003178,1.4124644159792958
E01003179,1.1894937999652717
E01003180,1.5683398979557752
E01003181,1.8852345712304035
E01003182,1.3076642945640535
E01003183,1.8260798489450787
E01003184,1.5255401730216394
E01003185,1.491980298454751
E01003186,1.623619545343225
E01003187,1.4526998394824688
E01003188,1.5531192734168673
E01003189,0.5895471496419669
E01003190,1.1575622186390055
E01003191,0.6789974603374233
E01003192,0.8408468041178198
E01003193,1.0486610875339935
E01003194,1.0093638470682682
E01003195,0.4192277003029472
E01003196,0.4876396166000919
E01003197,0.418558953377702
E01003198,0.8120730498746089
E01003199,1.050438151201667
E01003200,1.51292834878568
E01003201,1.3066723940745741
E01003202,1.3156681522916391
E01003203,1.333867146866209
E01003204,1.0103986097396864
E01003205,1.1580758812969092
E01003206,0.8891211090443669
E01003207,1.7162036816300987
E01003209,1.3675481992439908
E01003210,1.5352822422212766
