LSOA11CD,IDAOPI_2019,IDAOPI_2025_pred,confidence,boundary_changed,change,pct_change
E01001891,0.112,0.1551224562993893,1.0,0,0.04312245629938931,38.50219312445474
E01001892,0.318,0.4571995987645796,1.0,0,0.1391995987645796,43.77345873099988
E01001893,0.263,0.4309809602915323,1.0,0,0.1679809602915323,63.87108756332027
E01001894,0.36,0.4872315213759494,1.0,0,0.1272315213759494,35.34208927109706
E01001895,0.234,0.2906718632086962,1.0,0,0.05667186320869619,24.218744960981276
E01001896,0.311,0.47735010853528964,1.0,0,0.16635010853528964,53.48878087951435
E01001897,0.184,0.2191976485815177,1.0,0,0.03519764858151769,19.129156837781355
E01001898,0.272,0.3488626420808709,1.0,0,0.0768626420808709,28.25832429443783
E01001899,0.392,0.5370904352482371,1.0,0,0.14509043524823706,37.012866134754354
E01001900,0.251,0.4257501442731123,1.0,0,0.1747501442731123,69.62157142355072
E01001901,0.101,0.18440016427045985,1.0,0,0.08340016427045985,82.57442006976223
E01001902,0.248,0.3902954895494116,1.0,0,0.14229548954941162,57.37721352798856
E01001903,0.33,0.4222134362921586,1.0,0,0.09221343629215856,27.94346554307835
E01001904,0.115,0.16863240924893885,1.0,0,0.05363240924893885,46.6368776077729
E01001905,0.149,0.20027919725155358,1.0,0,0.05127919725155358,34.41556862520375
E01001906,0.187,0.287959282482509,1.0,0,0.10095928248250902,53.98892111364118
E01001907,0.142,0.16023023390247704,1.0,0,0.01823023390247705,12.838192889068345
E01001908,0.199,0.3723522752316866,1.0,0,0.17335227523168661,87.11169609632493
E01001909,0.424,0.50712972219121,1.0,0,0.08312972219121001,19.606066554530663
E01001910,0.241,0.3495399702664943,1.0,0,0.10853997026649431,45.03733206078602
E01001911,0.456,0.5783468269454601,1.0,0,0.12234682694546012,26.83044450558336
E01001912,0.436,0.5305737339142066,1.0,0,0.09457373391420659,21.691223374818026
E01001913,0.151,0.20051437194143754,1.0,0,0.04951437194143754,32.790974795654
E01001914,0.272,0.39780223875842385,1.0,0,0.12580223875842383,46.250823072949935
E01001915,0.156,0.18465407113352075,1.0,0,0.028654071133520753,18.367994316359457
E01001916,0.04,0.046836246123239667,1.0,0,0.006836246123239666,17.090615308099164
E01001917,0.276,0.3380840563363655,1.0,0,0.06208405633636549,22.49422331027735
E01001918,0.18,0.21069206598172235,1.0,0,0.03069206598172236,17.051147767623533
E01001919,0.074,0.12276385755228861,1.0,0,0.04876385755228861,65.89710480039001
E01001920,0.332,0.47473543208375124,1.0,0,0.14273543208375122,42.99260002522627
E01001921,0.157,0.2346149593336893,1.0,0,0.07761495933368931,49.436279830375355
E01001922,0.101,0.14624148678723817,1.0,0,0.04524148678723816,44.793551274493225
E01001923,0.251,0.30739511539983577,1.0,0,0.05639511539983577,22.468173466070027
E01001924,0.14,0.1381746530874906,1.0,0,-0.0018253469125094068,-1.3038192232210049
E01001925,0.091,0.12741623540149438,1.0,0,0.036416235401494385,40.01784110054328
E01001926,0.092,0.11692190936894903,1.0,0,0.02492190936894903,27.089031922770683
E01001927,0.09,0.09064111600522867,1.0,0,0.0006411160052286757,0.7123511169207508
E01001928,0.3,0.32509412618821787,1.0,0,0.02509412618821788,8.36470872940596
E01001929,0.118,0.16759624734955175,1.0,0,0.04959624734955176,42.03071809284047
E01001930,0.193,0.32303533606983426,1.0,0,0.13003533606983425,67.37582179784158
E01001931,0.388,0.38747464845976654,1.0,0,-0.0005253515402334763,-0.13539988150347326
E01001932,0.192,0.33398104507894,1.0,0,0.14198104507894,73.94846097861458
E01001933,0.119,0.17230280682680163,1.0,0,0.053302806826801635,44.79227464437112
E01001934,0.212,0.3599652731673446,1.0,0,0.14796527316734462,69.79494017327576
E01001935,0.201,0.32507459528589777,1.0,0,0.12407459528589776,61.728654371093405
E01001937,0.114,0.17532635346971542,1.0,0,0.06132635346971542,53.795046903259134
E01001938,0.316,0.47343186971801443,1.0,0,0.15743186971801443,49.82021193608051
E01001939,0.234,0.37542216241828935,0.75,1,0.14142216241828934,60.436821546277486
E01001940,0.452,0.550648682765498,1.0,0,0.09864868276549804,21.824929815375675
E01001941,0.428,0.5026828245850202,1.0,0,0.07468282458502024,17.449258080612204
E01001942,0.313,0.44199898978683905,1.0,0,0.12899898978683905,41.21373475617861
E01001943,0.313,0.48794649347721264,1.0,0,0.17494649347721264,55.893448395275605
E01001944,0.444,0.6737818914781561,1.0,0,0.22978189147815614,51.752678260845975
E01001945,0.271,0.37601849290898265,1.0,0,0.10501849290898263,38.75221140552865
E01001946,0.269,0.413076680416677,1.0,0,0.14407668041667698,53.56010424411783
E01001947,0.378,0.5860083915840981,1.0,0,0.20800839158409812,55.02867502224818
E01001948,0.129,0.22102945635042753,1.0,0,0.09202945635042753,71.34066383754072
E01001949,0.129,0.16024993588133324,1.0,0,0.031249935881333235,24.224756497157543
E01001950,0.134,0.14777548519041428,1.0,0,0.013775485190414272,10.280212828667366
E01001951,0.208,0.2929394939858109,1.0,0,0.08493949398581088,40.83629518548601
E01001952,0.221,0.313286557352755,1.0,0,0.09228655735275501,41.75862323654073
E01001953,0.318,0.4824573400217228,1.0,0,0.1644573400217228,51.71614466091912
E01001954,0.325,0.4182025847010444,1.0,0,0.09320258470104437,28.67771836955211
E01001955,0.404,0.5478666376590828,1.0,0,0.1438666376590828,35.61055387601059
E01001956,0.207,0.31709964910892957,1.0,0,0.11009964910892958,53.18823628450704
E01001957,0.438,0.6043835231180505,1.0,0,0.16638352311805055,37.98710573471474
E01001958,0.437,0.5964208559114865,1.0,0,0.15942085591148653,36.480745059836735
E01001959,0.301,0.4783103743476796,1.0,0,0.1773103743476796,58.90710111218591
E01001960,0.231,0.3488153748304709,1.0,0,0.11781537483047091,51.002326766437626
E01001961,0.575,0.5887851520255738,1.0,0,0.013785152025573844,2.39741774357806
E01001962,0.171,0.1973967697578212,1.0,0,0.02639676975782118,15.436707460714139
E01001963,0.111,0.10983403895661509,1.0,0,-0.0011659610433849138,-1.0504153544008232
E01001964,0.159,0.19101172368740515,1.0,0,0.03201172368740515,20.133159551827138
E01001965,0.141,0.13590091001926824,1.0,0,-0.005099089980731747,-3.616375872859395
E01001966,0.088,0.07670910537487727,1.0,0,-0.011290894625122727,-12.8305620740031
E01001967,0.096,0.08977827575921257,1.0,0,-0.00622172424078743,-6.480962750820239
E01001968,0.128,0.16835371535742485,1.0,0,0.04035371535742485,31.526340122988167
E01001969,0.404,0.47023523146751567,1.0,0,0.06623523146751564,16.394859274137534
E01001970,0.416,0.5197881748840081,1.0,0,0.1037881748840081,24.949080500963486
E01001971,0.43,0.5818200560569455,1.0,0,0.15182005605694554,35.30698978068501
E01001972,0.271,0.38264053667848796,1.0,0,0.11164053667848794,41.19576999206197
E01001973,0.233,0.31466766807896923,1.0,0,0.08166766807896922,35.05050132144601
E01001974,0.218,0.29750059254762445,1.0,0,0.07950059254762445,36.468161719093786
E01001975,0.267,0.3623365641623729,1.0,0,0.0953365641623729,35.70657833796738
E01001976,0.322,0.41224487837638407,1.0,0,0.09024487837638406,28.026359744218656
E01001977,0.42,0.5169844150711398,1.0,0,0.0969844150711398,23.09152739789043
E01001978,0.336,0.5053224342690241,1.0,0,0.1693224342690241,50.39358162768574
E01001979,0.377,0.6222007194288461,1.0,0,0.24520071942884614,65.03997862834115
E01001980,0.36,0.39842493263099155,1.0,0,0.03842493263099156,10.673592397497655
E01001981,0.293,0.3600358167414104,1.0,0,0.0670358167414104,22.879118341778298
E01001982,0.301,0.3717211020739614,1.0,0,0.07072110207396143,23.495382748824397
E01001983,0.215,0.3092076974258553,1.0,0,0.0942076974258553,43.81753368644433
E01001984,0.251,0.3034384025868145,1.0,0,0.05243840258681448,20.89179385928864
E01001985,0.12,0.1168887147347028,1.0,0,-0.0031112852652971923,-2.5927377210809937
E01001986,0.199,0.21256042672541978,1.0,0,0.013560426725419766,6.814284786643099
E01001987,0.084,0.09276141010594181,1.0,0,0.008761410105941808,10.4302501261212
E01001988,0.174,0.23040524743137392,1.0,0,0.05640524743137393,32.416808868605706
E01001989,0.159,0.16195962903310068,1.0,0,0.0029596290331006803,1.8614019076104906
E01001990,0.205,0.2659775063150704,1.0,0,0.0609775063150704,29.74512503174166
E01001991,0.139,0.18722864809900502,1.0,0,0.04822864809900501,34.69686913597483
E01001992,0.094,0.07818441201995022,1.0,0,-0.015815587980049783,-16.825093595797643
E01001993,0.101,0.0936043408838513,1.0,0,-0.007395659116148701,-7.32243476846406
E01001994,0.125,0.13951066770922965,1.0,0,0.014510667709229652,11.608534167383722
E01001995,0.348,0.39347278730192004,1.0,0,0.04547278730192006,13.066892902850592
E01001996,0.174,0.1933768677328118,1.0,0,0.019376867732811803,11.136130880926324
E01001997,0.168,0.20330459063014042,1.0,0,0.03530459063014041,21.01463727984548
E01001998,0.385,0.3549208677362066,1.0,0,-0.030079132263793384,-7.812761626959321
E01001999,0.352,0.37313620137873293,1.0,0,0.021136201378732955,6.004602664412771
E01002000,0.329,0.305677426581157,1.0,0,-0.02332257341884303,-7.088928090833747
E01002001,0.328,0.31371125122303867,1.0,0,-0.014288748776961346,-4.356325846634556
E01002002,0.368,0.44586738844086204,1.0,0,0.07786738844086205,21.1596164241473
E01002003,0.508,0.6438915939194005,1.0,0,0.13589159391940053,26.750313763661524
E01002004,0.307,0.3125666210341601,1.0,0,0.005566621034160113,1.813231607218278
E01002005,0.23,0.2891593044669919,1.0,0,0.059159304466991885,25.72143672477908
E01002006,0.112,0.1828052594213852,1.0,0,0.0708052594213852,63.21898162623678
E01002007,0.093,0.10967990255973684,1.0,0,0.016679902559736837,17.93537909649122
E01002008,0.087,0.09451775911665053,1.0,0,0.007517759116650535,8.64110243293165
E01002009,0.079,0.08720959514310356,1.0,0,0.008209595143103557,10.391892586207033
E01002010,0.158,0.2187012146110915,1.0,0,0.060701214611091486,38.418490260184484
E01002011,0.172,0.21904820639702394,1.0,0,0.04704820639702395,27.353608370362764
E01002013,0.198,0.20653762838646833,1.0,0,0.008537628386468321,4.311933528519354
E01002014,0.282,0.3451746834869924,1.0,0,0.0631746834869924,22.40237003084837
E01002015,0.309,0.4458316018228605,1.0,0,0.13683160182286053,44.2820717873335
E01002016,0.273,0.3357688992562312,1.0,0,0.06276889925623119,22.992270789828275
E01002017,0.253,0.3069811721725887,1.0,0,0.05398117217258869,21.336431688770233
E01002018,0.245,0.33948894674086144,1.0,0,0.09448894674086145,38.566917037086306
E01002019,0.063,0.06046704261005277,1.0,0,-0.0025329573899472296,-4.0205672856305235
E01002020,0.164,0.2183664186152395,1.0,0,0.0543664186152395,33.150255253194814
E01002021,0.147,0.1338946829353705,1.0,0,-0.013105317064629501,-8.915181676618708
E01002022,0.117,0.14476662802895135,1.0,0,0.027766628028951343,23.732160708505422
E01002023,0.127,0.12985267274094373,1.0,0,0.0028526727409437236,2.246199008617105
E01002024,0.263,0.25625697819300175,1.0,0,-0.006743021806998262,-2.5638866186305176
E01002025,0.043,0.05204341960861324,1.0,0,0.00904341960861324,21.031208392123816
E01002026,0.429,0.6843342663281572,1.0,0,0.2553342663281572,59.51847699957044
E01002027,0.394,0.48127024341144814,1.0,0,0.08727024341144812,22.14980797244876
E01002028,0.331,0.4483011202238417,1.0,0,0.1173011202238417,35.438404901462754
E01002029,0.42,0.5418040154252871,1.0,0,0.12180401542528713,29.000956053639793
E01002030,0.235,0.3426347407490925,1.0,0,0.10763474074909252,45.80201734003937
E01002031,0.388,0.44734195035579194,1.0,0,0.05934195035579193,15.294317102008229
E01002032,0.361,0.5738688665710338,1.0,0,0.21286886657103377,58.966445033527364
E01002033,0.376,0.5144181511462135,1.0,0,0.13841815114621348,36.81333807080146
E01002034,0.521,0.7813617105394586,1.0,0,0.26036171053945856,49.97345691736249
E01002036,0.391,0.626552973114642,1.0,0,0.23555297311464196,60.24372713929461
E01002037,0.374,0.683926415701311,1.0,0,0.30992641570131096,82.86802558858582
E01002038,0.518,0.7456146139707198,1.0,0,0.2276146139707198,43.94104516809262
E01002039,0.548,0.6835727325647034,1.0,0,0.13557273256470337,24.739549738084555
E01002040,0.333,0.4456032382130902,1.0,0,0.1126032382130902,33.814786250177235
E01002041,0.341,0.5793917031755601,1.0,0,0.23839170317556008,69.90959037406454
E01002042,0.374,0.35352896407424744,1.0,0,-0.020471035925752556,-5.4735390175808964
E01002043,0.369,0.45360039982595846,1.0,0,0.08460039982595846,22.926937622210968
E01002044,0.309,0.33344082541631925,1.0,0,0.024440825416319256,7.909652238291022
E01002045,0.361,0.5512307283751048,1.0,0,0.1902307283751048,52.69549262468277
E01002046,0.34,0.4742560494567398,1.0,0,0.1342560494567398,39.48707336962935
E01002047,0.329,0.3378299207907322,1.0,0,0.008829920790732193,2.683866501742308
E01002048,0.408,0.41618129391420533,1.0,0,0.008181293914205356,2.0052190966189603
E01002049,0.318,0.4257294322272891,1.0,0,0.10772943222728909,33.87717994568839
E01002050,0.266,0.32453666121840324,1.0,0,0.05853666121840323,22.006263615941062
E01002051,0.425,0.5587739430094055,1.0,0,0.13377394300940554,31.47622188456601
E01002052,0.296,0.41335459380111705,1.0,0,0.11735459380111707,39.64682223010712
E01002053,0.5,0.585856001448811,1.0,0,0.085856001448811,17.1712002897622
E01002054,0.434,0.7336635841162461,1.0,0,0.2996635841162461,69.04690878254519
E01002055,0.291,0.38150147936622497,1.0,0,0.09050147936622499,31.10016473066151
E01002056,0.409,0.5579864393440026,1.0,0,0.14898643934400263,36.42700228459722
E01002057,0.325,0.41380029050616557,1.0,0,0.08880029050616556,27.323166309589404
E01002058,0.324,0.4038325788693232,1.0,0,0.07983257886932321,24.63968483621087
E01002059,0.298,0.3745928057106287,1.0,0,0.07659280571062871,25.70228379551299
E01002060,0.163,0.18093098418161124,1.0,0,0.017930984181611237,11.00060379239953
E01002061,0.156,0.1991365080951426,1.0,0,0.043136508095142606,27.651607753296545
E01002062,0.193,0.23879429305506233,1.0,0,0.04579429305506233,23.72761298189758
E01002063,0.21,0.30545854682664425,1.0,0,0.09545854682664426,45.456450869830604
E01002064,0.358,0.40267620880413024,1.0,0,0.04467620880413026,12.479387934114598
E01002065,0.303,0.4155498927683463,1.0,0,0.11254989276834632,37.14517913146743
E01002066,0.497,0.7118966749508235,1.0,0,0.21489667495082354,43.23876759573914
E01002067,0.441,0.5958365910165617,1.0,0,0.15483659101656172,35.11033809899359
E01002068,0.423,0.5478745688684861,1.0,0,0.12487456886848608,29.521174673400967
E01002069,0.473,0.5908112364827256,1.0,0,0.11781123648272562,24.907238157024445
E01002070,0.287,0.3564926067798468,1.0,0,0.06949260677984681,24.21345183966788
E01002071,0.538,0.7956767878880742,1.0,0,0.25767678788807413,47.89531373384277
E01002072,0.406,0.517459065666449,1.0,0,0.11145906566644892,27.452971839026826
E01002073,0.392,0.5158016636112022,1.0,0,0.12380166361120215,31.582057043674016
E01002074,0.429,0.6077856041891235,1.0,0,0.17878560418912354,41.67496601145071
E01002075,0.404,0.4963788445778342,1.0,0,0.09237884457783418,22.86605063807777
E01002076,0.303,0.43267834878167655,1.0,0,0.12967834878167656,42.79813491144441
E01002077,0.46,0.6252403268209266,1.0,0,0.16524032682092654,35.92181017846229
E01002078,0.494,0.5731198373808382,1.0,0,0.07911983738083816,16.016161413125136
E01002079,0.315,0.36916295432729695,1.0,0,0.05416295432729695,17.194588675332366
E01002080,0.36,0.3954419617881474,0.75,1,0.0354419617881474,9.8449893855965
E01002081,0.595,0.6578286094939824,1.0,0,0.06282860949398239,10.559430167055865
E01002082,0.607,0.693383745467536,1.0,0,0.08638374546753602,14.231259549841191
E01002083,0.314,0.2769161974775443,1.0,0,-0.03708380252245569,-11.81012819186487
E01002084,0.285,0.3479903555149041,1.0,0,0.06299035551490412,22.101879128036533
E01002085,0.396,0.48862182957407996,1.0,0,0.09262182957407994,23.389350902545438
E01002086,0.311,0.3768784412896167,1.0,0,0.06587844128961667,21.182778549715973
E01002087,0.361,0.45901314318409075,1.0,0,0.09801314318409077,27.150455175648414
E01002088,0.274,0.31248053569992834,1.0,0,0.03848053569992832,14.043991131360698
E01002089,0.545,0.8009609790708356,1.0,0,0.2559609790708356,46.96531726070378
E01002090,0.358,0.4356076808724666,1.0,0,0.07760768087246661,21.67812314873369
E01002091,0.498,0.6021335390060105,1.0,0,0.10413353900601052,20.91034919799408
E01002092,0.379,0.5451225055138653,1.0,0,0.16612250551386532,43.83179565009639
E01002093,0.494,0.6309407075707537,1.0,0,0.13694070757075372,27.720791006225447
E01002094,0.502,0.5898371929418702,1.0,0,0.0878371929418702,17.497448793201233
E01002095,0.452,0.626617001710278,1.0,0,0.174617001710278,38.63208002439779
E01002096,0.434,0.5546075333331271,1.0,0,0.12060753333312707,27.78975422422283
E01002097,0.478,0.5343344678746225,1.0,0,0.056334467874622485,11.78545353025575
E01002098,0.275,0.334756807143484,1.0,0,0.05975680714348397,21.72974805217599
E01002099,0.485,0.6748869545648502,1.0,0,0.18988695456485016,39.151949394814466
E01002100,0.369,0.42802798908710127,1.0,0,0.059027989087101274,15.996745010054546
E01002101,0.331,0.3059583992072987,1.0,0,-0.02504160079270129,-7.565438305952051
E01002102,0.368,0.4414809344156567,1.0,0,0.07348093441565673,19.967645221645853
E01002103,0.23,0.30873874846046,1.0,0,0.07873874846046,34.234238461069566
E01002104,0.24,0.347313350896027,1.0,0,0.107313350896027,44.713896206677916
E01002105,0.396,0.5359090674238235,1.0,0,0.13990906742382347,35.3305725817736
E01002106,0.091,0.11870455935645746,1.0,0,0.027704559356457464,30.44457072138183
E01002107,0.095,0.10468120580158913,1.0,0,0.009681205801589127,10.190742949041185
E01002108,0.144,0.11762357551481326,1.0,0,-0.026376424485186734,-18.316961448046346
E01002109,0.109,0.09148780968352588,1.0,0,-0.01751219031647412,-16.066229648141395
E01002110,0.142,0.12304132647340761,1.0,0,-0.018958673526592376,-13.351178539853787
E01002111,0.174,0.19650031799720868,1.0,0,0.022500317997208696,12.931217239775116
E01002112,0.115,0.09475370004992516,1.0,0,-0.020246299950074848,-17.60547821745639
E01002113,0.174,0.20556674299741,1.0,0,0.031566742997410024,18.14180632035059
E01002114,0.241,0.320926183004974,1.0,0,0.079926183004974,33.16439128837096
E01002115,0.144,0.14618236471097074,1.0,0,0.0021823647109707467,1.515531049285241
E01002116,0.063,0.07660510913544726,1.0,0,0.013605109135447255,21.595411326106753
E01002117,0.155,0.17128302640666482,0.75,1,0.01628302640666482,10.505178326880527
E01002118,0.211,0.235409096129365,1.0,0,0.02440909612936501,11.568292004438394
E01002119,0.228,0.26589379777039285,1.0,0,0.03789379777039284,16.620086741400367
E01002120,0.394,0.45295651820833654,1.0,0,0.05895651820833653,14.963583301608255
E01002121,0.17,0.18423047672559997,1.0,0,0.014230476725599961,8.370868662117623
E01002122,0.186,0.18773508440787873,1.0,0,0.0017350844078787286,0.9328410795046929
E01002123,0.211,0.20084923759019144,1.0,0,-0.010150762409808556,-4.810787871947183
E01002124,0.21,0.21377015122184728,1.0,0,0.00377015122184729,1.7953101056415668
E01002125,0.212,0.2222114727424727,1.0,0,0.010211472742472694,4.816732425694667
E01002126,0.311,0.32204409002106954,0.75,1,0.011044090021069541,3.551154347610785
E01002127,0.154,0.15353950561374297,1.0,0,-0.0004604943862570321,-0.2990223287383325
E01002128,0.221,0.27580269925012635,1.0,0,0.05480269925012635,24.797601470645404
E01002129,0.171,0.25522591064764755,1.0,0,0.08422591064764753,49.25491850739622
E01002130,0.376,0.4647255995512744,1.0,0,0.0887255995512744,23.59723392321128
E01002131,0.32,0.3940675092143487,1.0,0,0.07406750921434868,23.146096629483964
E01002132,0.091,0.12185870009670131,1.0,0,0.030858700096701316,33.91065944692453
E01002133,0.394,0.4606185666780342,1.0,0,0.06661856667803417,16.908265654323394
E01002134,0.133,0.14095333525740686,1.0,0,0.007953335257406852,5.979951321358535
E01002135,0.222,0.26054921883075377,1.0,0,0.03854921883075377,17.36451298682602
E01002136,0.124,0.1574406497739201,1.0,0,0.03344064977392011,26.968265946709767
E01002137,0.069,0.07167938874884636,1.0,0,0.002679388748846351,3.88317209977732
E01002138,0.229,0.23451383398704917,1.0,0,0.00551383398704916,2.4077877672703756
E01002139,0.318,0.48824795215383765,1.0,0,0.17024795215383765,53.53709187227599
E01002140,0.162,0.21283112331108986,1.0,0,0.050831123311089854,31.37723661178386
E01002141,0.196,0.18364723627174734,1.0,0,-0.01235276372825267,-6.3024304735983
E01002142,0.128,0.12892802919136098,1.0,0,0.0009280291913609795,0.7250228057507652
E01002143,0.215,0.24693277615133977,1.0,0,0.03193277615133977,14.852454023878963
E01002144,0.098,0.11903062511352619,1.0,0,0.021030625113526186,21.459821544414474
E01002145,0.145,0.18087434331274815,1.0,0,0.035874343312748164,24.74092642258494
E01002146,0.052,0.0484080411455331,1.0,0,-0.0035919588544668993,-6.907613181667114
E01002147,0.084,0.07019369159501501,1.0,0,-0.013806308404984993,-16.436081434505944
E01002148,0.108,0.100090120761412,1.0,0,-0.007909879238588005,-7.323962257951856
E01002149,0.063,0.04601707502501158,1.0,0,-0.01698292497498842,-26.95702376982289
E01002150,0.116,0.14130171703759759,1.0,0,0.02530171703759758,21.811825032411704
E01002151,0.341,0.4702168820565391,1.0,0,0.12921688205653908,37.89351379957157
E01002152,0.067,0.07162299262424335,1.0,0,0.004622992624243344,6.899988991407976
E01002153,0.099,0.09132875250311893,1.0,0,-0.00767124749688107,-7.748734845334415
E01002154,0.183,0.19307772168214732,0.75,1,0.010077721682147323,5.5069517388783185
E01002155,0.078,0.08255417251488092,1.0,0,0.004554172514880925,5.838682711385801
E01002156,0.087,0.07177347199583856,1.0,0,-0.015226528004161438,-17.501756326622345
E01002157,0.166,0.15557431715818285,1.0,0,-0.010425682841817163,-6.280531832419977
E01002158,0.064,0.05624054058983786,1.0,0,-0.007759459410162144,-12.12415532837835
E01002159,0.167,0.17611331713755046,1.0,0,0.009113317137550453,5.457076130269732
E01002160,0.204,0.2173351019880594,1.0,0,0.0133351019880594,6.536814700029119
E01002161,0.223,0.23846071869387797,1.0,0,0.015460718693877967,6.933057710259178
E01002162,0.195,0.2415369032275798,1.0,0,0.04653690322757981,23.865078578246052
E01002163,0.112,0.10270184098170057,1.0,0,-0.009298159018299432,-8.301927694910207
E01002164,0.154,0.16996636189237357,1.0,0,0.015966361892373576,10.367767462580243
E01002165,0.203,0.21175395693064492,1.0,0,0.008753956930644902,4.312294054504878
E01002166,0.241,0.20286831911539907,1.0,0,-0.03813168088460092,-15.822274225975487
E01002167,0.351,0.31412037722496045,1.0,0,-0.03687962277503953,-10.5070150356238
E01002168,0.379,0.43439086917458025,1.0,0,0.05539086917458025,14.615005059256003
E01002169,0.274,0.2740170565092186,1.0,0,1.7056509218571492e-05,0.00622500336444215
E01002170,0.228,0.23572557854873694,1.0,0,0.007725578548736928,3.388411644182863
E01002171,0.149,0.16357458608207553,1.0,0,0.014574586082075541,9.781601397366135
E01002172,0.188,0.1995326427119405,1.0,0,0.011532642711940488,6.134384421244941
E01002173,0.152,0.13852465434733002,1.0,0,-0.013475345652669973,-8.86535898201972
E01002174,0.177,0.14274117154271576,1.0,0,-0.03425882845728423,-19.355270314849847
E01002175,0.185,0.1405083518021264,1.0,0,-0.0444916481978736,-24.049539566418165
E01002176,0.13,0.1276621967459349,1.0,0,-0.0023378032540651017,-1.7983101954346936
E01002177,0.247,0.20234538989653522,1.0,0,-0.044654610103464776,-18.078789515572783
E01002178,0.194,0.15653514646936698,1.0,0,-0.03746485353063303,-19.311780170429397
E01002179,0.248,0.2901361869750623,1.0,0,0.04213618697506233,16.990397973815455
E01002180,0.32,0.3991922309026766,0.75,1,0.07919223090267657,24.747572157086427
E01002181,0.171,0.22423852559813534,1.0,0,0.05323852559813533,31.133640700663932
E01002182,0.146,0.1835691476090463,1.0,0,0.03756914760904631,25.732292882908432
E01002183,0.224,0.24647280990766074,1.0,0,0.022472809907660735,10.032504423062829
E01002184,0.321,0.32154232140052036,1.0,0,0.0005423214005203514,0.16894747679761724
E01002185,0.324,0.45946609899881546,1.0,0,0.13546609899881545,41.81052438235045
E01002186,0.152,0.21553847057760417,1.0,0,0.06353847057760417,41.80162538000275
E01002187,0.108,0.15056150094376988,1.0,0,0.042561500943769884,39.40879717015731
E01002188,0.036,0.03209203774916834,1.0,0,-0.003907962250831655,-10.855450696754597
E01002189,0.075,0.09445241977533084,1.0,0,0.01945241977533084,25.936559700441123
E01002190,0.045,0.04340589477436389,1.0,0,-0.0015941052256361055,-3.5424560569691232
E01002191,0.109,0.10078675057989459,1.0,0,-0.008213249420105415,-7.535091211105885
E01002192,0.078,0.08509354598157137,1.0,0,0.0070935459815713725,9.094289719963298
E01002193,0.084,0.13978790151753634,1.0,0,0.055787901517536334,66.41416847325753
E01002194,0.052,0.058981168117467744,1.0,0,0.006981168117467747,13.42532330282259
E01002195,0.1,0.09496381205556104,1.0,0,-0.005036187944438969,-5.036187944438969
E01002196,0.088,0.06012855075842742,1.0,0,-0.027871449241572574,-31.67210141087793
E01002197,0.148,0.13781534449989108,1.0,0,-0.010184655500108913,-6.881523986560078
E01002198,0.184,0.17995229954249586,1.0,0,-0.004047700457504133,-2.1998372051652897
E01002199,0.19,0.16160380347987063,1.0,0,-0.02839619652012937,-14.945366589541774
E01002200,0.251,0.22577523420356055,1.0,0,-0.025224765796439452,-10.049707488621296
E01002201,0.205,0.15047806259527918,1.0,0,-0.054521937404720805,-26.596067026693078
E01002202,0.269,0.30970889877508767,1.0,0,0.040708898775087654,15.133419618991692
E01002203,0.199,0.22025479130035336,1.0,0,0.02125479130035335,10.680799648418768
E01002204,0.211,0.2730484024977242,1.0,0,0.062048402497724225,29.40682582830532
E01002206,0.175,0.17869666558318184,1.0,0,0.003696665583181852,2.1123803332467728
E01002207,0.115,0.144527837941665,1.0,0,0.029527837941664983,25.676380818839117
E01002208,0.06,0.056489679969500925,1.0,0,-0.003510320030499073,-5.8505333841651215
E01002209,0.106,0.12682507621380493,1.0,0,0.02082507621380493,19.64629831491031
E01002210,0.124,0.13165172026275787,1.0,0,0.007651720262757872,6.17074214738538
E01002211,0.272,0.3631369865978904,1.0,0,0.09113698659789038,33.50624507275381
E01002212,0.253,0.31024587203881543,1.0,0,0.057245872038815426,22.62682689281242
E01002213,0.272,0.34747497929851373,0.75,1,0.07547497929851371,27.748154153865332
E01002214,0.239,0.3018062884133016,1.0,0,0.0628062884133016,26.2787817628877
E01002215,0.352,0.4805451797649668,1.0,0,0.12854517976496682,36.518516978683756
E01002216,0.193,0.1765860127893067,1.0,0,-0.016413987210693315,-8.504656585851459
E01002217,0.532,0.6597933509408724,1.0,0,0.1277933509408724,24.021306567833157
E01002218,0.222,0.23495925935736667,1.0,0,0.012959259357366665,5.8375042150300285
E01002219,0.268,0.3188400690213708,1.0,0,0.05084006902137078,18.970175007974174
E01002220,0.138,0.18084256952501,1.0,0,0.04284256952500998,31.045340235514477
E01002221,0.247,0.24746588437825356,1.0,0,0.0004658843782535671,0.188617157187679
E01002222,0.193,0.1732822979133227,1.0,0,-0.019717702086677308,-10.216425951646274
E01002223,0.188,0.20261804463153654,1.0,0,0.014618044631536542,7.775555655072629
E01002224,0.24,0.31642618603788136,1.0,0,0.07642618603788137,31.844244182450574
E01002225,0.065,0.058411129917453904,1.0,0,-0.006588870082546099,-10.136723203917075
E01002226,0.15,0.17137000976113864,1.0,0,0.021370009761138647,14.246673174092432
E01002227,0.322,0.42545522867711444,1.0,0,0.10345522867711443,32.12895300531504
E01002228,0.143,0.1736623608036658,1.0,0,0.0306623608036658,21.44221035221385
E01002229,0.127,0.18714033761938528,1.0,0,0.06014033761938528,47.35459655069707
E01002230,0.103,0.09478672936441171,1.0,0,-0.008213270635588285,-7.974049160765326
E01002231,0.26,0.2905455722163284,1.0,0,0.030545572216328365,11.74829700628014
