LSOA11CD,LSOA21CD,overlap_pct
E01001831,E01001831,100.0
W01000683,W01000683,100.0
E01023922,E01023922,100.0
W01001864,W01001864,100.0
E01000252,E01000252,100.0
E01003044,E01003044,100.0
E01022627,E01022627,100.0
E01005808,E01005808,100.0
E01011518,E01011518,100.0
E01032098,E01032098,100.0
E01019239,E01019239,100.0
E01013508,E01013508,100.0
E01002397,E01002397,100.0
E01023902,E01023902,100.0
W01001848,W01001848,100.0
E01018302,E01018302,100.0
E01007584,E01007584,100.0
E01021216,E01021216,100.0
E01003047,E01003047,100.0
E01002187,E01002187,100.0
E01013453,E01013453,100.0
E01008135,E01008135,100.0
E01005919,E01005919,100.0
E01023341,E01023341,100.0
E01007408,E01007408,100.0
E01011609,E01011609,100.0
E01000207,E01000207,100.0
W01001774,W01001774,100.0
E01027411,E01027411,100.0
E01026634,E01026634,100.0
E01033444,E01033444,100.0
E01001927,E01001927,100.0
E01010049,E01010049,100.0
E01016887,E01016887,100.0
E01014853,E01014853,100.0
E01018601,E01018601,100.0
E01025179,E01025179,100.0
E01017060,E01017060,100.0
E01021627,E01021627,100.0
E01006566,E01006566,100.0
E01025411,E01025411,100.0
E01008857,E01008857,100.0
E01022376,E01022376,100.0
E01010318,E01010318,100.0
E01010619,E01010619,100.0
E01021457,E01021457,100.0
E01018294,E01018294,100.0
E01032027,E01032027,100.0
E01006322,E01006322,100.0
E01000410,E01000410,100.0
E01001842,E01001842,100.0
E01000610,E01000610,100.0
E01017860,E01017860,100.0
E01026515,E01026515,100.0
E01008568,E01008568,100.0
E01001875,E01001875,100.0
E01007680,E01007680,100.0
E01017997,E01017997,100.0
E01020603,E01020603,100.0
E01032972,E01032972,100.0
E01012653,E01012653,100.0
E01007365,E01007365,100.0
E01014614,E01014614,100.0
E01007959,E01007959,100.0
E01004713,E01004713,100.0
E01012495,E01012495,100.0
E01007695,E01007695,100.0
E01008992,E01008992,100.0
E01021944,E01021944,100.0
E01000678,E01000678,100.0
E01028571,E01028571,100.0
E01008222,E01008222,100.0
W01000180,W01000180,100.0
E01022176,E01022176,100.0
E01028379,E01028379,100.0
E01025900,E01025900,100.0
E01015773,E01015773,100.0
E01004086,E01004086,100.0
E01018940,E01018940,100.0
E01031917,E01031917,100.0
E01004292,E01004292,100.0
E01027550,E01027550,100.0
E01031297,E01031297,100.0
E01002188,E01002188,100.0
E01004319,E01004319,100.0
E01020791,E01020791,100.0
E01001573,E01001573,100.0
E01018761,E01018761,100.0
E01031037,E01031037,100.0
E01013140,E01013140,100.0
E01025255,E01025255,100.0
E01024773,E01024773,100.0
E01024992,E01024992,100.0
E01023079,E01023079,100.0
E01023753,E01023753,100.0
E01019284,E01019284,100.0
E01014097,E01014097,100.0
E01017502,E01017502,100.0
E01008888,E01008888,100.0
E01013696,E01013696,100.0
E01018685,E01018685,100.0
E01003175,E01003175,100.0
E01003017,E01003017,100.0
E01021295,E01021295,100.0
E01030642,E01030642,100.0
E01010052,E01010052,100.0
E01009568,E01009568,100.0
E01012507,E01012507,100.0
E01017510,E01017510,100.0
E01032759,E01032759,100.0
E01025269,E01025269,100.0
E01027394,E01027394,100.0
E01018034,E01018034,100.0
E01019437,E01019437,100.0
E01015446,E01015446,100.0
E01006785,E01006785,100.0
E01007231,E01007231,100.0
E01026468,E01026468,100.0
E01003385,E01003385,100.0
E01022574,E01022574,100.0
E01021308,E01021308,100.0
E01032403,E01032403,100.0
E01010956,E01010956,100.0
E01009347,E01009347,100.0
E01004454,E01004454,100.0
E01027965,E01027965,100.0
E01023757,E01023757,100.0
E01032443,E01032443,100.0
E01009458,E01009458,100.0
E01017026,E01017026,100.0
E01023276,E01023276,100.0
E01009862,E01009862,100.0
E01024682,E01024682,100.0
E01028057,E01028057,100.0
W01001787,W01001787,100.0
W01000186,W01000186,100.0
E01024474,E01024474,100.0
E01025821,E01025821,100.0
E01008323,E01008323,100.0
W01001694,W01001694,100.0
E01022660,E01022660,100.0
E01013829,E01013829,100.0
E01024649,E01024649,100.0
E01004987,E01004987,100.0
E01008934,E01008934,100.0
E01016342,E01016342,100.0
E01020342,E01020342,100.0
E01025119,E01025119,100.0
E01010410,E01010410,100.0
E01022135,E01022135,100.0
E01025131,E01025131,100.0
E01012327,E01012327,100.0
E01019142,E01019142,100.0
E01031135,E01031135,100.0
E01020421,E01020421,100.0
E01001693,E01001693,100.0
W01001907,W01001907,100.0
E01016794,E01016794,100.0
W01000583,W01000583,100.0
E01022902,E01022902,100.0
E01013945,E01013945,100.0
E01019045,E01019045,100.0
E01004042,E01004042,100.0
E01006651,E01006651,100.0
E01017083,E01017083,100.0
E01009971,E01009971,100.0
E01001224,E01001224,100.0
E01013075,E01013075,100.0
E01010401,E01010401,100.0
E01019870,E01019870,100.0
E01017609,E01017609,100.0
E01033489,E01033489,100.0
E01013178,E01013178,100.0
E01003498,E01003498,100.0
E01005292,E01005292,100.0
E01013862,E01013862,100.0
E01029621,E01029621,100.0
E01028993,E01028993,100.0
E01002034,E01002034,100.0
E01029221,E01029221,100.0
E01009809,E01009809,100.0
E01007804,E01007804,100.0
E01022691,E01022691,100.0
E01017524,E01017524,100.0
E01029829,E01029829,100.0
E01027541,E01027541,100.0
W01001876,W01001876,100.0
E01025690,E01025690,100.0
E01003891,E01003891,100.0
E01015228,E01015228,100.0
E01013146,E01013146,100.0
E01001005,E01001005,100.0
E01012609,E01012609,100.0
E01007456,E01007456,100.0
E01018994,E01018994,100.0
E01019807,E01019807,100.0
E01010599,E01010599,100.0
E01001470,E01001470,100.0
E01009786,E01009786,100.0
E01009204,E01009204,100.0
E01019141,E01019141,100.0
E01008214,E01008214,100.0
E01006654,E01006654,100.0
E01011381,E01011381,100.0
W01000741,W01000741,100.0
E01017228,E01017228,100.0
W01000013,W01000013,100.0
W01000523,W01000523,100.0
E01026454,E01026454,100.0
E01026316,E01026316,100.0
E01028937,E01028937,100.0
E01028613,E01028613,100.0
E01006103,E01006103,100.0
E01000773,E01000773,100.0
E01033043,E01033043,100.0
E01013294,E01013294,100.0
E01001645,E01001645,100.0
E01020291,E01020291,100.0
E01024558,E01024558,100.0
E01031806,E01031806,100.0
E01021924,E01021924,100.0
E01026394,E01026394,100.0
E01019261,E01019261,100.0
E01000319,E01000319,100.0
E01006013,E01006013,100.0
E01023371,E01023371,100.0
W01001577,W01001577,100.0
E01008368,E01008368,100.0
E01014812,E01014812,100.0
E01018967,E01018967,100.0
E01022184,E01022184,100.0
E01019947,E01019947,100.0
E01029057,E01029057,100.0
E01006151,E01006151,100.0
E01030067,E01030067,100.0
E01000465,E01000465,100.0
E01013377,E01013377,100.0
E01011693,E01011693,100.0
E01025108,E01025108,100.0
E01029695,E01029695,100.0
E01029836,E01029836,100.0
E01033138,E01033138,100.0
E01008247,E01008247,100.0
E01000762,E01000762,100.0
E01021100,E01021100,100.0
E01020744,E01020744,100.0
E01017218,E01017218,100.0
E01026518,E01026518,100.0
E01007972,E01007972,100.0
E01022240,E01022240,100.0
E01030804,E01030804,100.0
E01021062,E01021062,100.0
E01007239,E01007239,100.0
E01018698,E01018698,100.0
E01005530,E01005530,100.0
E01021923,E01021923,100.0
E01033459,E01033459,100.0
E01001776,E01001776,100.0
E01018671,E01018671,100.0
E01015296,E01015296,100.0
E01003149,E01003149,100.0
E01032432,E01032432,100.0
W01001738,W01001738,100.0
E01007122,E01007122,100.0
E01029678,E01029678,100.0
E01009415,E01009415,100.0
E01003135,E01003135,100.0
E01016593,E01016593,100.0
E01012584,E01012584,100.0
E01003515,E01003515,100.0
W01001068,W01001068,100.0
E01010177,E01010177,100.0
E01011034,E01011034,100.0
E01017797,E01017797,100.0
E01013205,E01013205,100.0
E01005340,E01005340,100.0
E01010998,E01010998,100.0
E01024374,E01024374,100.0
E01032952,E01032952,100.0
E01000152,E01000152,100.0
E01031846,E01031846,100.0
E01006447,E01006447,100.0
E01006470,E01006470,100.0
E01029034,E01029034,100.0
E01018218,E01018218,100.0
E01028879,E01028879,100.0
E01033218,E01033218,100.0
E01011481,E01011481,100.0
E01008611,E01008611,100.0
E01016645,E01016645,100.0
E01018545,E01018545,100.0
W01000916,W01000916,100.0
E01013887,E01013887,100.0
E01027195,E01027195,100.0
E01028990,E01028990,100.0
E01027473,E01027473,100.0
E01008228,E01008228,100.0
E01023795,E01023795,100.0
W01000453,W01000453,100.0
E01007240,E01007240,100.0
E01007175,E01007175,100.0
E01009044,E01009044,100.0
E01010475,E01010475,100.0
E01026989,E01026989,100.0
E01021145,E01021145,100.0
E01023384,E01023384,100.0
E01021106,E01021106,100.0
E01014299,E01014299,100.0
E01029961,E01029961,100.0
W01000164,W01000164,100.0
E01001347,E01001347,100.0
E01032790,E01032790,100.0
E01020047,E01020047,100.0
E01027309,E01027309,100.0
E01028108,E01028108,100.0
E01000138,E01000138,100.0
E01022071,E01022071,100.0
E01013888,E01013888,100.0
E01001306,E01001306,100.0
E01001072,E01001072,100.0
E01016907,E01016907,100.0
E01016118,E01016118,100.0
E01028223,E01028223,100.0
E01003719,E01003719,100.0
E01006203,E01006203,100.0
E01007701,E01007701,100.0
E01021051,E01021051,100.0
E01011688,E01011688,100.0
E01002753,E01002753,100.0
W01000635,W01000635,100.0
E01003520,E01003520,100.0
E01024413,E01024413,100.0
E01003470,E01003470,100.0
E01012446,E01012446,100.0
E01026413,E01026413,100.0
E01009450,E01009450,100.0
W01000300,W01000300,100.0
E01028789,E01028789,100.0
E01004154,E01004154,100.0
E01016527,E01016527,100.0
E01016267,E01016267,100.0
E01030370,E01030370,100.0
E01023291,E01023291,100.0
E01028030,E01028030,100.0
E01023144,E01023144,100.0
W01001422,W01001422,100.0
E01026496,E01026496,100.0
E01023723,E01023723,100.0
E01029110,E01029110,100.0
E01032384,E01032384,100.0
E01033320,E01033320,100.0
E01012346,E01012346,100.0
E01002226,E01002226,100.0
E01017059,E01017059,100.0
E01001671,E01001671,100.0
W01001504,W01001504,100.0
E01028919,E01028919,100.0
E01001580,E01001580,100.0
E01018345,E01018345,100.0
E01028384,E01028384,100.0
E01001741,E01001741,100.0
E01000439,E01000439,100.0
W01000410,W01000410,100.0
E01024853,E01024853,100.0
E01018670,E01018670,100.0
E01016001,E01016001,100.0
E01024358,E01024358,100.0
E01019119,E01019119,100.0
E01020130,E01020130,100.0
E01023252,E01023252,100.0
E01009839,E01009839,100.0
E01011877,E01011877,100.0
E01027352,E01027352,100.0
E01001114,E01001114,100.0
E01020943,E01020943,100.0
E01001134,E01001134,100.0
E01009740,E01009740,100.0
E01031888,E01031888,100.0
E01016272,E01016272,100.0
E01025506,E01025506,100.0
E01020404,E01020404,100.0
E01021329,E01021329,100.0
E01032675,E01032675,100.0
E01017787,E01017787,100.0
E01023967,E01023967,100.0
E01025329,E01025329,100.0
E01030984,E01030984,100.0
E01009978,E01009978,100.0
E01011844,E01011844,100.0
E01029627,E01029627,100.0
E01012315,E01012315,100.0
E01006300,E01006300,100.0
E01021842,E01021842,100.0
E01008325,E01008325,100.0
E01012578,E01012578,100.0
E01018486,E01018486,100.0
E01002227,E01002227,100.0
E01024575,E01024575,100.0
E01007754,E01007754,100.0
E01026220,E01026220,100.0
E01030049,E01030049,100.0
E01008871,E01008871,100.0
E01013870,E01013870,100.0
E01026780,E01026780,100.0
E01020557,E01020557,100.0
E01000691,E01000691,100.0
E01031031,E01031031,100.0
E01012880,E01012880,100.0
E01020813,E01020813,100.0
E01007248,E01007248,100.0
E01032949,E01032949,100.0
W01001784,W01001784,100.0
E01027566,E01027566,100.0
E01029779,E01029779,100.0
E01027582,E01027582,100.0
E01031567,E01031567,100.0
E01010299,E01010299,100.0
E01033473,E01033473,100.0
E01027196,E01027196,100.0
E01006883,E01006883,100.0
E01023715,E01023715,100.0
E01000228,E01000228,100.0
E01032513,E01032513,100.0
E01010977,E01010977,100.0
W01000685,W01000685,100.0
E01010045,E01010045,100.0
E01002411,E01002411,100.0
E01023393,E01023393,100.0
E01012849,E01012849,100.0
E01027260,E01027260,100.0
E01027007,E01027007,100.0
E01019680,E01019680,100.0
E01005750,E01005750,100.0
E01028395,E01028395,100.0
E01016738,E01016738,100.0
E01015364,E01015364,100.0
E01027497,E01027497,100.0
E01027652,E01027652,100.0
E01023572,E01023572,100.0
E01018425,E01018425,100.0
E01017041,E01017041,100.0
E01028791,E01028791,100.0
E01016042,E01016042,100.0
E01002712,E01002712,100.0
E01022816,E01022816,100.0
E01010740,E01010740,100.0
E01014464,E01014464,100.0
E01017553,E01017553,100.0
E01013580,E01013580,100.0
E01008227,E01008227,100.0
E01000489,E01000489,100.0
E01032537,E01032537,100.0
E01016132,E01016132,100.0
E01022916,E01022916,100.0
E01025004,E01025004,100.0
W01001354,W01001354,100.0
E01020793,E01020793,100.0
E01018895,E01018895,100.0
E01013965,E01013965,100.0
E01025926,E01025926,100.0
E01002943,E01002943,100.0
E01006923,E01006923,100.0
E01028016,E01028016,100.0
E01013053,E01013053,100.0
E01012914,E01012914,100.0
E01021636,E01021636,100.0
E01012913,E01012913,100.0
E01030495,E01030495,100.0
E01002944,E01002944,100.0
E01008535,E01008535,100.0
E01028173,E01028173,100.0
E01004165,E01004165,100.0
E01008644,E01008644,100.0
E01026226,E01026226,100.0
E01012455,E01012455,100.0
E01002615,E01002615,100.0
E01008001,E01008001,100.0
E01023965,E01023965,100.0
E01032129,E01032129,100.0
E01006442,E01006442,100.0
E01023855,E01023855,100.0
E01015428,E01015428,100.0
E01011376,E01011376,100.0
E01032141,E01032141,100.0
E01032938,E01032938,100.0
E01012228,E01012228,100.0
E01000121,E01000121,100.0
E01026825,E01026825,100.0
E01019189,E01019189,100.0
E01022478,E01022478,100.0
E01032744,E01032744,100.0
E01030889,E01030889,100.0
E01019118,E01019118,100.0
W01001173,W01001173,100.0
W01001351,W01001351,100.0
E01032187,E01032187,100.0
E01018648,E01018648,100.0
E01022777,E01022777,100.0
E01014185,E01014185,100.0
E01020928,E01020928,100.0
E01004963,E01004963,100.0
E01008885,E01008885,100.0
E01018950,E01018950,100.0
E01020570,E01020570,100.0
W01001114,W01001114,100.0
E01012356,E01012356,100.0
E01016660,E01016660,100.0
E01032683,E01032683,100.0
E01021652,E01021652,100.0
E01014583,E01014583,100.0
E01031887,E01031887,100.0
E01000955,E01000955,100.0
E01001491,E01001491,100.0
E01027853,E01027853,100.0
E01019625,E01019625,100.0
E01015812,E01015812,100.0
E01031046,E01031046,100.0
W01001638,W01001638,100.0
E01023368,E01023368,100.0
E01011823,E01011823,100.0
E01015387,E01015387,100.0
E01009917,E01009917,100.0
E01004196,E01004196,100.0
E01020537,E01020537,100.0
E01000467,E01000467,100.0
E01031406,E01031406,100.0
E01000978,E01000978,100.0
E01021799,E01021799,100.0
E01030946,E01030946,100.0
E01006262,E01006262,100.0
E01031643,E01031643,100.0
E01007186,E01007186,100.0
E01002183,E01002183,100.0
E01011187,E01011187,100.0
E01024448,E01024448,100.0
E01009050,E01009050,100.0
E01023270,E01023270,100.0
E01014881,E01014881,100.0
E01027857,E01027857,100.0
E01015111,E01015111,100.0
E01013368,E01013368,100.0
E01018605,E01018605,100.0
E01007076,E01007076,100.0
E01015197,E01015197,100.0
E01030700,E01030700,100.0
E01011935,E01011935,100.0
E01022622,E01022622,100.0
E01032565,E01032565,100.0
E01032965,E01032965,100.0
E01019120,E01019120,100.0
E01024914,E01024914,100.0
E01022949,E01022949,100.0
E01031548,E01031548,100.0
E01019591,E01019591,100.0
E01014134,E01014134,100.0
E01033705,E01033705,100.0
E01014594,E01014594,100.0
E01013335,E01013335,100.0
E01016135,E01016135,100.0
E01014993,E01014993,100.0
E01026198,E01026198,100.0
E01031884,E01031884,100.0
E01010909,E01010909,100.0
E01000475,E01000475,100.0
E01012955,E01012955,100.0
E01021981,E01021981,100.0
E01017755,E01017755,100.0
E01002991,E01002991,100.0
E01029483,E01029483,100.0
E01000620,E01000620,100.0
W01001454,W01001454,100.0
E01026943,E01026943,100.0
E01029436,E01029436,100.0
W01001119,W01001119,100.0
E01002124,E01002124,100.0
E01007294,E01007294,100.0
E01002437,E01002437,100.0
E01029642,E01029642,100.0
W01000271,W01000271,100.0
E01032102,E01032102,100.0
E01006564,E01006564,100.0
E01007800,E01007800,100.0
E01013915,E01013915,100.0
E01021305,E01021305,100.0
W01000897,W01000897,100.0
E01000069,E01000069,100.0
E01006042,E01006042,100.0
E01015669,E01015669,100.0
E01024681,E01024681,100.0
E01007469,E01007469,100.0
E01032999,E01032999,100.0
E01005757,E01005757,100.0
E01016162,E01016162,100.0
E01001220,E01001220,100.0
E01001153,E01001153,100.0
E01026105,E01026105,100.0
E01022111,E01022111,100.0
E01009800,E01009800,100.0
E01009496,E01009496,100.0
E01031514,E01031514,100.0
E01032976,E01032976,100.0
W01000944,W01000944,100.0
E01023906,E01023906,100.0
E01028847,E01028847,100.0
E01012690,E01012690,100.0
E01011813,E01011813,100.0
E01021948,E01021948,100.0
E01000085,E01000085,100.0
E01012459,E01012459,100.0
E01027634,E01027634,100.0
W01000154,W01000154,100.0
E01027190,E01027190,100.0
E01000692,E01000692,100.0
E01021009,E01021009,100.0
E01013481,E01013481,100.0
E01024763,E01024763,100.0
E01003192,E01003192,100.0
E01022115,E01022115,100.0
E01027872,E01027872,100.0
E01003462,E01003462,100.0
E01017752,E01017752,100.0
E01028331,E01028331,100.0
E01008314,E01008314,100.0
E01005087,E01005087,100.0
W01000139,W01000139,100.0
E01031649,E01031649,100.0
E01013876,E01013876,100.0
E01026347,E01026347,100.0
E01021217,E01021217,100.0
E01017236,E01017236,100.0
E01030099,E01030099,100.0
E01015811,E01015811,100.0
E01009894,E01009894,100.0
E01004780,E01004780,100.0
E01028933,E01028933,100.0
E01024841,E01024841,100.0
E01008832,E01008832,100.0
E01011349,E01011349,100.0
E01032214,E01032214,100.0
E01026861,E01026861,100.0
E01005364,E01005364,100.0
E01029715,E01029715,100.0
E01015832,E01015832,100.0
E01010812,E01010812,100.0
E01027738,E01027738,100.0
E01029767,E01029767,100.0
E01025674,E01025674,100.0
E01001232,E01001232,100.0
E01002574,E01002574,100.0
E01032576,E01032576,100.0
E01015892,E01015892,100.0
E01025278,E01025278,100.0
E01008750,E01008750,100.0
E01030493,E01030493,100.0
E01010807,E01010807,100.0
E01008581,E01008581,100.0
E01010257,E01010257,100.0
E01025588,E01025588,100.0
E01033543,E01033543,100.0
E01006849,E01006849,100.0
E01004997,E01004997,100.0
E01007861,E01007861,100.0
E01011445,E01011445,100.0
E01005353,E01005353,100.0
E01010582,E01010582,100.0
E01027650,E01027650,100.0
E01006128,E01006128,100.0
E01028528,E01028528,100.0
E01007957,E01007957,100.0
E01022322,E01022322,100.0
E01016475,E01016475,100.0
E01004239,E01004239,100.0
E01032051,E01032051,100.0
E01007913,E01007913,100.0
E01019819,E01019819,100.0
E01015808,E01015808,100.0
E01002368,E01002368,100.0
E01018909,E01018909,100.0
E01025543,E01025543,100.0
E01023622,E01023622,100.0
E01010940,E01010940,100.0
E01001938,E01001938,100.0
E01007281,E01007281,100.0
E01007472,E01007472,100.0
E01024800,E01024800,100.0
E01013649,E01013649,100.0
E01020332,E01020332,100.0
E01005973,E01005973,100.0
E01019904,E01019904,100.0
E01020582,E01020582,100.0
E01002400,E01002400,100.0
E01018755,E01018755,100.0
E01017760,E01017760,100.0
E01018475,E01018475,100.0
E01023786,E01023786,100.0
E01026813,E01026813,100.0
E01007553,E01007553,100.0
E01000143,E01000143,100.0
E01023777,E01023777,100.0
E01014405,E01014405,100.0
E01019974,E01019974,100.0
E01001352,E01001352,100.0
E01018652,E01018652,100.0
E01027796,E01027796,100.0
E01012855,E01012855,100.0
E01022652,E01022652,100.0
E01008812,E01008812,100.0
E01005164,E01005164,100.0
E01005807,E01005807,100.0
E01018084,E01018084,100.0
E01010967,E01010967,100.0
E01030833,E01030833,100.0
E01029324,E01029324,100.0
E01023934,E01023934,100.0
E01032134,E01032134,100.0
E01018863,E01018863,100.0
E01021324,E01021324,100.0
E01021927,E01021927,100.0
E01029799,E01029799,100.0
E01025033,E01025033,100.0
E01016786,E01016786,100.0
E01000398,E01000398,100.0
E01031956,E01031956,100.0
E01001141,E01001141,100.0
E01029208,E01029208,100.0
E01013539,E01013539,100.0
E01009218,E01009218,100.0
E01012665,E01012665,100.0
E01028561,E01028561,100.0
E01000119,E01000119,100.0
E01020437,E01020437,100.0
E01021311,E01021311,100.0
E01011975,E01011975,100.0
E01007799,E01007799,100.0
E01012257,E01012257,100.0
E01007306,E01007306,100.0
W01001912,W01001912,100.0
E01019253,E01019253,100.0
W01001761,W01001761,100.0
E01021478,E01021478,100.0
E01011810,E01011810,100.0
E01011678,E01011678,100.0
E01029404,E01029404,100.0
E01021043,E01021043,100.0
E01001674,E01001674,100.0
E01017731,E01017731,100.0
E01030868,E01030868,100.0
E01011842,E01011842,100.0
E01008739,E01008739,100.0
E01002284,E01002284,100.0
E01029260,E01029260,100.0
E01018156,E01018156,100.0
E01022280,E01022280,100.0
E01027935,E01027935,100.0
E01020888,E01020888,100.0
E01001541,E01001541,100.0
E01026374,E01026374,100.0
E01016492,E01016492,100.0
E01019085,E01019085,100.0
E01032486,E01032486,100.0
E01033740,E01033740,100.0
E01025797,E01025797,100.0
E01028877,E01028877,100.0
W01000636,W01000636,100.0
E01030191,E01030191,100.0
E01008273,E01008273,100.0
E01012827,E01012827,100.0
E01016453,E01016453,100.0
E01009977,E01009977,100.0
E01020780,E01020780,100.0
E01022678,E01022678,100.0
E01025992,E01025992,100.0
E01014050,E01014050,100.0
E01016550,E01016550,100.0
E01028988,E01028988,100.0
E01019759,E01019759,100.0
E01016621,E01016621,100.0
E01012502,E01012502,100.0
E01018633,E01018633,100.0
E01032554,E01032554,100.0
E01021427,E01021427,100.0
E01014424,E01014424,100.0
W01001342,W01001342,100.0
E01030798,E01030798,100.0
E01029533,E01029533,100.0
E01019138,E01019138,100.0
E01029117,E01029117,100.0
E01032278,E01032278,100.0
E01008490,E01008490,100.0
W01001635,W01001635,100.0
E01001109,E01001109,100.0
E01008780,E01008780,100.0
E01000392,E01000392,100.0
E01002668,E01002668,100.0
E01019133,E01019133,100.0
E01024852,E01024852,100.0
E01021315,E01021315,100.0
E01015006,E01015006,100.0
E01028066,E01028066,100.0
E01000084,E01000084,100.0
E01029355,E01029355,100.0
E01010069,E01010069,100.0
E01018053,E01018053,100.0
E01007575,E01007575,100.0
E01004527,E01004527,100.0
E01011409,E01011409,100.0
E01009462,E01009462,100.0
E01015384,E01015384,100.0
E01028996,E01028996,100.0
E01008296,E01008296,100.0
E01033655,E01033655,100.0
E01013448,E01013448,100.0
E01029917,E01029917,100.0
E01000746,E01000746,100.0
E01032711,E01032711,100.0
E01004449,E01004449,100.0
E01011236,E01011236,100.0
E01013991,E01013991,100.0
E01002841,E01002841,100.0
E01022404,E01022404,100.0
E01024757,E01024757,100.0
E01029316,E01029316,100.0
E01011180,E01011180,100.0
E01021744,E01021744,100.0
E01026446,E01026446,100.0
E01009316,E01009316,100.0
E01020097,E01020097,100.0
E01029488,E01029488,100.0
E01001136,E01001136,100.0
E01001715,E01001715,100.0
E01012330,E01012330,100.0
E01000608,E01000608,100.0
E01002609,E01002609,100.0
E01026637,E01026637,100.0
E01017094,E01017094,100.0
E01015145,E01015145,100.0
E01015336,E01015336,100.0
E01012776,E01012776,100.0
E01026419,E01026419,100.0
E01033736,E01033736,100.0
W01001089,W01001089,100.0
E01024961,E01024961,100.0
E01030016,E01030016,100.0
E01021423,E01021423,100.0
E01015023,E01015023,100.0
E01014492,E01014492,100.0
E01027295,E01027295,100.0
E01009772,E01009772,100.0
E01000223,E01000223,100.0
E01003360,E01003360,100.0
E01021547,E01021547,100.0
E01028051,E01028051,100.0
E01014684,E01014684,100.0
E01023992,E01023992,100.0
E01012298,E01012298,100.0
E01023717,E01023717,100.0
E01012618,E01012618,100.0
E01007250,E01007250,100.0
W01000240,W01000240,100.0
E01001827,E01001827,100.0
E01011208,E01011208,100.0
E01005834,E01005834,100.0
E01014678,E01014678,100.0
E01032077,E01032077,100.0
E01014689,E01014689,100.0
E01001193,E01001193,100.0
E01004302,E01004302,100.0
E01014459,E01014459,100.0
E01026609,E01026609,100.0
E01004771,E01004771,100.0
E01010670,E01010670,100.0
E01018937,E01018937,100.0
E01028640,E01028640,100.0
E01023376,E01023376,100.0
E01027083,E01027083,100.0
E01005318,E01005318,100.0
E01019838,E01019838,100.0
E01003353,E01003353,100.0
E01020667,E01020667,100.0
W01001080,W01001080,100.0
E01003162,E01003162,100.0
E01004365,E01004365,100.0
E01001427,E01001427,100.0
E01005591,E01005591,100.0
E01015115,E01015115,100.0
E01007639,E01007639,100.0
E01014674,E01014674,100.0
E01006958,E01006958,100.0
E01009435,E01009435,100.0
E01002707,E01002707,100.0
E01015974,E01015974,100.0
E01018907,E01018907,100.0
E01024956,E01024956,100.0
E01031411,E01031411,100.0
E01027749,E01027749,100.0
E01003973,E01003973,100.0
E01020868,E01020868,100.0
W01000332,W01000332,100.0
E01011205,E01011205,100.0
E01019422,E01019422,100.0
E01003311,E01003311,100.0
E01020383,E01020383,100.0
W01000559,W01000559,100.0
E01002011,E01002011,100.0
E01008073,E01008073,100.0
E01010283,E01010283,100.0
E01006281,E01006281,100.0
E01032511,E01032511,100.0
E01022221,E01022221,100.0
E01002090,E01002090,100.0
E01005409,E01005409,100.0
W01001788,W01001788,100.0
E01010433,E01010433,100.0
E01021760,E01021760,100.0
E01026076,E01026076,100.0
E01021964,E01021964,100.0
E01020063,E01020063,100.0
E01005383,E01005383,100.0
E01019696,E01019696,100.0
E01004379,E01004379,100.0
E01010229,E01010229,100.0
E01014572,E01014572,100.0
E01004999,E01004999,100.0
E01020201,E01020201,100.0
E01019288,E01019288,100.0
E01018730,E01018730,100.0
E01022942,E01022942,100.0
E01005902,E01005902,100.0
E01004904,E01004904,100.0
E01002570,E01002570,100.0
E01031314,E01031314,100.0
E01000059,E01000059,100.0
W01000882,W01000882,100.0
E01029135,E01029135,100.0
E01009306,E01009306,100.0
E01028849,E01028849,100.0
E01005812,E01005812,100.0
E01029486,E01029486,100.0
E01009041,E01009041,100.0
E01000463,E01000463,100.0
E01025528,E01025528,100.0
E01023580,E01023580,100.0
E01019877,E01019877,100.0
E01004373,E01004373,100.0
E01016604,E01016604,100.0
E01008527,E01008527,100.0
E01025265,E01025265,100.0
E01006490,E01006490,100.0
E01003197,E01003197,100.0
E01031171,E01031171,100.0
E01031373,E01031373,100.0
E01028432,E01028432,100.0
E01032841,E01032841,100.0
E01033670,E01033670,100.0
E01009889,E01009889,100.0
E01030309,E01030309,100.0
E01031674,E01031674,100.0
W01001751,W01001751,100.0
E01008045,E01008045,100.0
E01019313,E01019313,100.0
E01006243,E01006243,100.0
E01025251,E01025251,100.0
E01028163,E01028163,100.0
E01004586,E01004586,100.0
E01023898,E01023898,100.0
E01032273,E01032273,100.0
E01012057,E01012057,100.0
E01015264,E01015264,100.0
E01019096,E01019096,100.0
E01009830,E01009830,100.0
E01004187,E01004187,100.0
E01021998,E01021998,100.0
E01001408,E01001408,100.0
E01003088,E01003088,100.0
E01011911,E01011911,100.0
W01001563,W01001563,100.0
E01025363,E01025363,100.0
E01012615,E01012615,100.0
E01002583,E01002583,100.0
E01001858,E01001858,100.0
E01015841,E01015841,100.0
E01006186,E01006186,100.0
E01009907,E01009907,100.0
E01030499,E01030499,100.0
E01011014,E01011014,100.0
E01016829,E01016829,100.0
E01020802,E01020802,100.0
E01021706,E01021706,100.0
E01016015,E01016015,100.0
E01021987,E01021987,100.0
E01017634,E01017634,100.0
E01008787,E01008787,100.0
E01014167,E01014167,100.0
E01019882,E01019882,100.0
E01003288,E01003288,100.0
E01026829,E01026829,100.0
E01014545,E01014545,100.0
W01000173,W01000173,100.0
