LSOA11CD,LivingEnv_2019,LivingEnv_2025_pred,confidence,boundary_changed,change,pct_change
E01010513,7.226,12.831462490298758,1.0,0,5.605462490298758,77.57351910183723
E01010514,28.115,20.415109774526123,1.0,0,-7.699890225473876,-27.387125112836124
E01010515,28.46,21.33999292691793,1.0,0,-7.120007073082071,-25.017593369929976
E01010516,17.873,16.06165544898448,1.0,0,-1.8113445510155195,-10.134530023026462
E01010517,20.064,20.65449677491781,1.0,0,0.5904967749178098,2.9430660631868513
E01010518,18.985,24.277038959864413,1.0,0,5.2920389598644135,27.874843085933176
E01010519,24.64,30.398816543707454,1.0,0,5.758816543707454,23.371820388423103
E01010520,20.459,19.142324483633715,1.0,0,-1.3166755163662849,-6.435678754417543
E01010521,59.296,42.30475422046894,0.75,1,-16.991245779531056,-28.6549611770289
E01010522,13.647,21.113613283940346,1.0,0,7.466613283940346,54.71248834132297
E01010523,33.192,39.257840570445914,1.0,0,6.065840570445914,18.275007744173035
E01010524,24.206,16.3347130145468,1.0,0,-7.8712869854531995,-32.51791698526481
E01010525,23.633,23.9860392930154,1.0,0,0.3530392930153994,1.4938403631168256
E01010526,32.11,44.971115595084875,1.0,0,12.861115595084875,40.053303005558625
E01010527,22.268,31.890302318253255,1.0,0,9.622302318253254,43.21134506131334
E01010528,34.834,35.825510536649546,1.0,0,0.9915105366495425,2.8463872556971417
E01010529,28.56,48.31724823348975,1.0,0,19.75724823348975,69.17804003322742
E01010530,33.952,36.16704743564064,1.0,0,2.215047435640642,6.524055830704059
E01010531,23.183,16.817989032348564,1.0,0,-6.365010967651436,-27.455510363850394
E01010532,35.437,18.14833972011236,1.0,0,-17.288660279887637,-48.7870312946571
E01010533,30.212,18.500496635166368,1.0,0,-11.711503364833632,-38.764409389757816
E01010534,9.702,10.729300320511658,1.0,0,1.0273003205116584,10.588541749244056
E01010535,24.026,14.130358995627414,1.0,0,-9.895641004372585,-41.18721803201775
E01010536,12.649,10.162971593835053,1.0,0,-2.4860284061649462,-19.653952139813
E01010537,24.237,19.757613357838167,1.0,0,-4.479386642161831,-18.481605158071673
E01010538,28.984,16.812105930454116,1.0,0,-12.171894069545885,-41.99521829128445
E01010539,33.323,31.362201288748164,1.0,0,-1.9607987112518366,-5.88422024203054
E01010540,19.408,25.668802017931,1.0,0,6.260802017930999,32.258872722233086
E01010541,10.422,9.092004391081634,1.0,0,-1.3299956089183667,-12.761423996530096
E01010542,22.702,19.67995558442208,1.0,0,-3.0220444155779234,-13.31179814808353
E01010543,9.778,9.525264738870732,1.0,0,-0.2527352611292688,-2.584733699419808
E01010544,13.245,14.848528417623978,1.0,0,1.6035284176239788,12.10666981973559
E01010545,29.33,23.440229577030802,1.0,0,-5.889770422969196,-20.08104474247936
E01010546,9.189,9.731132460673155,1.0,0,0.5421324606731552,5.89979824434819
E01010547,14.421,22.108871777805682,1.0,0,7.687871777805682,53.310254336077136
E01010548,12.411,12.471967699308266,1.0,0,0.06096769930826618,0.49123921769612583
E01010549,16.664,14.895535720839405,1.0,0,-1.7684642791605967,-10.612483672351155
E01010550,9.486,8.529509604585996,1.0,0,-0.9564903954140043,-10.083179373961672
E01010551,13.922,21.087953002124156,1.0,0,7.165953002124155,51.4721520049142
E01010552,15.981,11.735702707814461,1.0,0,-4.245297292185539,-26.564653602312365
E01010553,9.651,11.347909869744937,1.0,0,1.6969098697449372,17.582736190497744
E01010554,29.076,15.360248937185824,1.0,0,-13.715751062814176,-47.172069964280425
E01010555,25.763,13.546145077859379,1.0,0,-12.216854922140623,-47.420156511821695
E01010556,15.843,9.10510565170642,1.0,0,-6.73789434829358,-42.52915703019365
E01010557,24.284,13.053684586753349,1.0,0,-11.23031541324665,-46.24573963616641
E01010558,17.924,13.140451768332358,1.0,0,-4.783548231667641,-26.687950411000006
E01010559,23.736,10.714107469086136,1.0,0,-13.021892530913865,-54.8613605110965
E01010560,28.788,8.343775707241774,1.0,0,-20.44422429275823,-71.01648010545445
E01010561,20.424,14.083859526560161,1.0,0,-6.340140473439838,-31.042599262827256
E01010562,29.052,20.934620445999627,1.0,0,-8.117379554000372,-27.94086312130102
E01010563,30.974,18.47226353732869,1.0,0,-12.50173646267131,-40.362034166305
E01010564,40.906,35.20156735407846,1.0,0,-5.7044326459215355,-13.94522232905084
E01010565,12.324,12.551789526996942,1.0,0,0.22778952699694166,1.8483408552169884
E01010566,18.836,16.619013844237646,1.0,0,-2.2169861557623527,-11.769941366332306
E01010567,36.948,13.002992894220633,1.0,0,-23.945007105779368,-64.80731597320387
E01010568,21.651,22.412637465578324,1.0,0,0.7616374655783247,3.5177934764136745
E01010569,23.301,16.755995139646437,1.0,0,-6.545004860353561,-28.088944081170602
E01010570,3.755,4.338523289168068,1.0,0,0.5835232891680677,15.53990117624681
E01010571,26.316,23.30649007317013,1.0,0,-3.0095099268298675,-11.436046233583628
E01010572,32.06,20.450446194180067,1.0,0,-11.609553805819935,-36.21195822152194
E01010573,17.331,15.383929912367487,1.0,0,-1.9470700876325129,-11.234609010631313
E01010574,10.457,13.147517557895782,1.0,0,2.690517557895781,25.72934453376476
E01010575,23.866,19.094481982726272,1.0,0,-4.771518017273728,-19.992952389481808
E01010576,16.439,16.069426568128208,1.0,0,-0.3695734318717925,-2.248150324665688
E01010577,35.103,25.456824060275373,1.0,0,-9.646175939724628,-27.479634047587464
E01010578,42.367,47.0140636329587,1.0,0,4.647063632958705,10.968592614437428
E01010579,6.049,7.916024156363898,1.0,0,1.8670241563638976,30.865005064703215
E01010580,4.306,7.571810191317494,1.0,0,3.2658101913174944,75.84324643096828
E01010581,17.863,16.230748194987758,1.0,0,-1.6322518050122419,-9.137612971014063
E01010582,52.931,45.339053760664356,1.0,0,-7.591946239335641,-14.343099959070566
E01010583,24.162,15.304407540583998,1.0,0,-8.857592459416,-36.659185743796044
E01010584,36.988,26.45665401503274,1.0,0,-10.53134598496726,-28.472331526352495
E01010585,35.803,29.623923528312787,1.0,0,-6.17907647168721,-17.258543897682348
E01010586,16.284,16.682563835116248,1.0,0,0.39856383511624927,2.4475794345139357
E01010587,29.867,27.300003367097283,1.0,0,-2.5669966329027183,-8.594758874017202
E01010588,22.456,15.524787631858807,1.0,0,-6.931212368141193,-30.865747987803672
E01010589,18.857,18.056315370796327,1.0,0,-0.8006846292036727,-4.246087019163561
E01010590,28.986,35.48199406198189,1.0,0,6.495994061981886,22.410798530262493
E01010591,23.132,14.182714878505326,1.0,0,-8.949285121494675,-38.687900404178954
E01010592,19.029,13.202905350855701,1.0,0,-5.826094649144299,-30.616924952148292
E01010593,21.242,20.262508703569658,1.0,0,-0.9794912964303428,-4.611106752802669
E01010594,28.529,24.161297394746615,1.0,0,-4.367702605253385,-15.309694013997634
E01010595,41.036,34.69037649491651,1.0,0,-6.345623505083495,-15.463552746572509
E01010596,15.785,19.72830342547259,1.0,0,3.943303425472589,24.98133307236357
E01010597,24.64,15.44106265447507,1.0,0,-9.19893734552493,-37.33334961657845
E01010598,43.098,27.93846969867318,1.0,0,-15.159530301326818,-35.1745563630025
E01010599,18.954,18.505173711902017,1.0,0,-0.4488262880979832,-2.367976617589866
E01010600,40.149,20.49170663552956,1.0,0,-19.65729336447044,-48.96085422917243
E01010601,49.94,38.96327682037659,1.0,0,-10.976723179623406,-21.979822145821796
E01010602,43.947,25.928391076222738,1.0,0,-18.018608923777265,-41.00077121026979
E01010603,35.481,18.03988023069392,1.0,0,-17.44111976930608,-49.15622380797069
E01010604,29.415,20.900453524433566,1.0,0,-8.514546475566434,-28.946273926793925
E01010605,37.43,19.352867039392812,1.0,0,-18.077132960607187,-48.295840129861574
E01010606,50.472,65.44029625238582,1.0,0,14.96829625238582,29.656633880935605
E01010607,59.276,66.42076391245428,1.0,0,7.144763912454273,12.053384021280573
E01010608,56.48,68.69198114142,1.0,0,12.211981141420004,21.62177964132437
E01010609,55.54,39.09394319317867,1.0,0,-16.446056806821332,-29.611193386426596
E01010610,17.15,17.891175481264916,1.0,0,0.7411754812649178,4.32172292282751
E01010611,36.209,34.59196887020667,1.0,0,-1.6170311297933324,-4.465826534268641
E01010612,14.442,12.910985909775821,1.0,0,-1.5310140902241791,-10.601122353027137
E01010613,68.531,64.24399166288794,1.0,0,-4.28700833711207,-6.255575341250047
E01010614,52.978,43.806918386379124,1.0,0,-9.171081613620878,-17.311113318020457
E01010615,59.479,50.54072894345708,1.0,0,-8.938271056542916,-15.027608158413754
E01010616,31.692,28.937167249856614,1.0,0,-2.754832750143386,-8.692517828295424
E01010617,25.545,23.347888847389235,1.0,0,-2.1971111526107663,-8.600944030576496
E01010618,49.703,54.94291030921359,1.0,0,5.239910309213585,10.542442728232873
E01010619,44.012,58.477209237778666,1.0,0,14.465209237778666,32.8665119462389
E01010620,62.328,73.60600734363113,1.0,0,11.278007343631131,18.094608111332196
E01010621,51.252,70.30901252078793,1.0,0,19.05701252078793,37.18296363222494
E01010622,71.208,77.65139385027913,1.0,0,6.443393850279136,9.048693756711517
E01010623,53.967,53.63111831561122,1.0,0,-0.33588168438878085,-0.6223834646891264
E01010624,52.54,72.48686553032806,1.0,0,19.94686553032806,37.96510378821481
E01010625,25.839,21.605780622715685,1.0,0,-4.233219377284314,-16.383061950092163
E01010626,42.711,36.66666471851062,1.0,0,-6.044335281489381,-14.151706308654402
E01010627,73.076,63.012545147250876,1.0,0,-10.063454852749118,-13.77121743492955
E01010628,40.373,32.534790185895034,1.0,0,-7.838209814104964,-19.414484467602023
E01010629,15.917,18.734735469979878,1.0,0,2.817735469979878,17.70267933643198
E01010630,38.69,26.409668162713146,1.0,0,-12.280331837286852,-31.740325244990572
E01010631,11.202,10.369653213511123,1.0,0,-0.8323467864888769,-7.430340889920344
E01010632,21.077,13.86120547227322,1.0,0,-7.215794527726782,-34.2353965352127
E01010633,34.03,32.58426966587835,1.0,0,-1.4457303341216488,-4.248399453780925
E01010634,29.686,22.65352224196669,1.0,0,-7.032477758033309,-23.689543077657177
E01010635,20.107,14.659457725442811,1.0,0,-5.447542274557188,-27.09276507961003
E01010636,25.099,23.664795106691813,1.0,0,-1.4342048933081877,-5.714191375386222
E01010637,47.155,41.63688813487769,1.0,0,-5.518111865122314,-11.702071604543132
E01010638,24.577,21.785215091531786,1.0,0,-2.791784908468216,-11.359339660935898
E01010639,30.563,28.80820245417125,1.0,0,-1.7547975458287475,-5.74157492991116
E01010640,52.987,50.64282838496364,1.0,0,-2.344171615036359,-4.424050455840789
E01010641,13.04,9.8108634032441,1.0,0,-3.2291365967558985,-24.7633174597845
E01010642,12.223,9.596723541567151,1.0,0,-2.6262764584328497,-21.486349164958273
E01010643,45.628,46.44317868312959,1.0,0,0.815178683129588,1.7865755306600946
E01010644,26.935,20.16884793499153,1.0,0,-6.76615206500847,-25.120297252676703
E01010645,11.661,8.114512437804411,1.0,0,-3.5464875621955887,-30.413236962486828
E01010646,25.937,27.91509990842929,1.0,0,1.9780999084292894,7.62655630346335
E01010647,9.311,16.869675556739967,1.0,0,7.558675556739967,81.18006182730069
E01010648,14.765,14.549535936749164,1.0,0,-0.21546406325083645,-1.4592892871712593
E01010649,36.324,25.956567293959644,1.0,0,-10.367432706040354,-28.54155023136316
E01010650,20.511,6.335097841604352,1.0,0,-14.175902158395647,-69.11365685922505
E01010651,42.211,23.761523199200482,1.0,0,-18.449476800799516,-43.70774632394285
E01010652,37.929,24.685781485030585,1.0,0,-13.243218514969417,-34.91581247849776
E01010653,25.875,16.49114714512875,1.0,0,-9.38385285487125,-36.26609798984058
E01010654,32.006,13.034318064566545,1.0,0,-18.971681935433455,-59.275391912246
E01010655,24.395,16.183285465071094,1.0,0,-8.211714534928905,-33.66146560741507
E01010656,48.489,29.17933845416291,1.0,0,-19.309661545837088,-39.82276711385487
E01010657,53.472,50.032220313431765,1.0,0,-3.4397796865682366,-6.4328614724869775
E01010658,41.624,37.1998235398206,1.0,0,-4.424176460179403,-10.628907505716422
E01010659,24.717,23.03228152092381,1.0,0,-1.6847184790761887,-6.816031391658327
E01010662,33.628,29.388929137856344,1.0,0,-4.239070862143656,-12.605777513214154
E01010663,74.785,73.0471177091483,1.0,0,-1.7378822908517009,-2.323838056898711
E01010664,23.66,18.9014855299837,1.0,0,-4.758514470016301,-20.112064539375748
E01010665,47.451,45.55361501823257,1.0,0,-1.8973849817674306,-3.998619590245581
E01010666,51.637,48.43585943399215,1.0,0,-3.201140566007851,-6.199315541196915
E01010667,54.126,46.07459606723373,1.0,0,-8.05140393276627,-14.875298253642004
E01010668,25.987,23.088279083125343,1.0,0,-2.8987209168746553,-11.154503855291704
E01010669,17.787,17.8721386764459,1.0,0,0.08513867644590078,0.47865675181818623
E01010670,49.969,52.29396403110081,1.0,0,2.324964031100812,4.652812806141432
E01010671,22.535,19.684368460340195,1.0,0,-2.8506315396598048,-12.649796049078343
E01010672,27.969,23.226940461454088,1.0,0,-4.742059538545913,-16.954698196381397
E01010673,63.601,67.98991354237918,1.0,0,4.388913542379186,6.90069895501515
E01010674,20.291,15.015771485355558,1.0,0,-5.275228514644443,-25.997873513599345
E01010675,25.472,34.52978499962127,1.0,0,9.05778499962127,35.55977151233224
E01010676,58.164,74.22291331474649,1.0,0,16.05891331474649,27.609712734245395
E01010677,24.418,19.249155944487498,0.75,1,-5.168844055512501,-21.16817124872021
E01010678,9.023,12.54209131597678,1.0,0,3.5190913159767803,39.001344519303785
E01010679,74.196,70.30126130817645,1.0,0,-3.894738691823548,-5.249256957010551
E01010680,12.989,11.6693070464007,1.0,0,-1.3196929535993007,-10.160081250283321
E01010681,8.764,5.685367027765189,1.0,0,-3.0786329722348107,-35.12817175073951
E01010682,28.264,16.329348464651133,1.0,0,-11.934651535348866,-42.22562813242594
E01010683,22.467,19.387033412843635,1.0,0,-3.0799665871563633,-13.70884669584886
E01010684,33.031,23.73677258229445,1.0,0,-9.29422741770555,-28.13789294210151
E01010685,42.756,27.868362553351286,1.0,0,-14.887637446648714,-34.81999589916904
E01010686,20.254,14.147220094724393,1.0,0,-6.106779905275609,-30.150982054288576
E01010687,12.86,9.1424971352169,1.0,0,-3.7175028647831,-28.90748728447201
E01010688,39.335,33.377409996140514,1.0,0,-5.957590003859487,-15.145773493986237
E01010689,46.013,36.314118649092016,1.0,0,-9.698881350907982,-21.07856768936601
E01010690,19.21,17.210655128798482,1.0,0,-1.9993448712015187,-10.407833790741897
E01010691,10.48,14.01845024587837,1.0,0,3.5384502458783693,33.76383822403024
E01010692,14.576,23.653867177581468,1.0,0,9.077867177581467,62.279549791310835
E01010693,3.141,4.887010651847467,1.0,0,1.7460106518474667,55.58773167295342
E01010694,8.668,16.184102107469386,1.0,0,7.516102107469386,86.71091494542439
E01010695,30.72,41.95168871478681,1.0,0,11.231688714786813,36.56148670177999
E01010696,16.502,18.86246357962404,1.0,0,2.3604635796240423,14.304106045473532
E01010697,10.448,21.996753937262593,1.0,0,11.548753937262592,110.53554687272772
E01010698,43.16,41.97808593401644,1.0,0,-1.1819140659835554,-2.7384477895819175
E01010699,17.393,11.18344936030412,1.0,0,-6.20955063969588,-35.701435288310705
E01010700,65.915,77.69225637107756,1.0,0,11.777256371077556,17.867338801604422
E01010701,65.392,74.77122806356917,1.0,0,9.379228063569172,14.34308181974733
E01010702,65.536,76.7425259769907,1.0,0,11.206525976990704,17.099801600632787
E01010703,51.209,38.60949319048798,1.0,0,-12.599506809512022,-24.60408680019532
E01010704,37.775,34.78631633926366,1.0,0,-2.988683660736342,-7.911803205125988
E01010705,24.916,16.70705383215234,1.0,0,-8.20894616784766,-32.946484860522
E01010706,16.533,22.118666823998403,1.0,0,5.585666823998402,33.784956293463985
E01010707,24.521,24.25010538206908,1.0,0,-0.27089461793092084,-1.1047453934624234
E01010708,52.933,41.31823928906371,1.0,0,-11.614760710936288,-21.942381332885514
E01010709,19.922,16.814613962018843,1.0,0,-3.1073860379811578,-15.597761459598221
E01010710,68.96,78.25217040441218,1.0,0,9.29217040441219,13.47472506440283
E01010711,41.459,40.92617186823155,1.0,0,-0.5328281317684542,-1.2851929177463377
E01010712,65.97,75.9925910661552,1.0,0,10.0225910661552,15.192649789533425
E01010713,24.325,19.80506234931211,1.0,0,-4.51993765068789,-18.581449745890605
E01010714,61.367,54.921692742890365,1.0,0,-6.445307257109633,-10.502887964393945
E01010715,20.794,12.852133374263808,1.0,0,-7.941866625736193,-38.19306831651531
E01010716,61.536,45.679744950832855,1.0,0,-15.856255049167146,-25.76744515270272
E01010717,53.22,33.904760097390465,1.0,0,-19.315239902609534,-36.293197862851436
E01010718,9.541,10.80967474229144,1.0,0,1.2686747422914397,13.297083558237498
E01010719,54.831,58.59667390523109,1.0,0,3.7656739052310897,6.867782650747004
E01010720,19.543,17.004977478008247,1.0,0,-2.5380225219917527,-12.986862416168206
E01010721,17.87,11.895765698682922,1.0,0,-5.974234301317079,-33.43164130563558
E01010722,34.015,29.543286139767204,1.0,0,-4.471713860232796,-13.146299750794638
E01010723,73.039,74.65207889870672,1.0,0,1.6130788987067177,2.208517228750007
E01010724,28.335,24.153166073267656,1.0,0,-4.181833926732345,-14.758545709307729
E01010725,57.557,53.43849107368943,1.0,0,-4.118508926310575,-7.155530910767717
E01010726,14.064,14.63167504529825,1.0,0,0.56767504529825,4.036369776011448
E01010727,46.402,41.52811639738718,1.0,0,-4.873883602612821,-10.503606746719583
E01010728,60.877,65.45891384759331,1.0,0,4.581913847593306,7.526510582967798
E01010729,11.056,12.618965155287977,1.0,0,1.5629651552879782,14.136804950144521
E01010730,23.943,28.066554532679607,1.0,0,4.123554532679606,17.222380372883954
E01010731,55.532,70.7381213627447,1.0,0,15.20612136274471,27.382628687503985
E01010732,28.683,40.42111909738304,1.0,0,11.738119097383041,40.92361014323133
E01010733,39.985,50.06060819255717,1.0,0,10.07560819255717,25.198469907608278
E01010734,68.138,75.88069324285887,1.0,0,7.742693242858863,11.363252873372954
E01010735,23.922,22.986896830448384,1.0,0,-0.935103169551617,-3.9089673503537203
E01010736,57.434,55.01078319685182,1.0,0,-2.423216803148179,-4.219132923265277
E01010737,46.981,62.514162050720955,1.0,0,15.533162050720954,33.06264670977832
E01010738,57.878,63.22386066956017,1.0,0,5.345860669560167,9.23642950613388
E01010739,38.293,38.159396382860315,1.0,0,-0.13360361713968416,-0.3488982768121697
E01010740,50.499,55.929944340794364,1.0,0,5.430944340794362,10.754558190844099
E01010741,45.767,34.79330707145824,1.0,0,-10.973692928541766,-23.97730445198891
E01010742,47.049,58.53280947792791,1.0,0,11.483809477927913,24.40819035033245
E01010743,43.948,54.44334339139769,1.0,0,10.49534339139769,23.881276489027236
E01010744,64.964,66.97954507536205,1.0,0,2.0155450753620556,3.102556916695486
E01010745,57.505,60.87174769592992,1.0,0,3.3667476959299165,5.8547042795059845
E01010746,24.841,19.212859252013324,1.0,0,-5.628140747986677,-22.656659345383343
E01010747,30.082,32.1217650323552,1.0,0,2.0397650323551986,6.780682907902396
E01010748,33.831,18.384095097312766,1.0,0,-15.446904902687237,-45.65902545797415
E01010749,39.656,34.12453954510119,1.0,0,-5.531460454898806,-13.948609176162009
E01010750,33.168,25.030033536390544,1.0,0,-8.137966463609455,-24.53559594672412
E01010751,34.862,20.264561145474023,1.0,0,-14.59743885452598,-41.87206372131828
E01010752,62.549,47.83097845882186,1.0,0,-14.718021541178139,-23.5303866427571
E01010753,23.003,18.563918460131138,1.0,0,-4.439081539868862,-19.297837411941323
E01010754,34.757,30.46784344213787,1.0,0,-4.289156557862128,-12.340410731254506
E01010755,25.675,13.657778515501185,1.0,0,-12.017221484498815,-46.80514696981038
E01010756,36.483,25.78143779805394,1.0,0,-10.701562201946057,-29.333010448554283
E01010758,10.368,8.145164168489254,1.0,0,-2.2228358315107464,-21.439388807009514
E01010759,38.633,29.49647523194691,1.0,0,-9.136524768053093,-23.64953477092924
E01010760,28.091,16.361881361350093,1.0,0,-11.729118638649908,-41.754008894841434
E01010761,25.071,26.59362818031676,1.0,0,1.522628180316758,6.073264649661992
E01010762,44.325,38.634660289033775,1.0,0,-5.690339710966228,-12.837765845383478
E01010763,32.366,24.727654939734734,1.0,0,-7.638345060265266,-23.59990440667758
E01010764,19.816,18.980538009769056,1.0,0,-0.835461990230943,-4.216098053244566
E01010765,23.313,18.396739148746104,1.0,0,-4.916260851253895,-21.088066105837495
E01010766,5.183,5.671066779061288,1.0,0,0.48806677906128826,9.41668491339549
E01010767,15.224,11.40155771369065,1.0,0,-3.82244228630935,-25.108002406130783
E01010768,12.535,11.299585941493469,1.0,0,-1.2354140585065316,-9.85571646195877
E01010769,30.961,33.5617132184814,1.0,0,2.6007132184814026,8.399965177098293
E01010770,22.5,17.964875794632356,1.0,0,-4.535124205367644,-20.156107579411753
E01010771,9.175,5.926759609762236,1.0,0,-3.248240390237765,-35.40316501621542
E01010772,7.487,5.718629471267862,1.0,0,-1.768370528732138,-23.61921368681899
E01010773,24.181,24.788194674108418,1.0,0,0.6071946741084169,2.511040379258165
E01010774,17.151,17.81856200625643,1.0,0,0.6675620062564285,3.892262878295309
E01010775,30.192,18.454996568641988,1.0,0,-11.737003431358012,-38.87454766613014
E01010776,39.96,20.56179319861951,1.0,0,-19.39820680138049,-48.54406106451574
E01010777,29.311,26.335844564297325,1.0,0,-2.975155435702675,-10.150303420909129
E01010778,51.999,31.158510785770225,1.0,0,-20.840489214229777,-40.078634616492195
E01010779,23.838,17.575795718464384,1.0,0,-6.262204281535617,-26.269839254700965
E01010781,25.635,15.871357440004486,1.0,0,-9.763642559995516,-38.08715646575196
E01010782,49.376,37.29191172953391,1.0,0,-12.08408827046609,-24.47360715826736
E01010783,39.139,23.154816243450185,1.0,0,-15.984183756549818,-40.839530280665876
E01010784,37.914,45.54245846393321,1.0,0,7.628458463933207,20.120426396405566
E01010785,50.693,57.51505097109863,1.0,0,6.8220509710986335,13.457579884991288
E01010786,19.09,23.022810604802494,1.0,0,3.9328106048024942,20.601417521228363
E01010787,32.495,29.786722733995056,1.0,0,-2.7082772660049415,-8.334443040482972
E01010788,51.351,57.6901386973112,1.0,0,6.339138697311199,12.344722979710617
E01010789,51.941,55.653650698084064,1.0,0,3.7126506980840617,7.147822910771955
E01010790,17.014,11.846001107110427,1.0,0,-5.167998892889573,-30.374978799162882
E01010791,43.052,41.61847174083511,1.0,0,-1.4335282591648877,-3.329759962754083
E01010792,50.709,58.91162543809139,1.0,0,8.202625438091388,16.175876941157167
E01010793,63.506,62.10981147254585,1.0,0,-1.3961885274541501,-2.1985143568389605
E01010794,11.942,17.21977943723761,1.0,0,5.277779437237609,44.195104984404686
E01010795,51.692,44.011673806567444,1.0,0,-7.680326193432556,-14.85786232576135
E01010796,35.545,30.716864044682666,1.0,0,-4.828135955317336,-13.583164876402689
E01010797,31.264,23.621287504855523,1.0,0,-7.642712495144476,-24.445728298184736
E01010798,27.008,33.59980099365775,1.0,0,6.591800993657753,24.4068460961854
E01010799,24.541,29.7042251406412,1.0,0,5.163225140641199,21.039179905632203
E01010800,12.067,13.530073071898375,1.0,0,1.4630730718983749,12.124580027333844
E01010801,31.819,35.273067395476254,1.0,0,3.4540673954762546,10.855361247921854
E01010802,11.886,8.93390467997238,1.0,0,-2.9520953200276185,-24.836743395823817
E01010803,72.036,77.50519067982472,1.0,0,5.46919067982472,7.592302015415514
E01010804,25.996,52.353690107835675,1.0,0,26.357690107835676,101.39132985011415
E01010805,25.008,30.707728446605138,1.0,0,5.699728446605139,22.79162046787084
E01010806,31.01,37.41243172481682,1.0,0,6.402431724816818,20.64634545248893
E01010807,44.379,47.61365218550367,1.0,0,3.23465218550367,7.288700028174746
E01010808,50.66,72.94310048510982,1.0,0,22.283100485109827,43.98559116681766
E01010809,50.122,73.25152462957577,1.0,0,23.12952462957577,46.14645191647534
E01010810,25.291,33.53959824398889,1.0,0,8.24859824398889,32.61475720212285
E01010811,62.032,70.96550313994075,1.0,0,8.933503139940754,14.40144302930867
E01010812,66.625,65.7638969621821,1.0,0,-0.8611030378178981,-1.2924623456929052
E01010813,52.428,60.12754711655961,1.0,0,7.699547116559614,14.68594475577862
E01010814,57.279,49.218868075099465,1.0,0,-8.060131924900539,-14.071705031338777
E01010815,41.204,27.029095891149538,1.0,0,-14.174904108850463,-34.401767082929965
E01010816,16.442,14.806392658108958,1.0,0,-1.635607341891042,-9.94773958089674
E01010817,14.317,10.671207500786226,1.0,0,-3.6457924992137745,-25.464779627113042
E01010818,27.687,20.498009951543075,1.0,0,-7.188990048456926,-25.96521850853081
E01010819,15.249,13.517274089225717,1.0,0,-1.7317259107742835,-11.35632441979332
E01010820,15.525,14.245591696114268,1.0,0,-1.2794083038857327,-8.240955258523238
E01010821,11.029,7.353167875364674,1.0,0,-3.675832124635326,-33.32878887147815
E01010822,26.756,13.522858465537153,1.0,0,-13.233141534462847,-49.45859446278535
E01010824,48.132,43.45784291730242,1.0,0,-4.674157082697576,-9.711121671024634
E01010825,38.111,19.383842438024363,1.0,0,-18.727157561975634,-49.1384575633692
E01010826,22.594,12.299144209078438,1.0,0,-10.294855790921563,-45.56455603665381
E01010827,52.671,41.46363194477654,1.0,0,-11.207368055223462,-21.27806203645927
E01010828,65.15,56.48881759112205,1.0,0,-8.661182408877956,-13.29421705123247
E01010829,56.114,56.79122898393945,1.0,0,0.6772289839394503,1.2068806072271632
E01010830,60.006,65.3790897632083,1.0,0,5.373089763208299,8.95425417992917
E01010831,76.175,63.35711327736327,1.0,0,-12.817886722636729,-16.826894286362624
E01010832,54.994,41.86843826129296,1.0,0,-13.125561738707042,-23.867261407984586
E01010833,38.826,53.15134841308347,1.0,0,14.325348413083468,36.89627675548207
E01010834,58.645,69.99380782870657,1.0,0,11.348807828706562,19.351705735709032
E01010835,43.82,66.92844245139813,0.75,1,23.108442451398126,52.734921157914485
E01010836,55.26,77.25269614458836,1.0,0,21.992696144588358,39.798581513913064
E01010837,50.511,71.1513472804611,1.0,0,20.640347280461093,40.86307394520222
E01010838,53.649,74.42063115688505,1.0,0,20.77163115688505,38.71764833805859
E01010839,61.485,73.45792366407319,1.0,0,11.972923664073193,19.47291805167633
E01010840,46.455,60.87821533204382,1.0,0,14.423215332043824,31.047713555147613
E01010841,65.473,69.46290461640609,1.0,0,3.9899046164060934,6.093969447567843
E01010842,41.782,45.42465928799014,1.0,0,3.642659287990142,8.718250174692791
E01010843,52.393,69.45180094388955,1.0,0,17.05880094388955,32.559313159944175
E01010845,14.933,9.19132116684337,1.0,0,-5.74167883315663,-38.44960043632646
E01010846,29.186,18.76121024092764,1.0,0,-10.424789759072361,-35.71846008042336
E01010847,49.169,43.15496605508664,1.0,0,-6.014033944913358,-12.231352976292701
E01010848,46.56,43.32115625813269,1.0,0,-3.2388437418673135,-6.9562795143198315
E01010849,38.347,26.718504644584428,1.0,0,-11.628495355415573,-30.32439396932113
E01010850,18.009,11.82592361615515,1.0,0,-6.183076383844851,-34.333257725830705
E01010851,39.014,28.534164147555003,1.0,0,-10.479835852445,-26.861731307851024
E01010852,50.651,38.3727895767776,1.0,0,-12.278210423222404,-24.240805558078623
E01010853,33.119,28.801850315932683,1.0,0,-4.317149684067317,-13.035265811369054
E01010854,43.957,47.26916780693377,1.0,0,3.312167806933772,7.535017874135568
E01010855,47.709,48.82799092048563,1.0,0,1.1189909204856292,2.3454503772571824
E01010856,57.192,55.49360460410727,1.0,0,-1.6983953958927316,-2.9696380540857663
E01010857,41.421,40.42670925609199,1.0,0,-0.9942907439080102,-2.400450843552812
E01010858,30.944,39.357765963366234,1.0,0,8.413765963366235,27.190298485542385
E01010859,21.439,12.226377104850876,1.0,0,-9.212622895149124,-42.97132746466311
E01010860,41.768,38.01042962590714,1.0,0,-3.7575703740928574,-8.996289920735629
E01010861,16.251,18.038597755018742,1.0,0,1.7875977550187407,10.99992465090604
