LSOA11CD,Income_2019,Income_2025_pred,confidence,boundary_changed,change,pct_change
E01002682,0.098,0.25094144198025276,1.0,0,0.15294144198025275,156.0626958982171
E01002683,0.065,0.19200161692604328,0.75,1,0.12700161692604328,195.38710296314352
E01002684,0.158,0.29091534051818657,0.75,1,0.13291534051818657,84.12363323935858
E01002686,0.21,0.4184719662601363,1.0,0,0.20847196626013628,99.27236488577918
E01002687,0.075,0.13341276219950118,1.0,0,0.058412762199501186,77.88368293266825
E01002689,0.133,0.2219038416107199,1.0,0,0.0889038416107199,66.8449936922706
E01002690,0.055,0.1075240683049351,1.0,0,0.052524068304935105,95.4983060089729
E01002691,0.063,0.14145090653999268,1.0,0,0.07845090653999268,124.52524847617886
E01002692,0.102,0.18889892703697075,1.0,0,0.08689892703697076,85.19502650683408
E01002693,0.105,0.1669627646001667,1.0,0,0.06196276460016671,59.01215676206353
E01002694,0.325,0.4445935445371833,1.0,0,0.1195935445371833,36.79801370374871
E01002695,0.122,0.2927004714496944,1.0,0,0.1707004714496944,139.918419221061
E01002696,0.105,0.17814625627628788,1.0,0,0.07314625627628789,69.66310121551227
E01002697,0.216,0.3491205600055585,1.0,0,0.13312056000555852,61.62988889146228
E01002698,0.118,0.21427597195237194,1.0,0,0.09627597195237195,81.58980673929827
E01002699,0.138,0.22890126637159153,1.0,0,0.09090126637159152,65.87048287796486
E01002700,0.07,0.10959523633742296,1.0,0,0.03959523633742296,56.56462333917565
E01002701,0.186,0.3872887214605278,1.0,0,0.2012887214605278,108.21974272071387
E01002702,0.21,0.3823208959744768,1.0,0,0.17232089597447683,82.05756951165563
E01002703,0.221,0.3856076736036874,1.0,0,0.16460767360368742,74.48311022791286
E01002704,0.161,0.34038721287777624,1.0,0,0.17938721287777623,111.42062911663119
E01002706,0.177,0.3471682481790499,1.0,0,0.1701682481790499,96.14025320850277
E01002707,0.152,0.2800311801281979,1.0,0,0.1280311801281979,84.23103955802493
E01002708,0.183,0.34356668504985705,1.0,0,0.16056668504985705,87.74135795074156
E01002709,0.268,0.3927018818363982,1.0,0,0.12470188183639819,46.53055292402917
E01002710,0.208,0.3873676970301249,1.0,0,0.17936769703012492,86.2344697260216
E01002711,0.129,0.23771287064123586,1.0,0,0.10871287064123586,84.27354313274097
E01002712,0.155,0.2676778753640874,1.0,0,0.11267787536408738,72.69540346070154
E01002713,0.295,0.40064041345532553,1.0,0,0.10564041345532554,35.81030964587307
E01002714,0.078,0.14491892275817891,1.0,0,0.06691892275817891,85.793490715614
E01002715,0.263,0.44858509763851806,1.0,0,0.18558509763851805,70.56467590818177
E01002716,0.258,0.45217227666393367,1.0,0,0.19417227666393366,75.26057235036188
E01002717,0.156,0.25704536373149667,1.0,0,0.10104536373149667,64.77266905865172
E01002718,0.096,0.1685890562964173,1.0,0,0.07258905629641729,75.61360030876801
E01002719,0.1,0.16872104151858539,1.0,0,0.06872104151858538,68.72104151858538
E01002720,0.312,0.5014065900367509,1.0,0,0.18940659003675092,60.70724039639452
E01002721,0.164,0.29692257978073167,1.0,0,0.13292257978073166,81.05035352483638
E01002722,0.242,0.36784735402889435,1.0,0,0.12584735402889435,52.003038854915026
E01002723,0.197,0.34583455016157666,1.0,0,0.14883455016157665,75.55053307694246
E01002724,0.066,0.12253847432752721,1.0,0,0.056538474327527205,85.66435504170788
E01002725,0.211,0.3812157439925539,1.0,0,0.17021574399255393,80.6709687168502
E01002726,0.172,0.2926030384537789,1.0,0,0.1206030384537789,70.11804561266216
E01002727,0.155,0.261119031422105,1.0,0,0.10611903142210502,68.46389124006777
E01002728,0.15,0.2678508348762429,1.0,0,0.1178508348762429,78.5672232508286
E01002729,0.186,0.28285245497160805,1.0,0,0.09685245497160805,52.07121235032691
E01002730,0.168,0.30371126970429535,1.0,0,0.13571126970429534,80.78051768112817
E01002731,0.125,0.2663079475693148,0.75,1,0.1413079475693148,113.04635805545185
E01002732,0.291,0.4787590564760782,1.0,0,0.1877590564760782,64.52201253473478
E01002733,0.123,0.1901696718570005,1.0,0,0.06716967185700051,54.609489314634565
E01002734,0.264,0.48201323079530944,1.0,0,0.21801323079530943,82.5807692406475
E01002735,0.235,0.3129375457194476,1.0,0,0.07793754571944761,33.164913072105364
E01002736,0.336,0.5532994399770562,1.0,0,0.2172994399770562,64.67245237412386
E01002737,0.268,0.513422539576222,1.0,0,0.24542253957622195,91.57557446873952
E01002738,0.164,0.2612091740618139,1.0,0,0.09720917406181387,59.27388662305724
E01002739,0.114,0.17429421472529258,1.0,0,0.060294214725292575,52.889662039730325
E01002740,0.076,0.11642574978092815,1.0,0,0.04042574978092815,53.19177602753704
E01002741,0.264,0.447491053522892,1.0,0,0.18349105352289197,69.50418694048938
E01002742,0.093,0.13972463811068953,1.0,0,0.046724638110689526,50.24154635558014
E01002743,0.129,0.25970518941057785,1.0,0,0.13070518941057785,101.32185225626189
E01002744,0.113,0.19606790548120165,1.0,0,0.08306790548120165,73.51142077982446
E01002745,0.111,0.18507299765524726,1.0,0,0.07407299765524726,66.73243032004258
E01002747,0.091,0.15217333565283422,1.0,0,0.061173335652834226,67.2234457723453
E01002748,0.246,0.3950678894636691,1.0,0,0.1490678894636691,60.59670303401183
E01002749,0.164,0.29156990381127057,1.0,0,0.12756990381127056,77.78652671418936
E01002751,0.263,0.48673921156657346,1.0,0,0.22373921156657345,85.07194356143478
E01002752,0.175,0.2956596521193837,1.0,0,0.12065965211938373,68.94837263964784
E01002753,0.195,0.3453174868959737,1.0,0,0.15031748689597368,77.08589071588393
E01002754,0.107,0.19062012169880865,1.0,0,0.08362012169880866,78.14964644748473
E01002755,0.272,0.43957311274142896,1.0,0,0.16757311274142894,61.607762037290044
E01002756,0.181,0.2655627871772257,1.0,0,0.0845627871772257,46.719771921119175
E01002757,0.193,0.32246871782403336,1.0,0,0.12946871782403335,67.08223721452505
E01002758,0.315,0.48579108877871563,1.0,0,0.17079108877871563,54.21939326308432
E01002759,0.163,0.22616411218500476,1.0,0,0.06316411218500476,38.750989070555065
E01002760,0.307,0.45608668750587833,1.0,0,0.14908668750587833,48.5624389269962
E01002762,0.109,0.19971828780123668,1.0,0,0.09071828780123668,83.22778697361164
E01002763,0.167,0.3135160126559895,1.0,0,0.14651601265598949,87.73413931496376
E01002764,0.213,0.36162227641480454,1.0,0,0.14862227641480455,69.77571662666881
E01002765,0.197,0.36893620386464354,1.0,0,0.17193620386464353,87.27726084499672
E01002766,0.213,0.38617051534300506,1.0,0,0.17317051534300507,81.30071142864088
E01002767,0.231,0.36782495236346435,1.0,0,0.13682495236346434,59.231581109724814
E01002768,0.19,0.3157089499079664,1.0,0,0.12570894990796638,66.16260521471915
E01002769,0.111,0.17134840494940778,1.0,0,0.06034840494940778,54.36793238685386
E01002770,0.159,0.24616419009990753,1.0,0,0.08716419009990753,54.82024534585379
E01002771,0.199,0.3102202839210876,1.0,0,0.11122028392108757,55.88958991009425
E01002772,0.175,0.2882887407053452,1.0,0,0.11328874070534523,64.73642326019728
E01002773,0.324,0.43625766479109174,1.0,0,0.11225766479109173,34.64742740465794
E01002774,0.176,0.3095212188665659,1.0,0,0.13352121886656593,75.86432890145791
E01002775,0.123,0.20870633730035665,1.0,0,0.08570633730035665,69.6799490246802
E01002776,0.204,0.34572019218403804,1.0,0,0.14172019218403806,69.47068244315591
E01002777,0.175,0.27608448298662697,1.0,0,0.10108448298662698,57.762561706643986
E01002778,0.251,0.45872708153073477,1.0,0,0.20772708153073477,82.75979343853975
E01002779,0.123,0.23517172766303507,1.0,0,0.11217172766303507,91.19652655531307
E01002780,0.177,0.3029498225119582,1.0,0,0.1259498225119582,71.15809181466565
E01002781,0.232,0.3422617818340651,1.0,0,0.11026178183406507,47.52663010089012
E01002782,0.274,0.49340128312370196,1.0,0,0.21940128312370194,80.0734609940518
E01002783,0.286,0.4155670512442753,1.0,0,0.1295670512442753,45.30316477072564
E01002784,0.243,0.39998983518922393,1.0,0,0.15698983518922394,64.6048704482403
E01002785,0.096,0.17271635422683912,1.0,0,0.07671635422683912,79.91286898629075
E01002786,0.242,0.40592854930160904,1.0,0,0.16392854930160905,67.73906995934259
E01002787,0.185,0.33137715231355236,1.0,0,0.14637715231355236,79.12278503435263
E01002788,0.099,0.17372297697522457,1.0,0,0.07472297697522456,75.47775452042886
E01002789,0.077,0.13553301188625272,1.0,0,0.05853301188625272,76.01689855357496
E01002790,0.274,0.4217695991538375,1.0,0,0.14776959915383747,53.930510640086666
E01002791,0.075,0.17443867203176872,1.0,0,0.09943867203176872,132.5848960423583
E01002792,0.097,0.1780087022260738,1.0,0,0.08100870222607379,83.51412600626163
E01002793,0.24,0.364004988013239,1.0,0,0.124004988013239,51.66874500551625
E01002794,0.118,0.1845921562524367,1.0,0,0.0665921562524367,56.43403072240398
E01002795,0.158,0.298456602783185,1.0,0,0.14045660278318498,88.89658403999049
E01002796,0.159,0.26273120417766027,1.0,0,0.10373120417766027,65.23975105513225
E01002797,0.207,0.3522185728129258,1.0,0,0.1452185728129258,70.15389990962599
E01002798,0.145,0.21409644764488003,1.0,0,0.06909644764488004,47.65272251371038
E01002799,0.241,0.39663450794177646,1.0,0,0.15563450794177647,64.57863400073713
E01002800,0.231,0.36585032060473055,1.0,0,0.13485032060473054,58.376762166550016
E01002801,0.095,0.16496439386313227,1.0,0,0.06996439386313227,73.6467303822445
E01002802,0.142,0.21426487096298008,1.0,0,0.0722648709629801,50.89075419928176
E01002803,0.152,0.23788688413560244,0.75,1,0.08588688413560244,56.504529036580564
E01002804,0.255,0.41850194992556267,1.0,0,0.16350194992556266,64.11841173551477
E01002805,0.136,0.2517604187830892,1.0,0,0.11576041878308918,85.11795498756557
E01002806,0.177,0.2695401400726626,1.0,0,0.09254014007266259,52.28256501280372
E01002807,0.233,0.4182945783385432,1.0,0,0.1852945783385432,79.52557010237905
E01002808,0.176,0.31556454735416917,1.0,0,0.13956454735416918,79.2980382694143
E01002809,0.216,0.3112839207176968,1.0,0,0.09528392071769679,44.11292625819296
E01002810,0.221,0.3463311006307016,1.0,0,0.1253311006307016,56.7109052627609
E01002811,0.261,0.4215184984592739,1.0,0,0.1605184984592739,61.50134040585206
E01002812,0.023,0.08562128896636091,1.0,0,0.0626212889663609,272.26647376678653
E01002813,0.038,0.06324889528199285,1.0,0,0.025248895281992846,66.44446126840224
E01002814,0.158,0.3363133662077534,1.0,0,0.17831336620775337,112.85656089098313
E01002815,0.086,0.1727014911363922,1.0,0,0.0867014911363922,100.81568736789791
E01002816,0.022,0.04832064787713203,1.0,0,0.02632064787713203,119.63930853241831
E01002817,0.033,0.0654360515880843,1.0,0,0.0324360515880843,98.29106541843726
E01002818,0.015,0.06073309460879088,1.0,0,0.04573309460879088,304.8872973919392
E01002819,0.015,0.05222422010721142,1.0,0,0.03722422010721142,248.1614673814095
E01002820,0.027,0.06399718015071253,1.0,0,0.03699718015071253,137.02659315078714
E01002821,0.024,0.05059353214837105,1.0,0,0.026593532148371048,110.80638395154604
E01002822,0.013,0.03791989805735628,1.0,0,0.024919898057356282,191.69152351812525
E01002823,0.195,0.32988717868321393,1.0,0,0.13488717868321393,69.17291214523792
E01002824,0.023,0.051508150180128005,1.0,0,0.028508150180128006,123.9484790440348
E01002825,0.044,0.07915931636203334,1.0,0,0.035159316362033344,79.90753718643943
E01002826,0.035,0.0736851434319398,1.0,0,0.038685143431939795,110.52898123411369
E01002827,0.024,0.04251604675641256,1.0,0,0.01851604675641256,77.15019481838566
E01002828,0.074,0.12126736741423717,1.0,0,0.04726736741423718,63.87482083005025
E01002829,0.213,0.32681766220696756,1.0,0,0.11381766220696757,53.43552216289558
E01002830,0.215,0.3365729884086995,1.0,0,0.12157298840869948,56.545576004046275
E01002831,0.215,0.3635337415074543,1.0,0,0.14853374150745433,69.08546116625783
E01002832,0.218,0.3210355925724053,1.0,0,0.10303559257240533,47.26403329009419
E01002833,0.083,0.14122116820063074,1.0,0,0.05822116820063074,70.14598578389246
E01002834,0.056,0.10829543717581636,1.0,0,0.052295437175816355,93.3847092425292
E01002835,0.024,0.05524691649050797,1.0,0,0.031246916490507967,130.1954853771165
E01002836,0.043,0.08510987361330491,1.0,0,0.04210987361330491,97.92993863559282
E01002837,0.012,0.033374525368757124,1.0,0,0.021374525368757124,178.1210447396427
E01002838,0.011,0.03779994374431062,1.0,0,0.026799943744310623,243.63585222100568
E01002839,0.111,0.18422969280538065,1.0,0,0.07322969280538065,65.97269622106366
E01002840,0.273,0.4648643360767102,1.0,0,0.19186433607671016,70.27997658487551
E01002841,0.15,0.260613827084235,1.0,0,0.11061382708423498,73.74255138948999
E01002842,0.363,0.553293240908776,1.0,0,0.19029324090877597,52.42238041564077
E01002843,0.287,0.4566993351655545,1.0,0,0.16969933516555452,59.12868821099462
E01002844,0.084,0.12391521954011028,1.0,0,0.03991521954011028,47.51811850013128
E01002845,0.126,0.2177323820890342,1.0,0,0.0917323820890342,72.80347784843984
E01002846,0.162,0.26452634863338675,1.0,0,0.10252634863338675,63.28786952678195
E01002847,0.08,0.15127860803992682,1.0,0,0.07127860803992682,89.09826004990853
E01002848,0.158,0.2500352586403808,1.0,0,0.09203525864038078,58.250163696443536
E01002849,0.068,0.13332966681962583,1.0,0,0.06532966681962582,96.0730394406262
E01002850,0.111,0.18138746098770067,1.0,0,0.07038746098770067,63.41212701594655
E01002851,0.26,0.40398376958024645,1.0,0,0.14398376958024645,55.3783729154794
E01002852,0.297,0.44873174198483917,1.0,0,0.15173174198483919,51.08812861442397
E01002853,0.379,0.4276903652191588,1.0,0,0.048690365219158815,12.84706206310259
E01002854,0.325,0.5033918291644632,1.0,0,0.17839182916446322,54.889793589065604
E01002855,0.317,0.45774885789795167,1.0,0,0.14074885789795166,44.400270630268665
E01002856,0.209,0.3412412546545913,1.0,0,0.13224125465459133,63.27332758592887
E01002857,0.389,0.518067428098693,1.0,0,0.12906742809869298,33.179287428969914
E01002858,0.129,0.26427712230454603,1.0,0,0.13527712230454603,104.86598628259381
E01002859,0.024,0.048472968361814535,1.0,0,0.024472968361814534,101.97070150756056
E01002860,0.013,0.04046284125975066,1.0,0,0.02746284125975066,211.25262507500508
E01002861,0.068,0.1246292550984103,1.0,0,0.0566292550984103,83.2783163211916
E01002862,0.159,0.3121426923386336,1.0,0,0.15314269233863362,96.31615870354315
E01002863,0.012,0.04544543496419409,1.0,0,0.033445434964194096,278.7119580349508
E01002864,0.034,0.057567567681731116,1.0,0,0.023567567681731114,69.31637553450327
E01002865,0.021,0.04603284970091932,1.0,0,0.025032849700919322,119.20404619485392
E01002866,0.107,0.1933877295781528,1.0,0,0.08638772957815281,80.73619586743253
E01002867,0.142,0.27618709969279387,1.0,0,0.13418709969279388,94.49795753013655
E01002868,0.012,0.028218860774853822,1.0,0,0.01621886077485382,135.15717312378183
E01002869,0.114,0.19094381909058955,1.0,0,0.07694381909058955,67.49457814963995
E01002870,0.317,0.4212273663277033,1.0,0,0.1042273663277033,32.879295371515234
E01002871,0.029,0.06108434496259103,1.0,0,0.032084344962591035,110.63567228479667
E01002872,0.289,0.42611641503514364,1.0,0,0.13711641503514366,47.44512630973829
E01002873,0.093,0.16243688654714383,1.0,0,0.06943688654714383,74.66331886789659
E01002874,0.107,0.2070502164734013,1.0,0,0.1000502164734013,93.50487520878627
E01002875,0.059,0.10264980894829925,1.0,0,0.04364980894829926,73.9827270310157
E01002876,0.123,0.20044534920029952,1.0,0,0.07744534920029952,62.963698536828886
E01002877,0.313,0.4165302333537974,1.0,0,0.10353023335379741,33.076751870222814
E01002878,0.199,0.31131834671930947,1.0,0,0.11231834671930946,56.44138026095952
E01002879,0.322,0.39787034550631967,1.0,0,0.07587034550631966,23.56221910134151
E01002880,0.304,0.5006478853786589,1.0,0,0.1966478853786589,64.68680440087465
E01002881,0.281,0.44054798014986896,1.0,0,0.15954798014986893,56.77864062272915
E01002882,0.108,0.1854167385485053,1.0,0,0.0774167385485053,71.68216532269008
E01002883,0.033,0.07364619816678675,1.0,0,0.040646198166786746,123.17029747511134
E01002884,0.09,0.13841956432200303,1.0,0,0.048419564322003034,53.79951591333671
E01002885,0.084,0.156929264080713,1.0,0,0.072929264080713,86.82055247703929
E01002886,0.049,0.08792449489599762,1.0,0,0.03892449489599761,79.4377446857094
E01002887,0.022,0.05297569535256913,1.0,0,0.03097569535256913,140.7986152389506
E01002888,0.032,0.07774131148183411,1.0,0,0.04574131148183411,142.9415983807316
E01002889,0.038,0.06354569503466408,1.0,0,0.025545695034664077,67.22551324911599
E01002890,0.012,0.03230681317718441,1.0,0,0.02030681317718441,169.2234431432034
E01002891,0.023,0.05603534504009928,1.0,0,0.03303534504009928,143.6319349569534
E01002892,0.024,0.05941693473448073,1.0,0,0.03541693473448073,147.57056139366972
E01002893,0.126,0.2129295624299748,1.0,0,0.0869295624299748,68.99171621426571
E01002894,0.095,0.15897947465542972,1.0,0,0.06397947465542972,67.34681542676812
E01002895,0.02,0.045989077382653384,0.75,1,0.025989077382653384,129.9453869132669
E01002896,0.037,0.06967403912817446,1.0,0,0.032674039128174466,88.308213859931
E01002897,0.093,0.14966578429213262,1.0,0,0.05666578429213262,60.930950851755505
E01002898,0.034,0.0547393904923483,1.0,0,0.020739390492348297,60.998207330436166
E01002899,0.135,0.24946797386815295,1.0,0,0.11446797386815294,84.79109175418736
E01002900,0.01,0.03048869895874856,1.0,0,0.02048869895874856,204.88698958748557
E01002901,0.072,0.12026885164071871,1.0,0,0.048268851640718716,67.04007172322044
E01002902,0.049,0.11071508338824644,1.0,0,0.06171508338824644,125.9491497719315
E01002903,0.01,0.022859300459361347,1.0,0,0.012859300459361346,128.59300459361347
E01002904,0.333,0.5383845124570596,1.0,0,0.20538451245705963,61.677030767885775
E01002905,0.294,0.43628888422964784,1.0,0,0.14228888422964786,48.39757966994826
E01002906,0.21,0.35467689532231345,1.0,0,0.14467689532231345,68.89375967729212
E01002907,0.411,0.5736100057859215,1.0,0,0.1626100057859215,39.56447829341156
E01002908,0.157,0.2584382838569857,1.0,0,0.1014382838569857,64.61037188343037
E01002909,0.193,0.26861547790436013,1.0,0,0.07561547790436013,39.17900409552338
E01002910,0.101,0.16172290446994259,1.0,0,0.06072290446994258,60.12168759400255
E01002911,0.025,0.042897552678666816,1.0,0,0.017897552678666814,71.59021071466725
E01002912,0.059,0.11473106187769788,1.0,0,0.055731061877697885,94.45942691135235
E01002913,0.107,0.2022330317999582,1.0,0,0.09523303179995819,89.00283345790486
E01002914,0.03,0.06287709035143758,1.0,0,0.032877090351437585,109.59030117145862
E01002915,0.048,0.11839844921773374,1.0,0,0.07039844921773374,146.66343587027862
E01002916,0.046,0.08159179597947298,1.0,0,0.035591795979472984,77.37346952059345
E01002917,0.035,0.06093329274975803,1.0,0,0.02593329274975803,74.09512214216579
E01002918,0.068,0.21536253784096585,1.0,0,0.14736253784096584,216.70961447200858
E01002919,0.119,0.2910861611026744,1.0,0,0.17208616110267438,144.6102194140121
E01002920,0.039,0.06650964636206042,1.0,0,0.027509646362060415,70.53755477451388
E01002921,0.096,0.18651071660688795,1.0,0,0.09051071660688795,94.28199646550827
E01002922,0.063,0.11181778951193407,1.0,0,0.048817789511934065,77.48855478084772
E01002923,0.221,0.3653353230165568,1.0,0,0.1443353230165568,65.31010091246914
E01002924,0.025,0.03886409995109939,1.0,0,0.013864099951099391,55.45639980439756
E01002925,0.065,0.1378564907122068,1.0,0,0.07285649071220679,112.08690878801043
E01002926,0.044,0.08747941210577391,1.0,0,0.04347941210577391,98.81684569494072
E01002927,0.086,0.17344816678107244,1.0,0,0.08744816678107245,101.68391486171217
E01002928,0.131,0.2295440078011786,1.0,0,0.09854400780117858,75.22443343601418
E01002929,0.04,0.07641582188997817,1.0,0,0.03641582188997817,91.03955472494542
E01002930,0.087,0.20064547714523479,1.0,0,0.11364547714523479,130.6269852244078
E01002931,0.072,0.1469953448089249,1.0,0,0.0749953448089249,104.16020112350682
E01002932,0.19,0.3607997130191201,1.0,0,0.17079971301912011,89.8945857995369
E01002933,0.121,0.21779094655245235,1.0,0,0.09679094655245235,79.9925178119441
E01002934,0.031,0.07090220453990345,1.0,0,0.03990220453990345,128.71678883839823
E01002935,0.061,0.1292299722494864,1.0,0,0.0682299722494864,111.8524135237482
E01002937,0.031,0.06876756972753131,1.0,0,0.037767569727531314,121.83087008881068
E01002938,0.039,0.08912529214435402,1.0,0,0.050125292144354024,128.52639011372827
E01002939,0.094,0.20086020872984844,1.0,0,0.10686020872984844,113.68107311686005
E01002940,0.114,0.2348591935079315,1.0,0,0.12085919350793149,106.01683641046623
E01002941,0.061,0.11979390926298335,1.0,0,0.05879390926298335,96.38345780816942
E01002942,0.068,0.13013736533227516,1.0,0,0.06213736533227515,91.3784784298164
E01002943,0.103,0.22611006352743374,1.0,0,0.12311006352743374,119.52433352178035
E01002944,0.086,0.18119603613975274,1.0,0,0.09519603613975275,110.69306527878227
E01002945,0.059,0.1338784671889538,1.0,0,0.0748784671889538,126.91265625246407
E01002946,0.049,0.1193718207499545,1.0,0,0.0703718207499545,143.61596071419285
E01002947,0.049,0.1016947586183154,1.0,0,0.05269475861831539,107.54032371084774
E01002948,0.137,0.22710911703803055,1.0,0,0.09010911703803054,65.77307812994928
E01002949,0.081,0.16441101754706416,1.0,0,0.08341101754706416,102.97656487291871
E01002950,0.144,0.2751294236362984,1.0,0,0.1311294236362984,91.06209974742944
E01002951,0.056,0.11910574402794064,1.0,0,0.06310574402794064,112.68882862132257
E01002952,0.033,0.051610745420535814,1.0,0,0.018610745420535812,56.396198244047916
E01002953,0.029,0.06611655311096419,1.0,0,0.03711655311096419,127.98811417573859
E01002954,0.136,0.23807292925520812,1.0,0,0.10207292925520811,75.0536244523589
E01002955,0.076,0.17067319952165255,1.0,0,0.09467319952165255,124.56999937059547
E01002956,0.041,0.10034382800396745,1.0,0,0.059343828003967446,144.7410439121157
E01002957,0.119,0.3204023558905357,1.0,0,0.20140235589053568,169.24567721893754
E01002958,0.05,0.11612776904046981,1.0,0,0.06612776904046981,132.25553808093963
E01002959,0.02,0.03356169281322013,1.0,0,0.013561692813220127,67.80846406610064
E01002960,0.052,0.10581392374249038,1.0,0,0.05381392374249038,103.48831488940458
E01002961,0.064,0.09784570193209008,1.0,0,0.03384570193209008,52.88390926889075
E01002962,0.077,0.22739811876981042,1.0,0,0.1503981187698104,195.32223216858495
E01002963,0.097,0.2123734589957649,1.0,0,0.1153734589957649,118.94171030491226
E01002964,0.097,0.21324724469876793,1.0,0,0.11624724469876793,119.84252030800818
E01002965,0.094,0.16946171675843247,1.0,0,0.07546171675843247,80.2784220834388
E01002966,0.066,0.1288081940338635,1.0,0,0.06280819403386351,95.16393035433865
E01002967,0.036,0.08105392926352456,1.0,0,0.04505392926352456,125.14980350979047
E01002968,0.058,0.14051191044746042,1.0,0,0.08251191044746042,142.26191456458693
E01002969,0.301,0.4698273382828688,1.0,0,0.16882733828286883,56.088816705272045
E01002970,0.124,0.2885154670632413,1.0,0,0.16451546706324133,132.6737637606785
E01002971,0.098,0.18189835962742973,1.0,0,0.08389835962742972,85.61057104839769
E01002972,0.093,0.2044292646725025,1.0,0,0.1114292646725025,119.81641362634677
E01002973,0.165,0.35590616934424857,1.0,0,0.19090616934424856,115.70070869348396
E01002974,0.113,0.21313168496539847,1.0,0,0.10013168496539847,88.6121105888482
E01002975,0.1,0.19607027756547338,1.0,0,0.09607027756547337,96.07027756547336
E01002976,0.05,0.1125707986828698,1.0,0,0.0625707986828698,125.1415973657396
E01002977,0.148,0.29373267154059257,1.0,0,0.14573267154059258,98.4680213112112
E01002978,0.062,0.11361527196833492,1.0,0,0.051615271968334916,83.2504386586047
E01002979,0.087,0.14451756951352465,1.0,0,0.05751756951352466,66.1121488661203
E01002980,0.042,0.10364002225198483,1.0,0,0.06164002225198483,146.761957742821
E01002981,0.078,0.14990565859339572,1.0,0,0.07190565859339572,92.18674178640477
E01002982,0.097,0.16853352559678275,1.0,0,0.07153352559678275,73.74590267709561
E01002983,0.055,0.09512882608406108,1.0,0,0.04012882608406108,72.96150197102014
E01002984,0.121,0.22354396964925316,1.0,0,0.10254396964925316,84.74708235475468
E01002985,0.102,0.25733905655162254,1.0,0,0.15533905655162256,152.29319269766918
E01002986,0.082,0.1738218082810507,1.0,0,0.0918218082810507,111.97781497689108
E01002987,0.122,0.20400437239114477,1.0,0,0.08200437239114478,67.21669868126622
E01002988,0.027,0.0940421875672041,1.0,0,0.0670421875672041,248.30439839705227
E01002989,0.033,0.0721893512213439,1.0,0,0.0391893512213439,118.75560976164817
E01002990,0.049,0.1070884458719164,1.0,0,0.0580884458719164,118.54784871819673
E01002991,0.028,0.06916881792966048,1.0,0,0.041168817929660484,147.0314926059303
E01002992,0.026,0.07240989725000305,1.0,0,0.04640989725000305,178.49960480770406
E01002993,0.074,0.14091555613786713,1.0,0,0.06691555613786714,90.42642721333397
E01002994,0.056,0.10390676510235825,1.0,0,0.047906765102358244,85.54779482563973
E01002995,0.034,0.05333832200012725,1.0,0,0.01933832200012725,56.877417647433084
E01002996,0.044,0.0932632101119733,1.0,0,0.04926321011197331,111.96184116357571
E01002997,0.036,0.07525186487939521,1.0,0,0.039251864879395214,109.03295799832004
E01002998,0.125,0.24011990911356948,1.0,0,0.11511990911356948,92.09592729085558
E01002999,0.095,0.19446090043168895,1.0,0,0.09946090043168895,104.69568466493574
E01003000,0.138,0.24966867284255806,1.0,0,0.11166867284255805,80.91932814678118
E01003001,0.068,0.17971269814180033,1.0,0,0.11171269814180032,164.2833796202946
E01003002,0.13,0.25124532890576523,1.0,0,0.12124532890576523,93.2656376198194
E01003003,0.103,0.2262119532499589,1.0,0,0.12321195324995891,119.62325558248439
E01003004,0.062,0.15898531637034524,1.0,0,0.09698531637034524,156.4279296295891
E01003005,0.05,0.12307239400606762,1.0,0,0.07307239400606762,146.14478801213522
E01003006,0.064,0.10370624967228667,1.0,0,0.03970624967228667,62.04101511294792
E01003007,0.05,0.0881143716562233,1.0,0,0.03811437165622329,76.22874331244658
E01003008,0.021,0.04490962695758374,1.0,0,0.02390962695758374,113.85536646468447
E01003009,0.081,0.15322152875277398,1.0,0,0.07222152875277398,89.16238117626416
E01003010,0.024,0.04753768963228994,1.0,0,0.023537689632289936,98.07370680120806
E01003011,0.05,0.09893457885535258,1.0,0,0.04893457885535257,97.86915771070514
E01003013,0.029,0.06408889675217272,1.0,0,0.03508889675217272,120.99619569714731
E01003014,0.141,0.2661287148095366,1.0,0,0.1251287148095366,88.74376936846569
E01003015,0.192,0.3471013659395246,1.0,0,0.15510136593952462,80.78196142683574
E01003016,0.051,0.13179655476836238,1.0,0,0.0807965547683624,158.42461719286743
E01003017,0.123,0.24325967202478643,1.0,0,0.12025967202478643,97.77209107706214
E01003018,0.084,0.16306869871919177,1.0,0,0.07906869871919177,94.12940323713306
E01003019,0.114,0.16928366426364969,1.0,0,0.05528366426364968,48.49444233653481
E01003020,0.122,0.23399148248659096,1.0,0,0.11199148248659097,91.79629712015652
E01003021,0.184,0.2976162999358705,1.0,0,0.11361629993587052,61.7479890955818
E01003022,0.122,0.2121769350072623,1.0,0,0.09017693500726232,73.91552049775599
E01003023,0.114,0.2239592141469034,1.0,0,0.10995921414690339,96.45545100605561
E01003024,0.222,0.34492337537597295,1.0,0,0.12292337537597295,55.37088980899682
E01003025,0.15,0.27636079569435085,1.0,0,0.12636079569435085,84.24053046290057
E01003026,0.075,0.1093763844821931,1.0,0,0.0343763844821931,45.835179309590806
E01003027,0.023,0.0445324753370924,1.0,0,0.021532475337092398,93.61945798735826
E01003028,0.12,0.17796698622792306,1.0,0,0.05796698622792307,48.305821856602556
E01003029,0.116,0.1852912620943932,1.0,0,0.0692912620943932,59.73384663309758
