LSOA11CD,AdultSkills_2019,AdultSkills_2025_pred,confidence,boundary_changed,change,pct_change
E01018123,0.217,0.17270983696359557,1.0,0,-0.04429016303640443,-20.410213380831536
E01018124,0.217,0.15494231430818678,1.0,0,-0.06205768569181322,-28.59801183954526
E01018125,0.197,0.14332493497927115,1.0,0,-0.05367506502072886,-27.246225898847136
E01018126,0.163,0.13440400074105258,1.0,0,-0.02859599925894743,-17.54355782757511
E01018127,0.219,0.1670802869950347,1.0,0,-0.05191971300496531,-23.70763150911658
E01018128,0.238,0.17906270731814145,1.0,0,-0.058937292681858544,-24.76356835372208
E01018129,0.221,0.17210131085252522,1.0,0,-0.04889868914747478,-22.12610368664017
E01018130,0.239,0.16318883227720926,1.0,0,-0.07581116772279073,-31.720153858908255
E01018131,0.345,0.25942122881663165,1.0,0,-0.08557877118336832,-24.805440922715455
E01018132,0.2,0.15847329017747225,0.75,1,-0.04152670982252776,-20.76335491126388
E01018133,0.218,0.16524516864619088,1.0,0,-0.05275483135380912,-24.199463923765652
E01018134,0.185,0.14001271591332087,1.0,0,-0.044987284086679125,-24.317450857664394
E01018135,0.236,0.18325425471344214,0.75,1,-0.052745745286557844,-22.349892070575358
E01018136,0.179,0.12722363763271444,1.0,0,-0.051776362367285556,-28.925342104628804
E01018137,0.231,0.1718568736055555,1.0,0,-0.05914312639444452,-25.60308501924005
E01018138,0.286,0.23817035885124177,1.0,0,-0.047829641148758206,-16.72365075131406
E01018139,0.3,0.2598640166114909,1.0,0,-0.0401359833885091,-13.378661129503033
E01018140,0.345,0.27990374089236114,1.0,0,-0.06509625910763883,-18.868480900764883
E01018141,0.192,0.1465282197715097,1.0,0,-0.0454717802284903,-23.683218869005366
E01018142,0.379,0.2796126700452337,1.0,0,-0.09938732995476629,-26.22356990890931
E01018143,0.499,0.3598332493181112,1.0,0,-0.13916675068188877,-27.889128393164082
E01018144,0.435,0.41152089999004493,1.0,0,-0.023479100009955067,-5.397494255162084
E01018145,0.435,0.4244236625817922,1.0,0,-0.010576337418207793,-2.4313419352201824
E01018146,0.411,0.34562489083512127,1.0,0,-0.06537510916487871,-15.906352594861
E01018147,0.487,0.4402925175082802,1.0,0,-0.0467074824917198,-9.59085882786854
E01018148,0.197,0.1674818888750942,1.0,0,-0.02951811112490582,-14.9838127537593
E01018149,0.209,0.1640643445240361,1.0,0,-0.0449356554759639,-21.50031362486311
E01018150,0.278,0.22670796226567225,1.0,0,-0.05129203773432778,-18.450373285729416
E01018151,0.253,0.22691147096277883,0.75,1,-0.02608852903722117,-10.3116715562139
E01018152,0.23,0.16392348227491454,1.0,0,-0.06607651772508547,-28.728920750037158
E01018153,0.178,0.13688783395066928,1.0,0,-0.04111216604933071,-23.096722499623997
E01018154,0.242,0.17829899029581067,1.0,0,-0.06370100970418932,-26.32273128272286
E01018155,0.27,0.19533234858677312,1.0,0,-0.0746676514132269,-27.654685708602553
E01018156,0.292,0.21348855769392122,1.0,0,-0.07851144230607876,-26.887480241807793
E01018157,0.326,0.23544867856120533,1.0,0,-0.09055132143879469,-27.776478968955423
E01018158,0.35,0.2686166495580199,1.0,0,-0.08138335044198008,-23.25238584056574
E01018159,0.258,0.18742435502932328,1.0,0,-0.07057564497067673,-27.354901151425086
E01018160,0.414,0.3197691883330679,1.0,0,-0.09423081166693209,-22.761065620031907
E01018161,0.27,0.20681840238949206,1.0,0,-0.06318159761050796,-23.400591707595538
E01018162,0.26,0.1881096988092934,1.0,0,-0.07189030119070661,-27.650115842579464
E01018163,0.301,0.24758465643263583,1.0,0,-0.05341534356736416,-17.745961318061184
E01018164,0.275,0.2153946619793599,1.0,0,-0.05960533802064011,-21.674668371141856
E01018165,0.308,0.24103569943664643,1.0,0,-0.06696430056335356,-21.741656027062845
E01018166,0.246,0.1961065998524855,1.0,0,-0.049893400147514505,-20.28186997866443
E01018167,0.216,0.1642966969386946,1.0,0,-0.05170330306130541,-23.936714380233987
E01018168,0.237,0.20273084058750665,1.0,0,-0.03426915941249334,-14.459560933541493
E01018169,0.329,0.24183045323257113,1.0,0,-0.08716954676742888,-26.495302968823367
E01018170,0.328,0.24519328803423243,1.0,0,-0.08280671196576758,-25.24594877005109
E01018171,0.234,0.17067965042906647,1.0,0,-0.06332034957093355,-27.0599784491169
E01018172,0.244,0.17964606658420562,1.0,0,-0.06435393341579437,-26.374562875325562
E01018173,0.264,0.20293658302842432,1.0,0,-0.06106341697157569,-23.130082186202912
E01018174,0.288,0.21259470155525678,1.0,0,-0.0754052984447432,-26.18239529331361
E01018175,0.247,0.17072144639574388,1.0,0,-0.07627855360425612,-30.882005507796
E01018176,0.249,0.16072483085734787,1.0,0,-0.08827516914265213,-35.45187515769162
E01018177,0.269,0.203216718997189,1.0,0,-0.06578328100281103,-24.45475130216023
E01018178,0.284,0.20684694096935555,1.0,0,-0.07715305903064443,-27.16657008121283
E01018179,0.347,0.27612268267062695,1.0,0,-0.07087731732937302,-20.42573986437263
E01018180,0.433,0.33448837481710453,1.0,0,-0.09851162518289547,-22.750952698128284
E01018181,0.238,0.18631168139558385,0.75,1,-0.05168831860441614,-21.71778092622527
E01018182,0.374,0.27176876687233176,1.0,0,-0.10223123312766824,-27.33455431221076
E01018183,0.371,0.3049349452884945,1.0,0,-0.06606505471150548,-17.80729237506886
E01018184,0.45,0.3234839747110432,1.0,0,-0.12651602528895683,-28.11467228643485
E01018185,0.302,0.22402353091982036,1.0,0,-0.07797646908017963,-25.820022874231668
E01018186,0.356,0.27375750773824103,1.0,0,-0.08224249226175895,-23.10182366903341
E01018187,0.305,0.245682067395632,1.0,0,-0.05931793260436799,-19.448502493235406
E01018188,0.318,0.23146515245484492,1.0,0,-0.08653484754515509,-27.212216209168265
E01018189,0.195,0.13881170085663153,1.0,0,-0.05618829914336848,-28.814512381214602
E01018190,0.367,0.2675235290608297,1.0,0,-0.09947647093917028,-27.105305433016426
E01018191,0.267,0.1922336458693626,1.0,0,-0.07476635413063742,-28.00237982420877
E01018192,0.239,0.18497693826445416,1.0,0,-0.05402306173554583,-22.603791521148885
E01018193,0.219,0.1657893365533944,1.0,0,-0.053210663446605605,-24.297106596623564
E01018194,0.223,0.18237758963360076,1.0,0,-0.04062241036639924,-18.216327518564682
E01018195,0.304,0.23429251932704379,1.0,0,-0.0697074806729562,-22.930092326630334
E01018196,0.232,0.18277055663288808,1.0,0,-0.049229443367111936,-21.219587658237902
E01018197,0.298,0.2219567966788738,1.0,0,-0.07604320332112618,-25.517853463465165
E01018198,0.238,0.17449539146650916,1.0,0,-0.06350460853349083,-26.68260862751715
E01018199,0.265,0.18663064083168468,1.0,0,-0.07836935916831533,-29.573343082383143
E01018200,0.225,0.16668981901017835,1.0,0,-0.05831018098982166,-25.915635995476293
E01018201,0.252,0.18633228128046128,1.0,0,-0.06566771871953872,-26.05861853949949
E01018202,0.174,0.12957612201304058,1.0,0,-0.044423877986959404,-25.530964360321498
E01018203,0.22,0.15542537111135812,1.0,0,-0.06457462888864188,-29.352104040291763
E01018204,0.158,0.1174187794671129,1.0,0,-0.0405812205328871,-25.684316792966516
E01018205,0.192,0.15158521743400177,1.0,0,-0.04041478256599823,-21.049365919790745
E01018206,0.232,0.16969603202060335,1.0,0,-0.06230396797939666,-26.855158611808903
E01018207,0.272,0.20204371140827063,1.0,0,-0.0699562885917294,-25.719223746959333
E01018208,0.287,0.21555241526557523,1.0,0,-0.07144758473442475,-24.8946288273257
E01018209,0.275,0.1970121498640289,1.0,0,-0.07798785013597112,-28.359218231262226
E01018210,0.332,0.2406026196579468,1.0,0,-0.09139738034205322,-27.529331428329282
E01018211,0.227,0.16820942130736052,1.0,0,-0.058790578692639484,-25.898933344775102
E01018212,0.362,0.263994321303537,1.0,0,-0.09800567869646298,-27.073391905100273
E01018213,0.345,0.24868483869177294,1.0,0,-0.09631516130822704,-27.917438060355664
E01018214,0.329,0.2536343200076935,1.0,0,-0.07536567999230653,-22.9075015174184
E01018215,0.323,0.24242253881306464,1.0,0,-0.08057746118693537,-24.946582410815903
E01018216,0.243,0.18648254823582125,1.0,0,-0.056517451764178744,-23.258210602542693
E01018217,0.315,0.2270804228067526,1.0,0,-0.08791957719324739,-27.9109768867452
E01018218,0.176,0.1299395749163787,1.0,0,-0.04606042508362129,-26.170696070239376
E01018219,0.23,0.15330693867340844,1.0,0,-0.07669306132659157,-33.344809272431114
E01018220,0.235,0.16696075898775772,1.0,0,-0.06803924101224226,-28.952868515847776
E01018221,0.234,0.1805492988413532,1.0,0,-0.05345070115864681,-22.842179982327696
E01018222,0.212,0.1497471741308753,1.0,0,-0.0622528258691247,-29.364540504304102
E01018223,0.206,0.1640281954015864,1.0,0,-0.0419718045984136,-20.37466242641437
E01018224,0.185,0.12648346350513529,1.0,0,-0.05851653649486471,-31.63056026749444
E01018225,0.148,0.12425204842844784,1.0,0,-0.023747951571552156,-16.045913224021728
E01018226,0.268,0.2032664547987537,1.0,0,-0.06473354520124633,-24.154307910912806
E01018227,0.296,0.2137601276040957,1.0,0,-0.08223987239590427,-27.783740674291984
E01018228,0.203,0.1468932403698919,1.0,0,-0.05610675963010811,-27.638797847343895
E01018231,0.159,0.11274798895665622,1.0,0,-0.04625201104334378,-29.089315121599864
E01018232,0.149,0.11389465781001681,1.0,0,-0.03510534218998318,-23.56063234227059
E01018233,0.181,0.15051233873047992,1.0,0,-0.030487661269520072,-16.844011751116064
E01018234,0.143,0.10545162251591025,1.0,0,-0.037548377484089734,-26.257606632230583
E01018235,0.178,0.13430566335251265,1.0,0,-0.04369433664748734,-24.547380139037834
E01018236,0.221,0.17370111014301431,1.0,0,-0.04729888985698569,-21.4022126049709
E01018237,0.183,0.13536451722854492,1.0,0,-0.04763548277145507,-26.030318454347036
E01018238,0.237,0.17247114226046845,1.0,0,-0.06452885773953154,-27.227366134823438
E01018239,0.175,0.12430080962612611,1.0,0,-0.05069919037387388,-28.97096592792793
E01018240,0.173,0.1270619706904897,1.0,0,-0.0459380293095103,-26.553774167346997
E01018241,0.192,0.13950656568404002,1.0,0,-0.052493434315959986,-27.340330372895824
E01018242,0.256,0.19030538269587952,1.0,0,-0.06569461730412049,-25.661959884422064
E01018243,0.191,0.1728578203745623,1.0,0,-0.01814217962543771,-9.498523364103514
E01018244,0.153,0.10998803648522301,1.0,0,-0.043011963514776985,-28.112394454102606
E01018245,0.256,0.18032359142183463,1.0,0,-0.07567640857816538,-29.56109710084585
E01018246,0.272,0.2067161940174688,1.0,0,-0.06528380598253122,-24.001399258283534
E01018247,0.229,0.16710225621828823,1.0,0,-0.061897743781711784,-27.029582437428726
E01018248,0.09,0.07016107823742862,1.0,0,-0.019838921762571377,-22.043246402857086
E01018249,0.128,0.09825172640673742,0.75,1,-0.029748273593262584,-23.240838744736394
E01018250,0.163,0.1318361819380151,0.75,1,-0.0311638180619849,-19.118906786493802
E01018251,0.208,0.15264635133708737,1.0,0,-0.05535364866291262,-26.612331087938763
E01018252,0.19,0.13542881343201219,1.0,0,-0.05457118656798782,-28.72167714104622
E01018253,0.132,0.09447093378610028,1.0,0,-0.03752906621389973,-28.431110768105857
E01018254,0.178,0.12911166486405307,1.0,0,-0.048888335135946925,-27.46535681794771
E01018255,0.168,0.12022931809003948,1.0,0,-0.04777068190996053,-28.43492970830984
E01018256,0.131,0.09719593005201055,1.0,0,-0.03380406994798946,-25.804633548083554
E01018257,0.245,0.18180298753208265,1.0,0,-0.06319701246791734,-25.794698966496874
E01018258,0.16,0.114457603249437,1.0,0,-0.045542396750563,-28.46399796910187
E01018259,0.147,0.11017237132582045,1.0,0,-0.03682762867417955,-25.05280862189085
E01018260,0.135,0.1081963940100448,1.0,0,-0.02680360598995521,-19.854522955522377
E01018262,0.179,0.12015166623306006,1.0,0,-0.05884833376693993,-32.8761641156089
E01018263,0.185,0.12286773150143633,1.0,0,-0.06213226849856367,-33.5850099992236
E01018264,0.302,0.22142052998801365,1.0,0,-0.08057947001198634,-26.68194371257826
E01018265,0.131,0.1011725140886538,1.0,0,-0.029827485911346208,-22.769073214768095
E01018266,0.184,0.14470590271843525,0.75,1,-0.039294097281564744,-21.35548765302432
E01018267,0.191,0.1411776224513115,1.0,0,-0.04982237754868851,-26.085014423397126
E01018268,0.206,0.1558274978316514,1.0,0,-0.05017250216834859,-24.35558357686825
E01018269,0.307,0.22247654862397603,1.0,0,-0.08452345137602396,-27.53206885212507
E01018270,0.213,0.14994112291084932,1.0,0,-0.06305887708915067,-29.60510661462473
E01018271,0.243,0.1924216583209198,1.0,0,-0.05057834167908021,-20.814132378222308
E01018272,0.149,0.1045344523242431,1.0,0,-0.04446554767575689,-29.842649446816708
E01018273,0.317,0.23090281235301655,1.0,0,-0.08609718764698346,-27.159996103149357
E01018274,0.16,0.1426005194101842,1.0,0,-0.017399480589815802,-10.874675368634875
E01018275,0.214,0.15003516006778522,1.0,0,-0.06396483993221477,-29.89011211785737
E01018276,0.226,0.186409677881708,1.0,0,-0.039590322118292,-17.517841645261946
E01018277,0.175,0.1356665755521651,1.0,0,-0.039333424447834886,-22.47624254161994
E01018278,0.174,0.13136842372572072,1.0,0,-0.04263157627427927,-24.500905904758202
E01018279,0.289,0.20056346628314398,1.0,0,-0.088436533716856,-30.600876718635302
E01018280,0.26,0.1900839506382478,1.0,0,-0.06991604936175222,-26.890788216058542
E01018281,0.321,0.24571388996510685,1.0,0,-0.07528611003489316,-23.45361683330005
E01018282,0.194,0.1365709774470516,1.0,0,-0.057429022552948406,-29.602588944818763
E01018283,0.272,0.18275021745218675,1.0,0,-0.08924978254781327,-32.81242005434311
E01018284,0.179,0.12646908351228292,1.0,0,-0.05253091648771707,-29.346880719395013
E01018285,0.239,0.14960880098828927,1.0,0,-0.08939119901171072,-37.402175318707414
E01018286,0.203,0.1736846166701974,1.0,0,-0.029315383329802602,-14.441075531922461
E01018287,0.155,0.1400349441049486,1.0,0,-0.014965055895051399,-9.654874771000902
E01018288,0.205,0.14129181865350632,1.0,0,-0.06370818134649367,-31.07716163243594
E01018289,0.17,0.1365887672915283,1.0,0,-0.03341123270847171,-19.653666299101005
E01018290,0.189,0.1411925729251093,1.0,0,-0.04780742707489069,-25.294934960259624
E01018291,0.151,0.10967858083505606,1.0,0,-0.04132141916494393,-27.365178254929756
E01018292,0.107,0.08007526662238974,1.0,0,-0.026924733377610255,-25.16330222206566
E01018293,0.091,0.06806014870588238,1.0,0,-0.022939851294117616,-25.208627795733644
E01018294,0.217,0.17046275569955757,1.0,0,-0.046537244300442426,-21.445734700664712
E01018295,0.127,0.09578698077000404,1.0,0,-0.03121301922999596,-24.577180496059814
E01018296,0.211,0.1488313399994138,1.0,0,-0.062168660000586184,-29.463819905491082
E01018297,0.189,0.14880980492104356,1.0,0,-0.04019019507895644,-21.264653480929333
E01018298,0.189,0.14296806089802197,1.0,0,-0.04603193910197803,-24.355523334379914
E01018299,0.224,0.16751906184284804,1.0,0,-0.056480938157151966,-25.214704534442845
E01018300,0.25,0.17985924197561018,1.0,0,-0.07014075802438982,-28.056303209755928
E01018301,0.161,0.1260458107916704,1.0,0,-0.0349541892083296,-21.710676526912795
E01018302,0.158,0.12573696012193614,1.0,0,-0.032263039878063865,-20.419645492445486
E01018303,0.19,0.13217046892160522,1.0,0,-0.05782953107839478,-30.436595304418304
E01018304,0.246,0.18503656794456522,1.0,0,-0.06096343205543478,-24.781882949363734
E01018305,0.232,0.15404068198534776,1.0,0,-0.07795931801465225,-33.60315431666045
E01018306,0.158,0.11597012113723067,1.0,0,-0.042029878862769335,-26.60118915365148
E01018307,0.208,0.1501664266354324,1.0,0,-0.0578335733645676,-27.804602579119038
E01018308,0.258,0.1839176070318392,1.0,0,-0.0740823929681608,-28.714105801612714
E01018309,0.399,0.3008259773560757,1.0,0,-0.09817402264392433,-24.605018206497324
E01018310,0.512,0.3865949622982907,1.0,0,-0.1254050377017093,-24.493171426115094
E01018311,0.469,0.3543276714011011,1.0,0,-0.11467232859889886,-24.45038989315541
E01018312,0.452,0.3476542995496376,1.0,0,-0.1043457004503624,-23.08533195804478
E01018313,0.414,0.30147829589466013,1.0,0,-0.11252170410533985,-27.179155580999964
E01018314,0.501,0.385765753685963,1.0,0,-0.115234246314037,-23.000847567672054
E01018315,0.367,0.2738316565586656,1.0,0,-0.0931683434413344,-25.386469602543436
E01018316,0.459,0.3814051042072101,1.0,0,-0.07759489579278994,-16.90520605507406
E01018317,0.539,0.3903257562582066,1.0,0,-0.14867424374179344,-27.583347632985795
E01018319,0.233,0.1719877041503245,1.0,0,-0.06101229584967552,-26.18553469943155
E01018320,0.192,0.13917148733184623,1.0,0,-0.052828512668153776,-27.51485034799676
E01018321,0.156,0.11805288455232016,1.0,0,-0.03794711544767984,-24.325074004922975
E01018322,0.142,0.10959134528574713,1.0,0,-0.03240865471425286,-22.82299627764286
E01018323,0.173,0.12903522518395094,1.0,0,-0.043964774816049046,-25.413164633554363
E01018324,0.154,0.10322111102122951,1.0,0,-0.05077888897877049,-32.97330453166915
E01018325,0.161,0.1113456671359787,1.0,0,-0.04965433286402131,-30.841200536659194
E01018326,0.23,0.17585269575823742,0.75,1,-0.05414730424176259,-23.54230619207069
E01018327,0.29,0.23746052545082272,0.75,1,-0.05253947454917726,-18.11706018937147
E01018328,0.19,0.17110807012737816,1.0,0,-0.018891929872621838,-9.94312098559044
E01018329,0.199,0.16703654060827827,0.75,1,-0.03196345939172174,-16.062039895337556
E01018330,0.27,0.18553423877621694,1.0,0,-0.08446576122378308,-31.283615268067802
E01018331,0.184,0.1448135615809057,1.0,0,-0.039186438419094305,-21.296977401681687
E01018332,0.137,0.10948379571251499,1.0,0,-0.027516204287485024,-20.084820647799287
E01018333,0.12,0.09561446437411175,1.0,0,-0.024385535625888244,-20.321279688240203
E01018334,0.142,0.10965629339035185,1.0,0,-0.03234370660964814,-22.777258175808548
E01018335,0.199,0.1496387531443414,1.0,0,-0.0493612468556586,-24.80464666113497
E01018336,0.284,0.20935598260828328,1.0,0,-0.0746440173917167,-26.283104715393204
E01018337,0.318,0.23903455836052556,1.0,0,-0.07896544163947444,-24.831899886627184
E01018338,0.291,0.21351123475756614,1.0,0,-0.07748876524243384,-26.628441664066614
E01018339,0.199,0.137089956623138,1.0,0,-0.06191004337686201,-31.11057456123719
E01018340,0.222,0.17175062775352168,1.0,0,-0.050249372246478324,-22.634852363278522
E01018341,0.167,0.134021486140431,1.0,0,-0.032978513859569014,-19.747613089562286
E01018342,0.137,0.12455594193709248,1.0,0,-0.012444058062907534,-9.083254060516449
E01018343,0.198,0.18099642473203967,1.0,0,-0.01700357526796034,-8.587664276747647
E01018344,0.163,0.1183292186153918,1.0,0,-0.0446707813846082,-27.405387352520364
E01018345,0.241,0.16527380082716836,1.0,0,-0.07572619917283163,-31.421659407813955
E01018346,0.133,0.10189468992070225,1.0,0,-0.03110531007929776,-23.387451187441922
E01018347,0.349,0.2716511689772698,1.0,0,-0.07734883102273016,-22.16298883172784
E01018348,0.201,0.14266779045403305,0.75,1,-0.05833220954596696,-29.020999774112912
E01018349,0.209,0.14460818762746602,1.0,0,-0.06439181237253397,-30.80947960408324
E01018350,0.147,0.11125959278571348,1.0,0,-0.03574040721428651,-24.31320218658946
E01018351,0.572,0.4359122389560961,1.0,0,-0.13608776104390385,-23.791566616067108
E01018352,0.263,0.20308597658648536,1.0,0,-0.05991402341351465,-22.780997495632946
E01018353,0.251,0.17470514731373604,1.0,0,-0.07629485268626396,-30.39635565189799
E01018354,0.354,0.26767890086949575,1.0,0,-0.08632109913050423,-24.384491279803456
E01018355,0.261,0.210918275930691,1.0,0,-0.050081724069309,-19.188400026555172
E01018356,0.287,0.19198761519233767,1.0,0,-0.0950123848076623,-33.10536056016109
E01018357,0.238,0.16258661659929816,1.0,0,-0.07541338340070183,-31.686295546513378
E01018358,0.162,0.12564923136918996,1.0,0,-0.03635076863081005,-22.43874606840126
E01018359,0.158,0.12200535634370213,1.0,0,-0.03599464365629787,-22.781420035631562
E01018360,0.208,0.14745795352061924,1.0,0,-0.060542046479380746,-29.106753115086896
E01018361,0.176,0.1369144875740649,1.0,0,-0.03908551242593508,-22.207677514735842
E01018362,0.188,0.13232191219632203,1.0,0,-0.05567808780367797,-29.61600415089254
E01018363,0.2,0.14919072806445854,1.0,0,-0.05080927193554147,-25.404635967770734
E01018364,0.421,0.3250885276727301,1.0,0,-0.09591147232726988,-22.781822405527286
E01018365,0.194,0.14551464338894823,1.0,0,-0.04848535661105177,-24.99245186136689
E01018366,0.22,0.1585840089783438,1.0,0,-0.06141599102165621,-27.91635955529828
E01018367,0.267,0.19087652504047592,1.0,0,-0.0761234749595241,-28.510664778847975
E01018368,0.245,0.1655888708305477,1.0,0,-0.07941112916945228,-32.412705783449915
E01018369,0.218,0.16125564368655426,1.0,0,-0.05674435631344574,-26.02952124469988
E01018370,0.141,0.10620293542730883,1.0,0,-0.03479706457269116,-24.678769200490187
E01018371,0.242,0.17162912166411082,1.0,0,-0.07037087833588918,-29.07887534540875
E01018372,0.176,0.1351515354784769,1.0,0,-0.040848464521523103,-23.20935484177449
E01018373,0.203,0.141362384661199,1.0,0,-0.06163761533880102,-30.363357309754196
E01018374,0.14,0.1129248554959946,1.0,0,-0.027075144504005416,-19.33938893143244
E01018375,0.168,0.13035744439417263,1.0,0,-0.03764255560582738,-22.406283098706776
E01018376,0.158,0.1280650694270241,1.0,0,-0.029934930572975915,-18.946158590491084
E01018377,0.166,0.11845441063871473,1.0,0,-0.04754558936128528,-28.64192130197908
E01018378,0.386,0.2867457531009404,1.0,0,-0.0992542468990596,-25.713535466077616
E01018379,0.239,0.16488300499397254,1.0,0,-0.07411699500602745,-31.011294981601445
E01018380,0.28,0.2020989302926201,1.0,0,-0.07790106970737992,-27.82181060977854
E01018381,0.15,0.12539453484122187,1.0,0,-0.024605465158778123,-16.403643439185416
E01018382,0.238,0.19113559442248323,1.0,0,-0.046864405577516755,-19.690926713242334
E01018383,0.215,0.14869354506719237,1.0,0,-0.06630645493280762,-30.840211596654708
E01018384,0.188,0.14143702973987626,1.0,0,-0.04656297026012374,-24.767537372406245
E01018385,0.133,0.11142104965841884,1.0,0,-0.021578950341581166,-16.22477469291817
E01018386,0.177,0.13683105923246197,1.0,0,-0.04016894076753802,-22.69431681781809
E01018387,0.156,0.11354275693145144,1.0,0,-0.04245724306854856,-27.216181454197798
E01018388,0.334,0.2741817283447933,1.0,0,-0.0598182716552067,-17.909662172217573
E01018389,0.169,0.1356356756275177,1.0,0,-0.033364324372482324,-19.7422037706996
E01018390,0.222,0.16902232322974667,1.0,0,-0.052977676770253335,-23.863818364978982
E01018391,0.193,0.14928320773310638,1.0,0,-0.04371679226689362,-22.651187703053694
E01018392,0.162,0.11316351750736786,1.0,0,-0.048836482492632144,-30.145976847303793
E01018393,0.221,0.15956893640902287,0.75,1,-0.061431063590977136,-27.79686135338332
E01018394,0.213,0.15768291273535134,0.75,1,-0.05531708726464865,-25.970463504529885
E01018395,0.283,0.20318717705527176,1.0,0,-0.07981282294472822,-28.202410934532942
E01018396,0.288,0.22545037553272324,1.0,0,-0.06254962446727674,-21.718619606693316
E01018397,0.177,0.13183659113090893,1.0,0,-0.045163408869091065,-25.51605020852603
E01018398,0.311,0.24625633657117635,1.0,0,-0.06474366342882365,-20.817898208624968
E01018399,0.241,0.1786847798702792,1.0,0,-0.062315220129720794,-25.856937813162155
E01018400,0.441,0.33494408094189887,1.0,0,-0.10605591905810113,-24.048961237664656
E01018401,0.36,0.2762338425882571,1.0,0,-0.08376615741174287,-23.268377058817467
E01018402,0.314,0.2507366631611052,1.0,0,-0.06326333683889479,-20.147559502832735
E01018403,0.249,0.16984226848371667,1.0,0,-0.07915773151628333,-31.79025362099732
E01018404,0.167,0.1263063459222444,1.0,0,-0.0406936540777556,-24.36745753159018
E01018405,0.195,0.14356927690568866,1.0,0,-0.05143072309431135,-26.374729791954536
E01018406,0.144,0.11038992388370555,1.0,0,-0.033610076116294435,-23.34033063631558
E01018407,0.22,0.1508520588195471,1.0,0,-0.0691479411804529,-31.430882354751315
E01018408,0.237,0.1623941555618102,1.0,0,-0.0746058444381898,-31.479259256620168
E01018409,0.27,0.20227281745983589,1.0,0,-0.06772718254016413,-25.08414168154227
E01018410,0.193,0.14351835636963345,1.0,0,-0.049481643630366556,-25.638157321433447
E01018411,0.142,0.0997758564855081,1.0,0,-0.042224143514491885,-29.735312334149217
E01018412,0.192,0.14361836754209728,1.0,0,-0.048381632457902723,-25.19876690515767
E01018413,0.146,0.1036736540128704,1.0,0,-0.04232634598712959,-28.990647936390133
E01018414,0.112,0.09841610018757985,1.0,0,-0.013583899812420155,-12.128481975375138
E01018415,0.232,0.17040041466059877,1.0,0,-0.06159958533940124,-26.551545404914325
E01018416,0.177,0.1209211215418477,1.0,0,-0.05607887845815229,-31.68298217974706
E01018417,0.249,0.184675925498013,1.0,0,-0.06432407450198699,-25.832961647384334
E01018418,0.243,0.18777773697684455,1.0,0,-0.05522226302315544,-22.7252111206401
E01018419,0.235,0.1742376771846139,1.0,0,-0.0607623228153861,-25.856307581015365
E01018420,0.184,0.13973978903576656,1.0,0,-0.04426021096423344,-24.05446248056165
E01018421,0.243,0.1925696539700969,1.0,0,-0.050430346029903095,-20.753228818890165
E01018422,0.293,0.2167556121086291,1.0,0,-0.07624438789137089,-26.02197538954638
E01018423,0.388,0.3147257442161515,1.0,0,-0.0732742557838485,-18.885117470064042
E01018424,0.251,0.17775752553810606,1.0,0,-0.07324247446189394,-29.180268709917907
E01018425,0.275,0.2052028798357616,1.0,0,-0.06979712016423842,-25.38077096881397
E01018426,0.356,0.26436684806329624,1.0,0,-0.09163315193670374,-25.739649420422403
E01018427,0.259,0.17899430398696417,1.0,0,-0.08000569601303584,-30.890230120863254
E01018428,0.259,0.19342478640558042,1.0,0,-0.06557521359441959,-25.31861528742069
E01018429,0.293,0.2122954162644936,1.0,0,-0.08070458373550637,-27.54422653088955
E01018430,0.249,0.18222789980471898,1.0,0,-0.06677210019528101,-26.81610449609679
E01018431,0.222,0.15392787970997515,1.0,0,-0.06807212029002485,-30.663117247758944
E01018432,0.23,0.17294403802837144,1.0,0,-0.05705596197162857,-24.806939987664595
E01018433,0.268,0.17298139268450494,1.0,0,-0.09501860731549508,-35.45470422219965
E01018434,0.23,0.16950999913234954,1.0,0,-0.06049000086765047,-26.300000377239336
E01018435,0.379,0.2753442958208786,1.0,0,-0.1036557041791214,-27.34979002087636
E01018436,0.196,0.14370260317462602,1.0,0,-0.05229739682537399,-26.682345319068357
E01018437,0.26,0.2069403840385493,1.0,0,-0.0530596159614507,-20.407544600557962
E01018438,0.209,0.15360502707116835,1.0,0,-0.05539497292883164,-26.504771736283082
E01018439,0.124,0.09611480708330894,1.0,0,-0.02788519291669106,-22.48805880378311
E01018440,0.247,0.16636349024541594,1.0,0,-0.08063650975458406,-32.64636022452796
E01018441,0.182,0.13698934192961254,1.0,0,-0.045010658070387455,-24.731130807905195
E01018442,0.183,0.14520792002483857,0.75,1,-0.03779207997516143,-20.651409822492585
E01018443,0.226,0.15940366542667522,1.0,0,-0.06659633457332478,-29.46740467846229
E01018444,0.214,0.16497172538707178,0.75,1,-0.04902827461292822,-22.91040869763001
E01018445,0.432,0.3924865802593546,1.0,0,-0.03951341974064537,-9.146624939964207
E01018446,0.351,0.27225207398808443,1.0,0,-0.07874792601191555,-22.435306556101295
E01018447,0.369,0.40267568595445147,1.0,0,0.03367568595445147,9.126202155677905
E01018448,0.272,0.22782196873499244,1.0,0,-0.04417803126500758,-16.24192325919396
E01018449,0.235,0.164400462692604,1.0,0,-0.07059953730739599,-30.04235630101957
E01018450,0.214,0.15937244756066776,1.0,0,-0.05462755243933223,-25.526893663239363
