LSOA11CD,IDACI_2019,IDACI_2025_pred,confidence,boundary_changed,change,pct_change
E01018960,0.173,0.3579799494250804,1.0,0,0.1849799494250804,106.92482625727192
E01018961,0.158,0.3650328957373484,1.0,0,0.20703289573734837,131.03347831477743
E01018962,0.128,0.3014361548065772,1.0,0,0.1734361548065772,135.49699594263845
E01018965,0.086,0.28287343591613284,1.0,0,0.19687343591613285,228.92259990248007
E01018966,0.067,0.21367995597535955,1.0,0,0.14667995597535954,218.92530742590975
E01018967,0.108,0.22702840445697542,1.0,0,0.11902840445697542,110.21148560831058
E01018968,0.147,0.3029105171742245,1.0,0,0.15591051717422452,106.06157630899628
E01018969,0.133,0.33223718326029195,1.0,0,0.19923718326029194,149.80239342879094
E01018970,0.109,0.24371460198207426,1.0,0,0.13471460198207424,123.59137796520572
E01018971,0.111,0.2858077595765545,1.0,0,0.17480775957655453,157.48446808698606
E01018972,0.153,0.4135587901357069,1.0,0,0.26055879013570693,170.29986283379537
E01018973,0.118,0.3005441759324143,1.0,0,0.1825441759324143,154.6984541800121
E01018974,0.173,0.3569527295158026,1.0,0,0.1839527295158026,106.33105752358533
E01018975,0.114,0.29816956333627087,1.0,0,0.18416956333627088,161.5522485405885
E01018976,0.144,0.3340592915767546,1.0,0,0.19005929157675464,131.98561915052406
E01018977,0.281,0.5590624465013235,1.0,0,0.2780624465013235,98.95460729584465
E01018978,0.271,0.44114489323740896,1.0,0,0.17014489323740895,62.784093445538346
E01018979,0.117,0.32747592026477174,1.0,0,0.21047592026477174,179.89394894424936
E01018980,0.116,0.3099102119850162,1.0,0,0.19391021198501623,167.1639758491519
E01018981,0.095,0.30737396752923013,1.0,0,0.21237396752923013,223.55154476761064
E01018982,0.165,0.38432886740895944,1.0,0,0.21932886740895943,132.92658630846026
E01018983,0.042,0.1983841000740453,1.0,0,0.1563841000740453,372.34309541439353
E01018984,0.305,0.5535934259359776,0.75,1,0.2485934259359776,81.50604129048446
E01018985,0.089,0.24669946201262036,1.0,0,0.15769946201262036,177.19040675575323
E01018986,0.118,0.2886517236598962,1.0,0,0.17065172365989623,144.6201047965222
E01018987,0.044,0.20029495470105824,1.0,0,0.15629495470105825,355.21580613876876
E01018988,0.11,0.2994638069088201,1.0,0,0.1894638069088201,172.23982446256372
E01018989,0.176,0.34400292906684604,1.0,0,0.16800292906684605,95.45620969707161
E01018990,0.239,0.4328022204275702,1.0,0,0.19380222042757023,81.08879515797918
E01018991,0.228,0.4111770102396805,1.0,0,0.1831770102396805,80.34079396477215
E01018992,0.135,0.2858178469643004,1.0,0,0.1508178469643004,111.71692367725954
E01018993,0.197,0.4122300228737191,1.0,0,0.21523002287371912,109.25381871762391
E01018994,0.195,0.417501945755979,1.0,0,0.22250194575597898,114.10356192614307
E01018995,0.373,0.5815632348676913,1.0,0,0.20856323486769135,55.915076372035216
E01018996,0.195,0.42442495875094377,1.0,0,0.22942495875094376,117.65382500048398
E01018997,0.525,0.7618216013605161,1.0,0,0.2368216013605161,45.108876449622116
E01018998,0.194,0.4232240430283353,1.0,0,0.22922404302833527,118.1567232104821
E01018999,0.265,0.5341179870950106,1.0,0,0.26911798709501056,101.5539573943436
E01019000,0.299,0.39265952911926133,1.0,0,0.09365952911926134,31.32425723052219
E01019001,0.134,0.42387505947338167,1.0,0,0.28987505947338166,216.32467124879224
E01019002,0.087,0.3309540693190465,1.0,0,0.24395406931904648,280.40697622878906
E01019003,0.129,0.27444732308127884,1.0,0,0.14544732308127883,112.74986285370453
E01019004,0.414,0.6253268246771453,1.0,0,0.2113268246771453,51.04512673360998
E01019005,0.107,0.3231375961559147,1.0,0,0.2161375961559147,201.99775341674274
E01019006,0.097,0.2897844688147104,1.0,0,0.19278446881471042,198.74687506671177
E01019007,0.14,0.3301565364494361,1.0,0,0.1901565364494361,135.82609746388292
E01019008,0.313,0.5306557912513132,1.0,0,0.21765579125131324,69.53859145409369
E01019009,0.253,0.47646386137263813,1.0,0,0.22346386137263813,88.32563690618107
E01019010,0.061,0.25913182773091537,1.0,0,0.19813182773091537,324.80627496871375
E01019011,0.157,0.2710360023233011,1.0,0,0.1140360023233011,72.63439638426821
E01019012,0.137,0.3399818831186333,1.0,0,0.2029818831186333,148.16195848075424
E01019013,0.218,0.42524039542274383,1.0,0,0.20724039542274383,95.06440157006598
E01019014,0.114,0.3138827092038649,1.0,0,0.19988270920386492,175.33570982795166
E01019015,0.078,0.2115344573848434,1.0,0,0.13353445738484337,171.19802228826074
E01019016,0.131,0.29221305258635377,1.0,0,0.16121305258635377,123.06339892088074
E01019017,0.05,0.1528813477249693,0.75,1,0.1028813477249693,205.76269544993858
E01019018,0.093,0.17194411098502257,1.0,0,0.07894411098502258,84.8861408441103
E01019019,0.113,0.26266608292778026,1.0,0,0.14966608292778028,132.44786099803562
E01019020,0.28,0.5523240846755152,1.0,0,0.27232408467551517,97.25860166982683
E01019021,0.127,0.3040318391814204,1.0,0,0.1770318391814204,139.39514896174836
E01019022,0.226,0.4697135136439351,1.0,0,0.2437135136439351,107.8378378955465
E01019023,0.142,0.3423416410512328,1.0,0,0.20034164105123284,141.08566271213581
E01019024,0.128,0.33445402023232607,1.0,0,0.20645402023232606,161.29220330650472
E01019025,0.137,0.27324161057162627,1.0,0,0.13624161057162626,99.44643107417974
E01019026,0.101,0.27391770303943297,1.0,0,0.17291770303943296,171.205646573696
E01019027,0.132,0.3081416287584583,1.0,0,0.1761416287584583,133.44062784731688
E01019028,0.163,0.36776622908847045,1.0,0,0.20476622908847045,125.62345342850948
E01019029,0.193,0.4084955062627018,1.0,0,0.2154955062627018,111.6557027267885
E01019030,0.095,0.23522737586502246,1.0,0,0.14022737586502246,147.60776406844468
E01019031,0.11,0.27444315688235243,1.0,0,0.16444315688235245,149.4937789839568
E01019032,0.083,0.2156357744472997,1.0,0,0.13263577444729968,159.80213788831287
E01019033,0.394,0.5971387999194824,1.0,0,0.20313879991948236,51.5580710455539
E01019034,0.256,0.46788966155519174,1.0,0,0.21188966155519173,82.76939904499677
E01019035,0.082,0.21008704801702638,1.0,0,0.12808704801702636,156.20371709393459
E01019036,0.132,0.28446431138370853,1.0,0,0.15246431138370853,115.50326619977918
E01019037,0.208,0.37083086483866096,1.0,0,0.16283086483866097,78.28406963397163
E01019038,0.166,0.3596997730471065,1.0,0,0.19369977304710648,116.68661026934124
E01019039,0.083,0.24191506866086177,1.0,0,0.15891506866086175,191.46393814561657
E01019040,0.127,0.3181478783476589,1.0,0,0.1911478783476589,150.51014043122746
E01019041,0.355,0.6209218496738079,1.0,0,0.26592184967380794,74.90756328839662
E01019042,0.202,0.41117426289779924,1.0,0,0.20917426289779922,103.5516152959402
E01019043,0.184,0.34849860273379885,1.0,0,0.16449860273379885,89.4014145292385
E01019044,0.122,0.29372297677157116,1.0,0,0.17172297677157117,140.75653833735342
E01019045,0.151,0.30778405853923846,1.0,0,0.15678405853923846,103.83050234386654
E01019046,0.278,0.540398069894672,1.0,0,0.26239806989467196,94.38779492614098
E01019047,0.122,0.3871634550065054,1.0,0,0.2651634550065054,217.3470942676274
E01019048,0.082,0.23952467259651905,1.0,0,0.15752467259651903,192.10325926404758
E01019049,0.173,0.3573893203852536,0.75,1,0.18438932038525363,106.58342218800789
E01019050,0.112,0.2751617203555179,1.0,0,0.1631617203555179,145.68010746028384
E01019051,0.209,0.41260966028886903,1.0,0,0.20360966028886904,97.42089009036796
E01019052,0.172,0.3890402127547029,1.0,0,0.21704021275470292,126.18617020622264
E01019053,0.276,0.47979372327483116,1.0,0,0.20379372327483114,73.83830553435911
E01019054,0.136,0.3733500073960667,1.0,0,0.2373500073960667,174.52206426181377
E01019055,0.265,0.5375734806704564,1.0,0,0.2725734806704564,102.85791723413449
E01019056,0.302,0.6448592670142278,1.0,0,0.3428592670142278,113.52955861398273
E01019057,0.157,0.3686467521700829,1.0,0,0.2116467521700829,134.80684851597638
E01019058,0.078,0.2567241514644786,1.0,0,0.17872415146447856,229.13352751856226
E01019059,0.179,0.39365302233056787,1.0,0,0.21465302233056788,119.91788957014967
E01019060,0.056,0.21437794837959817,1.0,0,0.15837794837959818,282.81776496356815
E01019061,0.162,0.34123449097512404,1.0,0,0.17923449097512403,110.63857467600249
E01019062,0.204,0.48762258415929827,1.0,0,0.2836225841592983,139.03067850945996
E01019063,0.113,0.33530179542455196,1.0,0,0.22230179542455197,196.72725258809908
E01019064,0.172,0.38490524933798453,1.0,0,0.21290524933798455,123.78212170813056
E01019065,0.139,0.37672677508447117,1.0,0,0.23772677508447115,171.026456895303
E01019066,0.179,0.3026571771312351,1.0,0,0.12365717713123509,69.08222186102519
E01019067,0.091,0.25181195094927666,1.0,0,0.16081195094927667,176.71642961458974
E01019068,0.078,0.2100118142544669,1.0,0,0.1320118142544669,169.245915710855
E01019069,0.157,0.4009525136294947,1.0,0,0.2439525136294947,155.38376664299025
E01019070,0.254,0.49014385029164526,1.0,0,0.23614385029164525,92.97001979986032
E01019071,0.146,0.330857877890133,1.0,0,0.184857877890133,126.61498485625549
E01019072,0.251,0.4317503393864659,1.0,0,0.1807503393864659,72.0120874049665
E01019073,0.111,0.30132753371752885,1.0,0,0.19032753371752886,171.46624659236835
E01019074,0.289,0.5000171042598338,1.0,0,0.21101710425983383,73.01629905184562
E01019075,0.154,0.3569626363000214,1.0,0,0.2029626363000214,131.79391967533857
E01019076,0.277,0.5247449757954694,1.0,0,0.2477449757954694,89.43861942074706
E01019077,0.032,0.1557915467093165,1.0,0,0.1237915467093165,386.84858346661406
E01019078,0.023,0.09772221560434502,1.0,0,0.07472221560434503,324.879198279761
E01019079,0.064,0.17813919050832408,1.0,0,0.11413919050832408,178.34248516925638
E01019080,0.184,0.41066850997635085,1.0,0,0.22666850997635085,123.18940759584285
E01019081,0.212,0.48714032693201015,1.0,0,0.2751403269320102,129.78317308113688
E01019082,0.068,0.26366537451429833,1.0,0,0.19566537451429833,287.7431978151446
E01019083,0.05,0.16107274186141524,1.0,0,0.11107274186141523,222.14548372283048
E01019084,0.111,0.2726205877330951,1.0,0,0.16162058773309512,145.60413309287847
E01019085,0.009,0.12685495005534198,1.0,0,0.11785495005534198,1309.4994450593554
E01019086,0.012,0.09473133206809713,1.0,0,0.08273133206809713,689.4277672341428
E01019087,0.034,0.10894159435443793,1.0,0,0.07494159435443792,220.41645398364096
E01019088,0.122,0.23933176965007308,1.0,0,0.11733176965007308,96.17358168038777
E01019089,0.186,0.38519122154663393,1.0,0,0.19919122154663393,107.0920545949645
E01019090,0.058,0.1276822125206683,1.0,0,0.06968221252066831,120.14174572529019
E01019091,0.041,0.11623503988855316,1.0,0,0.07523503988855315,183.500097289154
E01019092,0.037,0.13255094140102347,1.0,0,0.09555094140102346,258.2457875703337
E01019093,0.036,0.21269162429211272,1.0,0,0.17669162429211271,490.81006747809096
E01019094,0.105,0.27210367805567914,1.0,0,0.16710367805567916,159.1463600530278
E01019095,0.335,0.6585609898721021,1.0,0,0.3235609898721021,96.58537011107525
E01019096,0.164,0.28309110180599134,1.0,0,0.11909110180599133,72.61652549145813
E01019097,0.438,0.7158858925910907,1.0,0,0.2778858925910907,63.44426771486089
E01019098,0.183,0.44029757062093233,1.0,0,0.25729757062093234,140.5997653666297
E01019099,0.197,0.453147719141602,1.0,0,0.256147719141602,130.0242229145188
E01019100,0.109,0.20523540674748197,1.0,0,0.09623540674748197,88.28936398851557
E01019101,0.01,0.11145084405360461,1.0,0,0.10145084405360462,1014.5084405360462
E01019102,0.159,0.3316036066670709,1.0,0,0.1726036066670709,108.5557274635666
E01019103,0.107,0.2902588671980716,0.75,1,0.1832588671980716,171.26996934399216
E01019104,0.086,0.2893909685923333,1.0,0,0.20339096859233333,236.50112627015505
E01019105,0.043,0.2426585840264936,1.0,0,0.1996585840264936,464.3222884337061
E01019106,0.011,0.14055750519321825,1.0,0,0.12955750519321824,1177.7955017565293
E01019107,0.076,0.1901711096116443,1.0,0,0.1141711096116443,150.22514422584774
E01019108,0.202,0.5914762482821759,1.0,0,0.3894762482821759,192.8100239020673
E01019109,0.343,0.5873857347060605,1.0,0,0.24438573470606045,71.24948533704385
E01019110,0.298,0.6069377153163065,1.0,0,0.3089377153163065,103.67037426721694
E01019111,0.312,0.5772701812372998,1.0,0,0.2652701812372998,85.02249398631403
E01019112,0.321,0.6113764833526061,1.0,0,0.2903764833526061,90.459963661248
E01019113,0.42,0.7466095060730347,1.0,0,0.3266095060730347,77.76416811262732
E01019114,0.139,0.2977429470569736,1.0,0,0.15874294705697356,114.20355903379391
E01019115,0.169,0.3923037579374973,1.0,0,0.22330375793749727,132.13240114644807
E01019116,0.193,0.42002641767743915,1.0,0,0.22702641767743914,117.63026822665239
E01019117,0.069,0.1714440506036557,1.0,0,0.10244405060365569,148.46963855602272
E01019118,0.126,0.3212111379337418,1.0,0,0.19521113793374179,154.9294745505887
E01019119,0.039,0.10077832773351156,1.0,0,0.06177832773351156,158.40596854746553
E01019120,0.146,0.3473453065330716,1.0,0,0.20134530653307162,137.907744200734
E01019121,0.204,0.49993760274552845,1.0,0,0.2959376027455285,145.06745232623948
E01019122,0.32,0.5952589644168704,1.0,0,0.2752589644168704,86.018426380272
E01019123,0.14,0.3521391614145818,1.0,0,0.21213916141458178,151.52797243898698
E01019124,0.026,0.1072225652764866,1.0,0,0.08122256527648661,312.3944818326408
E01019125,0.038,0.1675336321096832,1.0,0,0.1295336321096832,340.8779792360084
E01019126,0.229,0.4338419976857171,1.0,0,0.20484199768571706,89.45065401123016
E01019127,0.079,0.22735822565528502,1.0,0,0.148358225655285,187.79522234846203
E01019128,0.08,0.23542136200092245,1.0,0,0.15542136200092244,194.27670250115304
E01019129,0.009,0.12209575715009027,1.0,0,0.11309575715009028,1256.6195238898922
E01019130,0.066,0.18907884071815928,1.0,0,0.12307884071815928,186.483091997211
E01019131,0.061,0.1419649483805082,1.0,0,0.08096494838050819,132.7294235746036
E01019132,0.104,0.20169320668335305,1.0,0,0.09769320668335306,93.93577565707025
E01019133,0.069,0.17706905160434522,1.0,0,0.10806905160434521,156.62181391934087
E01019134,0.056,0.20131028412093233,1.0,0,0.14531028412093233,259.48265021595057
E01019135,0.217,0.4867047729340682,1.0,0,0.26970477293406825,124.28791379450149
E01019136,0.121,0.2504853011601303,1.0,0,0.1294853011601303,107.01264558688455
E01019137,0.166,0.40147357625046454,1.0,0,0.23547357625046453,141.85155195811114
E01019138,0.167,0.4628339893804606,1.0,0,0.29583398938046057,177.14610142542548
E01019139,0.437,0.6390304754781309,1.0,0,0.20203047547813086,46.2312300865288
E01019140,0.486,0.7678790037663197,1.0,0,0.2818790037663197,57.99979501364603
E01019141,0.434,0.6602826400800832,1.0,0,0.2262826400800832,52.13885716130949
E01019142,0.43,0.649581978013269,1.0,0,0.219581978013269,51.06557628215558
E01019143,0.519,0.7825037761650419,1.0,0,0.26350377616504184,50.77144049422771
E01019144,0.052,0.21527616245230896,1.0,0,0.16327616245230897,313.9926201005942
E01019145,0.079,0.23264841439525358,1.0,0,0.15364841439525356,194.4916637914602
E01019146,0.063,0.16817943237300598,1.0,0,0.10517943237300598,166.95147995715234
E01019147,0.077,0.27643222329331396,1.0,0,0.19943222329331395,259.0028873939142
E01019148,0.037,0.13319900079661104,1.0,0,0.09619900079661103,259.9972994503001
E01019149,0.088,0.2143169773631677,1.0,0,0.12631697736316772,143.54201973087243
E01019150,0.172,0.3855099057491868,1.0,0,0.21350990574918682,124.13366613324817
E01019151,0.106,0.30513944261513504,1.0,0,0.19913944261513505,187.86739869352365
E01019152,0.056,0.10405042658348407,1.0,0,0.04805042658348407,85.80433318479297
E01019153,0.055,0.11585674920195943,1.0,0,0.06085674920195943,110.6486349126535
E01019154,0.036,0.09597502737557811,1.0,0,0.05997502737557812,166.5972982654948
E01019155,0.078,0.11611036400333596,1.0,0,0.038110364003335964,48.8594410299179
E01019156,0.464,0.7431406526970435,1.0,0,0.2791406526970435,60.15962342608696
E01019157,0.411,0.6771740648033111,1.0,0,0.26617406480331113,64.76254618085429
E01019158,0.29,0.6602815966529834,1.0,0,0.3702815966529834,127.68330919068394
E01019159,0.185,0.44162032132821305,1.0,0,0.25662032132821305,138.71368720443948
E01019160,0.276,0.47856231334941557,1.0,0,0.20256231334941555,73.39214251790418
E01019161,0.194,0.3353868151483167,1.0,0,0.1413868151483167,72.87980162284366
E01019162,0.026,0.09839416170552776,1.0,0,0.07239416170552776,278.4390834827991
E01019163,0.012,0.07281931698199612,1.0,0,0.06081931698199612,506.8276415166343
E01019164,0.425,0.6918763418725196,1.0,0,0.2668763418725196,62.794433381769316
E01019165,0.325,0.5039176814808637,1.0,0,0.17891768148086368,55.05159430180421
E01019166,0.212,0.4306791155873973,1.0,0,0.2186791155873973,103.15052622047044
E01019167,0.099,0.28554601874610797,1.0,0,0.18654601874610796,188.43032196576561
E01019168,0.065,0.18246333158147365,1.0,0,0.11746333158147365,180.71281781765177
E01019169,0.057,0.13075337830666084,1.0,0,0.07375337830666084,129.39189176607164
E01019170,0.086,0.2197065325562132,1.0,0,0.1337065325562132,155.47271227466652
E01019171,0.159,0.42765525503555457,1.0,0,0.26865525503555454,168.96556920475126
E01019172,0.336,0.5469409863527723,1.0,0,0.2109409863527723,62.78005546213461
E01019173,0.196,0.4781289163287617,1.0,0,0.2821289163287617,143.94332465753146
E01019174,0.347,0.6106236230522029,0.75,1,0.2636236230522029,75.97222566345904
E01019175,0.221,0.4804188636895865,1.0,0,0.25941886368958644,117.38410121700744
E01019176,0.01,0.09223843891701422,1.0,0,0.08223843891701423,822.3843891701422
E01019177,0.344,0.5342909745551658,1.0,0,0.19029097455516586,55.31714376603659
E01019178,0.062,0.16947671148926233,1.0,0,0.10747671148926233,173.34953466010055
E01019179,0.048,0.08999550505913641,1.0,0,0.041995505059136407,87.4906355398675
E01019180,0.056,0.19123792531566586,1.0,0,0.13523792531566586,241.4962952065462
E01019182,0.093,0.21054672893952886,1.0,0,0.11754672893952886,126.39433219304179
E01019184,0.199,0.3954683478744542,1.0,0,0.19646834787445416,98.72781300223828
E01019185,0.072,0.14963822024658824,1.0,0,0.07763822024658824,107.83086145359479
E01019186,0.126,0.2958821305752094,1.0,0,0.1698821305752094,134.8270877581027
E01019187,0.12,0.297893164045978,1.0,0,0.177893164045978,148.24430337164833
E01019188,0.135,0.376818305952072,1.0,0,0.241818305952072,179.12467107560886
E01019189,0.154,0.34779647742088565,1.0,0,0.19379647742088565,125.84186845512055
E01019190,0.076,0.13585436478582985,1.0,0,0.05985436478582985,78.75574313924982
E01019191,0.06,0.14211611814421005,1.0,0,0.08211611814421005,136.86019690701676
E01019192,0.059,0.14742305793048965,1.0,0,0.08842305793048966,149.86958971269434
E01019193,0.405,0.6696933545806929,1.0,0,0.2646933545806929,65.35638384708466
E01019194,0.199,0.4227217703619472,1.0,0,0.22372177036194718,112.423000181883
E01019195,0.029,0.14059702777641747,1.0,0,0.11159702777641747,384.8173371600602
E01019196,0.1,0.27533419865353004,1.0,0,0.17533419865353003,175.33419865353002
E01019197,0.362,0.6333494412439467,1.0,0,0.27134944124394667,74.95840918341068
E01019198,0.241,0.5043019830552442,1.0,0,0.2633019830552442,109.2539348776947
E01019199,0.274,0.6231000381421383,1.0,0,0.3491000381421383,127.40877304457601
E01019200,0.085,0.18893260312285629,1.0,0,0.10393260312285628,122.27365073277208
E01019201,0.216,0.39835127082234584,1.0,0,0.18235127082234584,84.42188463997492
E01019202,0.119,0.35881171198395295,1.0,0,0.23981171198395296,201.52244704533862
E01019203,0.055,0.14167122397515944,1.0,0,0.08667122397515944,157.584043591199
E01019204,0.17,0.4797998563291074,1.0,0,0.30979985632910734,182.23520960535723
E01019205,0.297,0.5536798461201515,1.0,0,0.25667984612015154,86.42419061284563
E01019206,0.128,0.355696541241675,1.0,0,0.227696541241675,177.88792284505857
E01019207,0.359,0.6441653327115471,1.0,0,0.2851653327115471,79.43324030962314
E01019208,0.219,0.5241071037435732,1.0,0,0.3051071037435732,139.31831221167727
E01019209,0.116,0.35070288175553843,1.0,0,0.23470288175553844,202.33007047891243
E01019210,0.268,0.5478089934019038,1.0,0,0.2798089934019038,104.4063408216059
E01019211,0.181,0.40021241426103377,1.0,0,0.21921241426103377,121.11183108344409
E01019212,0.062,0.1521495347376494,1.0,0,0.09014953473764939,145.40247538330547
E01019213,0.07,0.1873551448213202,0.75,1,0.1173551448213202,167.65020688760026
E01019214,0.042,0.1871852188199887,0.75,1,0.1451852188199887,345.67909242854444
E01019215,0.159,0.41618851383335315,1.0,0,0.25718851383335317,161.75378228512778
E01019216,0.213,0.4375567559877893,1.0,0,0.22455675598778932,105.4257070365208
E01019217,0.167,0.38464154154877533,1.0,0,0.21764154154877532,130.32427637651216
E01019218,0.18,0.4433384438951977,1.0,0,0.2633384438951977,146.29913549733206
E01019219,0.039,0.12711835751202594,1.0,0,0.08811835751202593,225.94450644109216
E01019220,0.112,0.2901677063930329,1.0,0,0.17816770639303292,159.07830927949368
E01019221,0.164,0.4332752345101698,1.0,0,0.26927523451016977,164.19221616473766
E01019222,0.157,0.43123201559238244,1.0,0,0.2742320155923824,174.67007362572127
E01019223,0.103,0.21189573420145227,1.0,0,0.10889573420145228,105.72401378781775
E01019224,0.048,0.15025077107247753,1.0,0,0.10225077107247753,213.02243973432817
E01019225,0.083,0.2017861167236445,1.0,0,0.11878611672364449,143.11580328149938
E01019226,0.092,0.23503559591446282,1.0,0,0.14303559591446283,155.47347382006828
E01019227,0.138,0.45040418129568915,1.0,0,0.31240418129568914,226.3798415186153
E01019228,0.095,0.28034648772001314,1.0,0,0.18534648772001314,195.10156602106647
E01019229,0.063,0.20541070280693075,1.0,0,0.14241070280693074,226.0487346141758
E01019230,0.289,0.5010572498606709,1.0,0,0.21205724986067093,73.37621102445361
E01019231,0.166,0.47293168867127333,1.0,0,0.3069316886712733,184.89860763329716
E01019232,0.158,0.3371514346465568,1.0,0,0.17915143464655678,113.38698395351695
E01019233,0.097,0.3128340245480371,1.0,0,0.2158340245480371,222.5093036577702
E01019234,0.22,0.5247966365113791,1.0,0,0.3047966365113791,138.54392568699052
E01019235,0.12,0.27244824779279264,1.0,0,0.15244824779279265,127.04020649399388
E01019236,0.189,0.4902900859636566,1.0,0,0.3012900859636566,159.4127438961146
E01019237,0.122,0.2691096930999431,1.0,0,0.1471096930999431,120.58171565569107
E01019238,0.066,0.1409817641975464,1.0,0,0.0749817641975464,113.60873363264605
E01019239,0.038,0.14039496397528145,1.0,0,0.10239496397528144,269.4604315138985
E01019240,0.102,0.18965346957931167,1.0,0,0.08765346957931168,85.9347740973644
E01019241,0.028,0.130994591700595,1.0,0,0.102994591700595,367.837827502125
E01019242,0.066,0.1829465343871594,1.0,0,0.1169465343871594,177.19171876842333
E01019243,0.034,0.1178624107523297,1.0,0,0.0838624107523297,246.65414927155794
E01019244,0.055,0.1237075344114083,1.0,0,0.06870753441140831,124.9227898389242
E01019245,0.351,0.6950960442445082,1.0,0,0.34409604424450824,98.03306103832145
E01019246,0.23,0.4562932904688693,1.0,0,0.22629329046886928,98.38838716037796
E01019247,0.153,0.40767794941563607,1.0,0,0.25467794941563604,166.456176088651
E01019248,0.402,0.6963107786427822,1.0,0,0.2943107786427822,73.21163647830403
E01019249,0.054,0.1133566221510531,1.0,0,0.059356622151053105,109.91967065009834
E01019250,0.038,0.135305362026589,1.0,0,0.09730536202658899,256.0667421752342
E01019251,0.03,0.13333334333848415,1.0,0,0.10333334333848415,344.44447779494715
E01019252,0.109,0.32583633029390774,1.0,0,0.21683633029390775,198.93241311367686
E01019253,0.025,0.16330799264562532,1.0,0,0.13830799264562532,553.2319705825013
E01019254,0.056,0.15396283457799403,1.0,0,0.09796283457799404,174.93363317498935
E01019255,0.046,0.13069127709918496,1.0,0,0.08469127709918496,184.1114719547499
E01019256,0.072,0.18185573312229358,1.0,0,0.10985573312229359,152.57740711429668
E01019257,0.183,0.37347858707346715,1.0,0,0.19047858707346715,104.08665960298752
E01019258,0.059,0.12170901843701251,1.0,0,0.06270901843701251,106.28647192713986
E01019259,0.073,0.22090455444721527,1.0,0,0.1479045544472153,202.60897869481548
E01019260,0.13,0.33795814801921603,1.0,0,0.20795814801921603,159.9678061686277
E01019261,0.025,0.10286748911617415,1.0,0,0.07786748911617414,311.4699564646965
E01019262,0.025,0.12066145902616822,1.0,0,0.09566145902616821,382.6458361046728
E01019263,0.378,0.5877989641421779,0.75,1,0.2097989641421779,55.502371466184634
E01019264,0.061,0.21832915275212406,1.0,0,0.15732915275212406,257.91664385594106
E01019265,0.145,0.35993591990712565,1.0,0,0.21493591990712566,148.23166890146598
E01019266,0.186,0.3786098709095615,1.0,0,0.1926098709095615,103.55369403739866
E01019267,0.262,0.571311064361667,1.0,0,0.309311064361667,118.05765815330801
E01019268,0.11,0.2840346895088749,1.0,0,0.1740346895088749,158.2133540989772
E01019269,0.242,0.5283098010088951,1.0,0,0.28630980100889514,118.30983512764261
E01019270,0.23,0.459510834881769,1.0,0,0.22951083488176902,99.78731951381262
E01019271,0.232,0.4413592745775725,1.0,0,0.2093592745775725,90.241066628264
E01019272,0.274,0.5402449890040517,1.0,0,0.2662449890040517,97.16970401607725
E01019273,0.093,0.21455900324340726,1.0,0,0.12155900324340727,130.70860563807233
E01019274,0.136,0.3397425667130463,1.0,0,0.2037425667130463,149.81071081841637
E01019275,0.097,0.27849792672787993,1.0,0,0.18149792672787993,187.11126466791745
E01019276,0.067,0.1735784897226159,0.75,1,0.10657848972261588,159.0723727203222
E01019277,0.262,0.5895321621983333,1.0,0,0.32753216219833325,125.0122756482188
E01019278,0.104,0.22866115857070535,1.0,0,0.12466115857070535,119.86649862567823
E01019279,0.053,0.1347998598016428,1.0,0,0.08179985980164281,154.33935811630718
E01019280,0.257,0.4384505217052321,1.0,0,0.18145052170523207,70.6033158386117
E01019281,0.131,0.2451183621014278,1.0,0,0.11411836210142778,87.1132535125403
E01019282,0.062,0.23505423363578754,1.0,0,0.17305423363578754,279.1197316706251
E01019283,0.083,0.2733446616855007,1.0,0,0.19034466168550068,229.33091769337432
E01019284,0.11,0.40543973190171767,1.0,0,0.2954397319017177,268.581574456107
E01019285,0.211,0.4738973547121943,1.0,0,0.26289735471219433,124.5959027072011
E01019286,0.066,0.19863426534165182,1.0,0,0.13263426534165182,200.96100809341183
E01019287,0.019,0.1099488730598147,1.0,0,0.0909488730598147,478.6782792621826
E01019288,0.022,0.0997895991817179,1.0,0,0.0777895991817179,353.58908718962687
E01019289,0.24,0.42299533464107836,1.0,0,0.18299533464107837,76.24805610044932
E01019290,0.162,0.3778241650300226,1.0,0,0.21582416503002258,133.224793228409
E01019291,0.181,0.4264869442182141,1.0,0,0.2454869442182141,135.62814597691386
E01019292,0.111,0.257836576752605,1.0,0,0.14683657675260503,132.28520428162616
E01019293,0.076,0.15337011081402077,1.0,0,0.07737011081402077,101.80277738686944
E01019294,0.196,0.47383631424536476,1.0,0,0.27783631424536476,141.75322155375753
E01019295,0.387,0.6966131113365295,1.0,0,0.30961311133652947,80.00338794225569
E01019296,0.097,0.353712726959437,1.0,0,0.25671272695943703,264.65229583447115
E01019297,0.177,0.2791959988486559,1.0,0,0.10219599884865593,57.737852456867756
E01019298,0.184,0.3642967647795704,1.0,0,0.1802967647795704,97.98737216281
E01019299,0.232,0.452882440369061,1.0,0,0.220882440369061,95.20794843494006
E01019300,0.023,0.10594918841781273,1.0,0,0.08294918841781274,360.648645294838
E01019301,0.524,0.768524644734686,1.0,0,0.24452464473468594,46.6650085371538
E01019302,0.199,0.3465412383227256,1.0,0,0.1475412383227256,74.14132579031435
E01019303,0.055,0.14165303543695018,1.0,0,0.08665303543695019,157.55097352172763
E01019304,0.088,0.2073581616481554,1.0,0,0.11935816164815541,135.6342746001766
