LSOA11CD,Indoors_2019,Indoors_2025_pred,confidence,boundary_changed,change,pct_change
E01008045,0.904,0.8862194783299251,1.0,0,-0.017780521670074934,-1.9668718661587314
E01008046,0.872,1.0360664261685073,1.0,0,0.1640664261685073,18.814957129415976
E01008047,0.978,1.2032121683625356,1.0,0,0.22521216836253566,23.02782907592389
E01008048,0.568,0.7945031777893958,1.0,0,0.22650317778939588,39.87732003334435
E01008049,-0.08,0.2605040626785492,1.0,0,0.3405040626785492,-425.63007834818654
E01008050,0.735,1.1621526781079066,1.0,0,0.4271526781079066,58.11601062692606
E01008051,1.098,1.2201769631996875,1.0,0,0.1221769631996874,11.127227978113607
E01008052,0.982,0.9200560625436343,1.0,0,-0.06194393745636573,-6.307936604517895
E01008053,0.027,-0.32197021757177213,1.0,0,-0.34897021757177216,-1292.4822873028597
E01008054,0.246,-0.4204255483006658,1.0,0,-0.6664255483006658,-270.904694431165
E01008055,0.2,-0.43451001656077237,1.0,0,-0.6345100165607724,-317.2550082803862
E01008056,0.495,-0.4522342166392219,1.0,0,-0.9472342166392219,-191.36044780590342
E01008057,0.592,-0.42929484892085223,1.0,0,-1.0212948489208522,-172.51602177717098
E01008058,0.103,-0.33165614113772707,1.0,0,-0.43465614113772705,-421.99625353177385
E01008059,0.375,-0.38783485261095274,1.0,0,-0.7628348526109527,-203.42262736292074
E01008060,0.22,-0.5410028823349728,1.0,0,-0.7610028823349728,-345.91040106135125
E01008061,-0.098,-0.31444898476681726,1.0,0,-0.21644898476681726,220.8663109865482
E01008062,-0.159,-0.4198142473656428,1.0,0,-0.26081424736564285,164.03411784002694
E01008063,0.113,0.02655497932507404,1.0,0,-0.08644502067492596,-76.50001829639464
E01008064,0.209,1.1673819105962693,1.0,0,0.9583819105962693,458.5559380843394
E01008065,-0.503,-0.14648328733369126,1.0,0,0.35651671266630874,-70.87807408872938
E01008066,0.514,0.9262262019586347,1.0,0,0.4122262019586347,80.1996501865048
E01008067,0.61,0.8475854700921337,1.0,0,0.2375854700921337,38.94843772002192
E01008068,-0.119,-0.07043398131420903,1.0,0,0.04856601868579097,-40.811780408227705
E01008069,0.643,1.1407306649515072,1.0,0,0.4977306649515072,77.4075684216963
E01008072,0.101,0.0361533780175365,1.0,0,-0.0648466219824635,-64.2045762202609
E01008073,0.295,0.42272435319642554,1.0,0,0.12772435319642556,43.29639091404256
E01008074,0.707,1.0857826136415523,1.0,0,0.3787826136415523,53.5760415334586
E01008075,-0.144,-0.2137266649023497,1.0,0,-0.06972666490234972,48.421295071076194
E01008076,-0.16,-0.2608442354768632,1.0,0,-0.10084423547686319,63.02764717303949
E01008077,-0.071,-0.19751452302632141,1.0,0,-0.12651452302632143,178.18946905115698
E01008078,-0.162,-0.06424884589605108,1.0,0,0.09775115410394893,-60.34021858268452
E01008079,-0.191,-0.39485144576515174,1.0,0,-0.20385144576515174,106.7285056362051
E01008080,0.388,0.013784705301519576,1.0,0,-0.3742152946984804,-96.4472409016702
E01008081,-1.433,-0.4140628197827589,1.0,0,1.0189371802172411,-71.10517656784656
E01008082,-0.281,-0.3886318145005042,1.0,0,-0.10763181450050419,38.303136832919634
E01008083,-0.405,-0.4105430721528467,1.0,0,-0.005543072152846662,1.3686597908263363
E01008084,-1.074,-0.3670705858656854,1.0,0,0.7069294141343146,-65.8221055990982
E01008085,0.495,-0.2542730033620855,1.0,0,-0.7492730033620856,-151.36828350749204
E01008086,-0.118,-0.3659823361942956,1.0,0,-0.2479823361942956,210.1545221985556
E01008087,0.578,0.24781990738585113,1.0,0,-0.3301800926141488,-57.12458349725758
E01008088,0.062,0.10907409076536198,1.0,0,0.04707409076536198,75.92595284735803
E01008089,-0.372,-0.1552011920570511,1.0,0,0.2167988079429489,-58.27924944702927
E01008090,0.106,-0.20310940588804322,1.0,0,-0.3091094058880432,-291.6126470641917
E01008091,0.986,0.7934214228963306,1.0,0,-0.19257857710366943,-19.53129585229913
E01008092,-0.248,-0.24454709215415235,1.0,0,0.003452907845847647,-1.392301550745019
E01008093,0.456,0.6889459951541512,1.0,0,0.2329459951541512,51.08464806012088
E01008094,0.703,-0.39529898154583365,1.0,0,-1.0982989815458337,-156.2302960947132
E01008095,0.302,-0.23825785617024936,1.0,0,-0.5402578561702494,-178.89332985769846
E01008096,-0.595,-0.5662900891028663,1.0,0,0.028709910897133706,-4.825195108761967
E01008097,-0.228,-0.39324654777651824,1.0,0,-0.16524654777651823,72.47655604233255
E01008098,0.37,-0.31748038322170397,1.0,0,-0.687480383221704,-185.80550897883893
E01008099,0.753,0.7831562210333947,1.0,0,0.03015622103339466,4.004810230198494
E01008100,-0.098,-0.5130602882534205,1.0,0,-0.41506028825342056,423.5309063810414
E01008101,-0.029,-0.2866260499760539,1.0,0,-0.2576260499760539,888.3656895725995
E01008102,-0.117,-0.37255714949225327,1.0,0,-0.2555571494922533,218.42491409594294
E01008103,0.324,-0.4121860373969928,1.0,0,-0.7361860373969928,-227.21791277684963
E01008104,0.561,0.6815290329158388,1.0,0,0.12052903291583872,21.484676099079984
E01008105,1.282,0.6898287701872279,1.0,0,-0.5921712298127721,-46.19120357353917
E01008107,0.601,0.6048851089281551,1.0,0,0.003885108928155079,0.6464407534367852
E01008108,1.212,0.6650314658174874,1.0,0,-0.5469685341825126,-45.12941701175846
E01008109,0.901,0.7652917799722376,1.0,0,-0.1357082200277624,-15.06195560796475
E01008111,0.85,0.872963551726385,1.0,0,0.02296355172638498,2.701594320751174
E01008112,0.965,1.3439994070609067,1.0,0,0.37899940706090673,39.27454995449811
E01008113,0.56,1.3132859325886381,1.0,0,0.7532859325886381,134.51534510511394
E01008114,1.09,0.06497920822843367,1.0,0,-1.0250207917715664,-94.03860474968498
E01008115,0.158,0.8195976409885743,1.0,0,0.6615976409885743,418.73268416998377
E01008116,0.385,-0.467082724316335,1.0,0,-0.852082724316335,-221.32018813411298
E01008117,-0.443,-0.5310127006709796,1.0,0,-0.0880127006709796,19.867426788031512
E01008118,0.241,-0.367632106846819,1.0,0,-0.608632106846819,-252.54444267502865
E01008119,0.357,-0.5341126414996483,1.0,0,-0.8911126414996483,-249.61138417357094
E01008122,0.372,-0.4496598559695896,1.0,0,-0.8216598559695896,-220.87630536816926
E01008123,0.471,-0.366157109052129,1.0,0,-0.837157109052129,-177.74036285607835
E01008124,0.024,-0.29438979385279174,1.0,0,-0.31838979385279176,-1326.624141053299
E01008125,-0.38,-0.4305255902879908,1.0,0,-0.05052559028799081,13.296207970523897
E01008126,-0.52,-0.6695547599540383,1.0,0,-0.14955475995403833,28.760530760391987
E01008128,0.758,0.67448507571167,1.0,0,-0.08351492428832996,-11.017800038038253
E01008129,0.605,0.2939453055257454,1.0,0,-0.3110546944742546,-51.413999086653654
E01008130,-0.513,-0.3524251700762709,1.0,0,0.16057482992372912,-31.301136437374094
E01008131,-1.097,-0.5247646203537538,1.0,0,0.5722353796462462,-52.16366268425216
E01008132,-1.576,-0.9372854545113458,1.0,0,0.6387145454886543,-40.52757268329024
E01008133,-0.286,-0.1519844613103089,1.0,0,0.13401553868969107,-46.85857996143044
E01008134,0.275,-0.0379590540479532,1.0,0,-0.3129590540479532,-113.80329238107389
E01008135,0.622,0.4732464470927292,1.0,0,-0.14875355290727077,-23.91536220374128
E01008136,-0.229,-0.16841271945444244,1.0,0,0.060587280545557565,-26.457327749151776
E01008137,-0.347,-0.3206444138058894,1.0,0,0.026355586194110603,-7.595269796573661
E01008138,-0.311,-0.22390695399836652,1.0,0,0.08709304600163348,-28.0041948558307
E01008139,-0.054,0.009607668319081554,1.0,0,0.06360766831908156,-117.79197836866955
E01008140,0.27,0.15446216928475023,1.0,0,-0.11553783071524978,-42.791789153796216
E01008141,-0.281,-0.2865205869721813,1.0,0,-0.005520586972181274,1.9646216982851508
E01008142,0.553,0.019950916378366903,1.0,0,-0.5330490836216332,-96.39223935291739
E01008143,0.76,0.3212209593616936,1.0,0,-0.4387790406383064,-57.734084294514
E01008144,1.171,0.5893183887516521,1.0,0,-0.5816816112483479,-49.67392068730555
E01008145,-0.596,-0.35724495243927296,1.0,0,0.23875504756072702,-40.05957173837702
E01008146,-0.844,-0.7106462838053289,1.0,0,0.13335371619467107,-15.800203340600838
E01008147,-0.093,0.004019204937939998,1.0,0,0.09701920493794,-104.32172573972043
E01008148,-0.596,-0.3856179782890594,1.0,0,0.21038202171094056,-35.29899693136587
E01008149,0.116,-0.019918196580480076,1.0,0,-0.13591819658048007,-117.1708591211035
E01008150,0.071,-0.046004012594645434,1.0,0,-0.11700401259464543,-164.79438393612034
E01008151,0.791,1.0655863504958423,1.0,0,0.27458635049584224,34.71382433575755
E01008152,0.01,0.07247848070445091,1.0,0,0.06247848070445091,624.7848070445091
E01008153,0.67,0.7177319861223426,1.0,0,0.04773198612234253,7.124177033185452
E01008154,-0.023,0.3674458727782641,1.0,0,0.39044587277826415,-1697.5907512098443
E01008155,0.763,1.0109601691168097,1.0,0,0.24796016911680974,32.49805624073522
E01008156,0.408,0.33075969261635546,1.0,0,-0.07724030738364451,-18.931447888148167
E01008157,-0.93,-0.26586698029077244,1.0,0,0.6641330197092277,-71.41215265690619
E01008158,-0.29,-0.07998499709480994,1.0,0,0.21001500290519004,-72.41896651903106
E01008159,0.618,0.8811817714017982,1.0,0,0.2631817714017982,42.58604715239453
E01008160,0.539,0.5121104841820828,1.0,0,-0.02688951581791721,-4.988778444882599
E01008161,1.056,1.012085666046117,1.0,0,-0.043914333953883,-4.158554351693466
E01008162,-1.358,-0.6874235392860547,1.0,0,0.6705764607139454,-49.379709920025434
E01008163,-0.393,0.40342401493902236,1.0,0,0.7964240149390224,-202.65242110407695
E01008164,-0.184,0.4469256369326583,1.0,0,0.6309256369326584,-342.89436789818393
E01008165,-1.785,-0.3789560233761967,1.0,0,1.406043976623803,-78.76997067920466
E01008166,0.119,-0.03335630455755519,1.0,0,-0.1523563045575552,-128.03050803155898
E01008167,-0.189,0.6173210609536011,1.0,0,0.8063210609536011,-426.6248999754503
E01008168,1.083,-0.06945821225115725,0.75,1,-1.1524582122511573,-106.41350066954362
E01008169,0.346,0.9361768834897743,0.75,1,0.5901768834897744,170.5713536097614
E01008170,-0.634,0.025102508614479237,1.0,0,0.6591025086144793,-103.95938621679485
E01008171,0.557,0.7277561949115114,1.0,0,0.1707561949115114,30.656408422174398
E01008172,-1.638,-0.3232896369226999,1.0,0,1.3147103630773,-80.2631479290171
E01008173,-1.547,-0.37127261216733376,1.0,0,1.1757273878326662,-76.00047755867267
E01008174,-1.577,-0.3942092946849759,1.0,0,1.182790705315024,-75.00258118674851
E01008175,0.097,0.753106269218029,1.0,0,0.6561062692180291,676.3982156886897
E01008176,-1.302,-0.08136319223044836,1.0,0,1.2206368077695517,-93.75090689474284
E01008177,-0.105,0.31591025269263073,1.0,0,0.4209102526926307,-400.86690732631496
E01008178,-0.669,-0.2679631019486765,1.0,0,0.40103689805132353,-59.945724671348806
E01008179,-0.984,-0.025034709722527006,1.0,0,0.958965290277473,-97.45582218267003
E01008180,-1.172,-0.2824862950009911,1.0,0,0.8895137049990088,-75.8970738053762
E01008181,-1.368,-0.41187216393826587,1.0,0,0.9561278360617342,-69.89238567702735
E01008182,-1.502,-0.22501854112728323,1.0,0,1.2769814588727169,-85.018738939595
E01008183,-0.344,0.16301857445815549,1.0,0,0.5070185744581555,-147.38912048202195
E01008184,-0.995,-0.22199371368341592,1.0,0,0.7730062863165841,-77.68907400166674
E01008185,-1.884,-0.4365135931910856,1.0,0,1.4474864068089142,-76.83048868412496
E01008186,-0.021,0.7934045464527126,1.0,0,0.8144045464527127,-3878.1168878700596
E01008187,-0.47,-0.0864953262477494,0.75,1,0.38350467375225056,-81.59673909622353
E01008188,-1.705,-0.3177467576913943,1.0,0,1.3872532423086057,-81.36382652836396
E01008189,-0.452,-0.17114851768640682,1.0,0,0.2808514823135932,-62.13528369769761
E01008190,-1.548,-0.29551751040064056,1.0,0,1.2524824895993594,-80.9097215503462
E01008191,0.083,-0.08845010622301154,1.0,0,-0.17145010622301154,-206.56639303977292
E01008192,-1.098,-0.28296431953748874,1.0,0,0.8150356804625114,-74.22911479622144
E01008193,-0.789,-0.23001992854861836,1.0,0,0.5589800714513817,-70.84665037406613
E01008194,-1.389,-0.12100836588178579,1.0,0,1.2679916341182143,-91.28809460894271
E01008195,-0.657,-0.11666179891186992,1.0,0,0.5403382010881301,-82.24325739545358
E01008196,-0.655,0.07923144012460288,1.0,0,0.734231440124603,-112.09640307245847
E01008197,0.512,0.7198264329727377,1.0,0,0.20782643297273773,40.591100189987834
E01008198,-0.743,-0.2529653669658207,1.0,0,0.49003463303417927,-65.95351723205643
E01008199,-0.234,0.1443873735860322,1.0,0,0.37838737358603225,-161.70400580599667
E01008200,-0.981,-0.17131173932107818,1.0,0,0.8096882606789217,-82.53702963087888
E01008201,-1.242,-0.41102752102999096,1.0,0,0.830972478970009,-66.90599669645805
E01008202,-1.047,-0.2994917115163761,1.0,0,0.7475082884836238,-71.39525200416657
E01008203,0.168,0.6481697389800812,1.0,0,0.4801697389800812,285.81532082147686
E01008204,-0.992,-0.22525744072898363,1.0,0,0.7667425592710164,-77.29259670070729
E01008205,-0.302,0.32260389600744666,1.0,0,0.6246038960074467,-206.8224821216711
E01008206,-0.811,-0.14359504751414937,1.0,0,0.6674049524858507,-82.29407552229972
E01008207,-1.215,-0.37347255285231684,1.0,0,0.8415274471476832,-69.26151828375993
E01008208,-0.341,-0.0057226365401084394,1.0,0,0.33527736345989156,-98.32180746624385
E01008209,-0.555,-0.158875299153872,1.0,0,0.39612470084612805,-71.37381997227531
E01008210,-0.338,0.012786817465458681,1.0,0,0.3507868174654587,-103.78308209037239
E01008211,-0.379,0.3474112594381337,1.0,0,0.7264112594381338,-191.66523995729122
E01008212,-1.204,-0.11436508394368003,1.0,0,1.08963491605632,-90.50123887510962
E01008213,-1.291,-0.28681776839428397,1.0,0,1.004182231605716,-77.78328672391295
E01008214,-1.094,-0.46012178129834047,1.0,0,0.6338782187016596,-57.94133626157766
E01008215,0.08,0.17066468368518545,1.0,0,0.09066468368518545,113.3308546064818
E01008216,-0.81,-0.029720037361555283,1.0,0,0.7802799626384448,-96.33085958499319
E01008217,-0.804,-0.04546008668193863,1.0,0,0.7585399133180615,-94.34576036294295
E01008218,-1.317,-0.3157065600729936,1.0,0,1.0012934399270064,-76.02835534753277
E01008219,-0.952,-0.29475146999082447,1.0,0,0.6572485300091755,-69.0387111354176
E01008220,-0.785,-0.17689152162662972,1.0,0,0.6081084783733703,-77.46604820042934
E01008221,-1.55,-0.2891983676291713,1.0,0,1.2608016323708289,-81.34204079811799
E01008222,-1.669,-0.33572347838315925,1.0,0,1.3332765216168407,-79.88475264330981
E01008223,-1.326,-0.4000646782203158,1.0,0,0.9259353217796843,-69.8292097873065
E01008224,-1.297,-0.5722120491104579,1.0,0,0.7247879508895421,-55.881877477990905
E01008225,-1.502,-0.1185642617104436,1.0,0,1.3834357382895563,-92.10624089810628
E01008226,-0.129,0.08773803123517944,1.0,0,0.21673803123517943,-168.01397770168947
E01008227,-2.06,-0.5322941748096173,1.0,0,1.5277058251903828,-74.16047695098945
E01008228,-1.032,0.11113666505135339,1.0,0,1.1431366650513535,-110.76905669102261
E01008229,-2.016,-0.3446215313499729,1.0,0,1.671378468650027,-82.90567800843388
E01008230,-2.095,-0.30909226300046727,1.0,0,1.7859077369995329,-85.24619269687507
E01008231,-1.134,-0.27083711437094415,1.0,0,0.8631628856290557,-76.11665658104548
E01008232,-1.814,-0.27200676939019414,1.0,0,1.5419932306098059,-85.00513950439944
E01008233,-1.004,-0.1452011414514556,1.0,0,0.8587988585485444,-85.53773491519368
E01008234,-0.245,0.0003091516586604757,1.0,0,0.24530915165866046,-100.12618435047365
E01008235,-0.799,-0.13692775979985608,1.0,0,0.662072240200144,-82.8626082853747
E01008236,-0.559,0.16882933644745624,1.0,0,0.7278293364474563,-130.20202798702257
E01008237,-0.58,0.17285007135710517,1.0,0,0.7528500713571051,-129.8017364408802
E01008238,0.438,0.8953399943421582,1.0,0,0.45733999434215816,104.41552382241055
E01008239,-0.272,0.36638669483240893,1.0,0,0.638386694832409,-234.70099074720915
E01008240,-1.295,-0.40981487475905987,1.0,0,0.8851851252409401,-68.35406372516913
E01008241,-1.72,-0.32544259274236964,1.0,0,1.3945574072576303,-81.07891902660641
E01008242,-1.035,-0.27698268284620287,1.0,0,0.758017317153797,-73.23838813080165
E01008243,0.018,0.2219131163733018,1.0,0,0.2039131163733018,1132.8506465183434
E01008244,-0.102,0.22300458147687446,1.0,0,0.32500458147687444,-318.63194262438674
E01008245,-0.551,-0.15036617989646903,1.0,0,0.400633820103531,-72.71031217849927
E01008246,-1.846,-0.33777301101763013,1.0,0,1.5082269889823698,-81.70243710630389
E01008247,-1.812,-0.43910862435494785,1.0,0,1.3728913756450523,-75.76663220999185
E01008248,-0.432,-0.4137839825816848,1.0,0,0.01821601741831519,-4.216670698684071
E01008249,-0.895,-0.11588937500697188,1.0,0,0.7791106249930282,-87.05146647966795
E01008250,-0.983,-0.10217019565767696,1.0,0,0.880829804342323,-89.60628731864935
E01008251,0.871,0.9470959525741878,1.0,0,0.07609595257418778,8.736619124476208
E01008252,0.574,0.8533708169818895,1.0,0,0.2793708169818896,48.67087403865673
E01008253,0.641,0.9258255593907196,1.0,0,0.28482555939071963,44.43456464753817
E01008254,0.506,0.6680559809960311,1.0,0,0.16205598099603113,32.02687371463066
E01008255,-0.417,-0.16956042185158088,1.0,0,0.2474395781484191,-59.338028332954224
E01008256,-0.349,-0.1232548228607035,1.0,0,0.22574517713929648,-64.68343184507063
E01008257,-1.419,-0.07762457687091648,1.0,0,1.3413754231290835,-94.52962812749003
E01008258,-0.895,-0.6569870378734063,1.0,0,0.23801296212659373,-26.593627053250696
E01008259,0.012,-0.2910949018785999,1.0,0,-0.3030949018785999,-2525.7908489883325
E01008260,-1.815,-0.6738284514684311,1.0,0,1.141171548531569,-62.874465483833006
E01008261,-1.151,-0.270558114166502,1.0,0,0.880441885833498,-76.49364777006933
E01008262,-0.617,0.21800350195204765,1.0,0,0.8350035019520476,-135.332820413622
E01008263,-1.096,-0.17046343768789052,1.0,0,0.9255365623121096,-84.44676663431656
E01008264,-1.501,-0.40090098158372195,1.0,0,1.100099018416278,-73.29107384518841
E01008265,-1.288,-0.23045324515685137,1.0,0,1.0575467548431488,-82.1076673014867
E01008266,-1.729,-0.34659731347402284,1.0,0,1.3824026865259773,-79.95388586038041
E01008267,-1.398,-0.2946762893637252,1.0,0,1.1033237106362748,-78.9215815905776
E01008268,-0.646,-0.16665718283190736,1.0,0,0.4793428171680927,-74.20167448422487
E01008269,-1.221,-0.535970618570986,1.0,0,0.685029381429014,-56.103962442998686
E01008270,-1.52,-0.5177318020908342,1.0,0,1.0022681979091659,-65.93869723086618
E01008271,-1.473,-0.610007226654618,1.0,0,0.862992773345382,-58.58742521014134
E01008272,-1.245,-0.43410573258250795,1.0,0,0.8108942674174922,-65.13206967208772
E01008273,-1.291,-0.004331675851493433,1.0,0,1.2866683241485064,-99.66447127409035
E01008274,-1.233,-0.20032660789556553,1.0,0,1.0326733921044347,-83.75291095737506
E01008275,-1.691,-0.4990187692935481,1.0,0,1.191981230706452,-70.4897238738292
E01008276,-1.126,0.04084666382438681,1.0,0,1.1668466638243866,-103.62759003768977
E01008277,-1.6,-0.2596897654343048,1.0,0,1.3403102345656954,-83.76938966035596
E01008278,-1.768,-0.31681328774655954,1.0,0,1.4511867122534405,-82.08069639442537
E01008279,-1.17,-0.18656071791278273,1.0,0,0.9834392820872172,-84.05463949463396
E01008280,-1.137,-0.05282305984199631,1.0,0,1.0841769401580037,-95.3541723973618
E01008281,-1.453,-0.3155821390615129,1.0,0,1.1374178609384873,-78.28065113134805
E01008282,-1.107,-0.18325148657828721,1.0,0,0.9237485134217127,-83.44611684026312
E01008283,-1.065,-0.49629283088544707,1.0,0,0.5687071691145529,-53.3997341891599
E01008284,-0.935,-0.24155018140870294,1.0,0,0.6934498185912972,-74.16575599906922
E01008285,-1.291,-0.298222852449167,1.0,0,0.9927771475508329,-76.89985651052153
E01008286,-1.377,-0.3514386214118707,1.0,0,1.0255613785881292,-74.47795051475157
E01008287,-1.505,-0.645551667102577,1.0,0,0.8594483328974228,-57.10620152142344
E01008288,-0.593,-0.1696463053294187,1.0,0,0.42335369467058126,-71.39185407598336
E01008289,-0.88,-0.3617384346341734,1.0,0,0.5182615653658267,-58.89335970066212
E01008290,0.452,0.00955081005378743,1.0,0,-0.4424491899462126,-97.88698892615322
E01008291,-1.314,-0.09746213996387998,1.0,0,1.21653786003612,-92.58278995708676
E01008292,-0.244,-0.11744740724057617,1.0,0,0.12655259275942382,-51.8658167046819
E01008293,-0.663,-0.32996001095387717,1.0,0,0.33303998904612286,-50.23227587422667
E01008294,-1.427,-0.4026746066615734,1.0,0,1.0243253933384266,-71.78173744487923
E01008295,-1.316,-0.3757989512099731,1.0,0,0.940201048790027,-71.4438486922513
E01008296,-1.71,-0.2538805573461774,1.0,0,1.4561194426538226,-85.1531837809253
E01008297,-0.396,-0.3474449641734435,1.0,0,0.048555035826556514,-12.261372683473867
E01008298,-1.182,-0.33380898960134525,1.0,0,0.8481910103986547,-71.75896873085065
E01008299,-1.018,-0.36837350404476965,1.0,0,0.6496264959552304,-63.813997638038344
E01008300,-0.414,-0.29983622555059725,1.0,0,0.11416377444940273,-27.575790929807425
E01008301,-0.371,0.08821612035288814,1.0,0,0.45921612035288817,-123.77793001425557
E01008302,-0.497,0.03721833412643022,1.0,0,0.5342183341264302,-107.48859841578071
E01008303,-0.735,-0.07316270562110186,1.0,0,0.6618372943788982,-90.04589039168681
E01008304,-0.413,-0.04472288916245632,0.75,1,0.36827711083754366,-89.17121327785561
E01008305,-0.673,-0.09544676750816991,1.0,0,0.5775532324918301,-85.81771656639377
E01008306,-1.152,-0.46140495949225424,1.0,0,0.6905950405077457,-59.947486155186255
E01008307,-0.368,-0.2679072073699106,1.0,0,0.10009279263008941,-27.199128432089516
E01008308,-0.178,-0.11149327309345294,0.75,1,0.06650672690654705,-37.36332972277924
E01008309,-0.925,-0.4557514406885448,1.0,0,0.46924855931145526,-50.72957397961679
E01008311,-1.139,-0.6815509092077221,1.0,0,0.4574490907922779,-40.16234335314117
E01008312,-1.148,-0.22007530203849707,1.0,0,0.9279246979615028,-80.829677522779
E01008313,-0.748,-0.24838045263351355,1.0,0,0.49961954736648645,-66.79405713455701
E01008314,0.065,0.008681345050761688,1.0,0,-0.056318654949238316,-86.6440845372897
E01008315,-0.268,-0.1442312913650242,1.0,0,0.12376870863497583,-46.18235396827456
E01008316,-0.216,-0.08138549397185324,1.0,0,0.13461450602814676,-62.32153056858646
E01008317,-0.371,-0.31468833621776676,1.0,0,0.056311663782233234,-15.178346032946964
E01008318,-0.127,-0.0180285425975053,1.0,0,0.1089714574024947,-85.80429716731867
E01008319,-2.146,-1.2730849000813431,1.0,0,0.8729150999186568,-40.676379306554374
E01008320,-0.431,-0.05151431355281045,1.0,0,0.37948568644718955,-88.04772307359386
E01008321,-1.095,-0.5655285549530896,1.0,0,0.5294714450469103,-48.35355662528861
E01008322,-0.2,-0.23662353216038046,1.0,0,-0.036623532160380445,18.31176608019022
E01008323,-0.361,-0.16059044636242417,1.0,0,0.20040955363757582,-55.515111810962836
E01008324,-0.504,0.06544674528709449,1.0,0,0.5694467452870945,-112.98546533474097
E01008325,-1.506,-0.2561531260467966,1.0,0,1.2498468739532034,-82.99116028905733
E01008326,-0.86,-0.12624864926359483,1.0,0,0.7337513507364052,-85.31992450423317
E01008327,-1.153,-0.40710239754867894,1.0,0,0.7458976024513211,-64.69189960549186
E01008328,-1.397,-0.32559005258126483,1.0,0,1.071409947418735,-76.69362544157016
E01008329,-0.873,-0.18785495562852428,1.0,0,0.6851450443714757,-78.48167747668678
E01008330,-1.073,-0.34770935013892507,1.0,0,0.7252906498610749,-67.59465515946646
E01008331,-1.231,0.25695932595251736,1.0,0,1.4879593259525175,-120.87403135276338
E01008332,-0.968,0.18555606042396203,0.75,1,1.153556060423962,-119.16901450660765
E01008333,0.016,0.3744821453265652,1.0,0,0.3584821453265652,2240.5134082910326
E01008334,-0.151,0.3289142471527442,1.0,0,0.4799142471527442,-317.8240047369167
E01008335,-0.632,0.4865316694612171,1.0,0,1.118531669461217,-176.9828590919647
E01008336,-0.359,-0.21938186709140375,1.0,0,0.13961813290859623,-38.890844821336
E01008337,-1.313,-0.3933032682438464,1.0,0,0.9196967317561535,-70.04544796314956
E01008338,-1.159,-0.2724216570560776,1.0,0,0.8865783429439225,-76.49511155685266
E01008339,-0.481,-0.3402437480523889,1.0,0,0.1407562519476111,-29.26325404316239
E01008340,-1.179,-0.4763931898340891,1.0,0,0.7026068101659109,-59.59345294028082
E01008341,0.076,-0.03532278460637105,1.0,0,-0.11132278460637104,-146.4773481662777
E01008342,0.345,0.03571947792609288,1.0,0,-0.3092805220739071,-89.64652813736438
E01008343,-0.644,-0.13939906949370334,1.0,0,0.5046009305062966,-78.35418175563612
E01008344,-1.087,-0.06238456162212883,1.0,0,1.0246154383778712,-94.26084989676828
E01008345,-0.818,-0.39213633646540597,1.0,0,0.425863663534594,-52.06157255924132
E01008346,-0.257,0.0029858586771902857,1.0,0,0.2599858586771903,-101.16181271486005
E01008347,-0.53,0.059450279079399065,1.0,0,0.5894502790793991,-111.21703378856586
E01008348,-0.937,-0.3677087967290241,1.0,0,0.5692912032709759,-60.7567986415129
E01008349,-0.067,0.14212555957744133,1.0,0,0.20912555957744133,-312.1277008618527
E01008350,-1.079,-0.40743154516998936,1.0,0,0.6715684548300106,-62.23989386747087
E01008351,-0.631,-0.12052001250776527,1.0,0,0.5104799874922348,-80.9001564963922
E01008352,0.104,-0.09799109794339644,1.0,0,-0.20199109794339642,-194.2222095609581
E01008353,-0.719,-0.31971253487439416,1.0,0,0.3992874651256058,-55.53372254876298
E01008354,-0.424,0.050314759937414404,1.0,0,0.4743147599374144,-111.86668866448453
E01008355,-0.149,0.36400350211803956,1.0,0,0.5130035021180396,-344.2976524282145
E01008356,-1.524,-0.5068894688874362,1.0,0,1.0171105311125639,-66.73953616224172
E01008357,-1.732,-0.7041892216483393,1.0,0,1.0278107783516606,-59.342423692359155
E01008358,1.026,0.13368408840817725,1.0,0,-0.8923159115918228,-86.97036175358896
E01008359,0.269,0.8476029843693248,1.0,0,0.5786029843693248,215.09404623394974
E01008360,0.036,0.47688610558099714,1.0,0,0.44088610558099717,1224.6836266138812
E01008361,0.07,0.6978840518343025,1.0,0,0.6278840518343025,896.9772169061463
E01008362,-0.288,0.6794131477046932,1.0,0,0.9674131477046932,-335.9073429530185
E01008363,-0.179,0.09943631579801998,1.0,0,0.27843631579802,-155.55101441230167
E01008364,0.136,0.8580062481882677,1.0,0,0.7220062481882676,530.8869471972556
E01008365,-0.569,0.45893414258650894,1.0,0,1.027934142586509,-180.65626407495765
E01008366,-0.174,0.6477303597961971,1.0,0,0.8217303597961971,-472.2588274690788
E01008367,0.076,0.5420913683914571,1.0,0,0.4660913683914571,613.2781163045489
E01008368,0.233,0.8427965733739349,1.0,0,0.6097965733739349,261.71526754246133
E01008369,0.195,0.7545088124974892,1.0,0,0.5595088124974892,286.9275961525585
E01008370,-0.168,0.481555757461567,1.0,0,0.649555757461567,-386.64033182236125
E01008371,-0.77,-0.078053924243419,1.0,0,0.691946075756581,-89.86312672163389
E01008372,0.145,0.7736139459399702,1.0,0,0.6286139459399702,433.526859268945
E01008373,0.621,0.8474205382309645,1.0,0,0.22642053823096453,36.46063417567867
E01008374,-0.648,-0.25475703964249435,1.0,0,0.39324296035750567,-60.685642030479265
