LSOA11CD,Health_2019,Health_2025_pred,confidence,boundary_changed,change,pct_change
E01007540,0.663,0.6379863256997631,1.0,0,-0.025013674300236932,-3.772801553580231
E01007541,0.73,0.9934957582308828,1.0,0,0.2634957582308828,36.095309346696276
E01007542,1.578,1.59027798896993,1.0,0,0.01227798896992982,0.7780728117826249
E01007543,1.873,1.8405939510028702,1.0,0,-0.032406048997129844,-1.7301681258478294
E01007544,2.196,2.1521254552479783,1.0,0,-0.043874544752021905,-1.997930088889886
E01007545,0.893,0.7607823837930638,1.0,0,-0.13221761620693617,-14.806004054528126
E01007546,0.728,0.8606402106929064,1.0,0,0.13264021069290644,18.219809161113524
E01007547,0.79,1.132115224104758,1.0,0,0.34211522410475803,43.30572457022253
E01007548,0.804,0.9141431304109531,1.0,0,0.11014313041095303,13.699394329720525
E01007549,1.582,1.5162033935428338,1.0,0,-0.06579660645716623,-4.159077525737435
E01007550,0.528,0.8208055004194944,1.0,0,0.2928055004194944,55.45558720066182
E01007551,0.083,-0.004901082883900248,1.0,0,-0.08790108288390025,-105.90491913722921
E01007552,0.283,-0.07084606367675027,1.0,0,-0.35384606367675026,-125.03394476210258
E01007553,0.306,0.13250650610956827,1.0,0,-0.17349349389043173,-56.697220225631284
E01007554,0.327,0.1311385322884045,1.0,0,-0.19586146771159552,-59.89647330629832
E01007555,1.204,1.3180665823427224,1.0,0,0.11406658234272249,9.473968633116487
E01007556,0.732,0.973694035558614,1.0,0,0.24169403555861402,33.018310868663114
E01007557,1.169,0.4920385503613074,1.0,0,-0.6769614496386926,-57.90944821545702
E01007558,0.405,0.28687403700266567,1.0,0,-0.11812596299733436,-29.166904443786258
E01007559,0.936,0.49607990364762866,1.0,0,-0.4399200963523714,-47.00001029405677
E01007560,0.178,0.10356274400377363,1.0,0,-0.07443725599622636,-41.818683143947396
E01007561,0.429,0.10790748507231004,1.0,0,-0.32109251492769,-74.8467400763846
E01007562,0.483,0.388036028616525,1.0,0,-0.09496397138347501,-19.661277719145964
E01007563,1.409,1.279190551292889,1.0,0,-0.12980944870711109,-9.212877835848907
E01007564,1.203,0.9906031665577298,1.0,0,-0.21239683344227023,-17.655597127370758
E01007565,0.041,-0.1202802587228979,1.0,0,-0.1612802587228979,-393.3664846899949
E01007566,1.244,1.359478972382559,1.0,0,0.11547897238255911,9.282875593453303
E01007567,0.46,0.39960566095274874,1.0,0,-0.06039433904725128,-13.129204140706799
E01007568,1.065,1.0852779578695466,1.0,0,0.02027795786954667,1.9040336027743352
E01007569,0.529,0.731376080793615,1.0,0,0.20237608079361502,38.25634797610869
E01007570,0.266,0.10975706710234688,1.0,0,-0.15624293289765312,-58.73794469836583
E01007571,0.464,0.7354327357379369,1.0,0,0.27143273573793686,58.49843442627949
E01007572,0.628,0.634967820732144,1.0,0,0.00696782073214397,1.1095255942904412
E01007573,1.904,1.7891938424357385,1.0,0,-0.11480615756426138,-6.029735166190199
E01007574,1.681,1.6588766035849236,1.0,0,-0.022123396415076435,-1.3160854500342911
E01007575,1.766,1.7997390618990243,1.0,0,0.033739061899024314,1.9104791562301424
E01007576,0.724,0.6988483224673836,1.0,0,-0.02515167753261638,-3.4739886094774004
E01007577,2.036,1.8264438696817307,1.0,0,-0.20955613031826936,-10.29254078184034
E01007578,1.271,1.136507012941186,1.0,0,-0.13449298705881385,-10.581666959780792
E01007579,0.881,0.8325275173246904,1.0,0,-0.04847248267530957,-5.5019844126344575
E01007580,0.344,0.5726059351609245,1.0,0,0.22860593516092453,66.4552137095711
E01007581,-0.064,-0.27544227160120066,1.0,0,-0.21144227160120066,330.37854937687604
E01007582,0.213,0.06253707190850172,1.0,0,-0.15046292809149828,-70.63987234342642
E01007583,0.086,-0.06678540063124017,1.0,0,-0.15278540063124016,-177.65744259446532
E01007584,0.394,0.19204998696884495,1.0,0,-0.20195001303115506,-51.256348485064734
E01007585,0.424,0.20632590741776552,1.0,0,-0.21767409258223447,-51.338229382602464
E01007586,0.38,0.13586089333420795,1.0,0,-0.24413910666579205,-64.24713333310318
E01007587,0.351,0.32198585164932825,1.0,0,-0.02901414835067173,-8.266139131245508
E01007588,0.391,0.45707742373459465,1.0,0,0.06607742373459463,16.899596863067682
E01007589,0.115,-0.131470092450751,1.0,0,-0.24647009245075102,-214.3218195223922
E01007590,1.463,1.13281329534477,1.0,0,-0.33018670465523003,-22.569152744718387
E01007591,0.849,0.8208871007400518,1.0,0,-0.0281128992599482,-3.3112955547642167
E01007592,1.124,1.3628884991545478,1.0,0,0.23888849915454768,21.253425191685736
E01007593,1.253,1.0862315409715868,1.0,0,-0.16676845902841309,-13.309533841054517
E01007594,-0.139,-0.15381148161146266,1.0,0,-0.014811481611462646,10.655742166519888
E01007595,1.304,1.2207891103963395,1.0,0,-0.08321088960366052,-6.381203190464763
E01007596,0.484,0.12899850538790292,1.0,0,-0.35500149461209707,-73.34741624216882
E01007597,1.637,1.5635094805520426,1.0,0,-0.07349051944795737,-4.489341444591165
E01007598,0.42,0.2373505799430537,1.0,0,-0.1826494200569463,-43.48795715641578
E01007599,-0.184,-0.3180591643116677,1.0,0,-0.1340591643116677,72.85824147373245
E01007600,-0.029,-0.4866581584402023,1.0,0,-0.4576581584402023,1578.1315808282839
E01007601,0.065,-0.28610616835432473,1.0,0,-0.35110616835432473,-540.1633359297304
E01007602,-0.038,-0.4564613176178637,1.0,0,-0.4184613176178637,1101.2139937312202
E01007603,-0.266,-0.3747696803441376,1.0,0,-0.10876968034413759,40.890857272232175
E01007604,-0.01,-0.1520127446834028,1.0,0,-0.1420127446834028,1420.127446834028
E01007605,0.391,-0.06825481520690088,1.0,0,-0.4592548152069009,-117.45647447746826
E01007606,-0.398,-0.6918604917797256,1.0,0,-0.2938604917797256,73.83429441701648
E01007607,0.258,0.4774968135565444,1.0,0,0.21949681355654438,85.07628432424201
E01007608,0.086,0.20160753618919197,0.75,1,0.11560753618919198,134.42736766185115
E01007609,0.145,0.1077113895064549,1.0,0,-0.037288610493545093,-25.716283098996616
E01007610,-0.083,-0.43270554286191315,1.0,0,-0.34970554286191313,421.33197935170256
E01007611,0.67,0.3313402453008839,1.0,0,-0.33865975469911613,-50.54623204464419
E01007612,-0.068,-0.35040759775558156,1.0,0,-0.28240759775558155,415.3052908170316
E01007613,-0.067,-0.23674847830416382,1.0,0,-0.1697484783041638,253.35593776740865
E01007614,0.234,-0.019511903300054034,1.0,0,-0.253511903300054,-108.33842021369829
E01007615,0.533,0.15647347231144068,1.0,0,-0.3765265276885593,-70.6428757389417
E01007616,0.296,0.08422787568515328,1.0,0,-0.2117721243148467,-71.54463659285362
E01007617,-0.08,-0.6280650093219956,1.0,0,-0.5480650093219956,685.0812616524945
E01007618,-0.018,-0.2069238717679515,1.0,0,-0.1889238717679515,1049.5770653775085
E01007619,-0.372,-0.837692609925357,1.0,0,-0.465692609925357,125.18618546380564
E01007620,0.197,0.01167238241949395,1.0,0,-0.18532761758050606,-94.07493278198275
E01007621,0.235,-0.03130963062426441,1.0,0,-0.2663096306242644,-113.32324707415506
E01007622,-0.162,-0.20296768294743667,1.0,0,-0.04096768294743666,25.288693177430037
E01007623,0.876,0.9176215702342114,1.0,0,0.041621570234211425,4.751320802992172
E01007624,-0.484,-0.5065026336725866,1.0,0,-0.022502633672586647,4.649304477807159
E01007625,0.175,-0.06227341819705447,1.0,0,-0.23727341819705444,-135.58481039831682
E01007626,1.338,1.240260399902909,1.0,0,-0.09773960009709115,-7.304902847316228
E01007627,1.057,1.167546398328732,1.0,0,0.11054639832873203,10.458505045291584
E01007628,1.225,1.2689905129110797,1.0,0,0.04399051291107958,3.591062278455476
E01007629,1.135,1.4599195693247107,1.0,0,0.32491956932471067,28.627274830370986
E01007630,0.167,0.08704377205387236,1.0,0,-0.07995622794612765,-47.87798080606446
E01007631,0.25,-0.28476309680720235,1.0,0,-0.5347630968072024,-213.90523872288094
E01007632,0.652,0.6721585573049131,1.0,0,0.020158557304913116,3.091803267624711
E01007633,0.849,1.0591017175593445,1.0,0,0.21010171755934448,24.746963198980502
E01007634,0.924,1.0827238176443914,1.0,0,0.15872381764439136,17.1779023424666
E01007635,1.034,0.8578360595214243,1.0,0,-0.17616394047857575,-17.037131574330342
E01007636,0.777,1.047133245782367,1.0,0,0.27013324578236697,34.766183498374126
E01007637,0.435,0.6788299017985266,1.0,0,0.24382990179852665,56.052850988167044
E01007638,0.666,0.9568037107774177,1.0,0,0.2908037107774176,43.664220837450095
E01007639,1.023,1.0736456508332328,1.0,0,0.050645650833232914,4.950699006181126
E01007640,0.62,0.2511230196546484,1.0,0,-0.3688769803453516,-59.49628715247607
E01007641,0.847,0.6766676537270739,1.0,0,-0.17033234627292604,-20.110076301408032
E01007642,1.064,1.0054076119407451,1.0,0,-0.05859238805925493,-5.506803389027719
E01007643,0.917,1.0789051371056777,1.0,0,0.16190513710567767,17.655958244893966
E01007644,0.098,0.11187190014643442,1.0,0,0.013871900146434413,14.15500014942287
E01007645,0.509,0.8083523690445495,0.75,1,0.29935236904454954,58.81186032309421
E01007646,0.694,0.5020009072097991,1.0,0,-0.1919990927902009,-27.66557533000013
E01007647,0.593,0.4438488003624867,1.0,0,-0.14915119963751328,-25.15197295742214
E01007648,1.461,1.2652746244255173,0.75,1,-0.19572537557448277,-13.396671839458095
E01007649,0.491,0.2311858791574385,1.0,0,-0.2598141208425615,-52.91529956060316
E01007650,0.83,0.7123554008081231,1.0,0,-0.11764459919187686,-14.174048095406851
E01007651,0.718,0.7441729285876771,1.0,0,0.02617292858767717,3.645254677949467
E01007652,1.235,1.2420928771715563,1.0,0,0.007092877171556156,0.5743220381826846
E01007653,0.273,0.2185691700270911,1.0,0,-0.054430829972908934,-19.9380329571095
E01007654,0.58,0.572841253451321,1.0,0,-0.007158746548678985,-1.2342666463239629
E01007655,1.029,1.1345272967038813,1.0,0,0.10552729670388139,10.25532523847244
E01007656,0.885,0.995394095727153,1.0,0,0.11039409572715297,12.4739091217122
E01007657,0.312,0.02471249200147191,1.0,0,-0.2872875079985281,-92.07932948670772
E01007658,0.243,0.02560383117371903,1.0,0,-0.21739616882628096,-89.46344396143249
E01007659,0.403,0.19352029499470363,1.0,0,-0.2094797050052964,-51.98007568369637
E01007660,0.535,0.1517113124528836,1.0,0,-0.3832886875471164,-71.64274533590961
E01007661,0.215,-0.09354762561726845,1.0,0,-0.30854762561726845,-143.51052354291556
E01007662,1.382,1.2503813384568367,1.0,0,-0.13161866154316315,-9.523781587783152
E01007663,0.135,-0.2672901653734541,1.0,0,-0.40229016537345413,-297.9927150914475
E01007664,-0.032,-0.22437319961444763,1.0,0,-0.19237319961444763,601.1662487951488
E01007665,0.422,0.1342055508979135,0.75,1,-0.2877944491020865,-68.19773675404895
E01007666,0.26,0.04346440763950828,1.0,0,-0.21653559236049172,-83.28292013865067
E01007667,0.881,0.8641951880719776,1.0,0,-0.016804811928022412,-1.907470139389604
E01007668,1.62,1.8313074967256404,1.0,0,0.2113074967256403,13.043672637385201
E01007669,0.247,0.24037609504989899,1.0,0,-0.006623904950101012,-2.6817428947777375
E01007670,-0.238,-0.39812216775641496,1.0,0,-0.16012216775641497,67.27822174639286
E01007671,0.186,0.01866144164989578,1.0,0,-0.16733855835010422,-89.96696685489475
E01007672,0.179,-0.13279663613876014,1.0,0,-0.31179663613876013,-174.1880648819889
E01007673,1.045,0.990534852266649,1.0,0,-0.05446514773335098,-5.211975859650812
E01007674,0.005,-0.20702633127966993,1.0,0,-0.21202633127966994,-4240.526625593398
E01007675,0.544,0.5243200699990767,1.0,0,-0.019679930000923385,-3.6176341913462102
E01007676,0.83,0.8132824704369463,1.0,0,-0.016717529563053612,-2.0141601883197127
E01007677,2.364,2.1027429490205045,1.0,0,-0.26125705097949536,-11.051482697948197
E01007678,-0.195,-0.32762327534098307,1.0,0,-0.13262327534098306,68.01193607229901
E01007679,0.91,0.8619546138571548,1.0,0,-0.04804538614284526,-5.2797127629500284
E01007680,1.032,0.8891519410220723,1.0,0,-0.14284805897792774,-13.841866180031758
E01007681,0.733,0.3616135966808955,1.0,0,-0.3713864033191045,-50.66663073930485
E01007682,0.715,0.6133040634015943,1.0,0,-0.1016959365984057,-14.223207915860938
E01007683,0.422,0.2590991592698475,1.0,0,-0.16290084073015249,-38.602094959751774
E01007684,0.266,0.17937010891033364,1.0,0,-0.08662989108966637,-32.56762822919789
E01007685,0.309,-0.009614801532965697,1.0,0,-0.3186148015329657,-103.1115862566232
E01007686,0.141,0.035274480272603145,1.0,0,-0.10572551972739684,-74.98263810453676
E01007687,0.864,0.442045975193504,1.0,0,-0.42195402480649596,-48.83727138964074
E01007688,0.539,0.2163005336292009,1.0,0,-0.32269946637079916,-59.87003086656756
E01007689,0.274,0.06863697341353486,1.0,0,-0.20536302658646516,-74.95000970308946
E01007690,-0.01,-0.4991287115798476,1.0,0,-0.4891287115798476,4891.2871157984755
E01007691,0.075,-0.14370751918702068,1.0,0,-0.2187075191870207,-291.6100255826943
E01007692,0.522,0.21450717835064553,1.0,0,-0.3074928216493545,-58.90667081405258
E01007693,0.497,0.5894811401045271,0.75,1,0.09248114010452713,18.60787527254067
E01007694,1.504,1.368107170193249,1.0,0,-0.135892829806751,-9.035427513746741
E01007695,0.561,0.34769686020128043,1.0,0,-0.21330313979871962,-38.0219500532477
E01007696,0.39,0.17001061857967117,1.0,0,-0.21998938142032884,-56.407533697520215
E01007697,1.232,1.4138005187918083,1.0,0,0.18180051879180836,14.756535616218212
E01007698,0.542,0.41234956342965956,1.0,0,-0.12965043657034048,-23.920744754675365
E01007699,0.686,0.6905778428438851,1.0,0,0.004577842843885072,0.6673240297208559
E01007700,0.516,0.30789959554127033,1.0,0,-0.20810040445872968,-40.329535747815825
E01007701,1.438,1.368715435920682,1.0,0,-0.06928456407931805,-4.818119894250212
E01007702,0.65,0.6412592916104833,1.0,0,-0.008740708389516683,-1.3447243676179512
E01007703,0.411,0.1548067919239581,1.0,0,-0.25619320807604185,-62.3341138871148
E01007704,0.744,0.5984067416181511,1.0,0,-0.1455932583818489,-19.568986341646358
E01007705,-0.134,-0.15834487339701106,1.0,0,-0.024344873397011052,18.167815967918695
E01007706,0.635,0.4398444998987365,1.0,0,-0.19515550010126353,-30.733149622246227
E01007707,0.597,0.28744038846653197,1.0,0,-0.309559611533468,-51.852531245137016
E01007708,1.71,1.6975387142588723,1.0,0,-0.012461285741127703,-0.7287301602998657
E01007709,0.12,-0.2785652555727459,1.0,0,-0.3985652555727459,-332.1377129772883
E01007710,-0.276,-0.4154213238521217,1.0,0,-0.1394213238521217,50.51497241018901
E01007711,0.42,0.024162591739031347,1.0,0,-0.39583740826096864,-94.2470019668973
E01007712,-0.061,-0.1832382188111886,1.0,0,-0.1222382188111886,200.3905226412928
E01007713,0.159,-0.2614436552629653,1.0,0,-0.42044365526296534,-264.4299718635002
E01007714,1.889,1.8387345693294237,1.0,0,-0.050265430670576317,-2.6609545087652893
E01007715,1.422,1.6725896964854308,1.0,0,0.25058969648543084,17.622341524995136
E01007716,1.919,1.7663673984978463,1.0,0,-0.15263260150215374,-7.9537572434681465
E01007717,1.067,1.0759269635723712,1.0,0,0.008926963572371216,0.8366413844771524
E01007718,1.056,1.2796207439289216,1.0,0,0.2236207439289215,21.1762068114509
E01007719,1.42,1.6738929783321979,1.0,0,0.2538929783321979,17.879787206492814
E01007720,0.91,0.9348727408158632,1.0,0,0.024872740815863215,2.73326822152343
E01007721,1.674,1.6971510579024862,1.0,0,0.023151057902486283,1.3829783693241509
E01007723,1.585,1.5343589017523604,1.0,0,-0.050641098247639516,-3.1950219714599064
E01007724,0.363,0.13219329418390477,1.0,0,-0.23080670581609522,-63.58311454988849
E01007725,0.497,0.344320829691299,1.0,0,-0.15267917030870098,-30.72015499169034
E01007726,1.643,1.5826022595068152,1.0,0,-0.060397740493184804,-3.6760645461463666
E01007727,1.549,1.785605694846442,1.0,0,0.23660569484644212,15.27473820829194
E01007728,0.963,0.7988410459687372,1.0,0,-0.1641589540312628,-17.046620356309738
E01007729,2.232,2.0991527283914975,1.0,0,-0.13284727160850274,-5.951938692137219
E01007730,1.36,1.6223690176949908,1.0,0,0.26236901769499066,19.29183953639637
E01007731,0.926,0.7825209968657967,1.0,0,-0.14347900313420336,-15.494492779071637
E01007732,1.617,1.8000457178275533,1.0,0,0.1830457178275533,11.320081498302617
E01007733,1.204,1.388781675796897,1.0,0,0.18478167579689697,15.347315265523005
E01007734,1.86,1.8547965196729588,1.0,0,-0.005203480327041321,-0.2797570068301785
E01007735,1.577,1.627709059496772,1.0,0,0.05070905949677207,3.215539600302604
E01007736,1.759,1.7577314698927449,1.0,0,-0.0012685301072550281,-0.07211654958811985
E01007737,1.422,1.6957276946445925,1.0,0,0.27372769464459257,19.249486261926343
E01007738,1.501,1.6192072112573088,1.0,0,0.11820721125730893,7.875230596756092
E01007739,2.07,1.9153684955731904,1.0,0,-0.1546315044268094,-7.470120986802387
E01007740,1.195,1.2497397312371907,1.0,0,0.05473973123719067,4.580730647463654
E01007741,0.335,0.05534160818012169,1.0,0,-0.27965839181987834,-83.48011696115772
E01007742,0.736,0.6110898531208657,1.0,0,-0.12491014687913427,-16.97148734770846
E01007743,0.466,0.14200973705632502,1.0,0,-0.323990262943675,-69.5258074986427
E01007744,0.985,0.8881240187087426,1.0,0,-0.09687598129125741,-9.83512500418857
E01007745,0.761,0.9696635040512918,1.0,0,0.20866350405129175,27.419645736043595
E01007746,0.711,0.5134683007183041,1.0,0,-0.1975316992816959,-27.782236185892533
E01007747,0.763,0.9648043682849936,1.0,0,0.2018043682849936,26.44880318283009
E01007748,0.621,0.2376676003711903,1.0,0,-0.3833323996288097,-61.728244706732646
E01007749,0.053,-0.1512294001541367,1.0,0,-0.20422940015413668,-385.3384908568617
E01007750,0.371,0.1368702978789077,1.0,0,-0.2341297021210923,-63.107736420779595
E01007751,0.487,0.32560531393363695,1.0,0,-0.16139468606636304,-33.14059262142978
E01007752,0.3,-0.18101435903877494,1.0,0,-0.48101435903877493,-160.33811967959164
E01007753,0.327,0.27912900025954784,1.0,0,-0.04787099974045217,-14.63944946191198
E01007754,0.33,0.09488328874705193,1.0,0,-0.23511671125294809,-71.2474882584691
E01007755,0.504,0.207094988920145,1.0,0,-0.296905011079855,-58.90972442060615
E01007756,0.235,0.03991058608739951,1.0,0,-0.19508941391260048,-83.01677187770234
E01007757,0.854,0.684495115580001,1.0,0,-0.169504884419999,-19.848347121779746
E01007758,1.09,1.0064186798622592,1.0,0,-0.08358132013774089,-7.66801102181109
E01007759,1.356,1.345424700884431,1.0,0,-0.010575299115569203,-0.7798893153074633
E01007760,1.382,1.4343562260117513,1.0,0,0.05235622601175138,3.788438929938595
E01007761,1.091,0.9270299383124331,1.0,0,-0.1639700616875669,-15.029336543315024
E01007762,0.921,0.7619449681566577,1.0,0,-0.15905503184334235,-17.269818875498625
E01007763,1.625,1.5430236242282465,1.0,0,-0.08197637577175354,-5.044700047492525
E01007764,1.492,1.5580544844303506,1.0,0,0.06605448443035056,4.427244264768804
E01007765,0.546,0.5656900905697722,1.0,0,0.019690090569772112,3.606243694097456
E01007766,1.01,1.1559880140433865,1.0,0,0.14598801404338646,14.454258816176877
E01007767,1.225,1.2729584198226587,1.0,0,0.04795841982265858,3.914973046747639
E01007768,1.409,1.5026573517048576,1.0,0,0.09365735170485756,6.647079609996988
E01007769,1.282,1.4142263877853585,1.0,0,0.13222638778535845,10.314070810090362
E01007770,0.996,1.1154650036689584,1.0,0,0.1194650036689584,11.994478280015905
E01007771,0.445,0.3368959923606426,1.0,0,-0.1081040076393574,-24.293035424574697
E01007772,1.102,1.0137889020998498,1.0,0,-0.08821109790015025,-8.004636833044488
E01007773,1.209,1.1706205658480282,1.0,0,-0.03837943415197187,-3.1744775973508577
E01007774,0.764,0.7754524163608996,1.0,0,0.011452416360899553,1.4990073770810934
E01007775,1.41,1.631610259287306,1.0,0,0.22161025928730615,15.717039665766395
E01007776,0.817,0.9312361449310033,1.0,0,0.11423614493100331,13.982392280416562
E01007777,1.104,0.9667811843837215,1.0,0,-0.13721881561627858,-12.429240544952767
E01007778,0.254,0.27086374837148885,1.0,0,0.01686374837148885,6.639271012397185
E01007779,1.166,1.135751624866105,1.0,0,-0.03024837513389489,-2.5942002687731467
E01007780,0.756,0.5681568956937024,1.0,0,-0.18784310430629758,-24.846971469086984
E01007781,0.87,0.8910150972282649,1.0,0,0.02101509722826489,2.4155284170419415
E01007782,0.772,1.0431266011318474,1.0,0,0.2711266011318474,35.120026053348106
E01007783,1.444,1.4328217073154605,1.0,0,-0.011178292684539404,-0.7741199920041139
E01007784,1.714,1.4530350234275233,1.0,0,-0.26096497657247664,-15.225494549152662
E01007785,0.39,0.326396235224227,1.0,0,-0.06360376477577301,-16.308657634813592
E01007786,1.186,0.7306539696804297,1.0,0,-0.4553460303195702,-38.39342582795702
E01007787,-0.016,-0.07085876643245761,0.75,1,-0.054858766432457615,342.8672902028601
E01007788,0.732,0.37863883645572916,1.0,0,-0.35336116354427083,-48.27338299785121
E01007789,1.337,1.1962179008868548,1.0,0,-0.1407820991131452,-10.529700756405774
E01007790,1.577,1.7083647944962026,1.0,0,0.13136479449620264,8.330044039074359
E01007791,1.0,1.1963583289432984,1.0,0,0.1963583289432984,19.63583289432984
E01007792,0.202,-0.05813022441052757,1.0,0,-0.2601302244105276,-128.77733881709284
E01007793,1.014,0.956824089467449,1.0,0,-0.057175910532551,-5.638649953900494
E01007794,1.149,1.2096182699057665,1.0,0,0.060618269905766464,5.275741506158961
E01007795,0.172,0.15985505894187585,1.0,0,-0.012144941058124137,-7.061012243095429
E01007796,1.353,1.6178756740923066,1.0,0,0.2648756740923066,19.576916045255476
E01007797,0.577,0.7602108837618209,1.0,0,0.18321088376182093,31.752319542776593
E01007798,0.341,0.2195286436589602,1.0,0,-0.12147135634103984,-35.62209863373602
E01007799,1.163,0.9425755960189657,1.0,0,-0.22042440398103436,-18.953087186675354
E01007800,1.176,1.0667257805693093,1.0,0,-0.1092742194306906,-9.292025461793418
E01007801,0.014,-0.1609451219196527,1.0,0,-0.17494512191965272,-1249.608013711805
E01007802,0.117,-0.14240540859267697,1.0,0,-0.25940540859267697,-221.71402443818542
E01007803,0.464,0.34062409882463546,1.0,0,-0.12337590117536457,-26.589633874000985
E01007804,1.43,1.4838668420343983,1.0,0,0.0538668420343984,3.7669120303775108
E01007805,1.06,1.3915172331928551,1.0,0,0.3315172331928551,31.275210678571234
E01007806,0.771,1.185951029164174,1.0,0,0.4149510291641739,53.819848140619186
E01007807,0.754,0.7581494533065474,1.0,0,0.004149453306547368,0.5503253722211363
E01007808,0.061,-0.3140308563163037,1.0,0,-0.3750308563163037,-614.8046824857438
E01007809,1.807,1.746542251459918,1.0,0,-0.0604577485400819,-3.3457525478739294
E01007810,0.595,0.6206373507338123,1.0,0,0.025637350733812347,4.308798442657538
E01007811,0.314,0.08482397377377648,1.0,0,-0.22917602622622352,-72.98599561344697
E01007812,1.089,1.1999592565388646,1.0,0,0.11095925653886463,10.189096100905843
E01007813,0.557,0.2958529516837359,0.75,1,-0.2611470483162642,-46.88456881800075
E01007814,0.403,0.09954768695458888,1.0,0,-0.30345231304541115,-75.29834070605736
E01007815,1.259,1.0709782363584528,1.0,0,-0.1880217636415471,-14.934214745158627
E01007816,0.822,0.7986787581774971,1.0,0,-0.023321241822502836,-2.837134041667012
E01007817,1.122,0.9722647780798591,1.0,0,-0.149735221920141,-13.345385197873528
E01007818,0.224,0.011903391796520118,1.0,0,-0.2120966082034799,-94.68598580512494
E01007819,0.939,0.6942017863944474,1.0,0,-0.24479821360555254,-26.070097295586
E01007820,0.798,0.8592528447024932,1.0,0,0.06125284470249315,7.675795075500394
E01007821,0.9,0.9655924611642586,1.0,0,0.06559246116425854,7.2880512404731705
E01007822,1.525,1.5826713243818273,1.0,0,0.05767132438182743,3.7817261889722906
E01007823,0.251,0.4625214498942565,1.0,0,0.21152144989425647,84.27149398177549
E01007824,-0.066,-0.5477500807518612,1.0,0,-0.48175008075186115,729.9243647755471
E01007825,-0.003,-0.39200795104355785,1.0,0,-0.38900795104355784,12966.93170145193
E01007826,-0.412,-0.8150111315456969,1.0,0,-0.40301113154569695,97.81823581206238
E01007827,0.053,-0.26930353615284985,1.0,0,-0.32230353615284985,-608.119879533679
E01007828,0.374,0.37635115979374056,1.0,0,0.002351159793740565,0.6286523512675307
E01007829,0.04,-0.12532236306588426,1.0,0,-0.16532236306588427,-413.3059076647107
E01007830,0.376,0.27049056143018635,1.0,0,-0.10550943856981365,-28.06102089622704
E01007831,0.4,-0.023711906061798755,1.0,0,-0.42371190606179876,-105.92797651544967
E01007832,-0.241,-0.24113544018133476,1.0,0,-0.0001354401813347672,0.05619924536712333
E01007833,0.318,0.06663910634393155,1.0,0,-0.25136089365606845,-79.0443061811536
E01007834,0.012,-0.06980877207300848,1.0,0,-0.08180877207300848,-681.7397672750706
E01007835,-0.158,0.0226378249526609,1.0,0,0.1806378249526609,-114.3277373118107
E01007836,0.184,0.005380545313704896,1.0,0,-0.1786194546862951,-97.07579059037776
E01007838,0.199,0.17250817550181147,1.0,0,-0.026491824498188543,-13.312474622205297
E01007839,-0.017,-0.17288301538964174,1.0,0,-0.15588301538964172,916.9589140567159
E01007841,0.223,-0.10788256176106997,1.0,0,-0.33088256176107,-148.37783038613006
E01007842,0.712,0.6165475508464757,1.0,0,-0.09545244915352424,-13.406242858641045
E01007843,0.883,0.924234973241024,1.0,0,0.04123497324102399,4.669872394226952
E01007846,-0.277,-0.2528208700851273,1.0,0,0.0241791299148727,-8.728927767102057
E01007847,1.264,1.0786397441036302,1.0,0,-0.18536025589636984,-14.664577206991286
E01007848,1.746,1.700665806431465,1.0,0,-0.045334193568534964,-2.596460112745416
E01007849,0.856,1.0302499020740523,1.0,0,0.17424990207405233,20.356296971267795
E01007850,0.254,0.2743957872622597,1.0,0,0.020395787262259713,8.02983750482666
E01007851,1.341,1.1449565247143974,1.0,0,-0.19604347528560262,-14.619200245011381
E01007852,0.676,0.5021395092612642,1.0,0,-0.17386049073873588,-25.71900750573016
E01007853,0.051,0.24116312436349502,1.0,0,0.19016312436349503,372.8688713009706
E01007854,0.672,0.8201462873401066,1.0,0,0.1481462873401066,22.045578473230147
E01007855,1.142,1.2138329262983616,1.0,0,0.07183292629836169,6.290098625075455
E01007856,0.951,1.1822100231441057,1.0,0,0.23121002314410577,24.312305272776634
E01007857,1.245,1.2736066215123663,1.0,0,0.028606621512366148,2.297720603402903
E01007858,-0.118,-0.6451209356668217,1.0,0,-0.5271209356668217,446.7126573447642
E01007859,-0.517,-0.7183461362710445,0.75,1,-0.20134613627104447,38.94509405629486
E01007860,-0.165,-0.18836800075372678,0.75,1,-0.023368000753726775,14.16242469922835
E01007861,-0.647,-1.1225241766098577,1.0,0,-0.4755241766098577,73.49678154711864
E01007862,-1.415,-1.6580581448946337,1.0,0,-0.24305814489463362,17.177254056157853
E01007863,-0.711,-0.8135643417210818,1.0,0,-0.10256434172108186,14.425364517733033
E01007864,-0.12,-0.2244822378211616,1.0,0,-0.10448223782116162,87.0685315176347
E01007865,-0.773,-1.0122585411721294,1.0,0,-0.2392585411721294,30.951945817869266
E01007866,-0.401,-0.35236120635106105,1.0,0,0.04863879364893897,-12.129374974797749
E01007867,0.546,0.1983927054718615,1.0,0,-0.34760729452813854,-63.66433965716823
E01007868,0.399,-0.09042460667935812,1.0,0,-0.48942460667935817,-122.66280869156846
E01007869,0.639,0.8706548604574146,1.0,0,0.23165486045741457,36.2527168164968
E01007870,1.148,1.2500224119834198,1.0,0,0.10202241198341988,8.886969684966889
E01007871,0.951,1.1129024018833777,1.0,0,0.1619024018833778,17.024437632321533
