LSOA11CD,GeoBarriers_2019,GeoBarriers_2025_pred,confidence,boundary_changed,change,pct_change
E01014464,-1.015,26.27311709583335,1.0,0,27.28811709583335,-2688.4844429392465
E01014465,-1.409,22.461987693069474,1.0,0,23.870987693069473,-1694.1793962433976
E01014466,-0.148,22.39834062331265,1.0,0,22.54634062331265,-15234.01393467071
E01014467,-0.599,25.139079449147417,1.0,0,25.738079449147417,-4296.8413103751955
E01014468,-0.013,21.68437358674346,1.0,0,21.697373586743463,-166902.8737441805
E01014469,-0.225,38.07879894663908,1.0,0,38.303798946639084,-17023.910642950705
E01014470,-0.182,42.1860466676864,1.0,0,42.3680466676864,-23279.146520706814
E01014471,-0.129,38.63685761654828,1.0,0,38.76585761654828,-30051.0524159289
E01014472,0.602,39.57042397476237,1.0,0,38.96842397476237,6473.160128698069
E01014473,-0.601,22.048043920039046,1.0,0,22.649043920039045,-3768.5597204723867
E01014474,-0.369,23.73135111061982,1.0,0,24.10035111061982,-6531.2604635826065
E01014475,-0.515,21.608097757743792,0.75,1,22.123097757743793,-4295.747137425979
E01014476,-0.224,23.939664058653804,1.0,0,24.163664058653804,-10787.350026184733
E01014477,0.601,38.69868360262531,1.0,0,38.09768360262531,6339.048852350302
E01014478,0.092,35.81181418341926,1.0,0,35.71981418341926,38825.884981977455
E01014479,0.301,30.61778720471984,1.0,0,30.31678720471984,10072.022327149449
E01014480,-1.238,31.028638903969444,1.0,0,32.266638903969444,-2606.3520924046397
E01014481,0.299,21.80045258230647,1.0,0,21.50145258230647,7191.1212649854415
E01014482,0.767,31.91351012554004,1.0,0,31.14651012554004,4060.822702156459
E01014483,-0.063,21.32618957258205,1.0,0,21.389189572582048,-33951.09455965405
E01014484,-0.469,20.772645097463084,1.0,0,21.241645097463085,-4529.1354152373315
E01014485,-1.268,19.044549573581417,1.0,0,20.312549573581418,-1601.9360862445913
E01014486,-0.962,17.042107503482693,1.0,0,18.004107503482693,-1871.5288465158726
E01014487,0.084,18.631656662185343,1.0,0,18.547656662185343,22080.54364545874
E01014488,-0.859,18.189888553134978,1.0,0,19.04888855313498,-2217.565605720021
E01014489,-1.524,16.57699348622995,1.0,0,18.10099348622995,-1187.729231379918
E01014491,-0.344,20.684276005281696,1.0,0,21.028276005281697,-6112.870931767935
E01014492,-0.308,33.190971050985276,1.0,0,33.498971050985276,-10876.289302267945
E01014493,-0.455,29.633960194555797,1.0,0,30.088960194555796,-6612.9582845177565
E01014494,-0.222,32.292942846562056,1.0,0,32.51494284656206,-14646.37065160453
E01014495,-0.767,29.834777934558073,1.0,0,30.601777934558072,-3989.8015560049635
E01014496,-0.862,34.54040001378014,1.0,0,35.402400013780145,-4107.006962155469
E01014497,0.015,33.731830156991876,1.0,0,33.716830156991875,224778.86771327915
E01014498,-0.015,37.68726645997699,1.0,0,37.70226645997699,-251348.44306651328
E01014499,-0.209,35.025436333915586,1.0,0,35.23443633391559,-16858.58197795004
E01014500,-0.034,23.793291676773563,1.0,0,23.827291676773562,-70080.26963756929
E01014501,0.57,34.10957689278774,1.0,0,33.53957689278774,5884.136296980306
E01014502,0.062,24.98788681158647,1.0,0,24.92588681158647,40203.04324449431
E01014504,-0.831,20.387815374225468,1.0,0,21.218815374225468,-2553.407385586699
E01014505,-1.158,19.25195436678058,1.0,0,20.409954366780582,-1762.5176482539364
E01014506,-0.195,25.77731042060848,1.0,0,25.97231042060848,-13319.133549029988
E01014507,-1.348,19.11807638297027,1.0,0,20.466076382970268,-1518.2549245526905
E01014508,-1.473,19.40153495943278,1.0,0,20.87453495943278,-1417.1442606539565
E01014509,-0.943,20.149140529174602,1.0,0,21.092140529174603,-2236.7063127438605
E01014510,-0.641,21.32274364506975,1.0,0,21.963743645069748,-3426.4810678735957
E01014511,-1.184,20.08708847261012,1.0,0,21.27108847261012,-1796.5446345109901
E01014512,-0.816,19.005652639239372,1.0,0,19.82165263923937,-2429.1240979460017
E01014513,-0.145,20.80325119740622,1.0,0,20.94825119740622,-14447.069791314632
E01014514,-1.351,19.259381462607813,1.0,0,20.610381462607812,-1525.5648751005042
E01014515,-0.454,31.40698231132125,1.0,0,31.86098231132125,-7017.837513506883
E01014516,-0.531,33.48875945087698,1.0,0,34.019759450876975,-6406.734359863837
E01014517,-0.635,36.21648996265775,1.0,0,36.851489962657745,-5803.384246087833
E01014518,-0.203,26.86924305952269,1.0,0,27.07224305952269,-13336.080324888024
E01014519,-0.822,29.480184912074126,1.0,0,30.302184912074125,-3686.3971912498937
E01014520,0.027,35.77622678607859,1.0,0,35.74922678607859,132404.54365214292
E01014521,-0.482,29.457328550413166,1.0,0,29.939328550413165,-6211.478952367876
E01014522,-0.269,33.23678901845641,1.0,0,33.50578901845641,-12455.683649983795
E01014523,0.05,30.36094855392757,1.0,0,30.31094855392757,60621.89710785513
E01014524,-0.066,34.07569355893547,1.0,0,34.14169355893547,-51729.8387256598
E01014525,-0.866,25.2204275085536,1.0,0,26.086427508553598,-3012.289550641293
E01014526,0.638,36.95557479134058,1.0,0,36.31757479134058,5692.409841902913
E01014527,0.146,27.8904999042605,1.0,0,27.7444999042605,19003.082126205823
E01014528,-0.252,28.086641527220976,1.0,0,28.338641527220975,-11245.492669532134
E01014529,-1.036,29.43779507866647,1.0,0,30.47379507866647,-2941.4860114542926
E01014530,0.209,32.36090307805581,1.0,0,32.15190307805581,15383.685683280293
E01014531,-0.629,22.884435597955687,1.0,0,23.513435597955688,-3738.2250553188687
E01014532,-0.616,24.109728452794677,1.0,0,24.725728452794677,-4013.9169566225128
E01014533,0.151,26.98333605837437,1.0,0,26.83233605837437,17769.758979055874
E01014534,0.517,26.81665407055609,1.0,0,26.29965407055609,5086.973708037928
E01014535,0.567,31.963807903047787,1.0,0,31.396807903047787,5537.355891190086
E01014536,1.002,36.24892296444699,1.0,0,35.24692296444699,3517.6569824797393
E01014537,-1.529,25.874391986032933,1.0,0,27.403391986032933,-1792.242772140807
E01014538,-1.284,15.26123286017074,1.0,0,16.54523286017074,-1288.569537396475
E01014539,-0.419,16.96293068011892,1.0,0,17.38193068011892,-4148.432143226472
E01014540,-0.436,16.59423272235907,0.75,1,17.03023272235907,-3906.0166794401534
E01014542,-1.179,15.59726886932026,0.75,1,16.77626886932026,-1422.9235682205478
E01014544,-0.012,22.214393007795703,1.0,0,22.226393007795703,-185219.94173163088
E01014545,-0.601,18.443779892615673,1.0,0,19.044779892615672,-3168.848567822907
E01014546,-1.081,18.408848157660994,1.0,0,19.489848157660994,-1802.946175546808
E01014547,-0.216,19.558182878724217,1.0,0,19.77418287872422,-9154.714295705657
E01014548,0.072,22.443364251693414,1.0,0,22.371364251693414,31071.339238463075
E01014549,0.152,20.6738991771228,1.0,0,20.521899177122798,13501.249458633418
E01014550,0.267,20.258796596209024,1.0,0,19.991796596209024,7487.56426824308
E01014551,-0.621,16.145611619496208,1.0,0,16.766611619496206,-2699.9374588560718
E01014552,-0.934,17.273291238904186,1.0,0,18.207291238904187,-1949.388783608585
E01014553,-1.535,16.704742936917977,1.0,0,18.239742936917978,-1188.2568688545914
E01014554,-0.806,16.327710901601897,1.0,0,17.133710901601898,-2125.7705833252976
E01014555,-0.087,16.84781232157013,1.0,0,16.93481232157013,-19465.30151904613
E01014556,-1.168,18.839439311972534,1.0,0,20.007439311972533,-1712.9656945181964
E01014557,-1.146,18.020318279500106,1.0,0,19.166318279500107,-1672.4536020506205
E01014558,-1.701,15.414946121230692,1.0,0,17.115946121230692,-1006.2284609777009
E01014559,-0.942,17.750647258470067,1.0,0,18.692647258470068,-1984.357458436313
E01014560,-1.047,17.18169322075185,1.0,0,18.22869322075185,-1741.0404222303582
E01014561,-0.446,17.10752598504351,1.0,0,17.55352598504351,-3935.7681580815047
E01014562,-0.885,17.20003732051382,1.0,0,18.085037320513823,-2043.5070418659686
E01014563,-0.734,15.913806179651608,1.0,0,16.64780617965161,-2268.0934849661594
E01014564,-0.419,19.786223015419942,1.0,0,20.205223015419943,-4822.248929694497
E01014565,-0.519,19.53310501035885,1.0,0,20.052105010358847,-3863.604048238699
E01014566,-1.168,19.36413591260402,1.0,0,20.53213591260402,-1757.8883486818509
E01014567,-1.265,19.989426505383083,1.0,0,21.254426505383083,-1680.1918186073585
E01014568,-0.862,18.304780525627223,1.0,0,19.16678052562722,-2223.524422926592
E01014569,-1.283,19.522303933020705,1.0,0,20.805303933020706,-1621.6137126282702
E01014570,-0.299,20.747747651565252,1.0,0,21.04674765156525,-7039.0460373127935
E01014571,0.701,28.409506534474843,1.0,0,27.708506534474843,3952.711345859464
E01014572,-0.262,22.207777961892543,1.0,0,22.469777961892543,-8576.251130493336
E01014573,0.271,26.794455377857467,1.0,0,26.523455377857466,9787.252906958474
E01014574,-1.167,20.156769408646706,1.0,0,21.323769408646708,-1827.229597998861
E01014575,-0.259,24.179287276184812,1.0,0,24.438287276184813,-9435.63215296711
E01014576,0.247,26.3956826180189,1.0,0,26.1486826180189,10586.511181384169
E01014577,0.611,32.30296360489627,1.0,0,31.69196360489627,5186.900753665511
E01014578,-0.703,25.458826200611647,1.0,0,26.161826200611646,-3721.454651580604
E01014579,-0.073,30.454778457605475,1.0,0,30.527778457605475,-41818.87459945955
E01014580,-0.581,29.58782292395976,1.0,0,30.16882292395976,-5192.568489493935
E01014581,-0.268,29.598672118825196,1.0,0,29.866672118825196,-11144.280641352683
E01014582,-0.715,28.16489677064927,1.0,0,28.87989677064927,-4039.1464014894086
E01014583,0.067,29.8024640466924,1.0,0,29.7354640466924,44381.289621928954
E01014584,-0.449,29.213789596241465,1.0,0,29.662789596241467,-6606.411936802108
E01014585,-0.699,27.190281631553546,1.0,0,27.889281631553548,-3989.8829229690346
E01014586,0.178,30.979877973400605,1.0,0,30.801877973400604,17304.42582775315
E01014587,-0.836,30.62469714772544,1.0,0,31.460697147725437,-3763.2412856130904
E01014588,-0.731,23.869882326586296,1.0,0,24.600882326586298,-3365.3737792867714
E01014589,-0.127,30.26174318904446,1.0,0,30.388743189044458,-23928.144243342093
E01014590,-1.448,22.482428970151055,1.0,0,23.930428970151056,-1652.6539344026974
E01014591,0.084,27.57218836219399,1.0,0,27.48818836219399,32724.033764516655
E01014592,-0.63,24.367172101021403,1.0,0,24.997172101021402,-3967.8050954002224
E01014593,-0.309,32.02796610489477,1.0,0,32.33696610489477,-10465.037574399603
E01014594,-0.543,28.797032137084855,1.0,0,29.340032137084854,-5403.320835558905
E01014595,-0.624,29.700929578947083,1.0,0,30.32492957894708,-4859.764355600494
E01014596,-0.239,30.783489031843942,1.0,0,31.022489031843943,-12980.120933825918
E01014597,-0.171,32.44234109548294,1.0,0,32.61334109548294,-19072.129295604056
E01014598,0.232,33.163180593693106,1.0,0,32.93118059369311,14194.474393833236
E01014599,-0.583,30.88894171452364,1.0,0,31.471941714523638,-5398.2747366249805
E01014600,-0.8,30.2836920986404,1.0,0,31.0836920986404,-3885.4615123300505
E01014601,-0.409,31.259284718988617,1.0,0,31.668284718988616,-7742.85689950822
E01014602,-0.54,34.406971898183336,1.0,0,34.946971898183335,-6471.661462626544
E01014603,0.428,33.50186678457763,1.0,0,33.07386678457763,7727.538968359259
E01014605,-0.381,30.75090809735331,1.0,0,31.13190809735331,-8171.104487494307
E01014607,0.289,32.962158079036804,1.0,0,32.6731580790368,11305.591030808582
E01014608,-0.921,30.882383288662155,1.0,0,31.803383288662154,-3453.1360791164116
E01014609,0.086,28.983402123667048,1.0,0,28.89740212366705,33601.63037635703
E01014610,0.051,30.56720658274945,1.0,0,30.51620658274945,59835.69918186167
E01014611,-0.165,34.97651065477198,1.0,0,35.14151065477198,-21297.88524531635
E01014612,0.381,34.60969112925919,1.0,0,34.22869112925919,8983.908432876427
E01014613,0.038,29.496371632476517,1.0,0,29.458371632476517,77522.03061178031
E01014614,0.042,30.681812260912487,1.0,0,30.639812260912485,72951.93395455353
E01014615,0.146,25.850325369555975,1.0,0,25.704325369555974,17605.70230791505
E01014616,-0.988,23.50602026214983,1.0,0,24.494020262149828,-2479.1518483957316
E01014617,0.263,26.625591303950458,1.0,0,26.362591303950456,10023.798974886105
E01014618,-0.149,25.550198506793308,1.0,0,25.69919850679331,-17247.784232747188
E01014619,-0.435,21.461777347550594,1.0,0,21.896777347550593,-5033.741918977147
E01014620,-0.876,22.800966654094356,1.0,0,23.676966654094358,-2702.8500746683058
E01014621,-0.55,20.106473168472192,1.0,0,20.656473168472193,-3755.7223942676715
E01014622,-1.32,22.765901683771396,1.0,0,24.085901683771397,-1824.689521497833
E01014623,-0.713,23.271423443438938,1.0,0,23.98442344343894,-3363.8742557417863
E01014624,-0.37,26.17195188460152,1.0,0,26.54195188460152,-7173.500509351763
E01014626,-0.041,25.861957776575835,1.0,0,25.902957776575835,-63177.94579652642
E01014627,-0.385,25.046895243426704,1.0,0,25.431895243426705,-6605.687076214729
E01014629,-0.08,27.73937833933758,1.0,0,27.81937833933758,-34774.22292417197
E01014630,-0.927,23.01976482985291,1.0,0,23.94676482985291,-2583.2540269528486
E01014631,-0.504,26.145932271879204,1.0,0,26.649932271879205,-5287.684974579208
E01014632,0.119,24.413530967066382,1.0,0,24.294530967066382,20415.572241232258
E01014633,0.2,26.752755196603474,1.0,0,26.552755196603474,13276.377598301737
E01014634,-0.484,21.707584917227507,1.0,0,22.19158491722751,-4585.038206038742
E01014635,-0.106,22.982362958740474,1.0,0,23.088362958740476,-21781.474489377808
E01014636,0.089,27.561846354066283,1.0,0,27.472846354066284,30868.366689962117
E01014637,-0.633,21.46500404008128,1.0,0,22.09800404008128,-3490.995898906995
E01014638,-0.911,33.388089608024934,1.0,0,34.299089608024936,-3764.9933708040544
E01014639,-0.094,35.281598537702706,1.0,0,35.37559853770271,-37633.61546564118
E01014640,-0.502,35.382067992602465,1.0,0,35.88406799260247,-7148.2207156578625
E01014641,0.255,34.07481414211111,1.0,0,33.819814142111106,13262.67221259259
E01014642,0.124,32.47977263480209,1.0,0,32.355772634802086,26093.3650280662
E01014643,-1.079,35.861548487558906,1.0,0,36.94054848755891,-3423.591148059213
E01014644,-0.718,33.05995661069008,1.0,0,33.77795661069008,-4704.45078143316
E01014645,-0.613,25.025174626020927,1.0,0,25.638174626020927,-4182.410216316628
E01014646,-0.985,24.20268867112801,1.0,0,25.187688671128008,-2557.125753414011
E01014647,-0.887,27.19478308146461,1.0,0,28.08178308146461,-3165.9281940771825
E01014648,-1.24,20.456822668408254,1.0,0,21.696822668408252,-1749.7437635813108
E01014649,-0.97,21.0589642915054,1.0,0,22.0289642915054,-2271.0272465469484
E01014650,-0.426,25.370201396418658,1.0,0,25.796201396418656,-6055.446337187478
E01014651,-0.879,22.41291332921326,1.0,0,23.291913329213262,-2649.819491378073
E01014653,-0.74,17.064115978531,1.0,0,17.804115978530998,-2405.961618720405
E01014654,-0.839,16.404704780538598,1.0,0,17.243704780538597,-2055.268746190536
E01014655,-1.351,17.371466967743594,1.0,0,18.722466967743593,-1385.8228695591113
E01014658,-0.977,19.756924130143155,1.0,0,20.733924130143155,-2122.2030839450517
E01014659,-0.426,23.223998468388817,1.0,0,23.649998468388816,-5551.642832955122
E01014660,-0.165,30.048975130390087,1.0,0,30.213975130390086,-18311.500079024292
E01014661,-0.326,27.096973767473173,1.0,0,27.422973767473174,-8411.955143396679
E01014662,-0.319,24.740019362870605,1.0,0,25.059019362870604,-7855.491963282321
E01014663,-0.038,29.91584369055152,1.0,0,29.95384369055152,-78825.9044488198
E01014664,0.533,28.24468958470421,1.0,0,27.71168958470421,5199.191291689344
E01014665,0.059,24.592583791322376,1.0,0,24.533583791322375,41582.34540902098
E01014666,0.028,21.392352234458986,1.0,0,21.364352234458988,76301.25798021068
E01014667,-0.314,20.95596573719254,1.0,0,21.26996573719254,-6773.874438596349
E01014668,-0.511,19.969666824796757,1.0,0,20.480666824796756,-4007.9582827390914
E01014669,-0.067,20.046190238956157,1.0,0,20.113190238956157,-30019.68692381516
E01014670,-0.382,18.82119329677773,1.0,0,19.20319329677773,-5027.013952036055
E01014671,-0.367,18.71612802324702,1.0,0,19.08312802324702,-5199.762404154501
E01014672,-0.093,20.081294204937432,1.0,0,20.174294204937432,-21692.78946767466
E01014673,-0.597,24.707308732837493,1.0,0,25.304308732837494,-4238.57767719221
E01014674,0.226,26.96992201057204,1.0,0,26.743922010572042,11833.59380998763
E01014675,-0.517,23.60406810562823,1.0,0,24.12106810562823,-4665.583772848787
E01014676,-0.407,26.665815003191838,1.0,0,27.072815003191838,-6651.797298081534
E01014677,0.413,32.200206079740106,1.0,0,31.787206079740105,7696.660067733682
E01014678,-0.351,27.257505304598478,1.0,0,27.608505304598477,-7865.671026951133
E01014679,-0.111,30.010908944437936,1.0,0,30.121908944437937,-27136.854904899043
E01014680,0.35,34.21687248628634,1.0,0,33.86687248628634,9676.249281796097
E01014681,-0.773,20.642150348061367,1.0,0,21.415150348061367,-2770.3946116508882
E01014682,-0.448,24.694672991293956,1.0,0,25.142672991293956,-5612.203792699544
E01014683,-0.521,23.09857832127446,1.0,0,23.61957832127446,-4533.508315023889
E01014684,-0.545,21.499154771142084,1.0,0,22.044154771142086,-4044.799040576529
E01014685,-0.044,27.889567269808722,1.0,0,27.933567269808723,-63485.38015865619
E01014686,-0.576,26.085580705455495,1.0,0,26.661580705455496,-4628.74665025269
E01014687,-1.192,24.312173574260537,1.0,0,25.504173574260538,-2139.6118770352805
E01014688,-0.144,27.015654293130602,1.0,0,27.1596542931306,-18860.871036896253
E01014689,-0.791,26.75476376797843,1.0,0,27.545763767978432,-3482.397442222305
E01014690,-0.281,27.1243841292649,1.0,0,27.4053841292649,-9752.80573995192
E01014691,-0.833,25.753351795325493,1.0,0,26.58635179532549,-3191.638870987454
E01014692,-0.356,26.603438983204235,1.0,0,26.959438983204237,-7572.876118877595
E01014693,0.277,35.97699395109831,1.0,0,35.69999395109831,12888.084458880254
E01014694,-0.513,28.03621401237014,1.0,0,28.549214012370143,-5565.1489302865775
E01014695,0.03,25.32994830963735,1.0,0,25.299948309637347,84333.1610321245
E01014696,-0.839,18.957528614821417,1.0,0,19.796528614821415,-2359.5385714924214
E01014698,-1.335,17.99642159757586,1.0,0,19.33142159757586,-1448.0465616161694
E01014699,-1.038,20.0139418779437,1.0,0,21.0519418779437,-2028.1254217672158
E01014700,-1.187,21.922310994761283,1.0,0,23.109310994761284,-1946.8669751273196
E01014701,-0.709,18.56702444252109,1.0,0,19.27602444252109,-2718.76226269691
E01014702,0.029,39.78949048112168,1.0,0,39.76049048112168,137105.13959007474
E01014703,0.59,35.083499895724465,1.0,0,34.49349989572446,5846.35591452957
E01014704,0.209,34.459731962669146,1.0,0,34.25073196266914,16387.910029985236
E01014705,-0.435,33.6658053346914,1.0,0,34.1008053346914,-7839.265594181931
E01014706,-0.807,32.388039202131736,1.0,0,33.19503920213174,-4113.3877573893105
E01014707,-1.017,33.461526649261394,1.0,0,34.4785266492614,-3390.218942896893
E01014708,0.451,32.10118238145737,1.0,0,31.65018238145737,7017.778798549306
E01014709,0.71,37.190744666104386,1.0,0,36.480744666104385,5138.1330515639975
E01014710,0.638,32.43960335195399,1.0,0,31.80160335195399,4984.577327892475
E01014711,0.098,34.92961335722084,1.0,0,34.83161335722084,35542.46260940902
E01014712,-0.088,33.525623439102375,1.0,0,33.613623439102376,-38197.29936261634
E01014713,0.59,38.524729029732924,1.0,0,37.93472902973292,6429.615089785241
E01014714,0.696,34.28454774550275,1.0,0,33.58854774550275,4825.940768032005
E01014715,-0.403,28.43438262030393,1.0,0,28.837382620303927,-7155.678069554325
E01014716,0.633,34.21815242717311,1.0,0,33.58515242717311,5305.7112839136025
E01014717,0.108,28.955568119037892,1.0,0,28.84756811903789,26710.71122133138
E01014718,0.369,32.09947555274502,1.0,0,31.73047555274502,8599.044865242553
E01014719,-1.427,23.38210882748714,1.0,0,24.80910882748714,-1738.5500229493439
E01014720,0.536,27.262922935449204,1.0,0,26.726922935449203,4986.366219300224
E01014721,-0.534,27.319958266913794,1.0,0,27.853958266913793,-5216.097053729174
E01014722,-0.003,35.844228053101155,1.0,0,35.847228053101155,-1194907.6017700385
E01014723,-0.303,35.78008898945431,1.0,0,36.08308898945431,-11908.610227542677
E01014725,0.138,38.063152202609274,1.0,0,37.925152202609276,27481.994349716864
E01014726,0.007,32.13047008482192,1.0,0,32.123470084821925,458906.7154974561
E01014727,0.124,36.55779378901732,1.0,0,36.433793789017315,29382.091765336543
E01014729,-0.219,24.751274064013742,1.0,0,24.970274064013743,-11401.951627403536
E01014730,-0.949,18.630979335561072,1.0,0,19.579979335561074,-2063.222269289892
E01014731,-0.733,19.58065915124773,1.0,0,20.31365915124773,-2771.30411340351
E01014732,-1.359,19.327180882300084,1.0,0,20.686180882300086,-1522.1619486607863
E01014733,-0.249,21.033208851368254,1.0,0,21.282208851368253,-8547.071827858737
E01014734,-0.494,20.20005323085829,1.0,0,20.69405323085829,-4189.079601388318
E01014735,-1.152,20.509180956576955,1.0,0,21.661180956576956,-1880.310846925083
E01014736,-1.503,21.18338710961996,1.0,0,22.68638710961996,-1509.4069933213548
E01014737,-0.341,46.29130918989435,1.0,0,46.63230918989435,-13675.16398530626
E01014738,-0.512,42.06098407883643,1.0,0,42.57298407883643,-8315.035952897739
E01014739,1.401,61.44127710289318,1.0,0,60.04027710289318,4285.530128686165
E01014740,1.636,62.343701840962744,1.0,0,60.70770184096274,3710.7397213302415
E01014741,0.159,54.411963728631804,1.0,0,54.252963728631805,34121.36083561749
E01014742,0.177,55.59470644939792,1.0,0,55.41770644939792,31309.438671976226
E01014744,1.459,67.37583199309806,1.0,0,65.91683199309806,4517.945989931327
E01014745,0.894,59.586186437057435,1.0,0,58.69218643705744,6565.1215253979235
E01014746,-0.334,56.71858188983356,1.0,0,57.05258188983356,-17081.611344261546
E01014747,0.869,71.05844380579224,1.0,0,70.18944380579224,8077.036111138347
E01014748,0.331,61.65003445559522,1.0,0,61.319034455595215,18525.388053049912
E01014749,0.565,63.147562534978974,1.0,0,62.582562534978976,11076.559740704246
E01014750,-0.537,29.87062571923499,1.0,0,30.40762571923499,-5662.500133935751
E01014751,-0.279,31.785878928244117,1.0,0,32.06487892824412,-11492.788146324056
E01014752,0.261,41.999388138753844,1.0,0,41.73838813875384,15991.719593392278
E01014753,-0.165,32.36577055381781,1.0,0,32.53077055381781,-19715.61851746534
E01014754,0.051,35.817184184152794,1.0,0,35.76618418415279,70129.77291010351
E01014755,-0.192,35.09041989046743,1.0,0,35.28241989046743,-18376.260359618453
E01014756,0.16,36.53545710884407,1.0,0,36.375457108844074,22734.660693027545
E01014757,0.694,41.46552681751578,1.0,0,40.77152681751578,5874.8597719763375
E01014758,1.284,48.30141196828116,1.0,0,47.01741196828116,3661.792209367691
E01014759,0.708,41.976616232330606,1.0,0,41.26861623233061,5828.900597786809
E01014760,-0.454,36.50583487569473,1.0,0,36.95983487569473,-8140.932792003245
E01014761,0.209,43.72764434056134,1.0,0,43.51864434056134,20822.317866297293
E01014762,0.429,41.4240255501656,1.0,0,40.9950255501656,9555.950011693614
E01014763,0.289,37.497664639218755,1.0,0,37.20866463921875,12874.970463397494
E01014764,0.441,52.91756922138079,1.0,0,52.476569221380785,11899.448803034193
E01014765,-0.367,55.012270627217355,1.0,0,55.37927062721735,-15089.719516952959
E01014766,1.601,52.95973919486781,1.0,0,51.35873919486781,3207.9162520217246
E01014767,0.445,47.53908153273632,1.0,0,47.09408153273632,10582.939670277825
E01014769,0.742,48.92964197160006,0.75,1,48.187641971600065,6494.291370835589
E01014770,0.376,50.35085694260407,1.0,0,49.97485694260407,13291.185357075552
E01014771,0.287,49.95647005316234,1.0,0,49.66947005316234,17306.43555859315
E01014772,1.248,60.10852410599594,1.0,0,58.86052410599594,4716.388149518906
E01014773,1.597,58.16616543381684,1.0,0,56.56916543381684,3542.214491785651
E01014774,1.123,54.14356752817122,1.0,0,53.02056752817122,4721.33281639993
E01014775,1.234,43.08606809723306,1.0,0,41.85206809723306,3391.5776415910095
E01014776,0.866,40.079466659563025,1.0,0,39.213466659563025,4528.113932974945
E01014777,0.263,39.45947057300576,1.0,0,39.19647057300576,14903.600978329187
E01014778,0.651,38.96661490179359,1.0,0,38.31561490179359,5885.655130843869
E01014779,0.637,37.13483937109217,1.0,0,36.49783937109217,5729.645113201283
E01014780,0.276,35.63515852924217,1.0,0,35.359158529242166,12811.28932218919
E01014781,0.345,38.59588252589663,1.0,0,38.25088252589663,11087.21232634685
E01014782,0.416,43.427004426486945,1.0,0,43.01100442648695,10339.183756367056
E01014783,0.849,43.28288049902625,1.0,0,42.43388049902625,4998.101354420053
E01014784,0.168,35.8440754998365,1.0,0,35.6760754998365,21235.759226093156
E01014785,1.22,52.97604788234934,1.0,0,51.75604788234934,4242.299006749946
E01014786,-0.351,40.174521390028154,1.0,0,40.52552139002815,-11545.732589751611
E01014787,-0.395,40.41491075212272,1.0,0,40.809910752122725,-10331.622975220942
E01014789,1.602,50.21552286913825,1.0,0,48.61352286913825,3034.5519893344726
E01014790,0.12,35.21097153350655,1.0,0,35.090971533506554,29242.47627792213
E01014792,-0.496,37.9334293222106,1.0,0,38.4294293222106,-7747.868814961816
E01014793,1.477,51.54554440139951,1.0,0,50.068544401399514,3389.8811375355117
E01014794,1.759,58.966202540515894,1.0,0,57.207202540515894,3252.257108613752
E01014795,0.388,35.91927359931468,1.0,0,35.53127359931468,9157.544742091413
E01014796,0.567,43.08323433370075,1.0,0,42.51623433370075,7498.454027107717
E01014797,0.245,38.126145304664064,1.0,0,37.88114530466407,15461.691961087374
E01014798,0.723,43.832973455989396,1.0,0,43.1099734559894,5962.651930288989
E01014799,-0.632,23.871049712972667,1.0,0,24.50304971297267,-3877.0648280020046
E01014800,-1.491,24.42449981835987,1.0,0,25.91549981835987,-1738.128760453378
E01014801,-0.673,23.842643249567043,1.0,0,24.51564324956704,-3642.740453130318
E01014802,-0.503,24.74111554933009,1.0,0,25.24411554933009,-5018.710844797235
E01014803,0.478,42.68760946613278,1.0,0,42.209609466132775,8830.462231408532
E01014804,-0.418,34.69972785911856,1.0,0,35.11772785911856,-8401.370301224535
E01014805,0.928,50.255352209893424,1.0,0,49.32735220989343,5315.447436410929
E01014806,-0.866,29.37099218518049,1.0,0,30.23699218518049,-3491.569536394976
E01014807,-0.337,26.830391778361665,1.0,0,27.167391778361665,-8061.540587050939
E01014808,-0.323,30.4145648293428,1.0,0,30.7375648293428,-9516.273940973002
E01014809,-0.639,28.470989316783147,1.0,0,29.109989316783146,-4555.553883690633
E01014810,1.051,37.758072497390145,0.75,1,36.70707249739014,3492.5853946137154
E01014811,-0.422,29.74483420818612,1.0,0,30.16683420818612,-7148.538911892446
E01014812,0.243,34.83145079107127,1.0,0,34.58845079107127,14233.930366695995
E01014813,-0.582,33.15729718318072,1.0,0,33.73929718318072,-5797.130100202872
E01014815,-0.752,33.69591953674889,1.0,0,34.44791953674889,-4580.840363929374
E01014816,-0.441,32.193306984051894,1.0,0,32.6343069840519,-7400.069610896121
E01014817,-0.367,34.41351259394153,1.0,0,34.78051259394153,-9476.978908430934
E01014818,0.625,41.634618456085185,1.0,0,41.009618456085185,6561.538952973629
E01014819,-0.061,35.57476622110033,1.0,0,35.63576622110033,-58419.288887049726
E01014820,-1.615,31.2061218704575,1.0,0,32.8211218704575,-2032.267608077864
E01014821,-0.47,41.02404525129594,1.0,0,41.49404525129594,-8828.52026623318
E01014822,0.287,42.71711225944352,1.0,0,42.43011225944352,14784.011240224225
E01014823,-0.21,41.957496120282514,1.0,0,42.167496120282514,-20079.760057277388
E01014824,0.289,39.952916417455896,1.0,0,39.663916417455894,13724.538552752905
E01014825,0.054,35.58645294654397,1.0,0,35.53245294654397,65800.83878989624
E01014826,-0.099,37.37558399355029,1.0,0,37.47458399355029,-37853.115145000294
