LSOA11CD,WiderBarriers_2019,WiderBarriers_2025_pred,confidence,boundary_changed,change,pct_change
E01001106,2.114,0.7750191922672884,1.0,0,-1.3389808077327114,-63.33873262690216
E01001107,1.624,0.6287283802955023,1.0,0,-0.9952716197044978,-61.28519825766612
E01001108,0.855,-1.5553505633615685,1.0,0,-2.4103505633615683,-281.9123465919963
E01001109,5.069,4.533675419815972,1.0,0,-0.5353245801840281,-10.560753209390967
E01001110,5.067,4.976651402855401,1.0,0,-0.0903485971445992,-1.7830786884665324
E01001111,4.236,4.503786634490801,1.0,0,0.2677866344908013,6.321686366638369
E01001112,4.808,4.699662794203497,1.0,0,-0.10833720579650308,-2.2532696713083005
E01001113,4.751,4.825162110708594,1.0,0,0.07416211070859369,1.5609789667142429
E01001114,5.725,4.685245195404608,1.0,0,-1.0397548045953915,-18.161655975465354
E01001115,5.124,5.368797613308496,1.0,0,0.2447976133084966,4.777470985723977
E01001116,4.539,4.322643128870843,1.0,0,-0.21635687112915658,-4.766619764907614
E01001117,6.095,6.439002916805965,0.75,1,0.34400291680596506,5.644018323313619
E01001118,5.486,4.913537651279152,1.0,0,-0.5724623487208476,-10.434968077303092
E01001119,1.481,-0.4183440817181245,1.0,0,-1.8993440817181246,-128.24740592289834
E01001120,1.182,0.2556377662649598,1.0,0,-0.9263622337350401,-78.37243940228765
E01001121,0.844,-1.1168573463747764,1.0,0,-1.9608573463747763,-232.3290694756844
E01001122,0.964,-0.7508924933203094,1.0,0,-1.7148924933203094,-177.89341217015658
E01001123,0.929,-0.4119274862738062,1.0,0,-1.3409274862738063,-144.34095654185214
E01001124,0.367,-1.5128061177536374,1.0,0,-1.8798061177536374,-512.2087514315089
E01001125,2.228,0.6118421380701331,1.0,0,-1.616157861929867,-72.53850367728307
E01001126,1.215,-0.38710847469086146,1.0,0,-1.6021084746908616,-131.86077980994745
E01001127,1.906,1.1960571000632103,1.0,0,-0.7099428999367896,-37.24779118241289
E01001128,4.859,4.362790640890872,1.0,0,-0.49620935910912767,-10.212170387098737
E01001129,0.555,-0.45677210330822615,1.0,0,-1.011772103308226,-182.30127987535602
E01001130,5.37,4.596792297012478,1.0,0,-0.7732077029875217,-14.398653686918466
E01001131,2.687,2.314442471784827,1.0,0,-0.37255752821517296,-13.865185270382323
E01001132,1.881,1.0125974793978594,1.0,0,-0.8684025206021406,-46.16706648602555
E01001133,1.761,1.1897886165657887,1.0,0,-0.5712113834342112,-32.436762262022214
E01001134,2.866,2.1854467482610707,1.0,0,-0.6805532517389294,-23.74575197972538
E01001135,1.743,0.7576981416481192,1.0,0,-0.9853018583518809,-56.52907965300521
E01001136,5.027,5.059673347860414,1.0,0,0.032673347860414204,0.6499571883909728
E01001137,3.788,3.835476168512069,1.0,0,0.04747616851206926,1.2533307421348803
E01001138,3.525,3.8724797264740554,1.0,0,0.34747972647405545,9.857580892881007
E01001139,3.813,4.311293487538892,1.0,0,0.4982934875388918,13.068279243086593
E01001140,3.713,4.380713332007143,1.0,0,0.6677133320071427,17.9831223271517
E01001141,4.531,4.477209118152748,1.0,0,-0.05379088184725145,-1.1871746159181518
E01001142,3.528,3.9782961746149317,1.0,0,0.45029617461493165,12.763497012894888
E01001143,5.094,4.871321844342892,1.0,0,-0.2226781556571087,-4.371381147567897
E01001144,5.031,4.8662757909588485,1.0,0,-0.16472420904115115,-3.2741842385440503
E01001145,5.036,5.135572595074441,1.0,0,0.0995725950744415,1.9772159466727859
E01001146,3.871,3.9009647525205207,1.0,0,0.029964752520520666,0.774082989421872
E01001147,5.125,4.881208399377636,1.0,0,-0.24379160062236416,-4.756909280436374
E01001148,3.994,4.067596448333079,1.0,0,0.07359644833307888,1.8426752211587099
E01001149,3.613,4.093714618023895,1.0,0,0.4807146180238946,13.30513750412108
E01001150,3.503,4.002391048347942,1.0,0,0.4993910483479418,14.256096156093113
E01001151,5.278,4.970251476572973,1.0,0,-0.3077485234270263,-5.830779147916376
E01001152,5.121,4.868953660254933,1.0,0,-0.2520463397450676,-4.921818780415302
E01001153,3.88,4.371036768918409,1.0,0,0.4910367689184092,12.655586827794052
E01001154,4.955,4.778775061136292,1.0,0,-0.17622493886370805,-3.5565073433644407
E01001155,6.309,5.404191750046159,1.0,0,-0.9048082499538408,-14.341547788141398
E01001156,4.178,4.016122260792631,1.0,0,-0.1618777392073687,-3.8745270274621517
E01001157,3.364,2.8504826702100705,1.0,0,-0.5135173297899294,-15.265081147144155
E01001158,4.057,4.066368742359261,1.0,0,0.009368742359260551,0.23092783729998892
E01001159,3.458,3.648702131118885,1.0,0,0.190702131118885,5.5148100381401095
E01001160,2.937,2.756925555191987,1.0,0,-0.18007444480801293,-6.131237480695027
E01001161,5.018,3.879385139853367,1.0,0,-1.1386148601466326,-22.690611003320697
E01001162,4.116,4.410598129604264,1.0,0,0.2945981296042639,7.157388960259085
E01001163,3.294,3.3336875143984903,1.0,0,0.039687514398490276,1.2048425743318238
E01001164,4.212,4.106718774595049,1.0,0,-0.10528122540495044,-2.4995542593767914
E01001165,3.6,3.984411245392483,1.0,0,0.38441124539248284,10.67809014979119
E01001166,5.155,4.809306968332501,1.0,0,-0.34569303166749954,-6.705975396071766
E01001167,3.538,3.971767192008548,1.0,0,0.4337671920085482,12.260237196397632
E01001168,3.544,3.8722032864109996,1.0,0,0.3282032864109996,9.260815079317146
E01001169,4.734,4.064046048448919,1.0,0,-0.6699539515510811,-14.15196348861599
E01001170,4.41,4.093193558525806,1.0,0,-0.3168064414741938,-7.183819534562217
E01001171,4.923,4.097957238766318,1.0,0,-0.8250427612336821,-16.7589429460427
E01001172,5.013,4.335226389089504,1.0,0,-0.6777736109104957,-13.52031938780163
E01001173,3.929,4.243071721256696,1.0,0,0.3140717212566959,7.993680866803154
E01001174,3.668,3.5667061515684475,1.0,0,-0.10129384843155265,-2.7615553007511626
E01001175,4.745,3.963822775675288,1.0,0,-0.7811772243247121,-16.463165949941246
E01001176,4.807,4.606712029957013,1.0,0,-0.2002879700429876,-4.16658976582042
E01001177,4.927,4.553640482215208,1.0,0,-0.3733595177847917,-7.577826624412253
E01001178,6.083,5.621039851893849,1.0,0,-0.4619601481061508,-7.594281573338004
E01001179,4.025,4.435123365273879,1.0,0,0.41012336527387827,10.189400379475236
E01001180,4.835,5.117387884636598,1.0,0,0.2823878846365977,5.840493994552176
E01001181,6.244,5.9674068014053,1.0,0,-0.2765931985946999,-4.429743731497436
E01001182,4.238,3.716686353688189,1.0,0,-0.5213136463118113,-12.300935495795452
E01001183,5.027,4.562432843052246,1.0,0,-0.4645671569477541,-9.241439366376648
E01001184,3.524,2.729655060175512,1.0,0,-0.7943449398244882,-22.541002832703978
E01001185,4.132,3.9698823779440264,1.0,0,-0.16211762205597324,-3.923466167859953
E01001186,4.996,4.596830780214948,1.0,0,-0.39916921978505204,-7.989776216674379
E01001187,4.423,4.620083854001336,1.0,0,0.19708385400133555,4.455886366749617
E01001188,4.632,4.711849197825824,1.0,0,0.07984919782582445,1.7238600566887836
E01001189,3.138,3.227164017990429,1.0,0,0.08916401799042895,2.8414282342392907
E01001190,3.616,3.3471802117727814,1.0,0,-0.26881978822721875,-7.43417555938105
E01001191,5.279,4.800896870139093,1.0,0,-0.47810312986090686,-9.05669880395732
E01001192,4.937,4.468155768550313,1.0,0,-0.4688442314496877,-9.496541046175565
E01001193,5.209,4.611973433368101,1.0,0,-0.5970265666318983,-11.461443014626576
E01001194,3.129,2.902581854186929,1.0,0,-0.22641814581307118,-7.236118434422217
E01001195,4.014,4.739411001341581,1.0,0,0.7254110013415804,18.072022953203298
E01001196,5.058,5.658454716224824,1.0,0,0.6004547162248244,11.87138624406533
E01001197,4.474,5.481452659354921,1.0,0,1.0074526593549207,22.517940530954863
E01001198,3.992,4.599029801662348,1.0,0,0.6070298016623479,15.20615735627124
E01001199,4.38,5.174641140816362,1.0,0,0.7946411408163625,18.142491799460334
E01001200,3.723,4.496123619773226,1.0,0,0.7731236197732265,20.766146112630313
E01001201,3.859,4.029966478904949,1.0,0,0.17096647890494943,4.430331145502706
E01001202,5.243,5.953674154098584,1.0,0,0.7106741540985837,13.55472351895067
E01001203,5.075,5.696557574725236,1.0,0,0.6215575747252355,12.247439896063755
E01001204,2.971,3.7987894532248765,1.0,0,0.8277894532248764,27.86231751009345
E01001205,5.167,6.197842473577748,1.0,0,1.0308424735777484,19.95050268197694
E01001206,5.944,6.831362664829253,1.0,0,0.8873626648292534,14.928712396185286
E01001207,3.658,4.423195749689649,1.0,0,0.7651957496896489,20.91841852623425
E01001208,1.981,1.9652582573881263,1.0,0,-0.015741742611873777,-0.7946361742490549
E01001209,2.284,2.2546625511061356,1.0,0,-0.02933744889386425,-1.284476746666561
E01001210,6.147,6.562785183948916,1.0,0,0.41578518394891617,6.7640342272477
E01001211,3.461,3.7579469036241653,1.0,0,0.2969469036241654,8.579800740368837
E01001212,3.39,4.105772488029928,1.0,0,0.7157724880299274,21.114232685248595
E01001213,5.021,7.143516199641726,1.0,0,2.1225161996417263,42.272778323874256
E01001214,4.215,6.2323100645551595,1.0,0,2.0173100645551596,47.86026250427425
E01001215,5.242,7.516656880899617,1.0,0,2.2746568808996166,43.39292027660466
E01001216,4.705,6.954752661434973,1.0,0,2.2497526614349725,47.81620959479219
E01001217,3.861,5.52333253189169,1.0,0,1.6623325318916895,43.054455630450384
E01001218,5.547,7.3718894390885215,1.0,0,1.8248894390885217,32.89867386133986
E01001219,6.088,7.223338272516964,1.0,0,1.1353382725169636,18.648788970383766
E01001220,6.081,6.81772094117565,1.0,0,0.7367209411756495,12.115128123263432
E01001221,4.508,4.190857472111325,0.75,1,-0.3171425278886746,-7.035104877743447
E01001222,4.888,4.825329510653093,0.75,1,-0.06267048934690678,-1.2821294874571763
E01001223,3.869,3.50217327516484,1.0,0,-0.36682672483516043,-9.481176656375302
E01001224,2.707,2.1376956893583943,1.0,0,-0.5693043106416056,-21.03082048916164
E01001225,3.843,4.2016565713896785,1.0,0,0.35865657138967855,9.33272368955708
E01001226,3.772,4.024346907943917,1.0,0,0.2523469079439171,6.690002861715724
E01001227,2.996,3.2302454506481197,1.0,0,0.23424545064811975,7.818606496933235
E01001228,3.903,4.2058492279402175,1.0,0,0.3028492279402175,7.759396052785486
E01001229,4.489,5.135794623498597,1.0,0,0.6467946234985975,14.408434473125363
E01001230,3.578,3.659766109507821,1.0,0,0.08176610950782104,2.2852462131867255
E01001231,3.609,4.171673056171947,1.0,0,0.5626730561719473,15.59083004078546
E01001232,3.944,5.002978056135321,1.0,0,1.058978056135321,26.85035639288339
E01001233,4.162,4.508984799203664,1.0,0,0.3469847992036641,8.33697259018895
E01001234,4.319,4.2565065615745254,1.0,0,-0.0624934384254745,-1.4469423113098983
E01001235,3.445,3.4962149610185396,1.0,0,0.05121496101853973,1.4866461834118936
E01001236,3.769,4.09341208309142,1.0,0,0.32441208309141967,8.607378166394792
E01001237,3.495,3.530772969239396,1.0,0,0.03577296923939599,1.02354704547628
E01001238,6.112,6.53181654412942,0.75,1,0.4198165441294197,6.86872618012794
E01001239,5.307,6.586806187736329,1.0,0,1.2798061877363285,24.115435985233244
E01001240,5.053,6.447996506850306,1.0,0,1.3949965068503056,27.60729283297656
E01001241,4.735,5.831630355363158,1.0,0,1.0966303553631578,23.160091982326456
E01001242,5.07,5.681762307117582,1.0,0,0.6117623071175817,12.066317694626857
E01001243,4.916,5.766622416470412,1.0,0,0.8506224164704115,17.303141099886318
E01001244,5.862,5.89427111771437,1.0,0,0.032271117714369524,0.5505137788189957
E01001245,4.114,4.213871965348979,1.0,0,0.0998719653489788,2.4276121864117357
E01001246,4.733,5.71587966287521,1.0,0,0.9828796628752103,20.76652573157005
E01001247,4.642,6.0166541090145875,1.0,0,1.3746541090145872,29.613401745251767
E01001248,3.621,4.281486512938942,1.0,0,0.6604865129389421,18.240444985886278
E01001249,5.456,5.704367285854963,1.0,0,0.24836728585496282,4.552186324321165
E01001250,4.835,5.695584823948767,1.0,0,0.8605848239487672,17.799065645269227
E01001251,3.661,4.7965117177102226,1.0,0,1.1355117177102225,31.016435883917577
E01001252,4.791,5.636796688776007,1.0,0,0.8457966887760069,17.653865347025814
E01001253,3.743,4.680540393125374,1.0,0,0.9375403931253738,25.047833105139564
E01001254,3.613,4.14841657266112,1.0,0,0.5354165726611204,14.819168908417392
E01001255,3.045,3.564442371512424,1.0,0,0.5194423715124241,17.058862775449068
E01001257,5.825,6.584242097688228,1.0,0,0.7592420976882277,13.034199101943823
E01001258,4.083,5.8337816056562986,1.0,0,1.7507816056562984,42.87978461073472
E01001259,4.254,5.8622088594287565,1.0,0,1.608208859428757,37.80462763114144
E01001260,4.147,6.193490110142702,1.0,0,2.0464901101427015,49.34868845292262
E01001261,5.219,6.471885175207586,1.0,0,1.2528851752075854,24.00623060370924
E01001262,4.743,6.220227948971493,1.0,0,1.4772279489714926,31.14543430258259
E01001263,4.868,6.555572559015503,1.0,0,1.6875725590155026,34.666650760384194
E01001264,4.475,6.097334321184846,1.0,0,1.6223343211848462,36.25328092033176
E01001265,4.35,6.01497322514026,1.0,0,1.66497322514026,38.27524655494851
E01001266,3.791,5.479533254164947,1.0,0,1.688533254164947,44.54057647493925
E01001267,4.885,6.50059593291191,1.0,0,1.6155959329119103,33.07258818652836
E01001268,3.391,5.014297699317972,1.0,0,1.6232976993179724,47.87076671536339
E01001269,4.038,5.717280126173018,1.0,0,1.6792801261730181,41.58692734455221
E01001270,3.705,4.865829430897476,1.0,0,1.1608294308974756,31.331428634209868
E01001271,3.981,5.712537748528168,1.0,0,1.7315377485281678,43.495045177798744
E01001272,4.324,5.841351803100675,1.0,0,1.5173518031006754,35.0913923011257
E01001273,3.119,3.9781635669092896,1.0,0,0.8591635669092894,27.546122696674875
E01001274,3.344,4.4366661172497235,1.0,0,1.0926661172497236,32.675422166558725
E01001275,4.196,4.28360001902211,1.0,0,0.08760001902211023,2.087703027219024
E01001276,4.688,6.932408420648507,1.0,0,2.244408420648507,47.875606242502286
E01001277,4.185,5.900070522895317,1.0,0,1.7150705228953171,40.98137450168022
E01001278,4.596,6.12493129317558,1.0,0,1.5289312931755799,33.26656425534334
E01001279,1.767,1.3039837944473076,1.0,0,-0.4630162055526923,-26.203520404793
E01001280,3.558,4.367741003724724,1.0,0,0.8097410037247244,22.758319385180563
E01001281,2.146,2.6381328342769974,1.0,0,0.4921328342769975,22.932564504985905
E01001282,5.078,6.628394065998108,1.0,0,1.5503940659981081,30.531588538757543
E01001283,5.104,6.310582782560728,1.0,0,1.2065827825607283,23.63994479938731
E01001284,3.027,4.16485118623105,1.0,0,1.1378511862310496,37.590062313546404
E01001285,4.3,5.972267000425333,1.0,0,1.6722670004253333,38.889930242449616
E01001286,4.251,5.717297618220545,1.0,0,1.466297618220545,34.493004427676894
E01001287,5.246,6.040689426351993,1.0,0,0.7946894263519928,15.148483155775692
E01001288,3.669,5.1432961406767035,1.0,0,1.4742961406767034,40.182505878351144
E01001289,3.278,4.240611803771923,1.0,0,0.9626118037719231,29.36582683867978
E01001290,3.887,5.3998647869672425,1.0,0,1.5128647869672425,38.921141933811235
E01001291,4.131,5.983044611277785,1.0,0,1.852044611277785,44.83283977917659
E01001292,3.893,5.625116761970931,1.0,0,1.7321167619709312,44.49310973467586
E01001293,4.574,6.311500180520291,1.0,0,1.737500180520291,37.98644907127878
E01001294,4.278,6.265123382561789,1.0,0,1.9871233825617898,46.44982193926578
E01001295,4.259,6.327217898128649,1.0,0,2.0682178981286485,48.56111524133948
E01001296,4.309,5.762044991199314,1.0,0,1.453044991199314,33.72116479924144
E01001297,4.665,6.711668374883765,1.0,0,2.0466683748837653,43.872848336200754
E01001298,4.935,6.7388763954683135,1.0,0,1.803876395468314,36.552713180715585
E01001299,2.409,2.6768064405485563,1.0,0,0.2678064405485565,11.116913264780262
E01001300,2.553,2.949128742681206,1.0,0,0.3961287426812059,15.516206137140852
E01001301,4.032,3.9876272576721687,1.0,0,-0.04437274232783128,-1.1005144426545457
E01001302,2.924,3.496566799542121,1.0,0,0.5725667995421211,19.58162789131741
E01001303,2.723,3.1457771090582085,1.0,0,0.42277710905820864,15.526151636364624
E01001304,3.078,3.6065204877229773,1.0,0,0.5285204877229774,17.170906033884908
E01001305,2.181,2.677295244849371,1.0,0,0.49629524484937093,22.755398663428288
E01001306,2.666,2.988491585705973,1.0,0,0.3224915857059729,12.096458578618638
E01001307,3.877,5.754587981472962,1.0,0,1.8775879814729626,48.42888783783757
E01001308,3.635,4.8007846685672675,1.0,0,1.1657846685672677,32.07110504999361
E01001309,3.777,5.284791503913101,1.0,0,1.5077915039131007,39.92034693971672
E01001310,4.201,5.445085761341622,1.0,0,1.2440857613416227,29.614038594182883
E01001311,5.045,6.305522977174884,1.0,0,1.260522977174884,24.98558924033467
E01001312,4.169,5.935512588410466,1.0,0,1.7665125884104667,42.37257348070201
E01001313,3.718,5.0402825684115,1.0,0,1.3222825684114996,35.5643509524341
E01001314,3.719,4.8268885468584655,1.0,0,1.1078885468584656,29.78995823765705
E01001315,4.129,5.57157362307517,1.0,0,1.4425736230751705,34.93760288387432
E01001316,5.681,5.999315171000861,1.0,0,0.3183151710008607,5.6031538637715315
E01001317,4.819,6.587714961823664,1.0,0,1.7687149618236644,36.70294587722898
E01001318,5.141,6.64521672360217,1.0,0,1.5042167236021697,29.259224345500286
E01001319,3.863,5.555212329747194,1.0,0,1.692212329747194,43.80565181846218
E01001320,5.31,6.573169351884234,1.0,0,1.2631693518842342,23.78850003548464
E01001321,4.26,6.309404579929145,1.0,0,2.0494045799291456,48.10808873073112
E01001322,4.187,6.218405908987981,1.0,0,2.0314059089879803,48.51697895839456
E01001323,4.597,6.391969587330825,1.0,0,1.794969587330825,39.046543122271586
E01001324,5.118,6.361105131611559,1.0,0,1.2431051316115589,24.288884947470862
E01001325,4.629,5.5230272960051305,1.0,0,0.894027296005131,19.313616245520222
E01001326,5.162,6.646872824808881,1.0,0,1.484872824808881,28.765455730509125
E01001327,4.726,6.276119220672698,1.0,0,1.5501192206726984,32.79981423344685
E01001328,5.314,6.77230191996748,1.0,0,1.4583019199674796,27.442640571461794
E01001329,4.605,5.999558770761689,1.0,0,1.3945587707616882,30.283578083858593
E01001330,6.026,6.973384561752948,1.0,0,0.9473845617529486,15.721615694539473
E01001331,5.911,6.725846211642152,1.0,0,0.814846211642152,13.785251423484217
E01001332,5.623,6.443541247095981,1.0,0,0.8205412470959805,14.592588424257167
E01001333,5.881,8.196883710247914,1.0,0,2.3158837102479133,39.37908026267494
E01001334,6.474,7.239021180767455,1.0,0,0.7650211807674552,11.81682392288315
E01001335,3.728,5.2842149089845325,1.0,0,1.5562149089845323,41.74396215087265
E01001336,5.095,6.118913950293574,1.0,0,1.023913950293574,20.09644652195435
E01001337,4.869,5.940123106041643,1.0,0,1.071123106041643,21.998831506297865
E01001338,5.136,7.647514057051432,1.0,0,2.511514057051432,48.900195814864325
E01001339,5.541,6.570629020958647,1.0,0,1.0296290209586463,18.582007236214512
E01001340,5.438,6.221121982185838,1.0,0,0.783121982185838,14.400919128095587
E01001341,4.288,5.61983082188568,1.0,0,1.3318308218856796,31.059487450692153
E01001342,4.553,5.958725178183876,1.0,0,1.405725178183876,30.874701914866595
E01001343,3.708,4.671921703133592,1.0,0,0.9639217031335914,25.99573093672037
E01001344,4.307,6.029142977435246,1.0,0,1.7221429774352455,39.984745238803
E01001345,4.557,6.243484124088173,1.0,0,1.6864841240881727,37.00864876208411
E01001346,3.64,5.478091807725857,1.0,0,1.8380918077258568,50.497027684776285
E01001347,3.805,5.314902231848956,1.0,0,1.509902231848956,39.68205602756783
E01001348,3.977,5.612076949393316,1.0,0,1.6350769493933162,41.113325355627765
E01001349,4.56,5.799281778884824,1.0,0,1.2392817788848243,27.177231993088252
E01001350,3.872,4.455426635452174,1.0,0,0.5834266354521738,15.067836659405314
E01001351,4.759,5.586228766958132,1.0,0,0.8272287669581315,17.38240737461928
E01001352,3.832,4.13497667119016,1.0,0,0.3029766711901605,7.906489331684773
E01001353,4.795,5.512035346879817,1.0,0,0.7170353468798174,14.953813282165118
E01001354,3.795,4.415590588560128,1.0,0,0.6205905885601277,16.352848183402575
E01001355,4.339,4.8891959233138715,1.0,0,0.5501959233138711,12.68024713790899
E01001356,5.035,6.80499641799949,1.0,0,1.76999641799949,35.153851400188486
E01001357,5.315,5.160902055396382,1.0,0,-0.1540979446036186,-2.899302814743529
E01001358,6.12,5.6142942719522155,1.0,0,-0.5057057280477846,-8.263165490976872
E01001359,5.438,8.028911409828886,1.0,0,2.5909114098288866,47.64456435875113
E01001360,4.893,7.430717397662191,1.0,0,2.537717397662191,51.864242748052135
E01001361,5.872,8.354149104048876,1.0,0,2.482149104048876,42.27093160846178
E01001362,5.609,7.66260887643784,1.0,0,2.05360887643784,36.61274516737102
E01001363,5.304,7.5320851386693075,1.0,0,2.2280851386693072,42.007638361035205
E01001364,5.477,7.310266091390622,1.0,0,1.8332660913906214,33.472084925883166
E01001365,5.354,7.702703489523281,1.0,0,2.348703489523281,43.86820114910872
E01001366,5.505,8.041699156709328,1.0,0,2.5366991567093278,46.079912020151276
E01001367,6.209,8.487980373817441,1.0,0,2.2789803738174417,36.70446728647837
E01001368,5.03,7.319939971756984,1.0,0,2.2899399717569837,45.52564556176906
E01001369,5.582,8.131968394665378,1.0,0,2.5499683946653784,45.68198485606196
E01001370,5.164,7.927516120221562,1.0,0,2.7635161202215626,53.51502943883739
E01001371,5.507,7.9133243839320695,1.0,0,2.40632438393207,43.695739675541496
E01001372,5.666,7.9159174300555435,1.0,0,2.249917430055543,39.7090968947325
E01001373,5.213,7.4107533954763785,1.0,0,2.1977533954763784,42.15909064792592
E01001374,3.378,4.013369058457594,1.0,0,0.6353690584575942,18.80903074178787
E01001375,2.04,1.7004626206335864,1.0,0,-0.3395373793664136,-16.64398918462812
E01001376,4.123,4.396375131639731,1.0,0,0.2733751316397308,6.630490701909551
E01001377,2.988,2.3135629660110144,1.0,0,-0.6744370339889856,-22.571520548493496
E01001379,2.052,1.9477698822300842,1.0,0,-0.10423011776991586,-5.079440437130403
E01001380,3.125,3.3418884968457983,1.0,0,0.21688849684579825,6.940431899065544
E01001381,4.076,4.476331341483223,1.0,0,0.40033134148322347,9.82167177338625
E01001382,2.32,2.3589885828375667,1.0,0,0.0389885828375669,1.6805423636882284
E01001383,3.46,4.0397679992965125,1.0,0,0.5797679992965126,16.756300557702676
E01001384,3.018,3.6781827524899002,1.0,0,0.6601827524899004,21.874842693502337
E01001385,2.924,2.9933848556775273,1.0,0,0.06938485567752739,2.3729430806267917
E01001386,3.016,3.0110016822326786,1.0,0,-0.004998317767321403,-0.16572671642312345
E01001387,3.783,3.832708759092651,1.0,0,0.04970875909265127,1.3140036767816883
E01001388,4.944,5.169335723405502,1.0,0,0.225335723405502,4.557761395742355
E01001389,3.854,4.968163116359491,1.0,0,1.1141631163594905,28.90926612245694
E01001390,4.226,4.312389577893992,1.0,0,0.08638957789399182,2.0442398933741557
E01001391,5.748,5.971736960139099,1.0,0,0.2237369601390986,3.8924314568388763
E01001392,3.625,3.3831046885100653,1.0,0,-0.2418953114899347,-6.672974110067164
E01001393,4.501,5.020539388198991,1.0,0,0.5195393881989903,11.542754681159524
E01001394,5.205,6.507395720286593,1.0,0,1.3023957202865928,25.022011917129543
E01001395,5.851,6.146655214896091,1.0,0,0.29565521489609115,5.0530715244589155
E01001396,4.486,5.313335187209779,1.0,0,0.8273351872097789,18.442603370703946
E01001397,5.227,6.150662429294549,1.0,0,0.9236624292945486,17.670985829243325
E01001398,2.214,1.565041164997067,1.0,0,-0.6489588350029329,-29.311600496970776
E01001399,2.519,2.4361504755326786,1.0,0,-0.08284952446732152,-3.288984695010779
E01001400,2.905,2.290937708539836,1.0,0,-0.6140622914601637,-21.13811674561665
E01001401,2.948,2.5753106784397213,1.0,0,-0.3726893215602787,-12.642107244242831
E01001402,3.114,3.004322310293329,1.0,0,-0.10967768970667091,-3.522083805609214
E01001403,4.034,3.879565642090956,1.0,0,-0.15443435790904392,-3.8283182426634585
E01001404,3.959,4.053680287005353,1.0,0,0.09468028700535269,2.3915202577760213
E01001405,3.619,3.30252415000272,1.0,0,-0.3164758499972802,-8.74484249785245
E01001406,4.896,4.567473716071667,1.0,0,-0.3285262839283325,-6.710095668470844
E01001407,3.4,3.30913291869089,1.0,0,-0.09086708130910992,-2.6725612149738214
E01001408,3.351,2.9599935303108973,1.0,0,-0.3910064696891027,-11.668351825995305
E01001409,5.536,5.13813166222584,1.0,0,-0.39786833777415964,-7.186928066729763
E01001410,6.96,4.9650883017863245,1.0,0,-1.9949116982136754,-28.662524399621773
E01001411,3.662,2.9268851298858483,1.0,0,-0.7351148701141517,-20.074136267453625
E01001412,3.428,3.8829077659954025,1.0,0,0.4549077659954026,13.27035490068269
E01001413,1.849,1.0866014943755569,1.0,0,-0.7623985056244431,-41.23301815167351
E01001414,6.247,4.528666777305053,1.0,0,-1.7183332226949473,-27.506534699775045
E01001415,4.874,4.0221298521981375,1.0,0,-0.8518701478018622,-17.4778446409902
E01001416,1.835,1.083880438615886,1.0,0,-0.751119561384114,-40.93294612447488
E01001417,1.943,0.39328701467865307,1.0,0,-1.549712985321347,-79.75877433460354
E01001418,4.511,3.896163474286405,1.0,0,-0.6148365257135953,-13.629716819188545
E01001419,4.325,4.057785766136865,1.0,0,-0.26721423386313514,-6.178363788743009
E01001420,4.832,3.9171077829705787,1.0,0,-0.9148922170294211,-18.93402767031087
E01001421,5.153,4.8946746452719765,1.0,0,-0.2583253547280231,-5.013106049447373
E01001422,1.579,1.2683842813938544,1.0,0,-0.31061571860614556,-19.671673122618465
E01001423,5.718,6.036273649560762,1.0,0,0.3182736495607621,5.56617085625677
E01001424,6.2,5.965262752257836,1.0,0,-0.23473724774216453,-3.786084641002654
E01001425,6.733,6.7781010989098744,1.0,0,0.04510109890987479,0.6698514616051506
E01001426,5.959,6.289899165932586,1.0,0,0.3308991659325864,5.552931128252834
E01001427,6.374,6.6435019359863325,1.0,0,0.2695019359863329,4.228144587171837
E01001428,5.805,5.975696981276116,1.0,0,0.17069698127611588,2.940516473318103
E01001429,5.094,6.627165383800997,1.0,0,1.5331653838009967,30.097475143325415
E01001430,6.439,6.928885645763021,1.0,0,0.48988564576302096,7.608101347461111
E01001431,6.447,6.567866750344335,1.0,0,0.12086675034433458,1.8747750945297748
E01001432,6.229,6.631746624423436,1.0,0,0.4027466244234361,6.465670644139286
E01001433,5.451,5.253840720336977,1.0,0,-0.1971592796630226,-3.6169378033942876
E01001434,4.694,5.01465056509147,1.0,0,0.32065056509147016,6.831072967436517
E01001435,3.967,4.384827635232921,1.0,0,0.4178276352329209,10.532584704636271
E01001436,4.559,5.211958090678366,1.0,0,0.6529580906783661,14.32239725111573
E01001437,6.244,6.0540280995440146,1.0,0,-0.18997190045598522,-3.042471179628207
E01001438,5.184,5.4307617120446245,1.0,0,0.24676171204462438,4.7600638897496985
E01001439,5.672,5.648327474773988,1.0,0,-0.023672525226011487,-0.4173576379762251
E01001440,5.091,5.820240479058708,1.0,0,0.7292404790587081,14.324110765246674
E01001441,6.257,5.310439697019354,1.0,0,-0.9465603029806458,-15.128021463651045
E01001442,5.776,5.503144799141908,1.0,0,-0.2728552008580918,-4.7239473832772125
E01001444,4.291,4.898164542943613,1.0,0,0.6071645429436128,14.149721345691278
E01001445,5.341,5.359212608937817,1.0,0,0.018212608937816732,0.34099623549553887
E01001446,4.93,5.50379545070593,1.0,0,0.57379545070593,11.638852955495537
E01001447,6.096,5.304812898227368,1.0,0,-0.791187101772632,-12.978791039577295
E01001448,5.299,5.024272595471749,1.0,0,-0.2747274045282513,-5.18451414471129
