LSOA11CD,Barriers_2019,Barriers_2025_pred,confidence,boundary_changed,change,pct_change
E01021875,44.999,39.187886822093056,1.0,0,-5.811113177906947,-12.91387181472243
E01021878,14.467,20.32171374578927,1.0,0,5.854713745789271,40.469439039118484
E01021879,6.377,22.068220674366557,1.0,0,15.691220674366559,246.05959972348376
E01021880,12.318,20.500225900781373,1.0,0,8.182225900781374,66.42495454441772
E01021881,6.903,20.706442338214526,1.0,0,13.803442338214527,199.962948547219
E01021882,40.622,38.102030412170045,1.0,0,-2.519969587829955,-6.203460164024309
E01021883,7.853,30.002989490747808,1.0,0,22.149989490747807,282.05767847635053
E01021884,19.684,26.36608302687184,1.0,0,6.68208302687184,33.94677416618492
E01021885,38.289,31.121428173893236,1.0,0,-7.167571826106766,-18.71966315679899
E01021886,19.402,22.713180924835655,1.0,0,3.3111809248356536,17.066183511162013
E01021887,34.582,24.13264249733369,1.0,0,-10.44935750266631,-30.21617460721274
E01021888,19.981,25.452453874976293,1.0,0,5.471453874976291,27.383283494200946
E01021889,27.091,24.000563886265475,1.0,0,-3.090436113734526,-11.40761180367844
E01021890,20.124,17.098687811606624,1.0,0,-3.025312188393375,-15.033354146260063
E01021891,12.898,14.644224383581108,1.0,0,1.746224383581108,13.538722155226454
E01021892,18.643,22.104321294509855,1.0,0,3.4613212945098546,18.566332105937107
E01021893,27.823,21.961175729392494,1.0,0,-5.8618242706075065,-21.06826823350288
E01021894,12.417,17.76344288389251,1.0,0,5.346442883892509,43.057444502637594
E01021895,11.057,17.606610290241925,1.0,0,6.549610290241924,59.23496690098511
E01021896,25.041,20.529032006128546,1.0,0,-4.511967993871455,-18.018321927524678
E01021897,29.395,18.950786533072495,1.0,0,-10.444213466927504,-35.53057821713728
E01021898,9.354,17.257499956502897,1.0,0,7.903499956502898,84.49326444839534
E01021899,17.506,32.82042318595882,1.0,0,15.314423185958823,87.48099614965625
E01021900,24.502,34.30284088422455,1.0,0,9.800840884224552,40.000166860764644
E01021901,49.475,43.610981189136226,1.0,0,-5.864018810863776,-11.85248875364078
E01021902,46.663,37.55241728298225,1.0,0,-9.11058271701775,-19.52421129592557
E01021903,41.627,40.38786856003293,1.0,0,-1.2391314399670748,-2.976749321274833
E01021904,13.512,30.435487871296747,1.0,0,16.923487871296746,125.24783800545254
E01021905,8.814,31.11082782144745,1.0,0,22.29682782144745,252.97059021383538
E01021906,15.704,31.53430290182044,1.0,0,15.830302901820438,100.80427217155145
E01021907,23.583,43.20873381779979,1.0,0,19.62573381779979,83.21983555018357
E01021908,4.123,37.932566685756335,1.0,0,33.80956668575634,820.0234461740561
E01021909,49.773,44.68189480871227,1.0,0,-5.091105191287731,-10.228648446522675
E01021910,8.883,38.92599335195356,1.0,0,30.04299335195356,338.2077378357938
E01021911,31.909,35.787628452870294,1.0,0,3.878628452870295,12.155280494124838
E01021912,17.411,28.73595098241499,1.0,0,11.32495098241499,65.04480490732863
E01021913,38.604,36.82931071663924,1.0,0,-1.7746892833607575,-4.597164240391559
E01021914,27.726,28.269956432539953,1.0,0,0.5439564325399537,1.961900139002935
E01021915,50.097,40.63215568547486,1.0,0,-9.464844314525145,-18.893036138940744
E01021916,9.38,35.2321548385901,1.0,0,25.852154838590096,275.609326637421
E01021917,35.062,32.47945526869836,1.0,0,-2.5825447313016383,-7.365651506764128
E01021918,10.107,18.262676923844943,1.0,0,8.155676923844943,80.69335038928409
E01021919,6.275,15.641569600761937,1.0,0,9.366569600761936,149.26804144640536
E01021920,29.23,25.890973119156914,1.0,0,-3.339026880843086,-11.423287310445042
E01021921,42.718,36.12224387199265,1.0,0,-6.595756128007352,-15.44022690202573
E01021922,15.565,25.994768201196777,1.0,0,10.429768201196778,67.00782654157905
E01021923,12.324,24.281694330631215,1.0,0,11.957694330631215,97.02770472761455
E01021924,13.001,24.046556504616383,1.0,0,11.045556504616384,84.95928393674629
E01021925,11.275,15.099301662114502,1.0,0,3.824301662114502,33.918418289263876
E01021926,11.772,15.219519372965541,1.0,0,3.447519372965541,29.285757500556752
E01021927,14.881,21.74325387654041,1.0,0,6.862253876540411,46.114198484916415
E01021928,19.824,22.027921964360118,1.0,0,2.2039219643601164,11.117443323043364
E01021929,15.327,21.10143657334096,1.0,0,5.774436573340958,37.674930340842685
E01021930,22.437,22.509111510376847,1.0,0,0.07211151037684616,0.32139550910035275
E01021931,16.61,21.028876190945116,1.0,0,4.418876190945117,26.603709758850794
E01021932,19.516,19.98805013164486,1.0,0,0.4720501316448633,2.418785261553922
E01021933,27.324,25.432273031478985,1.0,0,-1.8917269685210165,-6.923316383110146
E01021934,14.766,20.90059548131094,1.0,0,6.1345954813109405,41.54541163017026
E01021935,8.969,20.06668360889949,1.0,0,11.097683608899489,123.73378981937218
E01021936,20.126,16.43986978718423,1.0,0,-3.6861302128157725,-18.315264895238855
E01021937,19.361,16.99560165202238,1.0,0,-2.365398347977621,-12.217335612714326
E01021938,13.502,16.104482755199378,1.0,0,2.602482755199377,19.274794513400806
E01021939,13.219,18.362373689873202,1.0,0,5.1433736898732025,38.908946893662176
E01021940,17.436,20.714158882306652,1.0,0,3.278158882306652,18.80109475973074
E01021941,20.686,21.798692840978617,1.0,0,1.1126928409786174,5.378965682000471
E01021942,18.427,28.16115591310749,1.0,0,9.73415591310749,52.82550557935361
E01021943,11.399,22.173103067763968,1.0,0,10.774103067763969,94.51796708276139
E01021944,15.73,25.088865231754575,1.0,0,9.358865231754574,59.4969181929725
E01021945,9.528,21.035428415162194,1.0,0,11.507428415162194,120.77485742193738
E01021946,23.161,18.37342152428223,1.0,0,-4.787578475717773,-20.670862552211787
E01021947,21.28,16.40720693081731,1.0,0,-4.872793069182691,-22.898463670971292
E01021948,21.982,17.263137519394206,1.0,0,-4.718862480605793,-21.466938770838837
E01021949,18.775,15.04148321417208,1.0,0,-3.733516785827918,-19.88557542385043
E01021950,21.871,16.29984828551131,1.0,0,-5.571151714488689,-25.47278000314887
E01021951,20.626,14.964515470535225,1.0,0,-5.661484529464776,-27.4482911348045
E01021952,17.372,20.24885360034973,1.0,0,2.8768536003497296,16.56029012404864
E01021953,30.704,30.464433250833856,1.0,0,-0.23956674916614418,-0.7802460564295993
E01021954,21.239,25.620799398760255,1.0,0,4.381799398760254,20.630911995669543
E01021955,23.967,25.131112463731444,1.0,0,1.1641124637314455,4.857147176248365
E01021956,35.154,27.701595480696493,1.0,0,-7.45240451930351,-21.199307388358392
E01021957,20.872,22.120749912746074,1.0,0,1.2487499127460744,5.982895327453403
E01021958,15.246,17.900074062549802,1.0,0,2.6540740625498014,17.408330464054842
E01021959,15.157,18.862864932226472,1.0,0,3.705864932226472,24.449857704205794
E01021960,25.164,17.090449497738447,1.0,0,-8.073550502261554,-32.08373272238735
E01021961,16.246,14.524420428968604,1.0,0,-1.7215795710313948,-10.596944300328666
E01021962,24.965,17.754413056057185,1.0,0,-7.210586943942815,-28.882783672913337
E01021963,17.144,16.10332339697895,1.0,0,-1.0406766030210477,-6.070208837033643
E01021964,15.095,13.40304196079411,1.0,0,-1.6919580392058915,-11.208731627730318
E01021965,15.288,14.439883714827717,1.0,0,-0.8481162851722832,-5.547594748641307
E01021966,24.203,16.90128042398831,1.0,0,-7.301719576011688,-30.16865502628471
E01021967,5.936,29.776762507862365,1.0,0,23.840762507862365,401.630096156711
E01021968,12.863,21.73332962852687,1.0,0,8.870329628526871,68.96003753810831
E01021969,15.674,21.744265060982695,1.0,0,6.070265060982695,38.72824461517606
E01021970,17.93,22.23188838334477,1.0,0,4.301888383344771,23.992684792776192
E01021971,26.749,31.66213821623519,1.0,0,4.91313821623519,18.367558474093197
E01021972,27.792,35.14952544439869,1.0,0,7.357525444398689,26.473537148815083
E01021973,19.167,32.19313922862976,1.0,0,13.02613922862976,67.96128360530994
E01021974,41.472,39.89135254821466,1.0,0,-1.5806474517853388,-3.8113605608249874
E01021975,23.22,28.321544144460766,1.0,0,5.101544144460767,21.970474351682896
E01021976,10.661,24.20278238089449,1.0,0,13.54178238089449,127.02169009374815
E01021977,20.63,29.421182489137635,1.0,0,8.791182489137636,42.613584532901776
E01021978,30.609,38.96860523019696,1.0,0,8.359605230196955,27.310938711480137
E01021979,25.921,28.064471711458744,1.0,0,2.1434717114587443,8.26924775841497
E01021980,10.185,26.152150770168593,1.0,0,15.967150770168592,156.77123976601465
E01021981,16.844,27.59493798713617,1.0,0,10.750937987136169,63.826513815816725
E01021982,10.244,23.98995685180612,1.0,0,13.74595685180612,134.18544369197696
E01021983,27.589,28.895473944243285,1.0,0,1.3064739442432867,4.735488579663223
E01021984,17.188,27.930067843977817,1.0,0,10.742067843977818,62.49748571083209
E01021985,13.89,20.842140242329798,1.0,0,6.952140242329797,50.05140563232395
E01021986,11.664,20.368975332384377,1.0,0,8.704975332384377,74.63113282222545
E01021987,5.465,21.213090506205685,1.0,0,15.748090506205685,288.1626808088872
E01021988,28.237,34.28648425867513,1.0,0,6.0494842586751325,21.42396238508033
E01021989,11.181,28.470943951825063,1.0,0,17.289943951825066,154.6368299063149
E01021990,10.747,26.660738956718706,1.0,0,15.913738956718706,148.07610455679452
E01021991,25.689,38.512955322681925,1.0,0,12.823955322681925,49.920025390953036
E01021992,29.581,36.30514091794983,1.0,0,6.724140917949828,22.73128331682441
E01021993,17.014,33.9873596850336,1.0,0,16.973359685033603,99.76113603522748
E01021994,11.717,20.66812848048538,1.0,0,8.951128480485378,76.39437125958332
E01021995,14.604,18.594107593584937,1.0,0,3.9901075935849377,27.32201858110749
E01021996,22.217,21.102834509789783,1.0,0,-1.1141654902102154,-5.014923212901001
E01021997,22.58,26.352332424377366,1.0,0,3.7723324243773675,16.706520922840426
E01021998,16.312,25.879109666949994,1.0,0,9.567109666949992,58.65074587389647
E01021999,11.526,17.75597226590486,1.0,0,6.229972265904859,54.051468557217234
E01022000,9.363,19.277242895083724,1.0,0,9.914242895083724,105.88746016323535
E01022001,13.857,20.161190228328664,1.0,0,6.304190228328665,45.4946253036636
E01022002,17.884,23.391891683773135,1.0,0,5.507891683773135,30.7978734274946
E01022004,12.14,24.229164407225205,1.0,0,12.089164407225205,99.58125541371668
E01022005,9.16,19.01360804810829,1.0,0,9.853608048108288,107.57214026319092
E01022006,12.797,22.40582360976649,1.0,0,9.608823609766489,75.08653285743915
E01022007,11.264,23.859628124277105,1.0,0,12.595628124277106,111.82198263740328
E01022008,16.031,26.87340446400765,1.0,0,10.84240446400765,67.63398705013817
E01022009,20.083,30.381452133899312,1.0,0,10.298452133899314,51.27945094806211
E01022010,17.568,27.064303920782052,1.0,0,9.49630392078205,54.05455328314009
E01022011,31.96,34.901391866752185,1.0,0,2.941391866752184,9.20335377582035
E01022012,19.221,24.233867480221,1.0,0,5.012867480221001,26.080159618235268
E01022013,14.315,27.704727665006985,1.0,0,13.389727665006985,93.53634414954234
E01022014,12.186,28.23772567681994,1.0,0,16.05172567681994,131.7226791139007
E01022015,30.122,26.970149313229847,1.0,0,-3.1518506867701532,-10.463616913784454
E01022016,16.451,34.13673755683476,1.0,0,17.68573755683476,107.50554712075106
E01022017,31.752,37.2792992529097,1.0,0,5.527299252909703,17.407719995306447
E01022018,23.073,34.17217689901345,1.0,0,11.09917689901345,48.104611012930484
E01022019,46.823,39.084152083734075,1.0,0,-7.738847916265925,-16.52787714641506
E01022020,15.985,23.392339641865497,1.0,0,7.407339641865498,46.339315870287756
E01022021,20.665,32.92097321331214,1.0,0,12.255973213312139,59.307879086920586
E01022022,19.394,23.076485496389438,1.0,0,3.6824854963894396,18.98775650401897
E01022023,15.632,24.68110492290613,1.0,0,9.04910492290613,57.88833753138517
E01022024,28.501,22.771787536683952,1.0,0,-5.729212463316049,-20.10179454515999
E01022025,20.565,23.481325982675372,1.0,0,2.916325982675371,14.181016205569515
E01022026,14.788,23.046857152926222,1.0,0,8.258857152926222,55.8483713343672
E01022027,21.474,21.37429782729639,1.0,0,-0.09970217270360848,-0.4642925058377968
E01022028,25.682,35.45218726140753,1.0,0,9.770187261407532,38.04293770503673
E01022030,19.58,25.043656899964155,1.0,0,5.463656899964157,27.904274259265357
E01022031,27.717,29.97425774703263,1.0,0,2.2572577470326323,8.143946845014367
E01022032,21.936,28.665951901740158,1.0,0,6.729951901740158,30.67994120049306
E01022033,8.424,21.70901993472983,1.0,0,13.285019934729831,157.70441517960387
E01022034,8.896,19.830523718343514,1.0,0,10.934523718343513,122.91505978353767
E01022035,5.851,19.497701786243887,1.0,0,13.646701786243888,233.237084023994
E01022036,29.223,24.634192904398343,1.0,0,-4.588807095601656,-15.702724209019113
E01022037,14.979,19.88254263396633,1.0,0,4.903542633966332,32.73611478714422
E01022038,15.721,20.651906270901726,1.0,0,4.930906270901726,31.36509300236452
E01022039,22.485,28.60935064697817,1.0,0,6.124350646978172,27.2374945384842
E01022040,19.855,25.256866667363028,1.0,0,5.401866667363027,27.206581049423455
E01022041,9.155,19.36277828005297,1.0,0,10.207778280052972,111.49948967835033
E01022042,18.613,22.811575942427154,1.0,0,4.198575942427155,22.55722313666338
E01022043,16.567,22.91638131784505,1.0,0,6.349381317845051,38.32547424304371
E01022044,13.461,19.88315558392742,1.0,0,6.4221555839274185,47.70934985459786
E01022045,25.536,38.08566573825325,1.0,0,12.549665738253246,49.14499427574109
E01022046,33.138,43.478843305963004,1.0,0,10.340843305963006,31.205393523939303
E01022047,29.554,36.695736537285015,1.0,0,7.141736537285016,24.16504208325444
E01022048,18.508,19.57800888430477,1.0,0,1.0700088843047695,5.781331771692076
E01022049,18.592,19.556914360529696,1.0,0,0.964914360529697,5.189943849664894
E01022050,13.831,20.194564593735514,1.0,0,6.363564593735514,46.00943238909344
E01022051,41.211,36.65356461882553,1.0,0,-4.5574353811744714,-11.058783774173088
E01022052,18.517,30.676923627935683,1.0,0,12.159923627935683,65.6689724465933
E01022053,40.166,34.154886820916616,1.0,0,-6.011113179083381,-14.965675394819952
E01022054,25.799,29.40475204142026,1.0,0,3.60575204142026,13.976324824296523
E01022055,22.705,26.224699196925226,1.0,0,3.5196991969252274,15.501868297402456
E01022056,13.351,27.852433554234807,1.0,0,14.501433554234806,108.61683435124564
E01022057,48.608,39.5628237920843,1.0,0,-9.045176207915695,-18.60841056598851
E01022058,52.398,39.65314883391656,1.0,0,-12.744851166083443,-24.32316341479339
E01022059,35.201,34.42257639897558,1.0,0,-0.7784236010244214,-2.2113678617778514
E01022060,34.386,31.442884212023287,1.0,0,-2.9431157879767156,-8.55905248640934
E01022061,34.832,38.494017200423706,1.0,0,3.662017200423705,10.513370465157628
E01022062,17.644,32.49352783623583,1.0,0,14.84952783623583,84.16191247016454
E01022063,11.477,28.082881520749197,1.0,0,16.605881520749197,144.68834643852222
E01022064,36.086,35.26072697102566,1.0,0,-0.8252730289743369,-2.2869617828918054
E01022067,14.664,21.2815918003941,1.0,0,6.6175918003941,45.128149211634614
E01022068,36.125,28.458580088807047,1.0,0,-7.666419911192953,-21.22192362959987
E01022069,18.732,22.814966158878175,1.0,0,4.082966158878175,21.79674438863002
E01022070,13.985,30.5412887934405,1.0,0,16.5562887934405,118.38604786156955
E01022071,48.965,39.25032698976252,1.0,0,-9.714673010237483,-19.84003473958436
E01022072,37.701,33.95976796736491,1.0,0,-3.7412320326350894,-9.923429173324552
E01022073,11.036,29.942274563797604,1.0,0,18.906274563797602,171.3145574827619
E01022074,15.489,20.902246268526376,1.0,0,5.413246268526375,34.94897197060091
E01022075,12.71,17.0032425882603,1.0,0,4.2932425882602985,33.77846253548622
E01022076,12.463,12.83858244656436,1.0,0,0.37558244656436024,3.013579768630027
E01022077,36.5,25.015704332523082,1.0,0,-11.484295667476918,-31.4638237465121
E01022078,28.399,19.572165641607576,1.0,0,-8.826834358392425,-31.081497089307458
E01022079,26.424,14.839841733874103,1.0,0,-11.584158266125897,-43.83953325055214
E01022080,12.783,16.931683973869013,1.0,0,4.148683973869014,32.45469744089036
E01022081,22.502,16.980106833284687,1.0,0,-5.521893166715312,-24.539566112858022
E01022082,25.504,18.92679080360029,1.0,0,-6.577209196399711,-25.788931918129354
E01022083,28.496,27.771813223235448,1.0,0,-0.7241867767645509,-2.5413629167762175
E01022084,10.334,23.594744681038925,1.0,0,13.260744681038926,128.32150842886517
E01022085,10.8,21.23271944243726,1.0,0,10.43271944243726,96.59925409664129
E01022086,20.703,25.485708599540352,1.0,0,4.782708599540353,23.101524414531003
E01022087,21.372,22.406301123075522,1.0,0,1.0343011230755224,4.839514893671731
E01022088,47.219,39.61571562916794,1.0,0,-7.603284370832064,-16.102171521701145
E01022089,44.38,39.30979230867038,1.0,0,-5.070207691329621,-11.424532878164985
E01022090,40.215,34.47454712849721,0.75,1,-5.7404528715027965,-14.274407239842834
E01022091,28.432,32.295858501025975,0.75,1,3.8638585010259767,13.589823090271443
E01022092,36.46,36.318801484491935,1.0,0,-0.14119851550806573,-0.38726965306655436
E01022093,12.773,31.665353355480995,1.0,0,18.892353355480996,147.90850509262503
E01022094,21.759,31.160777485220763,1.0,0,9.401777485220762,43.20868369511817
E01022095,52.579,39.30450036051768,1.0,0,-13.274499639482322,-25.246770839084657
E01022096,54.842,43.206294569977466,1.0,0,-11.635705430022533,-21.21677807159209
E01022097,47.366,43.2174347394008,1.0,0,-4.148565260599199,-8.758529875014142
E01022098,52.559,44.31044461092593,1.0,0,-8.24855538907407,-15.693897123373866
E01022099,34.456,36.89411972896494,1.0,0,2.438119728964935,7.076038219656764
E01022100,14.21,7.371537531786398,1.0,0,-6.838462468213603,-48.12429604654189
E01022101,12.817,7.166460664851866,1.0,0,-5.650539335148134,-44.08628645664457
E01022102,13.847,12.698435768889336,1.0,0,-1.1485642311106634,-8.294679216513781
E01022103,17.216,15.085596809816387,0.75,1,-2.130403190183614,-12.374553846326753
E01022104,14.978,10.09712159186303,1.0,0,-4.8808784081369705,-32.586983630237484
E01022105,7.704,18.7834587577473,1.0,0,11.0794587577473,143.81436601437306
E01022106,15.613,9.869712888219105,1.0,0,-5.743287111780894,-36.78528861705562
E01022107,17.946,12.253155273958368,1.0,0,-5.692844726041633,-31.722081388842263
E01022108,19.03,18.005834012843916,1.0,0,-1.0241659871560849,-5.381849643489673
E01022109,19.808,18.40021104265641,1.0,0,-1.407788957343591,-7.107173653794382
E01022110,9.776,13.367389016124395,1.0,0,3.5913890161243955,36.73679435479128
E01022111,4.013,11.103728757348161,1.0,0,7.090728757348161,176.69396355215954
E01022112,6.545,16.341808738207405,1.0,0,9.796808738207405,149.68386154633163
E01022113,20.241,12.524101691508296,1.0,0,-7.716898308491704,-38.12508427692161
E01022114,21.184,17.52111488643751,1.0,0,-3.662885113562492,-17.29080963728518
E01022115,20.15,8.645711325105834,1.0,0,-11.504288674894164,-57.09324404413978
E01022116,15.084,9.484104436397798,1.0,0,-5.599895563602201,-37.12473855477461
E01022117,15.627,9.168112275566626,1.0,0,-6.4588877244333744,-41.331590992726525
E01022118,8.628,9.554414603354639,1.0,0,0.9264146033546385,10.737304164981902
E01022119,7.018,7.700206359317955,1.0,0,0.6822063593179548,9.720808767710956
E01022120,15.546,16.24314897939975,1.0,0,0.6971489793997492,4.484426729703777
E01022121,18.581,16.90238161013793,1.0,0,-1.67861838986207,-9.03405839223976
E01022122,17.537,18.021883914533642,1.0,0,0.48488391453364343,2.7649193963257312
E01022123,28.867,19.307615477518944,1.0,0,-9.559384522481057,-33.11526837732032
E01022124,15.856,11.253623499165947,1.0,0,-4.602376500834053,-29.026087921506388
E01022125,19.638,10.182792115677605,1.0,0,-9.455207884322396,-48.147509340678255
E01022126,13.813,9.715019262938634,1.0,0,-4.097980737061366,-29.667564881353552
E01022127,17.067,13.14158772002488,1.0,0,-3.92541227997512,-23.000013358968303
E01022128,18.697,13.503368231283233,1.0,0,-5.193631768716767,-27.777888263982277
E01022129,12.89,13.447506159544194,1.0,0,0.557506159544193,4.325105970086835
E01022130,12.934,8.390784358169187,1.0,0,-4.5432156418308125,-35.12614536748734
E01022131,15.406,15.079224582361311,1.0,0,-0.32677541763868945,-2.12109189691477
E01022132,20.504,16.90259369390597,1.0,0,-3.601406306094031,-17.56440843783667
E01022133,17.002,16.594829266729832,1.0,0,-0.40717073327016706,-2.394840214505159
E01022134,16.547,13.004239555803942,1.0,0,-3.542760444196059,-21.41028853687109
E01022135,18.714,9.242571540363555,1.0,0,-9.471428459636444,-50.61145911957061
E01022136,16.261,7.640188485508668,1.0,0,-8.620811514491331,-53.015260528204486
E01022137,11.687,6.940776696147974,1.0,0,-4.746223303852025,-40.61113462695324
E01022138,13.58,8.09045296785184,1.0,0,-5.48954703214816,-40.4237631233296
E01022139,29.251,14.360769179434731,1.0,0,-14.89023082056527,-50.905031693156715
E01022140,17.855,10.780807026830843,1.0,0,-7.074192973169158,-39.620235077956636
E01022141,17.914,10.093629651846445,1.0,0,-7.820370348153556,-43.65507618708025
E01022142,10.45,9.87729131016572,1.0,0,-0.572708689834279,-5.480465931428508
E01022143,25.541,15.714663810407625,1.0,0,-9.826336189592375,-38.472793506880606
E01022144,20.901,12.990883528207744,1.0,0,-7.910116471792255,-37.845636437453976
E01022145,21.724,14.970850416966668,1.0,0,-6.753149583033332,-31.086124024274223
E01022146,22.134,16.139162521555818,1.0,0,-5.9948374784441825,-27.084293297389458
E01022147,23.314,19.43423709149811,1.0,0,-3.8797629085018883,-16.641343864209865
E01022148,18.72,12.915976370905202,1.0,0,-5.804023629094797,-31.004399728070496
E01022149,12.453,13.770443720902296,1.0,0,1.3174437209022969,10.579328040651225
E01022150,19.253,12.041509885543073,1.0,0,-7.211490114456927,-37.45644894020115
E01022151,20.409,15.150906206082585,1.0,0,-5.258093793917414,-25.763603282460753
E01022152,19.701,16.370425850090363,1.0,0,-3.330574149909637,-16.90560961326652
E01022153,20.822,15.646460505178425,1.0,0,-5.1755394948215745,-24.856111299690593
E01022154,19.635,14.542324946989446,1.0,0,-5.092675053010556,-25.936720412582407
E01022155,20.929,13.393883602562866,1.0,0,-7.5351163974371325,-36.00323186696513
E01022156,15.837,12.523474812581417,1.0,0,-3.3135251874185823,-20.922682246754952
E01022157,20.609,15.976412375191227,1.0,0,-4.6325876248087745,-22.47846875058845
E01022158,12.765,14.67601229519457,0.75,1,1.9110122951945687,14.970719116291175
E01022159,17.191,15.997242623449345,1.0,0,-1.1937573765506535,-6.944083395675956
E01022160,37.812,20.070948792925687,1.0,0,-17.74105120707431,-46.91910294899585
E01022161,38.935,21.96446597787622,1.0,0,-16.970534022123783,-43.586834524524924
E01022162,11.456,17.306508690090766,1.0,0,5.850508690090766,51.069384515457116
E01022163,18.709,15.352358123000851,1.0,0,-3.3566418769991486,-17.941321700781167
E01022164,16.754,16.072050833800535,1.0,0,-0.6819491661994661,-4.070366277900598
E01022165,26.082,15.753150612197036,1.0,0,-10.328849387802965,-39.60144692816105
E01022166,24.259,16.514413558496155,1.0,0,-7.744586441503845,-31.924590632358488
E01022167,17.116,14.804977251293305,1.0,0,-2.3110227487066943,-13.502119354444346
E01022168,4.216,11.18108767130817,1.0,0,6.9650876713081695,165.20606430996608
E01022169,13.054,13.157625707075518,1.0,0,0.10362570707551733,0.7938234033669168
E01022170,20.83,14.712177049496852,1.0,0,-6.117822950503147,-29.37024940231948
E01022171,11.585,11.41911019163689,1.0,0,-0.1658898083631115,-1.4319361964877988
E01022172,5.015,11.675270591008143,1.0,0,6.6602705910081434,132.80699084762
E01022173,14.591,13.460630897500483,1.0,0,-1.1303691024995164,-7.7470296929581
E01022174,13.18,12.223097826210196,1.0,0,-0.9569021737898034,-7.260259285203364
E01022175,44.025,42.59703691226034,1.0,0,-1.4279630877396556,-3.2435277404648626
E01022176,38.883,37.587922630106576,1.0,0,-1.295077369893427,-3.330703314799339
E01022177,11.32,25.477075035939034,1.0,0,14.157075035939034,125.06250031748262
E01022178,35.453,39.007893390023675,1.0,0,3.554893390023672,10.027059459068827
E01022179,42.634,37.950671426946926,1.0,0,-4.683328573053075,-10.984961704398074
E01022180,21.928,27.978783757902335,0.75,1,6.050783757902334,27.59386974599751
E01022181,23.975,28.711541875374024,1.0,0,4.736541875374023,19.7561704916539
E01022182,30.443,31.48310813642368,1.0,0,1.0401081364236795,3.4165756870994297
E01022183,25.923,24.998389088581618,1.0,0,-0.9246109114183803,-3.566758906833238
E01022184,40.712,34.18389421406341,1.0,0,-6.528105785936596,-16.03484423741549
E01022185,16.303,31.68155931417365,1.0,0,15.37855931417365,94.3296283762108
E01022186,50.183,45.344860490085814,1.0,0,-4.8381395099141855,-9.640992985501436
E01022187,43.006,39.51062580021831,1.0,0,-3.4953741997816934,-8.127643119057092
E01022188,37.463,19.059647569239672,1.0,0,-18.40335243076033,-49.1240755699232
E01022189,32.036,18.18414129770166,1.0,0,-13.85185870229834,-43.23841522755132
E01022190,37.434,18.156423820216737,1.0,0,-19.27757617978326,-51.49750542229861
E01022191,20.647,15.715533687131042,1.0,0,-4.931466312868956,-23.88466272518505
E01022192,16.34,19.2411634331148,1.0,0,2.9011634331147995,17.75497817083721
E01022193,16.43,19.60544717725918,1.0,0,3.17544717725918,19.32712828520499
E01022194,17.852,10.629079363280647,1.0,0,-7.222920636719353,-40.46000804794619
E01022195,26.524,19.057400994900647,1.0,0,-7.466599005099354,-28.15035064507372
E01022196,19.56,20.430405302155453,1.0,0,0.8704053021554543,4.449924857645472
E01022197,16.915,25.923960962740864,1.0,0,9.008960962740865,53.26018896092737
E01022198,19.226,16.42820593101349,1.0,0,-2.7977940689865086,-14.55213808897591
E01022199,9.656,11.574617135014005,1.0,0,1.9186171350140047,19.869688639333102
E01022200,17.936,14.667165437860888,1.0,0,-3.268834562139112,-18.224991983380423
E01022201,50.646,44.872443373759495,1.0,0,-5.773556626240506,-11.399827481421053
E01022202,27.725,35.45401518807931,1.0,0,7.729015188079309,27.877421778464594
E01022203,16.612,26.844176684855157,1.0,0,10.232176684855158,61.59509201092679
E01022204,14.816,24.35292797652211,1.0,0,9.53692797652211,64.36911431237925
E01022205,42.087,41.802341805486606,1.0,0,-0.2846581945133977,-0.6763565816366043
E01022206,45.177,42.23296355257572,0.75,1,-2.9440364474242813,-6.51667097732094
E01022207,35.23,37.09332930158245,1.0,0,1.8633293015824535,5.28904144644466
E01022208,18.375,26.687970048623896,1.0,0,8.312970048623896,45.240653325844335
E01022209,35.996,36.403249557213286,1.0,0,0.4072495572132837,1.1313744783122672
E01022210,10.927,27.149633187398443,1.0,0,16.222633187398444,148.46374290654748
E01022211,13.842,23.26281200182969,1.0,0,9.42081200182969,68.05961567569491
E01022212,24.312,27.69504646396529,0.75,1,3.3830464639652895,13.915130240067823
E01022213,8.318,33.46401391201879,1.0,0,25.146013912018795,302.3084144267708
E01022214,44.635,39.695548219744154,0.75,1,-4.939451780255844,-11.066319660033257
E01022215,38.673,44.15058342091385,1.0,0,5.477583420913845,14.163844079626212
E01022216,43.584,42.463551332226146,1.0,0,-1.1204486677738572,-2.570779799407712
E01022217,11.022,21.218295226865713,1.0,0,10.196295226865713,92.50857581986673
E01022218,16.018,24.993092390572137,1.0,0,8.975092390572136,56.03129223730888
E01022219,10.713,23.264297389285424,1.0,0,12.551297389285425,117.15950144017013
E01022220,9.987,21.37636853325322,1.0,0,11.38936853325322,114.04193985434286
E01022221,39.868,38.629797818835215,1.0,0,-1.2382021811647874,-3.1057544425724575
E01022222,46.392,43.082334480557215,1.0,0,-3.309665519442788,-7.134129848773038
E01022223,13.606,29.776704802351322,0.75,1,16.170704802351324,118.84980745517657
E01022224,36.02,33.33231161590546,1.0,0,-2.6876883840945425,-7.461655702650034
E01022225,37.481,27.313175012743564,1.0,0,-10.167824987256438,-27.12794479137813
E01022226,19.503,21.997725117086183,1.0,0,2.4947251170861833,12.791494216716316
E01022227,30.794,35.41118403539524,1.0,0,4.617184035395237,14.993778123644987
