LSOA11CD,CYP_2019,CYP_2025_pred,confidence,boundary_changed,change,pct_change
E01002950,0.094,0.29746741629260787,1.0,0,0.20346741629260787,216.4546981836254
E01002951,-1.818,-1.6396049393668242,1.0,0,0.1783950606331759,-9.812709605785253
E01002952,-0.671,-1.0605310164845896,1.0,0,-0.38953101648458954,58.05231244181662
E01002953,-1.614,-1.1993448361691037,1.0,0,0.4146551638308964,-25.691150175396306
E01002954,-0.853,-0.7101666691863578,1.0,0,0.14283333081364213,-16.744821900778682
E01002955,-0.987,-0.6638044089931983,1.0,0,0.32319559100680173,-32.745247315785385
E01002956,-0.226,-0.08447118603322286,1.0,0,0.14152881396677713,-62.62336901184829
E01002957,0.367,0.1992841056764861,1.0,0,-0.1677158943235139,-45.69915376662503
E01002958,-1.148,-1.4846608562963857,1.0,0,-0.33666085629638576,29.325858562402942
E01002959,-2.244,-2.065541140896966,1.0,0,0.17845885910303405,-7.952712081240376
E01002960,-1.852,-1.6315477576483253,1.0,0,0.22045224235167482,-11.90346880948568
E01002961,-1.536,-1.688119876546274,1.0,0,-0.1521198765462739,9.903637795981373
E01002962,-0.095,-0.3589491105361631,1.0,0,-0.2639491105361631,277.8411689854349
E01002963,-2.078,-1.278779966488052,1.0,0,0.7992200335119479,-38.46102182444408
E01002964,0.097,-0.30887481292713326,1.0,0,-0.40587481292713323,-418.4276421929208
E01002965,-1.02,-0.7031552148273711,1.0,0,0.31684478517262893,-31.06321423261068
E01002966,-1.031,-1.1374153743808013,1.0,0,-0.1064153743808014,10.321568805121377
E01002967,-1.379,-1.4981709605647964,1.0,0,-0.11917096056479637,8.641839054735051
E01002968,-0.614,-0.7478451054236201,1.0,0,-0.13384510542362016,21.79887710482413
E01002969,0.296,0.3832365533973881,1.0,0,0.08723655339738812,29.47180858019869
E01002970,-0.053,-0.04229201958337567,1.0,0,0.010707980416624331,-20.20373663514025
E01002971,-0.079,-0.4131224371618216,1.0,0,-0.3341224371618216,422.9397938757235
E01002972,-0.498,-0.48696924756776394,1.0,0,0.011030752432236057,-2.215010528561457
E01002973,-0.074,-0.05247156156209905,1.0,0,0.02152843843790095,-29.092484375541826
E01002974,-1.135,-0.7836200673009759,1.0,0,0.3513799326990241,-30.95858437876864
E01002975,-0.76,-0.7512152859992968,1.0,0,0.008784714000703242,-1.1558834211451634
E01002976,-0.115,-0.7025525297956929,1.0,0,-0.587552529795693,510.9152433006025
E01002977,-0.083,0.00487165225628293,1.0,0,0.08787165225628293,-105.86946054973846
E01002978,-1.402,-1.4113663651923525,1.0,0,-0.009366365192352566,0.668071697029427
E01002979,-1.197,-1.1075184424489657,1.0,0,0.08948155755103437,-7.47548517552501
E01002980,-1.281,-1.2337309529127294,1.0,0,0.04726904708727053,-3.6900114822225243
E01002981,-1.563,-1.2356610486952946,1.0,0,0.32733895130470536,-20.942991126340715
E01002982,-0.793,-0.7607414166522517,1.0,0,0.03225858334774834,-4.067917193915301
E01002983,-1.486,-1.3045073806053118,1.0,0,0.1814926193946882,-12.213500632213202
E01002984,-1.212,-1.0362804955565075,1.0,0,0.1757195044434925,-14.498308947482878
E01002985,-0.865,-0.9637125955347768,1.0,0,-0.09871259553477685,11.411860755465533
E01002986,-1.158,-0.8575839963283951,1.0,0,0.3004160036716048,-25.94266007526812
E01002987,-0.859,-0.3959767264205291,1.0,0,0.4630232735794709,-53.90259296617821
E01002988,-0.022,-0.5419105631886996,1.0,0,-0.5199105631886995,2363.229832675907
E01002989,-1.91,-1.5507503626578405,1.0,0,0.3592496373421594,-18.808881536238715
E01002990,-0.881,-1.076932908723709,1.0,0,-0.19593290872370894,22.239830729138358
E01002991,-2.033,-2.0053304565060066,1.0,0,0.02766954349399331,-1.3610203391044422
E01002992,-0.664,-0.8673346800497198,1.0,0,-0.20333468004971977,30.62269277857225
E01002993,-0.927,-0.8436372296837611,1.0,0,0.08336277031623895,-8.992747606929768
E01002994,-1.119,-1.208823052945446,1.0,0,-0.08982305294544601,8.027082479485793
E01002995,-1.777,-1.7219287362886413,1.0,0,0.05507126371135862,-3.0991144463341938
E01002996,-1.149,-1.403528752748449,1.0,0,-0.254528752748449,22.152197802301913
E01002997,-1.133,-1.5037110422410882,1.0,0,-0.3707110422410882,32.71942120397954
E01002998,0.019,-0.26175106947795357,1.0,0,-0.2807510694779536,-1477.6372077787032
E01002999,0.198,-0.29658820232229394,1.0,0,-0.49458820232229395,-249.7920213748959
E01003000,-0.327,-0.1536352870287604,1.0,0,0.17336471297123962,-53.016731795486116
E01003001,-0.664,-0.7905835205091123,1.0,0,-0.12658352050911226,19.063783209203653
E01003002,0.082,-0.15319066513875879,1.0,0,-0.2351906651387588,-286.8178843155595
E01003003,-0.643,-0.639413513433037,1.0,0,0.003586486566963032,-0.5577739606474389
E01003004,-0.532,-0.6015424608119375,1.0,0,-0.06954246081193749,13.071891130063436
E01003005,-0.182,-0.4787463495566612,1.0,0,-0.2967463495566612,163.0474448113523
E01003006,-1.633,-1.421259150728296,1.0,0,0.2117408492717041,-12.966371663913296
E01003007,-1.413,-1.5673277819285012,1.0,0,-0.15432778192850116,10.921994474770074
E01003008,-1.535,-1.9543439318155489,1.0,0,-0.41934393181554896,27.318822919579738
E01003009,-1.032,-1.0701274937153769,1.0,0,-0.038127493715376826,3.694524584823336
E01003010,-2.23,-2.003108871586997,1.0,0,0.22689112841300307,-10.174490063363367
E01003011,-1.902,-1.7155141503533096,1.0,0,0.18648584964669035,-9.804723956187715
E01003013,-1.122,-0.4768742590789201,1.0,0,0.64512574092108,-57.497837871754
E01003014,0.662,0.08923232496079364,1.0,0,-0.5727676750392063,-86.52079683371696
E01003015,-0.408,-0.42492027706253094,1.0,0,-0.016920277062530964,4.1471267310124915
E01003016,-0.22,-0.1748187026758397,1.0,0,0.04518129732416029,-20.53695332916377
E01003017,-0.206,-0.08637990684016766,1.0,0,0.11962009315983232,-58.068006388268124
E01003018,-0.455,-0.5012719419019356,1.0,0,-0.046271941901935565,10.169657560864959
E01003019,-0.615,-0.7385573937549913,1.0,0,-0.12355739375499131,20.090633130892893
E01003020,-0.126,-0.30938727643670394,1.0,0,-0.18338727643670394,145.54545748944759
E01003021,-0.196,-0.05760055620544856,1.0,0,0.13839944379455144,-70.6119611196691
E01003022,-0.205,-0.47152873480877866,1.0,0,-0.2665287348087787,130.01401697989206
E01003023,-0.187,-0.2052587722085616,1.0,0,-0.01825877220856159,9.764049309391226
E01003024,-0.263,-0.299554468810327,1.0,0,-0.03655446881032698,13.89903757046653
E01003025,0.133,-0.0876858490637961,1.0,0,-0.22068584906379612,-165.9292098224031
E01003026,-0.37,-0.6166948305978516,1.0,0,-0.24669483059785158,66.67427853995989
E01003027,-1.188,-1.6209910132745515,1.0,0,-0.4329910132745516,36.447054989440375
E01003028,-0.228,-0.6352927420585557,1.0,0,-0.4072927420585557,178.63716756954196
E01003029,-0.659,-0.5665487049053322,1.0,0,0.09245129509466787,-14.029028087203015
E01003030,-0.341,-0.5447560910762486,1.0,0,-0.20375609107624854,59.75251937719898
E01003031,0.237,-0.04857363974123573,1.0,0,-0.28557363974123573,-120.49520664187162
E01003032,-0.641,-0.4207045756580403,1.0,0,0.2202954243419597,-34.36746089578155
E01003033,-0.654,-0.6690033070185851,1.0,0,-0.0150033070185851,2.294083641985489
E01003034,-0.494,-0.3246274512114701,1.0,0,0.16937254878852992,-34.2859410503097
E01003035,-0.458,-0.19760240708704713,1.0,0,0.2603975929129529,-56.855369631649104
E01003036,0.592,-0.14410548707359788,1.0,0,-0.7361054870735979,-124.34214308675642
E01003037,-0.155,-0.11379330366238356,1.0,0,0.041206696337616436,-26.584965379107377
E01003038,-0.349,-0.8683545372628381,1.0,0,-0.5193545372628381,148.81218832746077
E01003039,-0.373,-0.8017791481500411,1.0,0,-0.42877914815004115,114.95419521448825
E01003040,-0.185,-0.5790494901782401,1.0,0,-0.39404949017824015,212.99972442067036
E01003041,0.422,-0.027638300990064788,1.0,0,-0.4496383009900648,-106.54936042418598
E01003042,-0.081,-0.3978271039780621,1.0,0,-0.3168271039780621,391.1445728124223
E01003043,-0.343,-0.4643283141349615,1.0,0,-0.12132831413496148,35.37268633672346
E01003044,-0.29,-0.012484959182912488,1.0,0,0.2775150408170875,-95.69484166106466
E01003045,0.171,0.017478999746125483,1.0,0,-0.15352100025387452,-89.77836272156404
E01003046,0.277,-0.01376236517972322,1.0,0,-0.29076236517972326,-104.9683628807665
E01003047,0.145,0.19405202186177345,1.0,0,0.04905202186177346,33.828980594326524
E01003048,0.267,-0.01776586627581462,1.0,0,-0.2847658662758146,-106.65388250030509
E01003049,0.068,0.15355279729133037,1.0,0,0.08555279729133036,125.8129371931329
E01003050,0.312,-0.06196724615020635,1.0,0,-0.3739672461502064,-119.86129684301487
E01003051,0.269,0.20200175844054113,1.0,0,-0.06699824155945888,-24.906409501657578
E01003052,0.02,0.03780398938968839,1.0,0,0.01780398938968839,89.01994694844194
E01003053,-0.067,-0.5224996727671296,1.0,0,-0.4554996727671296,679.8502578613875
E01003054,0.463,-0.21214934799687815,1.0,0,-0.6751493479968782,-145.8205935198441
E01003055,0.51,-0.01695880428282895,1.0,0,-0.5269588042828289,-103.32525574173116
E01003056,-0.106,-0.17107327597230654,1.0,0,-0.06507327597230654,61.389882992742024
E01003057,-0.113,-0.18891650823261152,1.0,0,-0.07591650823261152,67.18275064832878
E01003058,0.114,-0.1917058252627638,1.0,0,-0.3057058252627638,-268.16300461645943
E01003059,0.346,-0.16097731912303387,1.0,0,-0.5069773191230338,-146.52523674076124
E01003060,-0.095,-0.26891162126640755,1.0,0,-0.17391162126640755,183.0648644909553
E01003061,0.553,-0.0024888483937126737,1.0,0,-0.5554888483937127,-100.45006300067136
E01003062,-0.078,-0.39615616024111255,1.0,0,-0.31815616024111254,407.8925131296315
E01003063,0.133,0.11053622068859885,1.0,0,-0.022463779311401158,-16.89005963263245
E01003064,-0.464,-0.8399213398648355,1.0,0,-0.3759213398648355,81.01753014328351
E01003065,0.032,0.12815948083856274,1.0,0,0.09615948083856274,300.49837762050856
E01003066,0.114,-0.08131452899369758,1.0,0,-0.19531452899369758,-171.32853420499785
E01003067,-0.659,-0.7015321271340564,1.0,0,-0.04253212713405641,6.454040536275631
E01003068,0.161,-0.16637234866766992,1.0,0,-0.32737234866766995,-203.33686252650307
E01003069,-0.23,-0.234821533948469,1.0,0,-0.004821533948468987,2.096319108029994
E01003070,0.482,0.26801112449589815,1.0,0,-0.21398887550410184,-44.39603226226179
E01003071,-0.457,-0.63530724327613,1.0,0,-0.17830724327612996,39.016902248606115
E01003072,-1.307,-1.2885040717383107,1.0,0,0.01849592826168922,-1.4151437078568647
E01003073,0.161,0.030207131754464503,1.0,0,-0.1307928682455355,-81.23780636368663
E01003074,-0.002,-0.366709338117106,1.0,0,-0.364709338117106,18235.4669058553
E01003075,0.046,-0.05315183422567072,1.0,0,-0.09915183422567073,-215.54746570797982
E01003076,-0.216,-0.4150150542923645,1.0,0,-0.19901505429236452,92.13659920942801
E01003077,-0.445,-0.20546915914059288,1.0,0,0.23953084085940712,-53.82715524930497
E01003078,-1.159,-1.3333995996627588,1.0,0,-0.17439959966275875,15.047420160721204
E01003079,0.163,-0.18309702971545447,1.0,0,-0.3460970297154545,-212.3294660831009
E01003080,-0.449,-0.6667743410600193,1.0,0,-0.2177743410600193,48.502080414258195
E01003081,-0.347,-0.41923012354905875,1.0,0,-0.07223012354905878,20.815597564570254
E01003082,-0.32,-0.2107614298955503,1.0,0,0.1092385701044497,-34.13705315764054
E01003083,-0.926,-0.9945536710264267,1.0,0,-0.06855367102642662,7.403204214516913
E01003084,-0.556,-0.6647318152604322,1.0,0,-0.10873181526043219,19.556081881372695
E01003085,-0.256,-0.6357097594759568,1.0,0,-0.37970975947595675,148.3241247952956
E01003086,0.041,0.08818795700426758,1.0,0,0.04718795700426758,115.09257805918922
E01003087,0.587,0.18078793489372857,1.0,0,-0.4062120651062714,-69.20137395336822
E01003088,0.046,0.023118304632055012,1.0,0,-0.022881695367944987,-49.74281601727171
E01003089,-0.078,-0.34538338577370303,1.0,0,-0.267383385773703,342.7992125303885
E01003090,-0.27,-0.4204297700524499,1.0,0,-0.1504297700524499,55.71472964905551
E01003091,0.041,-0.22654306711220035,1.0,0,-0.26754306711220033,-652.5440661273178
E01003092,0.043,-0.15217528796343927,1.0,0,-0.19517528796343925,-453.8960185196262
E01003093,-0.046,-0.08640820096679055,1.0,0,-0.040408200966790556,87.84391514519687
E01003094,-0.282,-0.27910858598595034,1.0,0,0.0028914140140496314,-1.0253241184573163
E01003095,-0.699,-0.6166967002227994,1.0,0,0.08230329977720052,-11.774434875135983
E01003096,-0.159,-0.5146780326927329,1.0,0,-0.3556780326927329,223.6968759073792
E01003097,-0.288,-0.16762870141415592,1.0,0,0.12037129858584406,-41.795589786751414
E01003098,-0.512,-0.41931592657435857,1.0,0,0.09268407342564144,-18.102358090945593
E01003099,0.089,-0.0790644938421151,1.0,0,-0.16806449384211508,-188.83650993496076
E01003100,-0.106,-0.3259789366623178,1.0,0,-0.21997893666231783,207.52729873803568
E01003101,0.281,0.2747979567254744,1.0,0,-0.006202043274525615,-2.2071328379094712
E01003102,-0.567,-0.34627414753246316,1.0,0,0.2207258524675368,-38.92872177557968
E01003104,-0.252,-0.35280321662039876,1.0,0,-0.10080321662039876,40.001276436666174
E01003105,-0.341,-0.12248284060166113,1.0,0,0.21851715939833888,-64.08127841593515
E01003106,-0.377,-0.19551257434629454,1.0,0,0.18148742565370546,-48.13990070390066
E01003107,-0.048,-0.33997879632918804,1.0,0,-0.29197879632918805,608.2891590191417
E01003108,-0.206,-0.2235495785351107,1.0,0,-0.017549578535110716,8.519212881121708
E01003109,-0.314,-0.21689174019484972,0.75,1,0.09710825980515028,-30.92619739017525
E01003110,-0.406,-0.4077740794678292,1.0,0,-0.0017740794678291483,0.43696538616481484
E01003111,0.162,-0.030438382483308043,1.0,0,-0.19243838248330805,-118.78912498969633
E01003112,-0.193,-0.08475261924063757,1.0,0,0.10824738075936244,-56.08672578205307
E01003113,0.171,-0.3104547157286287,1.0,0,-0.48145471572862875,-281.55246533837936
E01003114,-0.429,-0.5095088272965225,1.0,0,-0.08050882729652248,18.7666264094458
E01003115,-0.21,-0.6550656578943135,1.0,0,-0.4450656578943135,211.9360275687207
E01003116,-0.632,-0.627093941993817,1.0,0,0.004906058006183045,-0.7762750009783299
E01003117,-0.2,-0.43242621345209137,1.0,0,-0.23242621345209136,116.21310672604568
E01003118,-0.707,-0.6902866609814634,1.0,0,0.016713339018536555,-2.3639800591989473
E01003119,-0.364,-0.4960722010937591,1.0,0,-0.1320722010937591,36.2835717290547
E01003120,0.093,-0.18302875668741173,1.0,0,-0.2760287566874117,-296.80511471764703
E01003121,-0.067,-0.20444328628655126,1.0,0,-0.13744328628655125,205.1392332635093
E01003122,0.222,-0.1094824752614346,1.0,0,-0.3314824752614346,-149.3164302979435
E01003123,-0.876,-0.5287173057820294,1.0,0,0.34728269421797064,-39.64414317556743
E01003124,-0.375,-0.34199992467596596,1.0,0,0.03300007532403404,-8.800020086409077
E01003125,-0.343,-0.2383341978372124,1.0,0,0.10466580216278762,-30.514811126177147
E01003126,-0.398,-0.3460459182619285,1.0,0,0.051954081738071534,-13.053789381425007
E01003127,-0.315,-0.20786680925096285,1.0,0,0.10713319074903715,-34.01053674572608
E01003128,0.393,-0.21162343639796058,1.0,0,-0.6046234363979606,-153.8482026457915
E01003129,0.528,-0.03679585317710416,1.0,0,-0.5647958531771042,-106.96891158657277
E01003130,-0.456,-0.6127858667221076,1.0,0,-0.15678586672210754,34.38286550923411
E01003131,-0.541,-0.6986698649083454,1.0,0,-0.15766986490834534,29.144152478437213
E01003132,0.097,-0.03456863183292031,1.0,0,-0.1315686318329203,-135.6377647762065
E01003133,-1.086,-0.47960041819016547,1.0,0,0.6063995818098347,-55.837898877517006
E01003134,-0.327,-0.6003854858268588,1.0,0,-0.2733854858268588,83.60412410607302
E01003135,0.195,-0.061649928956215204,1.0,0,-0.2566499289562152,-131.61534818267447
E01003136,-0.327,-0.6347695429385383,1.0,0,-0.30776954293853825,94.11912628089854
E01003137,0.036,-0.10479476335436448,1.0,0,-0.14079476335436447,-391.0965648732346
E01003138,-1.063,-1.3022252805385721,1.0,0,-0.23922528053857217,22.504730060072642
E01003139,-0.119,-0.43170368634841627,1.0,0,-0.3127036863484163,262.77620701547585
E01003140,-0.448,-0.5383766127566271,1.0,0,-0.09037661275662706,20.173351061747113
E01003141,-0.427,-0.43467539684495404,1.0,0,-0.007675396844954052,1.7975168255161715
E01003142,-0.233,-0.4879116691534063,1.0,0,-0.25491166915340624,109.40414985124731
E01003143,0.046,-0.1328738380237949,1.0,0,-0.17887383802379492,-388.8561696169455
E01003144,-1.064,-1.1774403274415977,1.0,0,-0.1134403274415976,10.661684909924587
E01003145,-0.05,-0.38160348538985,1.0,0,-0.33160348538985,663.2069707797001
E01003146,-0.082,-0.30059602134710006,1.0,0,-0.21859602134710004,266.5805138379269
E01003147,-0.355,-0.5872583668258353,1.0,0,-0.23225836682583534,65.42489206361559
E01003148,-0.567,-0.5392717152402915,1.0,0,0.027728284759708455,-4.89035004580396
E01003149,-0.88,-0.9876914098377879,1.0,0,-0.10769140983778791,12.237660208839534
E01003150,-0.181,-0.2454852820610727,1.0,0,-0.06448528206107271,35.62722765805122
E01003151,0.309,0.10446441955825114,1.0,0,-0.20453558044174885,-66.19274447953038
E01003152,-0.897,-0.8861993119982448,1.0,0,0.010800688001755265,-1.204090078233586
E01003153,-0.508,-0.6676025903441104,1.0,0,-0.1596025903441104,31.41783274490362
E01003154,-0.101,-0.27051401903576,1.0,0,-0.16951401903576,167.83566241164354
E01003155,-0.965,-0.833741465473816,1.0,0,0.13125853452618397,-13.601920676288495
E01003156,-1.075,-0.8293156119256281,1.0,0,0.24568438807437187,-22.85436168133692
E01003157,-0.923,-1.2058071759694124,1.0,0,-0.2828071759694124,30.639997396469383
E01003158,-0.398,-1.0245438740990545,1.0,0,-0.6265438740990544,157.42308394448602
E01003159,0.232,-0.16216858065554662,1.0,0,-0.3941685806555466,-169.9002502825632
E01003160,0.098,-0.13257679214198848,1.0,0,-0.23057679214198848,-235.28244096121273
E01003161,-0.499,-0.6920897580082424,1.0,0,-0.19308975800824235,38.695342286220914
E01003162,0.246,0.00047544317143630166,1.0,0,-0.2455245568285637,-99.80673041811532
E01003163,-1.222,-0.8941357630469297,1.0,0,0.3278642369530703,-26.83013395687973
E01003164,-0.121,-0.19313902067189115,1.0,0,-0.07213902067189115,59.61902534867038
E01003165,-0.608,-0.40679034788077606,1.0,0,0.20120965211922393,-33.09369278276709
E01003166,-0.378,-0.222555868356977,1.0,0,0.155444131643023,-41.12278614894788
E01003167,-1.248,-1.143230650592606,1.0,0,0.10476934940739402,-8.394979920464264
E01003168,0.348,0.3690932753135152,1.0,0,0.021093275313515236,6.061286009630815
E01003169,-0.387,-0.21400427087226234,1.0,0,0.17299572912773767,-44.701738792697064
E01003170,-1.315,-1.2202491712372314,1.0,0,0.09475082876276852,-7.205386217701029
E01003171,0.207,-0.1267523293417758,1.0,0,-0.3337523293417758,-161.23300934385307
E01003172,0.478,0.27990032225523237,1.0,0,-0.1980996777447676,-41.44344722693883
E01003173,-0.476,-0.6779444476667607,1.0,0,-0.20194444766676067,42.42530413167241
E01003174,0.392,0.022718919831158722,1.0,0,-0.3692810801688413,-94.2043571859289
E01003175,0.462,0.22565951476046503,1.0,0,-0.236340485239535,-51.155949186046534
E01003176,-0.048,0.03138245606062773,1.0,0,0.07938245606062773,-165.38011679297443
E01003177,0.004,-0.18585830375299844,1.0,0,-0.18985830375299845,-4746.457593824961
E01003178,-0.354,-0.5445783491872316,1.0,0,-0.1905783491872316,53.83569186079989
E01003179,0.647,0.2273949617944317,1.0,0,-0.4196050382055683,-64.85394717242168
E01003180,-0.357,-0.5698438782545411,1.0,0,-0.2128438782545411,59.62013396485746
E01003181,-0.575,-0.305638451116401,1.0,0,0.269361548883599,-46.84548676236504
E01003182,0.001,-0.11039265370834664,1.0,0,-0.11139265370834664,-11139.265370834664
E01003183,-0.797,-0.3362453329427537,1.0,0,0.4607546670572463,-57.811125101285604
E01003184,-0.298,-0.24879800096213656,1.0,0,0.04920199903786343,-16.510737932168936
E01003185,-0.12,-0.2707447867066925,1.0,0,-0.1507447867066925,125.62065558891042
E01003186,-0.761,-0.471704797786536,1.0,0,0.289295202213464,-38.01513826720946
E01003187,0.067,0.004806573051441953,1.0,0,-0.06219342694855805,-92.82601037098216
E01003188,-0.182,-0.16589024504237437,1.0,0,0.01610975495762562,-8.851513712981111
E01003189,0.336,0.34425217562757104,1.0,0,0.008252175627571023,2.4560046510628046
E01003190,0.245,0.13971696388080151,1.0,0,-0.10528303611919848,-42.97266780375448
E01003191,0.65,0.40717783287679166,1.0,0,-0.24282216712320837,-37.35725648049359
E01003192,0.509,0.32024496110104095,1.0,0,-0.18875503889895906,-37.08350469527683
E01003193,0.266,0.12594697335218707,1.0,0,-0.14005302664781294,-52.65151377737328
E01003194,0.495,0.26443721923214225,1.0,0,-0.23056278076785774,-46.57833954906217
E01003195,-0.182,-0.3364879177956849,1.0,0,-0.15448791779568488,84.88347131631038
E01003196,0.854,0.5123869535800414,1.0,0,-0.3416130464199586,-40.0015276838359
E01003197,0.909,0.6076250962043017,1.0,0,-0.3013749037956983,-33.15455487301411
E01003198,-0.382,-0.5705610196660871,1.0,0,-0.18856101966608707,49.361523472797664
E01003199,-0.75,-0.6673885711759522,1.0,0,0.08261142882404782,-11.014857176539708
E01003200,-1.146,-1.0037400244899128,1.0,0,0.14225997551008707,-12.41361042845437
E01003201,0.013,-0.05542047933174565,1.0,0,-0.06842047933174565,-526.3113794749665
E01003202,-0.99,-1.2259103475739768,1.0,0,-0.23591034757397678,23.829328037775433
E01003203,-0.311,-0.2209833171761824,1.0,0,0.09001668282381761,-28.94427100444296
E01003204,0.379,-0.13811636966172122,1.0,0,-0.5171163696617213,-136.44231389491324
E01003205,0.877,0.276337776285026,1.0,0,-0.600662223714974,-68.49056142702098
E01003206,-0.152,-0.5899557861427871,1.0,0,-0.4379557861427871,288.12880667288624
E01003207,0.379,-0.009920175417033786,1.0,0,-0.3889201754170338,-102.61746053219888
E01003209,-0.07,-0.2312639889592605,1.0,0,-0.1612639889592605,230.37712708465787
E01003210,0.023,-0.3616028812854776,1.0,0,-0.3846028812854776,-1672.1864403716418
E01003211,0.055,-0.4327046759148616,1.0,0,-0.4877046759148616,-886.7357743906574
E01003212,-0.026,-0.45488434066142924,1.0,0,-0.4288843406614292,1649.5551563901124
E01003213,-0.264,-0.6074894088754177,1.0,0,-0.3434894088754177,130.10962457402184
E01003214,0.208,-0.10734008995331579,1.0,0,-0.31534008995331575,-151.60581247755565
E01003215,0.321,-0.062071982438863284,1.0,0,-0.3830719824388633,-119.33706618033125
E01003216,-0.474,-0.45158244858943164,1.0,0,0.022417551410568337,-4.7294412258583
E01003217,-0.074,-0.6019395809660781,1.0,0,-0.5279395809660782,713.4318661703759
E01003218,-0.69,-0.7568360401356751,1.0,0,-0.06683604013567512,9.686382628358714
E01003219,-0.262,-0.49797556813980504,1.0,0,-0.23597556813980503,90.0670107403836
E01003220,-0.41,-0.36746359301516096,1.0,0,0.042536406984839015,-10.374733410936345
E01003221,-0.148,-0.07753884334264681,1.0,0,0.07046115665735318,-47.60888963334674
E01003222,-0.229,-0.49494577398889716,1.0,0,-0.2659457739888972,116.13352575934374
E01003223,-0.924,-0.7421130492606547,1.0,0,0.18188695073934535,-19.68473492850058
E01003224,-0.1,-0.3308303231753312,1.0,0,-0.23083032317533117,230.83032317533116
E01003225,-0.632,-1.0243567971577814,1.0,0,-0.3923567971577814,62.0817717021806
E01003226,-0.462,-0.8806828703845084,1.0,0,-0.4186828703845084,90.62399791872475
E01003227,-0.52,-0.8491595825325022,1.0,0,-0.3291595825325022,63.29991971778889
E01003228,-0.225,-0.9123701931963768,1.0,0,-0.6873701931963768,305.49786364283415
E01003229,0.202,-0.007898974447177607,1.0,0,-0.20989897444717762,-103.91038338969189
E01003230,-0.114,-0.2783112275213009,1.0,0,-0.1643112275213009,144.13265572043937
E01003231,-0.1,-0.5476983273019955,1.0,0,-0.44769832730199555,447.6983273019955
E01003232,-0.841,-0.875913683046639,1.0,0,-0.034913683046639,4.151448638125921
E01003233,0.083,-0.6552936604526969,1.0,0,-0.7382936604526968,-889.5104342803576
E01003235,-0.539,-0.14851099017349306,1.0,0,0.39048900982650697,-72.44694059860983
E01003236,0.614,0.33410127260691613,1.0,0,-0.27989872739308386,-45.586111953270986
E01003237,0.216,0.26408089388047484,1.0,0,0.048080893880474845,22.25967309281243
E01003238,0.554,0.47694611201346604,1.0,0,-0.07705388798653401,-13.908644040890612
E01003239,0.448,0.37441976329302096,1.0,0,-0.07358023670697905,-16.424159979236396
E01003240,0.035,0.15160417846190588,1.0,0,0.11660417846190588,333.1547956054454
E01003241,-0.081,-0.1211847559639676,1.0,0,-0.0401847559639676,49.61080983205876
E01003243,0.078,-0.018769744846924445,1.0,0,-0.09676974484692444,-124.06377544477492
E01003244,-0.471,-0.37133683543757257,1.0,0,0.09966316456242741,-21.159907550409216
E01003245,-0.1,-0.1897276678266317,1.0,0,-0.08972766782663169,89.72766782663169
E01003246,-0.279,-0.30448317826250076,1.0,0,-0.02548317826250074,9.13375564964184
E01003247,-0.597,-0.5436392518719244,1.0,0,0.053360748128075564,-8.938148765171787
E01003248,-0.068,-0.3608316733927127,1.0,0,-0.2928316733927127,430.63481381281275
E01003249,-0.482,-0.18175348705235428,1.0,0,0.3002465129476457,-62.291807665486665
E01003250,-0.064,-0.2348254951255267,0.75,1,-0.1708254951255267,266.91483613363545
E01003251,-0.017,-0.24467975972290154,1.0,0,-0.22767975972290155,1339.292704252362
E01003252,-0.202,-0.3505958407950154,1.0,0,-0.14859584079501537,73.56229742327493
E01003253,0.477,0.0025074737457396676,1.0,0,-0.4744925262542603,-99.47432416231872
E01003254,-0.554,-1.0621849550212779,1.0,0,-0.5081849550212778,91.7301362854292
E01003255,-0.133,-0.40512579180917035,1.0,0,-0.27212579180917035,204.6058585031356
E01003256,-0.008,-0.1587046462610231,1.0,0,-0.1507046462610231,1883.8080782627885
E01003257,-0.176,-0.44327896338531436,1.0,0,-0.26727896338531437,151.86304737801953
E01003258,0.21,0.07979950687574955,1.0,0,-0.13020049312425044,-62.00023482107164
E01003259,-0.333,-0.5356862276500844,1.0,0,-0.20268622765008443,60.866735030055374
E01003260,-1.158,-0.8973553679655302,1.0,0,0.26064463203446975,-22.508172023702055
E01003261,-0.683,-0.9850996854251903,1.0,0,-0.3020996854251903,44.2312862994422
E01003262,-0.505,-0.6189675916837021,1.0,0,-0.11396759168370207,22.56783993736675
E01003263,0.066,-0.11372199385954394,1.0,0,-0.17972199385954396,-272.3060513023393
E01003264,0.043,-0.14942365091794793,1.0,0,-0.19242365091794794,-447.496862599879
E01003265,0.401,0.06407391305072818,1.0,0,-0.33692608694927184,-84.0214680671501
E01003266,0.287,0.18723217724877556,1.0,0,-0.09976782275122442,-34.762307578823844
E01003267,-0.083,0.04988488967339598,1.0,0,0.13288488967339598,-160.1022767149349
E01003268,-0.018,-0.4440317937957747,1.0,0,-0.42603179379577466,2366.843298865415
E01003269,-0.22,-0.3431339843169288,1.0,0,-0.12313398431692882,55.96999287133128
E01003270,-0.66,-0.9110695964251723,1.0,0,-0.25106959642517224,38.040847943207915
E01003271,-1.041,-1.071792923522318,1.0,0,-0.030792923522318105,2.958013786966197
E01003272,-1.108,-0.7590294126482136,1.0,0,0.34897058735178654,-31.49554037470997
E01003273,-0.529,-0.6432932055471607,1.0,0,-0.11429320554716071,21.605520897383876
