LSOA11CD,IMD_2019,IMD_2025_pred,confidence,boundary_changed,change,pct_change
E01020654,15.051,14.503771507990418,1.0,0,-0.547228492009582,-3.635828131084858
E01020655,13.85,14.223266120796183,1.0,0,0.37326612079618293,2.6950622440157614
E01020656,26.314,27.443717997861388,1.0,0,1.1297179978613876,4.293220330855771
E01020657,17.366,14.782625081349167,1.0,0,-2.583374918650833,-14.876050435626125
E01020658,32.762,34.48528272219048,1.0,0,1.7232827221904827,5.2600046462074435
E01020659,11.896,12.07628109278988,1.0,0,0.1802810927898797,1.5154765701906496
E01020660,20.959,21.18729534054496,1.0,0,0.22829534054496037,1.0892472949327754
E01020661,23.957,28.53543105285744,1.0,0,4.5784310528574395,19.111036660923485
E01020662,29.725,29.164692294073213,1.0,0,-0.5603077059267889,-1.8849712562717877
E01020663,19.507,17.98449977871207,1.0,0,-1.522500221287931,-7.804891686512179
E01020664,7.073,8.466200262394429,1.0,0,1.3932002623944282,19.69744468251701
E01020665,19.247,20.116307638847474,1.0,0,0.8693076388474736,4.516587721969521
E01020666,6.944,7.441041523655202,1.0,0,0.49704152365520216,7.15785604342169
E01020667,27.821,29.790860876225373,1.0,0,1.969860876225372,7.080481924536759
E01020668,35.219,37.071960360934916,1.0,0,1.8529603609349152,5.2612520541040775
E01020669,26.784,31.769273201230025,1.0,0,4.985273201230026,18.612877842107327
E01020670,36.255,38.16058560996984,1.0,0,1.9055856099698403,5.256062915376749
E01020671,53.29,57.51120076404473,1.0,0,4.221200764044731,7.921187397344213
E01020672,40.022,44.554282418040785,1.0,0,4.532282418040786,11.324477582431628
E01020673,57.401,56.01988206562761,1.0,0,-1.3811179343723907,-2.4060868876367842
E01020674,32.113,34.90232003721509,1.0,0,2.7893200372150915,8.685952845312153
E01020675,36.47,40.0215468546132,1.0,0,3.5515468546132,9.738269412155745
E01020676,18.028,18.80054440435459,1.0,0,0.7725444043545906,4.285247417098906
E01020677,29.731,30.751502607669273,1.0,0,1.0205026076692718,3.432453020985745
E01020678,23.376,22.90521810865155,1.0,0,-0.4707818913484516,-2.01395401843109
E01020679,34.314,35.281104798106306,1.0,0,0.9671047981063055,2.8183971501611746
E01020680,9.542,8.678834133240162,1.0,0,-0.8631658667598376,-9.045963810101002
E01020681,26.039,27.20988536179373,1.0,0,1.1708853617937294,4.4966602472972435
E01020682,4.327,4.127393888173106,1.0,0,-0.1996061118268937,-4.613037019341199
E01020683,3.98,4.625431861977785,1.0,0,0.645431861977785,16.216880954215704
E01020684,12.932,14.03257827556731,0.75,1,1.10057827556731,8.51050321348059
E01020685,16.647,16.102083244995136,1.0,0,-0.5449167550048628,-3.27336309848539
E01020686,42.04,46.15887892109405,1.0,0,4.118878921094051,9.797523599177097
E01020687,22.413,21.3488253235171,1.0,0,-1.0641746764828994,-4.748024255935838
E01020688,25.04,26.117958936617082,1.0,0,1.0779589366170832,4.304947829940429
E01020689,39.936,41.19853650376314,1.0,0,1.2625365037631369,3.1613994986056113
E01020690,12.168,10.118909556012712,1.0,0,-2.0490904439872875,-16.839993786877773
E01020691,19.363,21.96697789330082,1.0,0,2.603977893300822,13.44821511801282
E01020692,8.454,6.233886143120023,1.0,0,-2.220113856879977,-26.261105475277702
E01020693,22.73,23.150071203040078,1.0,0,0.4200712030400773,1.8480915223936527
E01020694,34.041,35.53166217659145,1.0,0,1.4906621765914565,4.379019936522008
E01020695,19.344,20.165981671903758,1.0,0,0.8219816719037567,4.24928490438253
E01020696,28.542,27.37322946041901,1.0,0,-1.16877053958099,-4.094914650623607
E01020697,15.261,16.892526301724995,1.0,0,1.6315263017249961,10.69082171368191
E01020698,7.954,8.970794435122698,1.0,0,1.0167944351226987,12.783435191384193
E01020699,32.587,34.157580108505606,1.0,0,1.5705801085056024,4.819652341441686
E01020700,34.233,36.01163246488279,1.0,0,1.77863246488279,5.1956663596026935
E01020701,13.645,13.39821189554168,1.0,0,-0.24678810445831978,-1.8086339645168177
E01020702,5.97,4.231711650328655,1.0,0,-1.738288349671345,-29.117057783439616
E01020703,13.203,13.703630026977805,1.0,0,0.5006300269778059,3.791789949085859
E01020704,2.228,3.751370213576159,1.0,0,1.5233702135761589,68.37388750341826
E01020705,39.088,39.71517478304786,1.0,0,0.627174783047856,1.604520013937413
E01020706,18.794,20.618043980707863,1.0,0,1.824043980707863,9.705459086452395
E01020708,6.196,6.415653284952166,1.0,0,0.21965328495216596,3.545082068304809
E01020709,12.737,9.926320982427965,1.0,0,-2.810679017572035,-22.067041042412143
E01020710,10.627,11.345332571341983,1.0,0,0.7183325713419819,6.759504764674714
E01020711,21.957,23.86616481452892,1.0,0,1.9091648145289177,8.69501668957015
E01020712,2.413,3.3667945525280687,1.0,0,0.9537945525280689,39.52733329996142
E01020713,3.84,3.168542206096341,0.75,1,-0.671457793903659,-17.485880049574455
E01020714,14.569,12.408103113922326,1.0,0,-2.1608968860776745,-14.832156538387496
E01020715,24.35,26.643931486962035,0.75,1,2.293931486962034,9.420663190809174
E01020716,44.593,48.09998088128904,1.0,0,3.5069808812890386,7.864420158520481
E01020717,6.194,5.4830866769208315,1.0,0,-0.7109133230791684,-11.477451131404075
E01020718,8.083,7.657102172308439,1.0,0,-0.4258978276915615,-5.269056386138333
E01020719,4.011,3.9011623536265008,1.0,0,-0.10983764637349935,-2.7384105303789417
E01020720,14.026,16.48073205200125,1.0,0,2.454732052001251,17.501297960938622
E01020721,6.935,5.178574405100359,1.0,0,-1.7564255948996408,-25.326973250175065
E01020722,33.136,31.916346825310626,1.0,0,-1.2196531746893768,-3.680749561472045
E01020723,19.542,21.447365674717233,1.0,0,1.9053656747172312,9.750105796321927
E01020724,53.191,55.84740714560938,1.0,0,2.6564071456093785,4.9940913793863215
E01020725,12.274,13.645838997369633,1.0,0,1.3718389973696343,11.176788311631372
E01020726,17.858,16.626799703506123,1.0,0,-1.2312002964938777,-6.894390729610694
E01020727,45.177,44.74065412556271,1.0,0,-0.43634587443728634,-0.9658584554912596
E01020729,31.371,31.804208824589697,1.0,0,0.43320882458969834,1.3809213113694123
E01020730,23.764,26.90502868470426,1.0,0,3.14102868470426,13.217592512642062
E01020731,12.592,13.559432295630128,1.0,0,0.9674322956301271,7.682912131751326
E01020732,5.573,5.859576768680982,1.0,0,0.28657676868098125,5.142235217674165
E01020733,42.283,43.84788820109979,1.0,0,1.5648882010997909,3.7009866875571524
E01020734,38.843,44.33749529649748,1.0,0,5.494495296497476,14.145393755625145
E01020735,23.008,24.270700764019594,1.0,0,1.2627007640195949,5.488094419417572
E01020736,48.552,44.979809625836964,0.75,1,-3.5721903741630356,-7.357452574895031
E01020737,34.939,31.738984571509693,1.0,0,-3.200015428490307,-9.158863815479283
E01020738,31.381,28.196146416470818,0.75,1,-3.1848535835291827,-10.148986914149273
E01020739,61.925,65.80399612826497,1.0,0,3.8789961282649728,6.264022815123089
E01020740,19.654,22.780992294130538,1.0,0,3.126992294130538,15.91020807026833
E01020741,40.306,46.287633737913545,1.0,0,5.981633737913548,14.840554105873933
E01020742,33.051,38.25365091221329,1.0,0,5.2026509122132865,15.741281390013272
E01020743,38.083,41.9802865204425,1.0,0,3.897286520442499,10.233664680940311
E01020744,35.211,31.54013884659549,1.0,0,-3.670861153404509,-10.425324908138107
E01020745,62.968,62.001745307698485,1.0,0,-0.9662546923015185,-1.534517044056534
E01020746,32.61,31.920000006996254,1.0,0,-0.6899999930037453,-2.1159153419311414
E01020747,61.647,61.641566840575194,1.0,0,-0.005433159424804046,-0.008813339537696962
E01020748,36.436,41.769927141295355,1.0,0,5.333927141295355,14.639167694849476
E01020749,57.073,53.49126450580612,1.0,0,-3.581735494193879,-6.275709169298755
E01020750,10.521,9.420299558249473,1.0,0,-1.1007004417505275,-10.461937475054912
E01020751,34.438,41.07153258144307,1.0,0,6.63353258144307,19.262246882638568
E01020752,71.325,73.0344589900502,1.0,0,1.7094589900501944,2.3967178269193052
E01020753,37.987,39.13024984814751,1.0,0,1.143249848147505,3.0095818257496116
E01020754,25.793,24.79504730667977,1.0,0,-0.9979526933202294,-3.869083446362305
E01020756,9.182,9.523089908322126,1.0,0,0.34108990832212527,3.714767025943425
E01020757,65.979,61.61483551240241,1.0,0,-4.364164487597591,-6.614475041448933
E01020758,63.734,64.43485329378086,1.0,0,0.7008532937808596,1.099653707253365
E01020759,64.864,61.00463347343461,1.0,0,-3.8593665265653954,-5.949936060935797
E01020760,29.356,24.772935194294888,1.0,0,-4.5830648057051135,-15.612020730702797
E01020761,38.46,42.15558041874226,1.0,0,3.69558041874226,9.608893444467654
E01020762,55.922,54.54033276851638,1.0,0,-1.3816672314836183,-2.4707042514280935
E01020763,41.86,39.95891119368492,1.0,0,-1.9010888063150801,-4.541540387757
E01020764,69.516,69.43495815927758,1.0,0,-0.08104184072242049,-0.1165801264779626
E01020765,52.404,50.62005216504859,1.0,0,-1.7839478349514124,-3.4042207368739263
E01020766,38.962,38.09401789138861,1.0,0,-0.8679821086113932,-2.22776579387966
E01020767,64.313,65.21423455283514,1.0,0,0.9012345528351347,1.4013256306425368
E01020768,33.482,35.16432992343465,1.0,0,1.6823299234346507,5.024580142866767
E01020769,33.308,31.973953564594296,1.0,0,-1.3340464354057033,-4.0051832454836775
E01020770,34.291,34.498002078085825,1.0,0,0.2070020780858286,0.6036629963717262
E01020771,38.149,41.05155208074564,1.0,0,2.902552080745636,7.608461770283981
E01020772,21.069,20.905785340291455,1.0,0,-0.16321465970854376,-0.7746673297666893
E01020773,39.037,40.889557292231885,1.0,0,1.8525572922318858,4.745644624924779
E01020775,55.123,56.78430948333997,1.0,0,1.66130948333997,3.013822693503565
E01020776,16.906,18.635673155049577,1.0,0,1.7296731550495785,10.231120046430728
E01020777,51.689,49.573928571934836,1.0,0,-2.115071428065164,-4.091917870465987
E01020778,16.289,14.180257798994536,1.0,0,-2.108742201005466,-12.945805150748763
E01020779,8.094,6.795296261106569,1.0,0,-1.2987037388934306,-16.045264873899562
E01020780,39.891,37.07994157963369,1.0,0,-2.811058420366308,-7.046848713660495
E01020781,19.916,22.396570680962856,0.75,1,2.480570680962856,12.455165098226832
E01020782,17.573,19.25281868266048,1.0,0,1.6798186826604784,9.559088844593857
E01020783,24.891,27.163320669833105,1.0,0,2.272320669833107,9.129085492077888
E01020784,42.372,45.94850139196711,1.0,0,3.5765013919671134,8.440718851994509
E01020786,6.537,6.808952116620612,1.0,0,0.27195211662061247,4.160197592482981
E01020787,29.882,34.4487224969331,1.0,0,4.5667224969330995,15.282519566739506
E01020788,37.039,38.63261852120684,1.0,0,1.5936185212068352,4.302541972533911
E01020789,30.568,30.11686604450322,1.0,0,-0.4511339554967826,-1.475837331512636
E01020790,57.059,47.145413728337026,1.0,0,-9.913586271662972,-17.374272720627722
E01020791,31.039,34.12003220899475,1.0,0,3.081032208994749,9.92632561936515
E01020792,39.947,40.48775961938688,1.0,0,0.5407596193868756,1.3536926912831388
E01020793,39.861,45.115010193149864,1.0,0,5.254010193149867,13.180828863174199
E01020794,16.266,16.48983467657879,1.0,0,0.22383467657879308,1.376089244920651
E01020795,42.161,39.40909412102677,1.0,0,-2.7519058789732327,-6.527136166061603
E01020796,11.356,12.839038462145577,1.0,0,1.4830384621455774,13.059514460598605
E01020797,38.565,42.40831365140468,1.0,0,3.843313651404685,9.965807471553703
E01020798,41.826,46.16148652410759,1.0,0,4.335486524107587,10.365529871629098
E01020799,28.531,32.46191999839738,1.0,0,3.9309199983973784,13.777715461769228
E01020801,26.764,31.927429260461594,1.0,0,5.163429260461594,19.292442312291115
E01020802,40.868,43.28881109830964,1.0,0,2.4208110983096347,5.923488054980999
E01020803,19.26,22.317834117752934,0.75,1,3.0578341177529325,15.876604972756658
E01020805,38.713,45.35245571288848,1.0,0,6.639455712888477,17.15045517755916
E01020806,38.16,39.89666302182833,1.0,0,1.7366630218283348,4.551003725965238
E01020807,65.527,71.20007831444174,1.0,0,5.673078314441739,8.657619476615347
E01020808,28.764,30.69010511099637,1.0,0,1.926105110996371,6.69623526281592
E01020809,40.406,43.19492432963108,1.0,0,2.7889243296310795,6.902252956568527
E01020810,21.952,23.441001877811008,1.0,0,1.4890018778110061,6.782989603730894
E01020811,31.186,32.68786100615061,1.0,0,1.5018610061506124,4.815818014976632
E01020812,24.204,24.12815587122955,1.0,0,-0.0758441287704521,-0.3133536967875231
E01020813,7.972,7.364289074880405,1.0,0,-0.6077109251195951,-7.62306729954334
E01020814,18.52,17.420059247936152,1.0,0,-1.0999407520638478,-5.939204924750798
E01020815,19.104,19.599130834461604,1.0,0,0.4951308344616052,2.5917652557663593
E01020816,53.052,59.613940027507056,1.0,0,6.561940027507056,12.368883411571773
E01020817,8.592,7.940492288939802,1.0,0,-0.6515077110601988,-7.582724756287229
E01020818,26.348,26.3722963224451,1.0,0,0.024296322445099605,0.09221315638795964
E01020819,44.344,45.584630339824415,1.0,0,1.2406303398244134,2.797741159625684
E01020820,37.665,39.38706626958031,1.0,0,1.72206626958031,4.572059656392699
E01020821,14.844,16.251519512125636,1.0,0,1.4075195121256368,9.482077015128246
E01020822,14.52,13.257943171226046,1.0,0,-1.2620568287739538,-8.691851437837148
E01020823,44.369,44.75440826744545,1.0,0,0.38540826744544887,0.8686431234543237
E01020824,27.129,30.63291704146878,1.0,0,3.503917041468778,12.915761883846725
E01020825,28.824,28.748795969641836,1.0,0,-0.07520403035816514,-0.26090768234167755
E01020826,22.518,25.448787818318447,1.0,0,2.9307878183184464,13.015311387860585
E01020827,30.362,32.545332407912895,1.0,0,2.1833324079128964,7.191003253780702
E01020828,10.839,10.361897821169274,1.0,0,-0.4771021788307266,-4.401717675345757
E01020829,3.964,4.249094149195838,1.0,0,0.2850941491958383,7.192082472145265
E01020830,16.278,15.468289518136572,1.0,0,-0.8097104818634264,-4.974262697281156
E01020831,29.526,33.338223442654716,1.0,0,3.812223442654716,12.911411781666043
E01020832,24.054,24.664394543187043,1.0,0,0.610394543187045,2.5376009943753433
E01020833,22.809,22.948082699225107,1.0,0,0.1390826992251064,0.6097711395725652
E01020834,30.872,34.750409325254815,1.0,0,3.8784093252548146,12.56287032020865
E01020835,34.013,36.17569999671839,1.0,0,2.162699996718395,6.358451170782921
E01020836,28.564,31.376523646173403,0.75,1,2.8125236461734033,9.846392823741084
E01020837,8.429,7.455209998674768,1.0,0,-0.9737900013252325,-11.552853260472565
E01020838,39.411,41.68131400725583,1.0,0,2.270314007255827,5.760610000395389
E01020839,45.338,47.67305043449133,1.0,0,2.335050434491329,5.150316367046029
E01020840,39.242,37.42074434183688,1.0,0,-1.8212556581631176,-4.641087758430044
E01020841,64.108,66.06851347906567,1.0,0,1.9605134790656678,3.0581416969265423
E01020842,34.261,39.68241807525941,0.75,1,5.42141807525941,15.82387576328598
E01020843,15.682,14.514769394782839,1.0,0,-1.1672306052171617,-7.443123359374836
E01020844,51.438,55.92091799448718,1.0,0,4.482917994487181,8.71518720495972
E01020845,36.427,40.67446832853792,1.0,0,4.24746832853792,11.66021997018124
E01020846,28.168,26.35704588819963,1.0,0,-1.8109541118003705,-6.429118545158941
E01020847,49.085,54.415818687322904,1.0,0,5.330818687322903,10.860382372054403
E01020848,20.114,19.932704200160764,1.0,0,-0.18129579983923705,-0.9013413534813416
E01020849,47.555,50.80930878927482,1.0,0,3.2543087892748233,6.84325263226753
E01020850,8.857,8.38780749673007,1.0,0,-0.46919250326992845,-5.297420156598492
E01020851,10.085,9.079861502867814,1.0,0,-1.0051384971321866,-9.966668290849643
E01020852,24.712,27.169089660934063,1.0,0,2.457089660934063,9.942900861662604
E01020853,12.317,14.579390866398134,1.0,0,2.2623908663981336,18.368034963044035
E01020854,11.184,13.763644213266161,1.0,0,2.579644213266162,23.065488316042224
E01020855,8.657,8.410980299223834,1.0,0,-0.24601970077616642,-2.8418586204940097
E01020856,30.961,33.35530805415825,1.0,0,2.3943080541582518,7.733303362805633
E01020857,12.491,16.70618189712346,1.0,0,4.215181897123461,33.74575211851302
E01020858,16.137,18.590721141125584,1.0,0,2.453721141125584,15.205559528571506
E01020859,11.774,13.81566044497428,1.0,0,2.0416604449742817,17.340414854546303
E01020860,43.089,48.27931814817694,1.0,0,5.190318148176942,12.045575780772221
E01020861,28.286,30.232039617140067,1.0,0,1.946039617140066,6.879868546772488
E01020862,11.723,14.2346063658825,1.0,0,2.5116063658825,21.42460433235946
E01020863,19.053,18.902923036122864,1.0,0,-0.15007696387713665,-0.7876815403198271
E01020864,18.514,20.924343295622847,1.0,0,2.410343295622848,13.01903043979069
E01020865,20.93,20.962380750563007,1.0,0,0.032380750563007155,0.15470974946491714
E01020866,21.575,21.776649151035397,1.0,0,0.20164915103539727,0.9346426467457579
E01020867,16.229,17.17506988478138,1.0,0,0.9460698847813802,5.829502032049912
E01020868,33.112,30.83581269479992,1.0,0,-2.2761873052000823,-6.874206647741248
E01020869,34.976,38.15140577435071,1.0,0,3.1754057743507076,9.078813398761172
E01020870,6.994,5.719221557579183,1.0,0,-1.2747784424208168,-18.226743529036558
E01020871,27.756,28.218891611594202,1.0,0,0.4628916115942019,1.66771729209613
E01020872,24.464,25.456817566369565,1.0,0,0.9928175663695669,4.0582797840482625
E01020873,57.277,59.711206574369015,1.0,0,2.434206574369014,4.249884900342222
E01020874,43.413,43.38734255495154,1.0,0,-0.025657445048459238,-0.05910083396323507
E01020875,26.048,26.05256693190468,1.0,0,0.00456693190468016,0.01753275454806573
E01020876,28.494,28.66469631457681,1.0,0,0.17069631457680856,0.5990605551232139
E01020877,33.522,35.64409236215267,1.0,0,2.122092362152671,6.330446757808815
E01020878,40.479,43.25935440379035,1.0,0,2.780354403790348,6.8686341159375175
E01020879,13.26,12.531729419766542,1.0,0,-0.7282705802334579,-5.492236653344328
E01020880,52.883,52.79414266861969,1.0,0,-0.08885733138031071,-0.16802626813968705
E01020881,29.018,25.824762188972848,1.0,0,-3.193237811027153,-11.004334588969444
E01020882,21.107,23.027749520070266,1.0,0,1.9207495200702667,9.100059317147235
E01020883,7.677,6.698462302571864,1.0,0,-0.9785376974281359,-12.746355313639912
E01020884,34.642,34.63373389303231,1.0,0,-0.008266106967695919,-0.023861517717498754
E01020885,44.404,44.546975045300286,1.0,0,0.1429750453002825,0.32198685996820664
E01020886,30.228,31.693723584166168,1.0,0,1.4657235841661667,4.8488936885211285
E01020887,23.637,25.112219830116093,1.0,0,1.4752198301160924,6.241146635004832
E01020888,14.976,16.362664455905957,1.0,0,1.3866644559059562,9.259244497235285
E01020889,23.278,23.260904501197142,1.0,0,-0.017095498802856213,-0.07344058253654186
E01020890,20.914,22.30352787348219,1.0,0,1.3895278734821872,6.644008192991236
E01020891,23.837,24.084131233134322,1.0,0,0.24713123313432206,1.0367547641663049
E01020892,34.089,36.15804463077508,1.0,0,2.069044630775082,6.0695374777056585
E01020893,27.45,27.89110070114525,1.0,0,0.441100701145249,1.6069242300373372
E01020894,33.623,36.326384092612344,1.0,0,2.703384092612346,8.040282225299189
E01020895,39.735,43.04849711737064,1.0,0,3.3134971173706376,8.338988592854253
E01020896,25.777,25.789353351739315,1.0,0,0.012353351739314178,0.04792393117629739
E01020897,31.714,31.670262499298225,0.75,1,-0.04373750070177351,-0.13791228070181472
E01020898,60.176,59.34623662044051,1.0,0,-0.8297633795594948,-1.378894209584377
E01020899,23.946,26.28473587409048,1.0,0,2.338735874090478,9.766707901488674
E01020900,25.57,24.25163937280419,1.0,0,-1.318360627195812,-5.155888256534267
E01020901,61.39,60.46366035171829,1.0,0,-0.9263396482817114,-1.5089422516398623
E01020902,59.21,62.3844279537057,1.0,0,3.1744279537057025,5.3613037556252365
E01020903,23.08,22.36554835351742,1.0,0,-0.7144516464825799,-3.095544395505112
E01020904,24.149,23.213177462574592,1.0,0,-0.935822537425409,-3.875202026690169
E01020905,14.835,16.71713661031111,1.0,0,1.8821366103111075,12.687135896940394
E01020906,11.676,14.25130238309827,1.0,0,2.57530238309827,22.056375326295566
E01020907,44.008,46.682020357286945,1.0,0,2.674020357286942,6.076214227610756
E01020908,41.034,39.83485203812611,1.0,0,-1.1991479618738907,-2.9223277327920525
E01020909,73.145,73.48309132343047,1.0,0,0.33809132343047565,0.46222068963083696
E01020910,41.104,41.39361181451846,1.0,0,0.28961181451845874,0.7045830442741795
E01020911,38.451,44.922355281656515,1.0,0,6.471355281656514,16.83013518934882
E01020912,45.996,58.36843555304973,1.0,0,12.372435553049726,26.898938066461707
E01020913,29.254,30.324348610164925,1.0,0,1.070348610164924,3.658811137502304
E01020914,22.724,24.687545194879647,1.0,0,1.9635451948796465,8.640843138882444
E01020915,24.079,25.860924330530835,1.0,0,1.7819243305308348,7.40032530641154
E01020916,19.282,24.234811431745996,1.0,0,4.952811431745996,25.68619143110671
E01020917,34.305,39.50704090476577,1.0,0,5.202040904765774,15.164089505220153
E01020918,22.879,24.767375815352267,1.0,0,1.8883758153522656,8.25375154225388
E01020919,28.157,27.318388366125326,1.0,0,-0.8386116338746739,-2.9783415629316825
E01020920,48.815,49.935917789344515,1.0,0,1.1209177893445172,2.296256866423266
E01020921,23.685,23.608157680073028,1.0,0,-0.07684231992697121,-0.32443453631822344
E01020922,33.573,36.77548853007474,1.0,0,3.2024885300747385,9.538881035578406
E01020923,45.01,48.53060537680253,1.0,0,3.5206053768025285,7.82182931971235
E01020924,22.428,23.65243266471036,1.0,0,1.2244326647103598,5.459393011906366
E01020925,41.385,45.412871951892285,1.0,0,4.027871951892287,9.732685639464266
E01020926,17.231,15.980672041041167,1.0,0,-1.2503279589588345,-7.256270436764171
E01020927,29.767,28.6126983778585,1.0,0,-1.1543016221414995,-3.8777895728205714
E01020928,28.599,27.61452721587532,1.0,0,-0.9844727841246801,-3.4423328931944477
E01020929,45.301,44.36948823536656,1.0,0,-0.9315117646334414,-2.0562719689045306
E01020930,37.815,37.84653198001436,1.0,0,0.03153198001436408,0.08338484732080942
E01020931,10.36,9.852057095321694,1.0,0,-0.5079429046783055,-4.902923790331134
E01020932,18.391,15.814377204860758,1.0,0,-2.57662279513924,-14.01023758979523
E01020933,6.742,7.028374114372176,0.75,1,0.2863741143721761,4.247613680987483
E01020934,8.702,10.155351405636768,0.75,1,1.4533514056367682,16.70134917992149
E01020935,23.757,27.11545790692155,1.0,0,3.358457906921547,14.136708788658277
E01020936,18.423,22.405898947171806,1.0,0,3.982898947171808,21.619165972815548
E01020937,28.383,27.75641340049436,1.0,0,-0.6265865995056394,-2.2076123013974542
E01020938,15.103,15.091539424682207,1.0,0,-0.011460575317792987,-0.07588277373894582
E01020939,7.621,7.957864194664419,1.0,0,0.3368641946644182,4.420209876189715
E01020940,3.82,4.618383249384373,1.0,0,0.7983832493843734,20.900085062418153
E01020941,28.593,28.637604368801817,1.0,0,0.044604368801817174,0.15599751268428347
E01020942,6.594,7.264304823403672,1.0,0,0.6703048234036713,10.165374937877939
E01020943,14.636,14.342011936522951,1.0,0,-0.2939880634770482,-2.008664002986118
E01020944,6.504,7.2625776421187345,1.0,0,0.7585776421187349,11.66324788005435
E01020945,8.09,7.586875768887692,1.0,0,-0.5031242311123076,-6.219088147247313
E01020946,4.985,4.856160323712841,1.0,0,-0.12883967628715975,-2.5845471672449296
E01020947,21.745,20.77946925835434,1.0,0,-0.9655307416456615,-4.440242546082601
E01020948,10.777,10.48607040355424,1.0,0,-0.2909295964457588,-2.699541583425432
E01020949,18.777,18.68194668528092,1.0,0,-0.09505331471908107,-0.5062220520801036
E01020950,15.636,15.594203090997379,1.0,0,-0.04179690900262045,-0.2673120299476877
E01020951,23.3,22.94164498855827,1.0,0,-0.35835501144173065,-1.5380043409516337
E01020952,24.181,26.063023240220073,1.0,0,1.8820232402200716,7.783066209917172
E01020953,9.631,8.395497202038214,1.0,0,-1.2355027979617859,-12.828395784049276
E01020954,8.64,8.736367253065197,1.0,0,0.09636725306519622,1.1153617252916228
E01020955,35.981,35.570556464180775,1.0,0,-0.4104435358192262,-1.1407229810711936
E01020956,16.607,15.70495412460635,1.0,0,-0.9020458753936484,-5.431720812871972
E01020957,24.563,25.634098370394582,1.0,0,1.0710983703945836,4.360617067925675
E01020959,16.841,15.314898258599307,1.0,0,-1.5261017414006943,-9.061823771751643
E01020960,14.864,14.498698348212852,1.0,0,-0.36530165178714924,-2.4576268284926615
E01020961,16.088,13.035144111139982,1.0,0,-3.0528558888600195,-18.97598140763314
E01020962,14.726,13.60398488756772,1.0,0,-1.1220151124322815,-7.6192795900603105
E01020963,9.343,10.850025996804439,1.0,0,1.5070259968044386,16.130001036117292
E01020964,10.533,12.256562582112053,1.0,0,1.723562582112054,16.363453736941555
E01020965,21.99,22.085100329937656,1.0,0,0.09510032993765805,0.432470804627822
E01020966,26.307,24.713978982047458,1.0,0,-1.593021017952541,-6.055502406023267
E01020967,20.242,19.514958217994774,1.0,0,-0.7270417820052266,-3.591748750149326
E01020968,21.344,22.621328955793512,1.0,0,1.2773289557935108,5.98448723666375
E01020969,19.958,18.508171663082496,1.0,0,-1.449828336917502,-7.264396918115554
E01020970,13.378,12.381591066384605,1.0,0,-0.9964089336153954,-7.448115814138103
E01020971,26.659,29.14016990248392,1.0,0,2.48116990248392,9.307062914902735
E01020972,73.26,79.2666634929627,1.0,0,6.006663492962701,8.199103866997953
E01020973,31.41,30.48607323492425,1.0,0,-0.9239267650757519,-2.941505141915797
E01020974,27.944,25.434375380318723,1.0,0,-2.5096246196812757,-8.980906884058388
E01020975,29.25,29.16922945859482,1.0,0,-0.08077054140517959,-0.27613860309463106
E01020976,23.46,23.090244223762774,1.0,0,-0.369755776237227,-1.576111578163798
E01020977,36.36,40.242032542376684,1.0,0,3.8820325423766846,10.67665715725161
E01020978,43.1,50.33197700450093,1.0,0,7.231977004500926,16.77952901276317
E01020979,68.356,65.07097309570365,1.0,0,-3.2850269042963447,-4.805762338779837
E01020980,45.51,46.49683502611609,1.0,0,0.9868350261160899,2.168391619679389
E01020981,26.525,28.515627404987672,1.0,0,1.9906274049876735,7.504721602215547
E01020982,62.478,62.72373194594222,1.0,0,0.24573194594221803,0.39330955847213106
E01020983,63.525,63.046928629734865,1.0,0,-0.478071370265134,-0.7525720114366533
E01020984,47.566,50.64182062821937,1.0,0,3.0758206282193683,6.46642691884827
E01020985,45.007,43.84295981498188,1.0,0,-1.1640401850181163,-2.58635364502881
E01020986,15.601,14.38661063184141,1.0,0,-1.2143893681585904,-7.784048254333635
E01020987,10.937,12.7339999587374,1.0,0,1.7969999587374001,16.430465015428364
E01020988,12.101,10.689671960168294,1.0,0,-1.411328039831707,-11.662904221400767
E01020989,54.246,52.254745455249605,1.0,0,-1.9912545447503973,-3.6707859468908257
E01020990,40.373,44.79718201907753,1.0,0,4.424182019077534,10.95826918752021
E01020991,27.647,25.26755043006904,1.0,0,-2.3794495699309586,-8.60653803280992
E01020992,48.112,49.62930231457313,1.0,0,1.5173023145731293,3.1536878836322106
E01020993,62.176,64.19928271781767,1.0,0,2.023282717817665,3.2541217154813187
E01020994,50.995,53.810565654895065,1.0,0,2.8155656548950674,5.521258270212899
E01020995,52.177,55.870422444476176,1.0,0,3.6934224444761767,7.078640865661454
E01020996,29.168,31.540211675182228,1.0,0,2.3722116751822284,8.132925381178786
E01020997,26.448,25.542112241379137,1.0,0,-0.9058877586208638,-3.4251654515307917
E01020998,37.928,35.46344721191415,1.0,0,-2.4645527880858467,-6.497977188583229
E01020999,19.834,19.105599994484393,1.0,0,-0.7284000055156064,-3.67248162506608
E01021000,17.917,18.466764562542963,1.0,0,0.5497645625429612,3.0683962858902785
E01021001,18.557,20.677105877886664,1.0,0,2.1201058778866653,11.424830941890745
E01021002,24.661,24.570022049722006,1.0,0,-0.09097795027799549,-0.36891427873158217
E01021003,32.63,32.88761715357734,1.0,0,0.2576171535773355,0.7895101243559163
