LSOA11CD,Crime_2019,Crime_2025_pred,confidence,boundary_changed,change,pct_change
E01009082,0.511,0.5648114344224282,1.0,0,0.053811434422428195,10.530613389907671
E01009083,0.928,0.981229534018206,1.0,0,0.05322953401820596,5.735941165754952
E01009084,-0.422,-0.02404331383442779,1.0,0,0.39795668616557217,-94.30253226672326
E01009085,-0.399,-0.18741888075919022,1.0,0,0.2115811192408098,-53.02784943378692
E01009086,0.17,0.2931773225952463,1.0,0,0.1231773225952463,72.457248585439
E01009087,0.973,0.5954431865881146,1.0,0,-0.3775568134118854,-38.803372395877226
E01009088,0.522,0.6285584611500405,1.0,0,0.10655846115004053,20.413498304605465
E01009089,-0.152,-0.009042132456739842,1.0,0,0.14295786754326015,-94.05122864688168
E01009090,0.799,0.6420883916497344,1.0,0,-0.15691160835026563,-19.638499167742882
E01009091,0.602,0.8706169044078378,1.0,0,0.2686169044078378,44.620748240504625
E01009092,0.263,1.006452165256047,1.0,0,0.743452165256047,282.68143165629164
E01009093,0.679,1.0602576506168613,1.0,0,0.38125765061686123,56.14987490675423
E01009094,0.902,0.9722992933045966,1.0,0,0.07029929330459661,7.793713226673681
E01009095,0.789,0.8363142664560411,1.0,0,0.04731426645604109,5.996738460841709
E01009096,0.611,0.9579124215617609,1.0,0,0.34691242156176094,56.777810402906866
E01009097,0.246,0.817848158886568,1.0,0,0.571848158886568,232.45860117340163
E01009098,-0.057,0.5245108297474784,1.0,0,0.5815108297474785,-1020.1944381534711
E01009099,0.614,1.1713800372285426,1.0,0,0.5573800372285426,90.77850769194505
E01009100,0.262,0.6211070028015139,1.0,0,0.35910700280151386,137.06374152729538
E01009101,0.427,0.5913158419202792,1.0,0,0.1643158419202792,38.481461808027916
E01009102,0.036,0.5177147932862514,1.0,0,0.4817147932862514,1338.0966480173652
E01009103,0.486,0.9501661505929344,1.0,0,0.4641661505929344,95.50743839360791
E01009104,0.663,1.081962958759509,1.0,0,0.41896295875950895,63.19199981289728
E01009105,-0.246,0.04932465372773885,1.0,0,0.29532465372773886,-120.05067224704831
E01009106,-0.081,0.2211888448425011,1.0,0,0.3021888448425011,-373.07264795370503
E01009107,1.351,1.7155504442092429,1.0,0,0.3645504442092429,26.983748646131968
E01009108,0.399,0.22906512394018835,1.0,0,-0.16993487605981167,-42.59019450120593
E01009109,1.22,1.4171434304748782,1.0,0,0.19714343047487826,16.159297579908056
E01009110,1.837,1.4458806748637776,1.0,0,-0.3911193251362224,-21.291198973120434
E01009111,0.71,0.38735183476687446,1.0,0,-0.3226481652331255,-45.443403553961346
E01009112,-0.042,0.22415692473072713,1.0,0,0.2661569247307271,-633.7069636445883
E01009113,1.482,1.5874986501377775,1.0,0,0.10549865013777748,7.118667350727225
E01009114,1.07,1.1988978548084,1.0,0,0.12889785480839988,12.046528486766343
E01009115,1.122,1.1185509944086836,1.0,0,-0.0034490055913165563,-0.3073980027911369
E01009116,0.511,-0.14711940886246866,1.0,0,-0.6581194088624687,-128.79049097112892
E01009117,0.5,1.3176553353743954,1.0,0,0.8176553353743954,163.53106707487908
E01009118,0.309,0.52763046994168,1.0,0,0.21863046994167995,70.75419739212943
E01009119,-0.01,0.2085996627728177,1.0,0,0.2185996627728177,-2185.996627728177
E01009120,0.867,0.6531283091427484,1.0,0,-0.21387169085725155,-24.6680150931086
E01009121,0.805,0.8826990262775769,0.75,1,0.07769902627757685,9.652052953736256
E01009122,0.267,0.9266139737324757,1.0,0,0.6596139737324757,247.04643210954143
E01009123,1.027,0.8996174015343621,1.0,0,-0.12738259846563782,-12.40336888662491
E01009124,0.495,1.2202372077202162,1.0,0,0.7252372077202162,146.5125672162053
E01009125,0.313,0.6447420437557747,1.0,0,0.3317420437557747,105.98787340440086
E01009126,-0.151,-0.05302552767236979,1.0,0,0.09797447232763021,-64.88375650836439
E01009127,0.078,0.8936594317373172,1.0,0,0.8156594317373173,1045.7172201760477
E01009128,0.876,1.2390586304585451,1.0,0,0.36305863045854514,41.445049139103325
E01009129,0.689,1.1367464231924076,1.0,0,0.44774642319240765,64.98496708162665
E01009130,0.975,1.1148134597494699,1.0,0,0.1398134597494699,14.339842025586657
E01009131,0.613,0.9706701278108267,1.0,0,0.35767012781082674,58.34749230192933
E01009132,1.007,1.1238350279674392,1.0,0,0.11683502796743928,11.602286789219391
E01009133,0.849,1.0309634229429856,1.0,0,0.18196342294298562,21.432676436158495
E01009134,0.868,1.1273461281378847,1.0,0,0.2593461281378847,29.878586191000544
E01009135,0.253,-0.12505185723852488,1.0,0,-0.37805185723852486,-149.4276115567292
E01009136,0.158,0.819398779644007,1.0,0,0.661398779644007,418.6068225594981
E01009137,1.159,1.0339132618023457,1.0,0,-0.12508673819765437,-10.79264350281746
E01009138,-0.138,0.20103538560554113,1.0,0,0.33903538560554114,-245.67781565618918
E01009139,0.155,0.30932665552593636,1.0,0,0.15432665552593636,99.56558421028151
E01009140,1.182,1.057493883274046,1.0,0,-0.12450611672595402,-10.533512413363285
E01009141,0.366,0.9964426371114234,1.0,0,0.6304426371114235,172.25208664246543
E01009143,0.118,0.7013042842265049,1.0,0,0.5833042842265049,494.325664598733
E01009145,0.777,0.725301313637379,1.0,0,-0.05169868636262098,-6.653627588496909
E01009146,1.463,1.5494574435705903,1.0,0,0.08645744357059026,5.909599697237885
E01009147,0.83,1.1718882760217473,1.0,0,0.3418882760217473,41.19135855683703
E01009151,-0.12,0.450034041958011,1.0,0,0.570034041958011,-475.02836829834246
E01009152,0.711,1.0250625476518214,1.0,0,0.3140625476518214,44.17194763035463
E01009153,1.073,1.2899513642907983,1.0,0,0.2169513642907983,20.21913926288894
E01009155,0.872,1.317620875104474,1.0,0,0.445620875104474,51.10331136519197
E01009157,0.652,1.0434361737678213,1.0,0,0.39143617376782125,60.036222970524726
E01009158,0.272,0.6929399315785405,1.0,0,0.4209399315785405,154.7573277862281
E01009159,0.881,0.5130274533601124,1.0,0,-0.36797254663988765,-41.76759893755819
E01009160,1.162,1.6476248676298688,1.0,0,0.4856248676298689,41.792157283121256
E01009161,1.091,1.0993227536973333,1.0,0,0.008322753697333374,0.7628555176290902
E01009162,0.583,0.4629731945962038,1.0,0,-0.12002680540379618,-20.587788233927306
E01009163,1.481,1.2588456591019646,0.75,1,-0.22215434089803554,-15.000293105876809
E01009164,-0.116,0.28931023125298316,1.0,0,0.40531023125298316,-349.4053717698131
E01009165,0.293,0.9715642721682551,1.0,0,0.6785642721682552,231.59190176390965
E01009166,0.024,0.3562075070048547,1.0,0,0.3322075070048547,1384.1979458535611
E01009167,0.354,0.26425252940979077,1.0,0,-0.08974747059020921,-25.352392822092998
E01009168,0.071,0.044453491002072125,1.0,0,-0.02654650899792787,-37.389449292856156
E01009169,0.391,0.18409101193172134,1.0,0,-0.20690898806827868,-52.9178997617081
E01009170,-0.532,-0.3313089114141211,1.0,0,0.20069108858587892,-37.72388883193213
E01009171,0.613,0.6231968474325766,1.0,0,0.01019684743257665,1.6634335126552446
E01009172,0.868,1.0031478876515056,1.0,0,0.13514788765150565,15.570033139574383
E01009173,0.296,0.9792183334480418,1.0,0,0.6832183334480417,230.81700454325735
E01009174,1.277,1.2116887014078759,1.0,0,-0.06531129859212403,-5.114432152867975
E01009175,0.754,0.37277564742123154,1.0,0,-0.38122435257876847,-50.56025896270138
E01009176,0.845,0.430255910303996,1.0,0,-0.41474408969600396,-49.08214079242651
E01009177,-0.138,0.0017657257705067167,1.0,0,0.13976572577050672,-101.2795114279034
E01009178,1.037,0.8433356283128234,1.0,0,-0.19366437168717654,-18.675445678609115
E01009179,0.302,0.03618219611717194,1.0,0,-0.26581780388282805,-88.01914035855233
E01009182,0.872,1.1785597801259506,1.0,0,0.30655978012595064,35.15593808783838
E01009183,1.365,0.24477202182007346,1.0,0,-1.1202279781799265,-82.06798374944516
E01009184,0.353,0.47613412032167757,1.0,0,0.12313412032167759,34.88218705996532
E01009185,0.625,0.12128143921686398,1.0,0,-0.503718560783136,-80.59496972530177
E01009186,1.172,0.49053615061779005,1.0,0,-0.6814638493822098,-58.145379640120304
E01009187,0.308,-0.0065715767253457895,1.0,0,-0.3145715767253458,-102.13362880693046
E01009188,0.419,0.26950946343366694,1.0,0,-0.14949053656633304,-35.67793235473342
E01009189,0.084,-0.16940672814017269,1.0,0,-0.2534067281401727,-301.6746763573484
E01009192,-0.409,0.17285497065261432,1.0,0,0.5818549706526143,-142.26282901041915
E01009194,0.198,0.5722865887019677,0.75,1,0.3742865887019677,189.03363065755943
E01009195,-0.21,0.3114384635695665,1.0,0,0.5214384635695665,-248.30403027122213
E01009197,-0.104,0.40724274532807725,1.0,0,0.5112427453280772,-491.5795628154589
E01009198,0.441,0.6916787690828101,0.75,1,0.2506787690828101,56.84325829542179
E01009199,0.447,0.640858340083375,1.0,0,0.19385834008337505,43.36875617077742
E01009200,1.403,1.3178089421364838,1.0,0,-0.08519105786351622,-6.072063995974071
E01009201,0.449,0.7122068977153799,1.0,0,0.2632068977153799,58.62068991433851
E01009202,0.572,0.9499019313800261,1.0,0,0.37790193138002615,66.0667712202843
E01009203,-0.02,0.7853106334109434,0.75,1,0.8053106334109434,-4026.553167054717
E01009204,0.739,0.8517969676155309,1.0,0,0.11279696761553093,15.26345975852922
E01009205,0.619,0.07413687202396702,1.0,0,-0.544863127976033,-88.02312245170161
E01009206,0.802,0.26524975627543973,1.0,0,-0.5367502437245604,-66.92646430480802
E01009207,-0.142,-0.33554755144460374,1.0,0,-0.19354755144460375,136.30109256662237
E01009208,-0.136,-0.1923216564635913,1.0,0,-0.0563216564635913,41.412982693817135
E01009209,0.317,0.6261492311527173,1.0,0,0.30914923115271725,97.5234167674187
E01009210,0.544,0.8753505240968302,1.0,0,0.3313505240968302,60.91002281191731
E01009211,0.473,0.0008212038572197253,1.0,0,-0.47217879614278024,-99.82638396253283
E01009212,0.76,0.9978084850763613,1.0,0,0.23780848507636132,31.29059014162649
E01009213,0.965,0.8844182963836342,1.0,0,-0.08058170361636574,-8.350435607913548
E01009214,0.97,1.3586982963947642,1.0,0,0.3886982963947643,40.071989319047866
E01009215,0.789,1.4465036220069694,1.0,0,0.6575036220069693,83.33379239632056
E01009216,0.459,0.5455030910195774,1.0,0,0.08650309101957737,18.845989328883956
E01009217,-0.432,-0.18462301890231603,1.0,0,0.24737698109768397,-57.26319006890832
E01009218,0.442,0.24463156673859374,1.0,0,-0.19736843326140627,-44.653491688100964
E01009219,0.905,0.9112245319970431,1.0,0,0.006224531997043092,0.6877935908334909
E01009220,0.109,0.35615960270484615,1.0,0,0.24715960270484616,226.75192908701482
E01009221,0.378,0.39832864742424035,1.0,0,0.020328647424240343,5.377949054031837
E01009222,-0.006,0.59005759515587,1.0,0,0.59605759515587,-9934.293252597832
E01009223,0.321,0.29403949481000224,1.0,0,-0.026960505189997763,-8.398911274142604
E01009224,0.094,0.006294967561868059,1.0,0,-0.08770503243813194,-93.30322599801269
E01009225,0.0,0.5428122637654347,1.0,0,0.5428122637654347,
E01009226,0.128,0.3477341998333623,1.0,0,0.2197341998333623,171.6673436198143
E01009227,-0.215,0.06147272486752046,1.0,0,0.27647272486752045,-128.59196505466068
E01009228,-0.141,-0.11900378593926894,1.0,0,0.021996214060731045,-15.60015181612131
E01009229,-0.1,-0.049998258397118446,1.0,0,0.05000174160288156,-50.00174160288155
E01009230,0.398,0.294989738448716,1.0,0,-0.10301026155128401,-25.88197526414171
E01009231,-0.129,-0.16443956276752553,1.0,0,-0.03543956276752552,27.472529277151565
E01009232,0.261,0.25742804942525266,1.0,0,-0.0035719505747473512,-1.3685634386005177
E01009233,-0.237,0.5858541728513207,1.0,0,0.8228541728513207,-347.195853523764
E01009234,-0.399,-0.12385626357172085,1.0,0,0.27514373642827916,-68.95832993189954
E01009235,-0.669,-0.24581760336317804,1.0,0,0.423182396636822,-63.255963622843346
E01009236,0.064,0.12785719485235875,1.0,0,0.06385719485235875,99.77686695681054
E01009237,0.005,0.44501421589025547,1.0,0,0.44001421589025547,8800.28431780511
E01009238,0.319,0.09326823013664978,1.0,0,-0.22573176986335022,-70.76231030199067
E01009239,1.066,0.7265464679684177,1.0,0,-0.33945353203158235,-31.843670922287274
E01009240,-0.48,-0.1150254362660912,1.0,0,0.3649745637339088,-76.03636744456433
E01009241,-0.035,0.15455793996347786,1.0,0,0.18955793996347786,-541.5941141813653
E01009242,0.423,0.4001306447373594,1.0,0,-0.02286935526264061,-5.406466965163266
E01009243,0.197,0.09493985325247156,1.0,0,-0.10206014674752845,-51.80718109011596
E01009244,-0.068,0.04423688291459463,1.0,0,0.11223688291459463,-165.0542395802862
E01009245,0.314,0.15673671890156562,1.0,0,-0.15726328109843438,-50.08384748357783
E01009246,-0.401,-0.2100562211145691,1.0,0,0.19094377888543093,-47.61690246519474
E01009247,-0.299,-0.28102532841084726,1.0,0,0.017974671589152724,-6.011595849214959
E01009248,-0.459,-0.1703945027825784,1.0,0,0.2886054972174216,-62.877014644318436
E01009249,0.526,0.20306414090109637,1.0,0,-0.32293585909890365,-61.39465001880298
E01009250,-0.216,0.020570445518591343,1.0,0,0.23657044551859135,-109.52335440675526
E01009251,0.079,-0.22887389293004673,1.0,0,-0.30787389293004674,-389.71378851904655
E01009252,-0.287,-0.4877152288867784,1.0,0,-0.2007152288867784,69.93561982117716
E01009253,0.417,0.21334835628563414,1.0,0,-0.20365164371436584,-48.83732463174241
E01009254,0.64,0.6624743869456853,1.0,0,0.022474386945685265,3.5116229602633227
E01009255,0.27,0.41263832081375257,1.0,0,0.14263832081375255,52.82900770879724
E01009256,0.22,0.4137579289278543,1.0,0,0.1937579289278543,88.07178587629741
E01009257,1.059,0.980305794624907,1.0,0,-0.07869420537509297,-7.430992008979507
E01009258,0.418,0.9527255151191284,1.0,0,0.5347255151191284,127.9247643825666
E01009259,-0.145,0.7266966646194128,1.0,0,0.8716966646194129,-601.1701135306296
E01009260,0.387,-0.04595019843987615,1.0,0,-0.43295019843987614,-111.87343628937369
E01009261,0.522,0.15910399972529396,1.0,0,-0.36289600027470603,-69.52030656603564
E01009262,-0.198,-0.12318015659576641,1.0,0,0.0748198434042336,-37.78779969910788
E01009263,0.517,0.7658491629869044,1.0,0,0.2488491629869044,48.1333003843142
E01009264,0.581,0.5587130465678747,1.0,0,-0.022286953432125278,-3.8359644461489295
E01009265,0.781,0.8186223837314557,1.0,0,0.037622383731455655,4.817206623745922
E01009266,0.722,1.058272332083882,1.0,0,0.3362723320838821,46.575115247075075
E01009267,-0.043,-0.05210504200017243,1.0,0,-0.009105042000172432,21.174516279470772
E01009268,0.365,0.1494018191619681,1.0,0,-0.2155981808380319,-59.06799475014573
E01009269,0.911,1.0240674327036705,1.0,0,0.11306743270367048,12.411353754519261
E01009270,0.933,1.1966356538426905,1.0,0,0.2636356538426905,28.256768900609913
E01009271,0.809,1.0064482921850646,1.0,0,0.19744829218506454,24.406463805323177
E01009272,0.635,0.7468615697058555,1.0,0,0.11186156970585548,17.61599522926858
E01009273,0.335,0.8706840127882566,1.0,0,0.5356840127882565,159.90567545918103
E01009274,0.662,1.0800380773451026,1.0,0,0.41803807734510257,63.14774582252304
E01009275,1.178,1.2830978379658058,1.0,0,0.10509783796580585,8.921717993701686
E01009276,-0.105,-0.08169712163938446,1.0,0,0.023302878360615537,-22.19321748630051
E01009278,-0.14,-0.057507561878513386,1.0,0,0.08249243812148663,-58.92317008677616
E01009279,0.139,-0.04057041598400023,1.0,0,-0.17957041598400025,-129.18734962877716
E01009280,0.176,0.15962299609175223,1.0,0,-0.016377003908247756,-9.305115856958952
E01009281,0.28,0.01296866917212448,1.0,0,-0.26703133082787556,-95.36833243852698
E01009282,0.555,0.572968230420529,1.0,0,0.017968230420528974,3.2375189946899052
E01009283,0.802,0.3928051362789179,1.0,0,-0.40919486372108216,-51.021803456494034
E01009284,0.368,0.5571786950474191,1.0,0,0.18917869504741913,51.407254088972586
E01009286,-0.525,-0.4354120127025471,1.0,0,0.08958798729745293,-17.064378532848178
E01009288,0.506,0.10198311884070876,1.0,0,-0.40401688115929124,-79.84523343068997
E01009289,0.179,0.19232571986916777,1.0,0,0.01332571986916778,7.444536239758536
E01009290,-0.708,-0.33895290514860116,1.0,0,0.3690470948513988,-52.125295882965936
E01009291,0.532,0.6454949776719483,1.0,0,0.11349497767194827,21.333642419539146
E01009292,-0.007,-0.14018669204908316,1.0,0,-0.13318669204908315,1902.6670292726162
E01009293,0.221,0.4205738023223603,1.0,0,0.1995738023223603,90.30488792866981
E01009294,1.328,0.8918363414998702,1.0,0,-0.43616365850012984,-32.84364898344351
E01009295,-0.024,0.34829194563297194,1.0,0,0.37229194563297197,-1551.2164401373832
E01009296,0.532,0.8430851895458389,1.0,0,0.31108518954583886,58.47465968906745
E01009297,1.068,1.0412507707528227,1.0,0,-0.026749229247177375,-2.5046094800727876
E01009298,0.372,1.0524235265392377,1.0,0,0.6804235265392377,182.90955014495637
E01009299,0.616,0.9351878144011272,1.0,0,0.3191878144011272,51.816203636546625
E01009300,0.614,1.1190291773716876,1.0,0,0.5050291773716876,82.25230901819018
E01009301,0.962,1.3482784231980771,1.0,0,0.38627842319807715,40.15368224512236
E01009302,0.014,0.29857501681098875,1.0,0,0.28457501681098873,2032.6786915070622
E01009303,0.36,0.8626799081558656,1.0,0,0.5026799081558656,139.63330782107377
E01009304,0.743,1.010995357229468,1.0,0,0.2679953572294681,36.06936167287592
E01009305,0.561,1.2495913501146148,1.0,0,0.6885913501146147,122.74355617016305
E01009306,1.055,1.051211606316289,1.0,0,-0.0037883936837108667,-0.35908944869297316
E01009307,0.942,1.2266652704376806,1.0,0,0.28466527043768064,30.2192431462506
E01009308,0.894,0.9662353010955471,1.0,0,0.0722353010955471,8.080011308226744
E01009309,0.875,1.2404302548624702,1.0,0,0.36543025486247016,41.76345769856802
E01009310,1.273,1.2577812436278206,1.0,0,-0.015218756372179287,-1.1955032499748066
E01009311,0.795,1.1451389484137113,1.0,0,0.3501389484137113,44.04263502059261
E01009312,-0.012,-0.13967781052324035,1.0,0,-0.12767781052324034,1063.9817543603363
E01009313,0.146,0.2469461544376366,1.0,0,0.1009461544376366,69.1412016696141
E01009314,0.291,0.48481685195984026,1.0,0,0.19381685195984028,66.6037291958214
E01009315,0.163,0.6088845293907538,1.0,0,0.44588452939075374,273.5487910372722
E01009316,-0.111,0.31573030959278686,1.0,0,0.42673030959278685,-384.441720353862
E01009317,0.353,0.7664349981581797,1.0,0,0.41343499815817975,117.12039607880448
E01009318,0.19,-0.1896572641733863,1.0,0,-0.3796572641733863,-199.81961272283488
E01009319,-0.748,-0.41409792866846107,1.0,0,0.33390207133153893,-44.63931434913622
E01009320,-0.016,0.1707769229567338,1.0,0,0.18677692295673382,-1167.3557684795862
E01009321,1.044,1.303403487530922,1.0,0,0.2594034875309219,24.847077349705163
E01009322,0.785,1.0139676983617258,1.0,0,0.2289676983617258,29.167859663914115
E01009323,0.936,0.8021395740445307,1.0,0,-0.13386042595546932,-14.301327559345012
E01009324,0.279,0.055542154037476345,1.0,0,-0.2234578459625237,-80.09241790771458
E01009325,-0.301,0.38144373438292367,1.0,0,0.6824437343829237,-226.725493150473
E01009326,0.157,0.4451154646989332,1.0,0,0.28811546469893323,183.51303484008486
E01009327,-0.024,0.29952263176597427,1.0,0,0.3235226317659743,-1348.0109656915597
E01009328,-0.683,0.017485819590014322,1.0,0,0.7004858195900143,-102.56014928111483
E01009329,0.182,0.7138794176827716,1.0,0,0.5318794176827717,292.2414382872372
E01009331,-0.514,0.16818537199602812,1.0,0,0.6821853719960281,-132.72088949339067
E01009332,1.107,1.1886225167304167,1.0,0,0.08162251673041676,7.3733077443917585
E01009333,-0.306,0.5457579143240667,1.0,0,0.8517579143240668,-278.3522595830284
E01009334,-0.053,0.15259864198569906,1.0,0,0.20559864198569905,-387.92196601075295
E01009335,0.449,0.5937545134918781,1.0,0,0.14475451349187812,32.23931258171005
E01009337,-0.223,0.3210153874277376,1.0,0,0.5440153874277376,-243.95308853261776
E01009338,0.253,0.5819700457760691,1.0,0,0.32897004577606914,130.0276860774977
E01009339,0.132,0.4228506423453152,1.0,0,0.2908506423453152,220.34139571614787
E01009340,-0.326,0.2654217719053031,0.75,1,0.5914217719053031,-181.4177214433445
E01009341,-0.304,0.5047665677051726,1.0,0,0.8087665677051725,-266.04163411354364
E01009342,0.48,0.2627591845931504,1.0,0,-0.21724081540684959,-45.258503209760335
E01009343,-0.247,0.6343368770394372,1.0,0,0.8813368770394372,-356.816549408679
E01009344,-0.008,0.5790505764183712,1.0,0,0.5870505764183712,-7338.13220522964
E01009345,1.462,1.3706516835689861,1.0,0,-0.09134831643101382,-6.248174858482478
E01009346,0.72,1.0151736474145405,1.0,0,0.29517364741454055,40.99633991868619
E01009347,1.23,1.2463815620067644,1.0,0,0.01638156200676444,1.3318343094930438
E01009348,0.107,0.45055025350024513,1.0,0,0.34355025350024515,321.0750032712571
E01009349,0.204,0.8463591330399076,1.0,0,0.6423591330399077,314.88192796073906
E01009350,0.4,0.8176193851778233,1.0,0,0.41761938517782327,104.40484629445581
E01009351,0.394,0.8121372909890227,1.0,0,0.41813729098902264,106.12621598706158
E01009352,0.703,1.1261761264210297,1.0,0,0.42317612642102975,60.19575055775672
E01009353,0.769,1.1408544146821833,1.0,0,0.3718544146821833,48.355580582858686
E01009354,0.946,1.224715117670753,1.0,0,0.27871511767075297,29.462486011707504
E01009355,1.683,1.6730915238450061,1.0,0,-0.009908476154993906,-0.5887389278071246
E01009358,0.969,1.3327292596346314,1.0,0,0.36372925963463143,37.53655930181955
E01009359,0.65,1.2088256569714027,1.0,0,0.5588256569714026,85.97317799560041
E01009360,0.852,1.0849468073167565,1.0,0,0.23294680731675654,27.34117456769443
E01009361,0.544,1.1780737021807854,1.0,0,0.6340737021807854,116.55766584205614
E01009362,0.559,1.0216251252583468,1.0,0,0.46262512525834676,82.75941417859511
E01009363,1.281,1.0575853831173652,1.0,0,-0.22341461688263475,-17.440641442828632
E01009364,1.047,1.066698196356997,1.0,0,0.0196981963569971,1.881394112416151
E01009365,0.937,1.2270972638569435,1.0,0,0.29009726385694345,30.960220262213817
E01009366,0.507,0.739418866543708,1.0,0,0.23241886654370802,45.84198551157949
E01009367,1.184,1.1379801663654794,1.0,0,-0.04601983363452056,-3.886810273185858
E01009368,0.203,0.6913657999946456,1.0,0,0.48836579999464563,240.57428571164806
E01009371,0.892,1.034933688003533,1.0,0,0.1429336880035329,16.023956054207723
E01009372,-0.464,0.22477663708825021,1.0,0,0.6887766370882502,-148.44324075177806
E01009373,-1.261,0.1666081648553915,1.0,0,1.4276081648553913,-113.21238420740613
E01009374,1.108,0.8500678151176342,1.0,0,-0.2579321848823659,-23.27907805797526
E01009375,0.118,0.6282251229888709,1.0,0,0.5102251229888709,432.3941720244669
E01009376,0.648,0.9414428907562156,1.0,0,0.29344289075621555,45.284396721638196
E01009377,0.434,0.8214831866717177,1.0,0,0.3874831866717177,89.28184024693957
E01009378,1.388,1.3237922179704675,0.75,1,-0.06420778202953237,-4.62592089549945
E01009379,1.567,1.462655342015571,1.0,0,-0.10434465798442893,-6.6588805350624725
E01009380,0.368,0.6467567945716783,1.0,0,0.27875679457167835,75.7491289596952
E01009382,0.631,0.7391250034245129,1.0,0,0.10812500342451292,17.135499750319006
E01009383,0.349,0.5381998242418735,1.0,0,0.18919982424187354,54.211984023459465
E01009384,0.701,0.9952862902833076,1.0,0,0.29428629028330766,41.98092586067157
E01009385,1.122,0.8211103466208809,1.0,0,-0.3008896533791192,-26.81725965945804
E01009389,0.241,0.23211846348371956,1.0,0,-0.00888153651628043,-3.68528486152715
E01009390,0.278,0.8019017398680677,1.0,0,0.5239017398680677,188.4538632618948
E01009391,-0.216,0.4990871037284361,1.0,0,0.7150871037284361,-331.0588443187204
E01009392,-0.707,0.05268202830391917,1.0,0,0.7596820283039192,-107.45148915189804
E01009393,-0.34,0.37324572209243223,1.0,0,0.7132457220924322,-209.7781535565977
E01009394,0.351,0.28061058301444297,1.0,0,-0.07038941698555701,-20.053964953150146
E01009395,-0.027,0.48449152366965886,1.0,0,0.5114915236696589,-1894.4130506283661
E01009396,0.153,0.5705548152594275,1.0,0,0.4175548152594275,272.9116439604101
E01009397,0.564,0.5901174078857704,1.0,0,0.02611740788577044,4.630746079037312
E01009399,0.357,0.6091091142556956,1.0,0,0.2521091142556956,70.61879951139933
E01009400,0.512,0.8047588186322647,1.0,0,0.2927588186322647,57.17945676411421
E01009401,0.807,1.1416299911523236,1.0,0,0.3346299911523235,41.46592207587651
E01009403,0.209,0.7043711698871917,1.0,0,0.49537116988719176,237.01969851061807
E01009404,0.034,0.6282710972768781,1.0,0,0.5942710972768781,1747.856168461406
E01009405,0.366,0.5440965508297622,1.0,0,0.17809655082976217,48.660259789552505
E01009406,0.253,0.7555668970826608,1.0,0,0.5025668970826608,198.64304232516238
E01009407,0.263,0.8415427841266174,1.0,0,0.5785427841266174,219.97824491506364
E01009408,0.316,0.8210016921234373,1.0,0,0.5050016921234373,159.81066206437887
E01009409,0.815,1.0446916010080034,1.0,0,0.22969160100800345,28.183018528589383
E01009410,0.492,0.8583150491801739,1.0,0,0.3663150491801739,74.45427828865323
E01009411,0.104,0.3393338270545779,1.0,0,0.2353338270545779,226.2825260140172
E01009412,1.308,1.4391884877516465,1.0,0,0.1311884877516465,10.02970089844392
E01009413,1.36,1.4371406818931156,1.0,0,0.07714068189311551,5.672108962729082
E01009414,1.419,1.2981909035455126,1.0,0,-0.12080909645448745,-8.513678397074521
E01009415,-1.354,-1.2907614345263572,1.0,0,0.06323856547364293,-4.670499665704795
E01009416,-1.15,-0.9083276453809038,1.0,0,0.24167235461909609,-21.01498735818227
E01009417,-1.406,-0.8538312579545688,1.0,0,0.5521687420454311,-39.27231451247732
E01009418,-0.392,-0.06884308650162378,1.0,0,0.3231569134983762,-82.43798813734087
E01009419,-1.076,-0.6894181769476971,1.0,0,0.38658182305230293,-35.927678722332985
E01009420,-1.264,-0.9980466981294768,1.0,0,0.26595330187052324,-21.040609325199622
E01009421,-1.037,-1.5536777112157152,1.0,0,-0.5166777112157153,49.82427301983754
E01009422,-1.093,-0.9156435963110489,1.0,0,0.17735640368895111,-16.22656941344475
E01009423,-0.48,0.18433800262691602,1.0,0,0.664338002626916,-138.40375054727417
E01009424,-0.247,-0.10762978283733865,1.0,0,0.13937021716266135,-56.42518913468071
E01009425,-0.741,-0.27105105310330646,1.0,0,0.46994894689669353,-63.42091051237429
E01009426,-1.133,-1.223646786922885,1.0,0,-0.09064678692288508,8.000599022319955
E01009427,-1.035,-0.5900252450149275,1.0,0,0.44497475498507244,-42.992729950248545
E01009428,-1.749,-1.7382313991243312,1.0,0,0.010768600875668888,-0.6157004502955339
E01009429,-1.242,-1.376532188327317,1.0,0,-0.13453218832731695,10.831899221201043
E01009430,-1.166,-0.9695711743269749,1.0,0,0.196428825673025,-16.84638299082547
E01009431,-1.159,-1.2825985515022467,1.0,0,-0.12359855150224663,10.664240854378486
E01009432,-0.721,0.021249987922790682,1.0,0,0.7422499879227906,-102.94729374795988
E01009433,-0.473,-0.9384677518815372,1.0,0,-0.4654677518815372,98.40755853732288
E01009434,-1.033,-0.9484576863616839,1.0,0,0.08454231363831599,-8.184154272828268
E01009435,-0.859,-0.9523586011612657,1.0,0,-0.09335860116126571,10.86828884298786
E01009436,-0.604,-1.1949183655683904,1.0,0,-0.5909183655683904,97.83416648483285
E01009437,-0.551,-0.4336806772436349,1.0,0,0.11731932275636514,-21.29207309552906
E01009438,-1.131,-0.9993191284916728,1.0,0,0.1316808715083272,-11.64287104406076
E01009439,-0.356,-0.3288579555130642,1.0,0,0.0271420444869358,-7.624169799701068
E01009440,-0.836,-0.8374223834452483,1.0,0,-0.0014223834452483652,0.17014156043640732
